case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
9,L1100_C2,10,10,10,8159.188,303,10,1,19,5621.0,6306.188400540631,3960.0,2346.1884005406314,1515.0,288.0,50.0,0,0.7216887999966275
9,L1100I3,10,10,10,9865.327,362,10,1,22,6709.436065242134,7658.326744224621,4816.436065242134,2841.8906789824864,1810.0,347.0,50.0,0,0.5276882000034675
9,H8,10,10,10,9480.874,480,10,1,31,6996.83640911282,6572.8744828727,4280.8364091128215,2292.038073759884,2400.0,458.0,50.0,0,1.1898480999807362
10,L1100_C2,10,10,10,7655.888,262,10,1,19,5429.960147597367,6046.88781195115,3961.9601475973664,2084.9276643537864,1310.0,249.0,50.0,0,0.727216800005408
10,L1100I3,10,10,10,8370.791,310,10,1,22,5802.073721354744,6485.790713552294,4135.073721354744,2350.716992197553,1550.0,285.0,50.0,0,0.9599447999789845
10,H8,10,10,10,8590.267,472,10,1,31,7047.278268134231,5712.2672390576345,4277.278268134232,1434.9889709234023,2360.0,468.0,50.0,0,5.848963800002821
11,L1100_C2,11,11,11,7443.259,284,11,1,19,5549.0,5692.258937022448,3960.0,1732.2589370224496,1420.0,276.0,55.0,0,0.605170700000599
11,L1100I3,11,11,11,8738.543,367,11,1,22,6000.073721354744,6490.542761301673,4135.073721354744,2355.46903994693,1835.0,358.0,55.0,0,0.8472038999898359
11,H8,11,11,11,9108.379,424,11,1,31,6711.749802523321,6520.379320220617,4276.749802523322,2243.6295176972953,2120.0,413.0,55.0,0,0.613721900008386
12,L1100_C2,10,10,10,7438.692,275,10,1,19,5555.0,5740.691997459872,3960.0,1780.6919974598704,1375.0,273.0,50.0,0,0.47032810002565384
12,L1100I3,10,10,10,7836.887,310,10,1,22,5915.953176494967,5934.88741879126,4147.953176494966,1786.9342422962925,1550.0,302.0,50.0,0,0.5735678999917582
12,H8,10,10,10,8746.179,427,10,1,31,6729.749802523321,6145.178542402975,4276.749802523322,1868.4287398796523,2135.0,416.0,50.0,0,0.6515642000013031
13,L1100_C2,12,12,12,7656.626,274,12,1,19,5519.0,5956.626343991382,3960.0,1996.6263439913837,1370.0,270.0,60.0,0,0.8197973999776877
13,L1100I3,12,12,12,8740.278,331,12,1,22,5946.073721354744,6712.2778749077825,4135.073721354744,2577.204153553041,1655.0,313.0,60.0,0,1.590981700021075
13,H8,12,12,12,9299.017,448,12,1,31,6905.896139875771,6561.01666392491,4316.896139875772,2244.1205240491367,2240.0,438.0,60.0,0,0.7660125999827869
14,L1100_C2,12,12,12,7631.863,256,12,1,19,5418.5144346203315,6044.863136453601,3992.5144346203315,2052.3487018332694,1280.0,247.0,60.0,0,0.4533708000089973
14,L1100I3,12,12,12,9146.12,323,12,1,22,5805.98964311157,7181.120272003899,4157.98964311157,3023.130628892333,1615.0,290.0,60.0,0,0.867199400003301
14,H8,12,12,12,9437.689,453,12,1,31,6885.749802523321,6667.688546631249,4276.749802523322,2390.9387441079284,2265.0,445.0,60.0,0,0.8198688999982551
15,L1100_C2,16,16,16,8018.18,267,16,1,19,5291.0,6360.180196164062,3960.0,2400.1801961640595,1335.0,243.0,80.0,0,1.6410438000166323
15,L1100I3,16,16,16,8911.291,256,16,1,22,5238.054108752531,7311.290828954337,3950.054108752531,3361.236720201806,1280.0,240.0,80.0,0,0.9726245999918319
15,H8,16,16,16,7328.21,313,16,1,31,3951.6368167802116,5392.210028930322,2572.6368167802116,2819.5732121501105,1565.0,291.0,80.0,0,2.78535120000015
16,L1100_C2,12,12,12,8411.041,333,12,1,19,5665.538231391539,6365.04070188646,3982.538231391539,2382.5024704949246,1665.0,321.0,60.0,0,0.9929367000004277
16,L1100I3,12,12,12,9163.221,396,12,1,22,6078.073721354744,6734.220995667754,4135.073721354744,2599.1472743130125,1980.0,389.0,60.0,0,0.936214999994263
16,H8,12,12,12,8245.731,384,12,1,31,6585.594168795022,5882.730733676283,4315.594168795022,1567.1365648812614,1920.0,383.0,60.0,0,0.49124859998119064
17,L1100_C2,16,16,16,7618.941,294,16,1,19,4121.517343152266,5786.941072221601,2900.517343152266,2886.423729069334,1470.0,282.0,80.0,0,1.3873863000189885
17,L1100I3,16,16,16,7494.98,263,16,1,22,4682.18377141075,5842.979512641159,3292.1837714107505,2550.795741230408,1315.0,257.0,80.0,0,1.0501086000003852
17,H8,16,16,16,9035.394,347,16,1,31,5446.000317237695,6912.393648423732,3678.000317237695,3234.3933311860364,1735.0,308.0,80.0,0,1.6148849000164773
18,L1100_C2,11,11,11,7784.954,297,11,1,19,5686.013457098589,5961.954423184478,4027.013457098589,1934.940966085891,1485.0,283.0,55.0,0,0.46251919999485835
18,L1100I3,11,11,11,9828.302,317,11,1,22,6512.1417638296325,7892.301648591018,4768.1417638296325,3124.1598847613886,1585.0,296.0,55.0,0,0.9193639000004623
18,H8,11,11,11,9742.446,437,11,1,31,6795.749802523321,7072.44591733566,4276.749802523322,2795.696114812342,2185.0,430.0,55.0,0,0.7942349999793805
19,L1100_C2,12,12,12,8070.334,273,12,1,19,5501.0,6378.333756205556,3960.0,2418.333756205555,1365.0,267.0,60.0,0,0.8713817000098061
19,L1100I3,12,12,12,8777.879,318,12,1,22,5910.073721354744,6819.8791887265,4135.073721354744,2684.805467371759,1590.0,308.0,60.0,0,1.141070400015451
19,H8,12,12,12,8702.3,420,12,1,31,6736.038075752259,6127.3003088635905,4284.03807575226,1843.262233111333,2100.0,415.0,60.0,0,0.8175266000034753
20,L1100_C2,11,11,11,7927.373,293,11,1,19,5610.381874494873,6128.3731856263585,3980.381874494873,2147.9913111314877,1465.0,279.0,55.0,0,1.2410654000123031
20,L1100I3,11,11,11,8489.621,322,11,1,22,5921.404623322036,6517.62056188475,4135.404623322036,2382.2159385627165,1610.0,307.0,55.0,0,0.8918769999872893
20,H8,11,11,11,9116.473,454,11,1,31,6897.749802523321,6346.472904423639,4276.749802523322,2069.723101900317,2270.0,445.0,55.0,0,0.9235006999806501
21,L1100_C2,12,12,12,7540.431,254,12,1,19,5429.991304489356,5959.431120816724,3962.9913044893556,1996.4398163273715,1270.0,251.0,60.0,0,0.6847681000072043
21,L1100I3,12,12,12,9382.735,283,12,1,22,5646.073721354744,7642.735049889497,4135.073721354744,3507.661328534756,1415.0,265.0,60.0,0,1.1164827000175137
21,H8,12,12,12,9524.41,424,12,1,31,6627.749802523321,6943.409804067446,4276.749802523322,2666.660001544127,2120.0,401.0,60.0,0,1.2878245000028983
22,L1100_C2,10,10,10,8054.69,310,10,1,19,5729.0,6152.690386044462,3960.0,2192.690386044464,1550.0,302.0,50.0,0,0.66569259998505
22,L1100I3,10,10,10,8159.39,335,10,1,22,6078.073721354744,6103.389656188549,4135.073721354744,1968.3159348338083,1675.0,331.0,50.0,0,0.5790170000109356
22,H8,10,10,10,9530.114,459,10,1,31,6897.749802523321,6739.114254159,4276.749802523322,2462.36445163568,2295.0,446.0,50.0,0,0.8993606000149157
23,L1100_C2,16,16,16,5435.176,200,16,1,19,1966.2796206788491,4171.17569573946,1357.2796206788491,2813.8960750606107,1000.0,184.0,80.0,0,1.1699029000010341
23,L1100I3,16,16,16,5324.209,185,16,1,22,2024.0737213547434,4148.208506389563,1275.0737213547434,2873.1347850348175,925.0,171.0,80.0,0,1.5571388000098523
23,H8,16,16,16,8152.056,340,16,1,31,5851.164426503574,6039.0563024558105,3926.164426503574,2112.8918759522367,1700.0,333.0,80.0,0,0.9767811000056099
24,L1100_C2,15,15,15,8052.491,242,15,1,19,5267.0,6536.491101074728,3960.0,2576.4911010747287,1210.0,231.0,75.0,0,0.8219159000145737
24,L1100I3,15,15,15,8219.249,273,15,1,22,5622.073721354744,6518.249279132961,4135.073721354744,2383.1755577782174,1365.0,261.0,75.0,0,0.8908778000040911
24,H8,15,15,15,9044.266,366,15,1,31,6327.749802523321,6787.2656541272645,4276.749802523322,2510.515851603942,1830.0,352.0,75.0,0,0.9714825999981258
25,L1100_C2,13,13,13,8147.294,297,13,1,19,5423.0,6317.294000855873,3960.0,2357.294000855875,1485.0,280.0,65.0,0,1.1803485000273213
25,L1100I3,13,13,13,9314.846,292,13,1,22,5616.073721354744,7531.845729584081,4135.073721354744,3396.7720082293395,1460.0,258.0,65.0,0,1.1981526000017766
25,H8,13,13,13,9163.351,404,13,1,31,6572.869471319469,6695.35067186067,4318.869471319471,2376.4812005412036,2020.0,383.0,65.0,0,1.2172763000125997
26,L1100_C2,11,11,11,8563.236,305,11,1,19,5573.0,6703.235701681822,3960.0,2743.2357016818232,1525.0,280.0,55.0,0,1.5924518999818247
26,L1100I3,11,11,11,8113.206,304,11,1,22,5844.073721354744,6244.206322210137,4135.073721354744,2109.1326008553924,1520.0,294.0,55.0,0,0.7574648000008892
26,H8,11,11,11,9080.569,407,11,1,31,6603.749802523321,6595.569449272355,4276.749802523322,2318.819646749037,2035.0,395.0,55.0,0,0.7731770999962464
27,L1100_C2,15,15,15,8366.954,255,15,1,19,5225.0,6767.953739451527,3960.0,2807.9537394515282,1275.0,249.0,75.0,0,0.9592411000048742
27,L1100I3,15,15,15,9015.051,295,15,1,22,5616.073721354744,7180.051315589042,4135.073721354744,3044.9775942343017,1475.0,285.0,75.0,0,1.060859800025355
27,H8,15,15,15,9000.901,436,15,1,31,6759.749802523322,6317.900876628597,4276.749802523322,2041.1510741052784,2180.0,428.0,75.0,0,1.1914815999916755
28,L1100_C2,15,15,15,8137.753,288,15,1,19,5420.286302736912,6345.752507413975,3994.2863027369126,2351.466204677065,1440.0,277.0,75.0,0,1.2065217999916058
28,L1100I3,15,15,15,8692.104,264,15,1,22,5514.073721354744,7054.103976745904,4135.073721354744,2919.030255391166,1320.0,243.0,75.0,0,1.3542178999923635
28,H8,15,15,15,9643.226,389,15,1,31,6135.749802523321,7257.226232551215,4276.749802523322,2980.4764300278944,1945.0,366.0,75.0,0,1.6025994999799877
29,L1100_C2,14,14,14,8141.375,265,14,1,19,5479.9146923618555,6487.3749749270755,4005.9146923618555,2481.4602825652196,1325.0,259.0,70.0,0,0.7552358999964781
29,L1100I3,14,14,14,9256.189,323,14,1,22,5736.073721354744,7265.188676065312,4135.073721354744,3130.1149547105724,1615.0,306.0,70.0,0,1.1901524999993853
29,H8,14,14,14,8760.387,356,14,1,31,6314.297810408529,6563.386981900029,4288.297810408529,2275.0891714914987,1780.0,347.0,70.0,0,0.9124132999859285
30,L1100_C2,13,13,13,7733.548,260,13,1,19,5439.352768732273,6116.547604058507,3983.3527687322726,2133.194835326237,1300.0,252.0,65.0,0,0.7955589999910444
30,L1100I3,13,13,13,8795.204,324,13,1,22,5905.362118891107,6816.204257958764,4192.362118891107,2623.8421390676604,1620.0,294.0,65.0,0,1.5102144999837037
30,H8,13,13,13,9807.294,469,13,1,31,6933.749802523322,6941.293900400827,4276.749802523322,2664.5440978775055,2345.0,456.0,65.0,0,0.9066651999892201
31,L1100_C2,11,10,10,7823.596,286,10,0,19,5573.0,6065.595517023566,3960.0,2105.5955170235666,1430.0,278.0,50.0,0,0.8243366999959107
31,L1100I3,11,11,11,8345.556,297,11,1,22,5820.073721354744,6515.555776414734,4135.073721354744,2380.4820550599907,1485.0,290.0,55.0,0,0.7763485999894328
31,H8,11,11,11,8876.177,437,11,1,31,6846.685004158909,6208.177128664166,4322.6850041589105,1885.4921245052567,2185.0,428.0,55.0,0,0.6775632000062615
32,L1100_C2,11,11,11,7389.929,252,11,1,19,5351.0,5832.928744713379,3960.0,1872.9287447133802,1260.0,242.0,55.0,0,1.1232092999853194
32,L1100I3,11,11,11,8460.928,299,11,1,22,5760.073721354744,6629.928400151893,4135.073721354744,2494.854678797153,1495.0,281.0,55.0,0,1.1279394000011962
32,H8,11,11,11,9244.795,443,11,1,31,6825.749802523321,6538.795494253981,4276.749802523322,2262.04569173066,2215.0,436.0,55.0,0,0.6714296000136528
33,L1100_C2,12,12,12,7541.869,242,12,1,19,5297.0,6040.86919797852,3960.0,2080.869197978522,1210.0,231.0,60.0,0,1.0232497999968473
33,L1100I3,12,12,12,8422.418,268,12,1,22,5640.073721354744,6762.418441423252,4135.073721354744,2627.344720068508,1340.0,260.0,60.0,0,0.5312370000174269
33,H8,12,12,12,8791.676,375,12,1,31,6375.749802523321,6496.675729764695,4276.749802523322,2219.9259272413738,1875.0,360.0,60.0,0,0.9311683000123594
34,L1100_C2,13,13,13,7840.299,278,13,1,19,5403.636358511051,6120.298921603895,3995.636358511051,2124.6625630928434,1390.0,265.0,65.0,0,0.918232199997874
34,L1100I3,13,13,13,8207.287,244,13,1,22,5496.073721354744,6685.287487396513,4135.073721354744,2550.21376604177,1220.0,237.0,65.0,0,0.746391799999401
34,H8,13,13,13,10224.908,474,13,1,31,6777.749802523321,7335.907578776899,4276.749802523322,3059.157776253577,2370.0,454.0,65.0,0,1.2159417000075337
35,L1100_C2,12,12,12,6942.278,259,12,1,19,5445.434091397567,5338.277883572109,3990.4340913975657,1347.8437921745453,1295.0,249.0,60.0,0,0.8156452999974135
35,L1100I3,12,12,12,7980.969,302,12,1,22,5847.541440510265,6130.968581215234,4206.541440510265,1924.4271407049719,1510.0,280.0,60.0,0,1.2881777999864426
35,H8,12,12,12,8579.325,384,12,1,31,6504.340130670862,6223.325469556152,4280.340130670863,1942.9853388852862,1920.0,376.0,60.0,0,0.5004641999839805
36,L1100_C2,15,15,15,7535.126,215,15,1,19,5211.791843192537,6180.125972139376,4026.7918431925377,2153.33412894684,1075.0,205.0,75.0,0,0.9373359000019263
36,L1100I3,15,15,15,8804.069,259,15,1,22,5537.902240165709,7204.069098144016,4214.902240165709,2989.16685797831,1295.0,230.0,75.0,0,1.6387122000160161
36,H8,15,15,15,9183.168,412,15,1,31,6606.490964974198,6657.167793124273,4305.490964974199,2351.6768281500763,2060.0,391.0,75.0,0,1.0663636999961454
37,L1100_C2,13,13,13,8113.856,263,13,1,19,5488.122440861013,6476.8558159394315,3980.1224408610133,2496.733375078418,1315.0,257.0,65.0,0,0.7823227999906521
37,L1100I3,13,13,13,8249.037,290,13,1,22,5700.073721354744,6460.037247974374,4135.073721354744,2324.9635266196283,1450.0,274.0,65.0,0,0.9988898999872617
37,H8,13,13,13,8824.478,399,13,1,31,6537.749802523321,6378.478279026401,4276.749802523322,2101.7284765030786,1995.0,386.0,65.0,0,0.91003740002634
38,L1100_C2,13,13,13,8466.736,304,13,1,19,5639.0,6589.736037298916,3960.0,2629.7360372989156,1520.0,292.0,65.0,0,0.9510700999817345
38,L1100I3,13,13,13,8431.131,339,13,1,22,5741.855824086555,6350.131095983577,4135.855824086555,2214.275271897025,1695.0,321.0,65.0,0,1.022491000010632
38,H8,13,13,13,8968.841,375,13,1,31,6411.749802523321,6662.8409747470005,4276.749802523322,2386.0911722236783,1875.0,366.0,65.0,0,0.6451421000238042
39,L1100_C2,12,12,12,8284.338,304,12,1,19,5477.0,6426.337776619914,3960.0,2466.3377766199173,1520.0,278.0,60.0,0,0.9825509999936912
39,L1100I3,12,12,12,8616.736,281,12,1,22,5730.073721354744,6875.736451771578,4135.073721354744,2740.6627304168337,1405.0,276.0,60.0,0,0.6570742999901995
39,H8,12,12,12,8831.784,403,12,1,31,6579.749802523322,6361.783522258149,4276.749802523322,2085.0337197348285,2015.0,395.0,60.0,0,0.7896690999914426
40,L1100_C2,15,15,15,7617.23,223,15,1,19,5158.352759906871,6218.23040260915,3972.3527599068707,2245.877642702277,1115.0,209.0,75.0,0,1.2069166000001132
40,L1100I3,15,15,15,8377.782,241,15,1,22,5372.25579762238,6880.782457129338,4138.25579762238,2742.526659506962,1205.0,217.0,75.0,0,1.2644959000172094
40,H8,15,15,15,8109.217,305,15,1,31,5985.749802523321,6214.217134927023,4276.749802523322,1937.467332403702,1525.0,295.0,75.0,0,0.8488501999818254
41,L1100_C2,10,10,10,8308.103,292,10,1,19,5513.0,6532.10307846341,3960.0,2572.1030784634113,1460.0,266.0,50.0,0,1.1639777999953367
41,L1100I3,10,10,10,8522.993,345,10,1,22,5984.394147816314,6417.993236975513,4138.394147816315,2279.5990891591987,1725.0,330.0,50.0,0,0.6346331000095233
41,H8,10,10,10,9608.088,495,10,1,31,7083.749802523322,6606.088291132506,4276.749802523322,2329.338488609186,2475.0,477.0,50.0,0,0.8299899999983609
42,L1100_C2,10,10,10,7850.763,338,10,1,19,5627.0,5778.763379167437,3960.0,1818.7633791674355,1690.0,332.0,50.0,0,0.4819157999882009
42,L1100I3,10,10,10,9004.211,358,10,1,22,5958.073721354744,6832.21143447117,4135.073721354744,2697.1377131164304,1790.0,332.0,50.0,0,1.0188162999984343
42,H8,10,10,10,8983.084,446,10,1,31,6801.749802523321,6274.0838931555845,4276.749802523322,1997.334090632263,2230.0,429.0,50.0,0,0.8610801000031643
43,L1100_C2,12,12,12,7577.071,267,12,1,19,5484.496560770063,5924.071105513239,3992.496560770063,1931.5745447431784,1335.0,258.0,60.0,0,0.7852843999862671
43,L1100I3,12,12,12,8762.819,294,12,1,22,5777.045599850294,6954.818930107972,4159.045599850294,2795.773330257682,1470.0,278.0,60.0,0,0.6435849999834318
43,H8,12,12,12,9000.907,429,12,1,31,6769.780418502411,6380.90684370331,4305.780418502411,2075.1264252009,2145.0,415.0,60.0,0,0.8300899000023492
44,L1100_C2,11,11,11,7432.671,272,11,1,19,5525.0,5747.671066130095,3960.0,1787.671066130096,1360.0,270.0,55.0,0,0.5446459999948274
44,L1100I3,11,11,11,7580.393,288,11,1,22,5766.073721354744,5803.393143879776,4135.073721354744,1668.3194225250322,1440.0,282.0,55.0,0,0.7575162000139244
44,H8,11,11,11,8814.197,397,11,1,31,6495.749802523321,6396.197067498486,4276.749802523322,2119.447264975165,1985.0,378.0,55.0,0,1.0462437999958638
45,L1100_C2,11,11,11,7647.524,284,11,1,19,5546.580803835714,5896.524479501477,3994.580803835714,1901.9436756657626,1420.0,276.0,55.0,0,0.5573356000240892
45,L1100I3,11,11,11,8523.217,295,11,1,22,5754.073721354744,6713.217059805918,4135.073721354744,2578.143338451177,1475.0,280.0,55.0,0,0.8680426999926567
45,H8,11,11,11,9173.059,470,11,1,31,6945.749802523322,6314.059261016461,4276.749802523322,2037.3094584931425,2350.0,454.0,55.0,0,1.0783331000129692
46,L1100_C2,15,15,15,8119.246,334,15,1,19,5691.086782044122,6046.246160272255,4007.086782044121,2039.159378228134,1670.0,328.0,75.0,0,0.7022419999993872
46,L1100I3,15,15,15,9189.521,381,15,1,22,6075.090826651709,6833.520900847277,4182.090826651709,2651.4300741955694,1905.0,376.0,75.0,0,0.9558151999954134
46,H8,15,15,15,9567.992,450,15,1,31,6861.94719317304,6803.991719003477,4277.94719317304,2526.0445258304367,2250.0,439.0,75.0,0,0.8003457000013441
47,L1100_C2,10,10,10,8002.552,322,10,1,19,5634.770676596727,6026.552283586481,3968.7706765967273,2057.7816069897553,1610.0,316.0,50.0,0,0.6441541999811307
47,L1100I3,10,10,10,8450.816,329,10,1,22,6015.78870335739,6439.816124537961,4163.78870335739,2276.027421180571,1645.0,316.0,50.0,0,0.6066446999902837
47,H8,10,10,10,9091.934,490,10,1,31,7156.202953625667,6106.934183389273,4278.202953625666,1828.7312297636063,2450.0,485.0,50.0,0,0.4794217999733519
48,L1100_C2,16,16,16,7866.337,212,16,1,19,4961.0,6547.336978386615,3960.0,2587.33697838662,1060.0,179.0,80.0,0,2.283880200004205
48,L1100I3,16,16,16,8747.64,248,16,1,22,4798.073721354744,7226.640429102202,3695.0737213547436,3531.566707747465,1240.0,201.0,80.0,0,2.394734299974516
48,H8,16,16,16,8694.193,332,16,1,31,4915.711302749259,6648.192756805288,3278.7113027492587,3369.4814540560337,1660.0,306.0,80.0,0,1.528209699987201
49,L1100_C2,10,10,10,7492.4,286,10,1,19,5579.514142581785,5737.400029948769,3961.5141425817847,1775.885887366986,1430.0,275.0,50.0,0,0.6743395999947097
49,L1100I3,10,10,10,8415.168,328,10,1,22,5976.073721354744,6408.16768033439,4135.073721354744,2273.0939589796467,1640.0,317.0,50.0,0,0.8990223000000697
49,H8,10,10,10,9196.679,501,10,1,31,7197.749802523321,6145.679105365397,4276.749802523322,1868.9293028420761,2505.0,496.0,50.0,0,0.5816618999815546
50,L1100_C2,11,10,10,8123.324,293,10,0,19,5623.441220642253,6332.324249090078,4005.441220642254,2326.883028447826,1465.0,276.0,50.0,0,0.9209551999811083
50,L1100I3,11,11,11,8495.295,298,11,1,22,5826.073721354744,6660.295460021074,4135.073721354744,2525.2217386663324,1490.0,290.0,55.0,0,0.7400059999781661
50,H8,11,11,11,9252.219,452,11,1,31,6903.749802523321,6491.218872994672,4276.749802523322,2214.4690704713516,2260.0,446.0,55.0,0,0.6663368000008631
51,L1100_C2,13,13,13,7779.515,250,13,1,19,5360.923234658643,6222.514786169849,3970.9232346586437,2251.5915515112056,1250.0,242.0,65.0,0,0.9162909000006039
51,L1100I3,13,13,13,8879.919,274,13,1,22,5621.147732500695,7186.918595630398,4135.147732500695,3051.7708631297046,1370.0,258.0,65.0,0,0.8259642999910284
51,H8,13,13,13,9574.078,401,13,1,31,6563.538954725864,7115.077616030296,4297.538954725866,2817.5386613044334,2005.0,389.0,65.0,0,1.0786255999992136
52,L1100_C2,15,15,15,8362.416,266,15,1,19,5273.0,6705.416382719741,3960.0,2745.416382719742,1330.0,252.0,75.0,0,1.1751602999866009
52,L1100I3,15,15,15,10335.71,338,15,1,22,5655.17455316051,8250.70971138986,4163.17455316051,4087.535158229349,1690.0,320.0,75.0,0,1.2506366000161506
52,H8,15,15,15,9329.433,413,15,1,31,6597.749802523321,6789.433114807117,4276.749802523322,2512.683312283799,2065.0,400.0,75.0,0,1.1507673999876715
53,L1100_C2,10,10,10,8036.604,317,10,1,19,5645.141959713852,6102.603516133452,3973.141959713852,2129.461556419601,1585.0,299.0,50.0,0,0.45930180000141263
53,L1100I3,10,10,10,8844.187,344,10,1,22,6072.073721354744,6744.187367348052,4135.073721354744,2609.11364599331,1720.0,330.0,50.0,0,0.5200753999815788
53,H8,10,10,10,8833.816,441,10,1,31,6837.749802523321,6145.815948612883,4276.749802523322,1869.0661460895608,2205.0,433.0,50.0,0,0.565265899989754
54,L1100_C2,11,11,11,8584.409,300,11,1,19,5393.0,6754.409225414404,3960.0,2794.4092254144052,1500.0,275.0,55.0,0,1.720823499985272
54,L1100I3,11,11,11,9607.561,307,11,1,22,5676.073721354744,7746.5610022599,4135.073721354744,3611.487280905162,1535.0,271.0,55.0,0,1.9966007000184618
54,H8,11,11,11,9450.519,479,11,1,31,6955.665179682475,6546.519369935437,4281.665179682476,2264.854190252964,2395.0,454.0,55.0,0,1.4473311999754515
55,L1100_C2,11,11,11,7879.306,336,11,1,19,5801.0,5821.306083664163,3960.0,1861.3060836641644,1680.0,323.0,55.0,0,0.8821197999932338
55,L1100I3,11,11,11,8267.712,324,11,1,22,5981.129686705501,6278.712300257188,4135.129686705501,2143.5826135516872,1620.0,314.0,55.0,0,0.6011073999979999
55,H8,11,11,11,9456.903,408,11,1,31,6489.749802523321,6985.902755568514,4276.749802523322,2709.152953045195,2040.0,376.0,55.0,0,0.8632573999930173
56,L1100_C2,11,11,11,7580.46,291,11,1,19,5615.0,5786.460047904722,3960.0,1826.460047904722,1455.0,284.0,55.0,0,0.4814226000162307
56,L1100I3,11,11,11,7872.5,292,11,1,22,5861.116494907792,6070.500026936096,4183.116494907792,1887.3835320283047,1460.0,287.0,55.0,0,0.6127764999982901
