scenario,seed,case,model,n,bias_deg,anomaly,error,all_cleared,undiscovered_cases,undiscovered_sources,coverage_misses,exhausted_cases,exhausted_sources,failed_clears,total_per_source,movement_per_source,detect_switch_per_source,clear_time_per_source,last_discovery_per_source,search_end_per_source,search_movement_per_source,not_ready_rate,active_measurements_per_source,co_measurements_per_source,switches_per_source,insertions_per_source,decision_wall_s,decomposition_error_s,hard_fail
S1_boundary,130363,1,I,15,0.0,0,,1,0,0,0,0,0,0,301.3217333333333,246.05509557989197,50.266666666666666,5.0,133.2458442,135.24584421319838,92.97917754653173,0.9333333333333333,1.6,0.8,8.266666666666667,0.06666666666666667,0.8115052000212017,0.0004336983793109539,0
S1_boundary,130363,1,J,15,0.0,0,,1,0,0,0,0,0,0,284.10040000000004,224.56704806218943,54.53333333333333,5.0,118.95833586666666,135.45911631221622,86.05911631221622,0.8666666666666667,2.2,1.6,8.866666666666667,0.26666666666666666,2.181210300012026,0.0002790671587717952,0
S1_boundary,130363,1,J+,15,0.0,0,,1,0,0,0,0,0,0,278.9293333333333,221.26266334211584,52.666666666666664,5.0,114.71783186666667,130.28806492547596,82.75473159214262,0.8666666666666667,1.8666666666666667,1.5333333333333334,8.666666666666666,0.0,0.19575199999962933,4.986826206732076e-05,0
S1_boundary,130363,2,I,10,0.0,0,,1,0,0,0,0,0,0,468.2308,382.7307999868214,80.5,5.0,206.57276080000003,210.77276076278167,139.47276076278172,0.9,1.9,0.6,13.0,0.1,0.44209569998201914,1.317857822868973e-07,0
S1_boundary,130363,2,J,10,0.0,0,,1,0,0,0,0,0,0,400.6527,309.7527104569616,85.9,5.0,157.0936491,216.05048775884794,133.55048775884796,0.5,2.3,1.1,13.9,0.7,1.6421548000071198,0.00010456961581439828,0
S1_boundary,130363,2,J+,10,0.0,0,,1,0,0,0,0,0,0,388.3663,301.36634177451316,82.0,5.0,151.7213983,202.63209738821396,124.13209738821392,0.6,1.6,1.1,13.5,0.0,0.19816500000888482,0.0004177451314717473,0
S1_boundary,130363,3,I,15,0.0,0,,1,0,0,0,0,0,0,340.08033333333333,284.5470007204191,50.53333333333333,5.0,117.09549539999999,136.02882871190934,94.49549537857605,0.8666666666666667,2.1333333333333333,1.1333333333333333,8.2,0.3333333333333333,0.600938399991719,1.080628589988919e-05,0
S1_boundary,130363,3,J,15,0.0,0,,1,0,0,0,0,0,0,285.73106666666666,226.26443159718647,54.46666666666667,5.0,119.55243946666666,137.1226725113812,87.32267251138124,0.6666666666666666,2.2666666666666666,1.3333333333333333,8.8,0.5333333333333333,2.3047593999945093,0.00047395779665748705,0
S1_boundary,130363,3,J+,15,0.0,0,,1,0,0,0,0,0,0,280.14300000000003,222.6096337967723,52.53333333333333,5.0,112.31783186666667,129.88806492547596,82.75473159214262,0.7333333333333333,1.9333333333333333,1.4,8.533333333333333,0.0,0.40691449999576434,0.000493048416046804,0
S1_boundary,130363,4,I,10,0.0,0,,1,0,0,0,0,0,0,378.193,288.1929797411852,85.0,5.0,212.5297502,214.9297502212186,139.4297502212186,1.0,1.9,1.0,14.0,0.1,0.40004020000924356,0.0002025881481131364,0
S1_boundary,130363,4,J,10,0.0,0,,1,0,0,0,0,0,0,382.6019,284.30192336449124,93.3,5.0,193.9233511,223.27870062835592,133.57870062835588,0.6,2.2,1.0,15.3,0.8,0.4295736000058241,0.00023364491244137753,0
S1_boundary,130363,4,J+,10,0.0,0,,1,0,0,0,0,0,0,366.2151,270.11508212540787,91.1,5.0,180.4767478,210.43209738821398,124.13209738821392,0.8,1.8,1.3,15.1,0.0,0.1466476000205148,0.0001787459214028786,0
S1_boundary,130363,5,I,12,0.0,0,,1,0,0,0,0,0,0,385.39183333333335,311.6418082650506,68.75,5.0,173.8726695833333,175.87266954682275,117.95600288015608,1.0,2.1666666666666665,0.6666666666666666,11.25,0.25,0.5737002000096254,0.0003008193930327252,0
