case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
170,CAz3,10,10,10,7750.539,466,10,1,29,6431.524354131117,4908.538869790565,3649.5243541311156,1259.01451565945,2330.0,462.0,50.0,0,,,0.0185510000155773
170,CAz4,10,10,10,8112.012,526,10,1,29,6737.524354131117,4909.012036840008,3649.5243541311156,1259.4876827088904,2630.0,523.0,50.0,0,,,0.053602100000716746
171,C,13,13,13,8331.239,385,13,1,29,5864.693453429732,5971.2390779432235,3677.6934534297297,2293.5456245134956,1925.0,370.0,65.0,0,,,0.3521267000178341
171,CAz3,13,13,13,8149.048,436,13,1,29,6267.656128050338,5476.048066084797,3729.656128050337,1746.3919380344619,2180.0,428.0,65.0,0,,,0.13794899999629706
171,CAz4,13,13,13,8474.83,490,13,1,29,6452.305872508846,5472.830167270479,3728.3058725088454,1744.524294761634,2450.0,487.0,65.0,0,,,0.12922150001395494
172,C,15,15,15,7589.462,342,15,1,29,5572.5264323263955,5469.461730000473,3629.5264323263946,1839.935297674077,1710.0,335.0,75.0,0,,,0.4474388000089675
172,CAz3,15,15,15,8374.55,512,15,1,29,6468.137127955009,5233.5502200229175,3694.1371279550076,1539.4130920679102,2560.0,506.0,75.0,0,,,0.22351569999591447
172,CAz4,15,15,15,8689.592,564,15,1,29,6629.246701953422,5234.592043038462,3693.2467019534215,1541.3453410850402,2820.0,560.0,75.0,0,,,0.22882479999680072
173,C,16,16,16,7570.117,301,16,1,29,5032.587640443834,5694.1171438447545,3325.587640443833,2368.5295034009223,1505.0,291.0,80.0,0,,,0.3335181000002194
173,CAz3,16,16,16,8043.317,404,16,1,29,5511.42440231408,5548.317284660784,3343.424402314078,2204.8928823467068,2020.0,395.0,80.0,0,,,0.3374103000096511
173,CAz4,16,16,16,8636.921,502,16,1,29,5853.42440231408,5548.920839842207,3343.424402314078,2205.49643752813,2510.0,498.0,80.0,0,,,0.35140000001410954
174,C,16,16,16,5572.474,223,16,1,29,2989.0883026863744,4167.47366096546,1912.0883026863744,2255.385358279086,1115.0,210.0,80.0,0,,,0.35852710000472143
174,CAz3,16,16,16,6763.461,426,16,1,29,3468.9451834303154,4129.461480317581,1911.9451834303156,2217.5162968872646,2130.0,424.0,80.0,0,,,0.24386249997769482
174,CAz4,16,16,16,6974.905,458,16,1,29,3486.9451834303154,4148.905242804625,1911.9451834303156,2236.9600593743103,2290.0,456.0,80.0,0,,,0.24932529998477548
175,C,16,16,16,8827.533,423,16,1,29,4749.369788528068,6224.533190241924,2944.3697885280676,3280.1634017138563,2115.0,408.0,80.0,0,,,0.8163361000188161
175,CAz3,16,16,16,7828.124,416,16,1,29,5221.114874364587,5261.123542348209,2962.1148743645867,2299.008667983623,2080.0,407.0,80.0,0,,,0.16758899998967536
175,CAz4,16,16,16,8247.957,511,16,1,29,5401.56205701507,5102.957073697533,2962.5620570150704,2140.3950166824634,2555.0,510.0,80.0,0,,,0.17505789999268018
176,C,16,16,16,7602.639,275,16,1,29,4695.070939864439,5885.638871526308,3156.0709398644394,2729.567931661871,1375.0,262.0,80.0,0,,,0.40310820000013337
176,CAz3,16,16,16,7767.982,373,16,1,29,5219.597263529525,5457.982488624897,3184.5972635295243,2273.385225095375,1865.0,365.0,80.0,0,,,0.2927874999877531
176,CAz4,16,16,16,8698.334,527,16,1,29,5747.597263529525,5459.333661312314,3184.5972635295243,2274.736397782793,2635.0,524.0,80.0,0,,,0.33346829999936745
177,C,12,12,12,8221.345,392,12,1,29,5806.0030159685275,5832.344894015901,3631.0030159685266,2201.341878047379,1960.0,369.0,60.0,0,,,0.490969500009669
177,CAz3,12,12,12,8112.385,470,12,1,29,6436.021608952552,5252.385369296623,3707.0216089525516,1545.363760344074,2350.0,450.0,60.0,0,,,0.23914560000412166
177,CAz4,12,12,12,8436.257,521,12,1,29,6592.384915508333,5254.257449458083,3707.384915508332,1546.872533949754,2605.0,517.0,60.0,0,,,0.22968299998319708
178,C,13,13,13,7891.87,351,13,1,29,5668.5264323263955,5724.870474646778,3629.5264323263946,2095.344042320383,1755.0,347.0,65.0,0,,,0.3003536000032909
178,CAz3,13,13,13,7753.743,401,13,1,29,6046.075806959218,5288.742581458631,3679.0758069592166,1609.6667744994133,2005.0,395.0,65.0,0,,,0.08393289998639375
178,CAz4,13,13,13,8421.143,513,13,1,29,6555.3941202172045,5281.142577052701,3678.394120217202,1602.7484568354987,2565.0,510.0,65.0,0,,,0.04597119998652488
179,C,13,13,13,7876.043,381,13,1,29,5870.797356314932,5531.042944142614,3670.7973563149308,1860.2455878276828,1905.0,375.0,65.0,0,,,0.39081010001245886
179,CAz3,13,13,13,8047.185,438,13,1,29,6364.0124881898655,5359.185310610049,3753.0124881898655,1606.1728224201843,2190.0,433.0,65.0,0,,,0.1305964000057429
179,CAz4,13,13,13,8351.893,493,13,1,29,6581.460242247838,5329.8926976809435,3754.4602422478374,1575.432455433107,2465.0,492.0,65.0,0,,,0.06363140000030398
180,C,12,12,12,8507.19,393,12,1,29,5932.5264323263955,6092.190123029114,3629.5264323263946,2462.6636907027223,1965.0,390.0,60.0,0,,,0.20640409999759868
180,CAz3,12,12,12,8049.495,479,12,1,29,6408.144578377253,5121.494597694796,3670.144578377252,1451.3500193175444,2395.0,473.0,60.0,0,,,0.1171533000015188
180,CAz4,12,12,12,8131.902,497,12,1,29,6588.774716839675,5092.901801583663,3670.774716839674,1422.1270847439887,2485.0,494.0,60.0,0,,,0.056187399983173236
181,C,14,14,14,8618.363,390,14,1,29,5692.044859227611,6237.363498082799,3631.0448592276102,2606.3186388551862,1950.0,361.0,70.0,0,,,0.7610770000028424
181,CAz3,14,14,14,8925.178,523,14,1,29,6551.729777110084,5721.178232507771,3762.7297771100834,1958.4484553976883,2615.0,519.0,70.0,0,,,0.23692479997407645
181,CAz4,14,14,14,9400.745,602,14,1,29,6665.305560134364,5720.745494924732,3762.305560134363,1958.4399347903702,3010.0,600.0,70.0,0,,,0.2288321999949403
182,C,16,16,16,8098.685,350,16,1,29,5254.429728936942,5938.684903216804,3354.429728936942,2584.2551742798646,1750.0,330.0,80.0,0,,,0.6176965000049677
182,CAz3,16,16,16,8297.322,446,16,1,29,5574.252776413675,5545.321974298618,3376.252776413674,2169.069197884946,2230.0,442.0,80.0,0,,,0.17300999999861233
182,CAz4,16,16,16,9173.663,592,16,1,29,6096.252776413675,5544.662519215112,3376.252776413674,2168.40974280144,2960.0,589.0,80.0,0,,,0.19370750000234693
183,C,11,11,11,8557.908,414,11,1,29,5976.514688287553,6041.908048095049,3645.5146882875515,2396.3933598074977,2070.0,391.0,55.0,0,,,0.3236262000282295
183,CAz3,11,11,11,9069.582,548,11,1,29,6532.845713552148,5734.582000613699,3656.845713552146,2077.736287061556,2740.0,540.0,55.0,0,,,0.4395805999811273
183,CAz4,11,11,11,9171.587,590,11,1,29,6622.845713552148,5578.587087494461,3656.845713552146,1921.741373942316,2950.0,588.0,55.0,0,,,0.123150400002487
184,C,15,15,15,8169.519,358,15,1,29,5666.898318046761,5960.51939215228,3647.8983180467612,2312.6210741055193,1790.0,344.0,75.0,0,,,0.5177076999971177
184,CAz3,15,15,15,7784.702,422,15,1,29,6169.406685183058,5179.701803682622,3691.406685183056,1488.295118499566,2110.0,420.0,75.0,0,,,0.06463589999475516
184,CAz4,15,15,15,8088.837,481,15,1,29,6457.406685183058,5130.8372837107945,3691.406685183056,1439.430598527738,2405.0,478.0,75.0,0,,,0.01884770000469871
185,C,10,10,10,8264.154,443,10,1,29,6202.526432326396,5564.153970614072,3629.5264323263946,1934.6275382876786,2215.0,435.0,50.0,0,,,0.29052899999078363
185,CAz3,10,10,10,8013.874,491,10,1,29,6513.233720117103,5031.8740998727335,3661.2337201171013,1370.6403797556336,2455.0,477.0,50.0,0,,,0.17818260000785813
185,CAz4,10,10,10,8215.083,524,10,1,29,6633.233720117103,5031.083292183382,3661.2337201171013,1369.8495720662806,2620.0,514.0,50.0,0,,,0.1476050000055693
186,C,13,13,13,7938.05,327,13,1,29,5447.468995858158,5927.049933815882,3631.4689958581575,2295.580937957724,1635.0,311.0,65.0,0,,,0.3409823999973014
186,CAz3,13,13,13,7977.105,456,13,1,29,6279.034085001353,5184.10523559685,3748.0340850013513,1436.0711505954998,2280.0,448.0,65.0,0,,,0.263139599992428
186,CAz4,13,13,13,8422.771,502,13,1,29,6466.037118957383,5353.770566470191,3700.0371189573825,1653.7334475128093,2510.0,494.0,65.0,0,,,0.27679990002070554
187,C,16,16,16,6454.298,255,16,1,29,4456.27449755861,4855.298364576216,3015.274497558611,1840.0238670176057,1275.0,244.0,80.0,0,,,0.32932469999650493
187,CAz3,16,16,16,6480.368,329,16,1,29,5001.387111784588,4434.368191947,3076.3871117845883,1357.9810801624108,1645.0,321.0,80.0,0,,,0.03835409999010153
187,CAz4,16,16,16,6703.878,366,16,1,29,5151.405831431194,4431.878466842597,3076.405831431194,1355.472635411402,1830.0,362.0,80.0,0,,,0.03776579999248497
188,C,10,10,10,7842.494,426,10,1,29,6189.257524067276,5237.493878872804,3648.2575240672763,1589.2363548055293,2130.0,425.0,50.0,0,,,0.08838619999005459
188,CAz3,10,10,10,8016.014,496,10,1,29,6660.825183725084,4993.013839227653,3683.825183725083,1309.1886555025703,2480.0,493.0,50.0,0,,,0.045889000000897795
