case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
23,CAz3,16,16,16,12900.701,928,16,1,29,6767.6750053475935,7268.701423379327,3592.675005347595,3676.026418031733,4640.0,912.0,80.0,0,,,0.4257231999945361
23,CAz4,16,16,16,12917.701,931,16,1,29,6767.6750053475935,7268.701423379327,3592.675005347595,3676.026418031733,4655.0,914.0,80.0,0,,,0.41568989999359474
24,C,16,16,16,10807.07,646,16,1,29,6273.5554861806195,6862.069788635575,3497.5554861806177,3364.514302454956,3230.0,635.0,80.0,0,,,0.4871835999947507
24,CAz3,16,16,16,10958.332,815,16,1,29,6712.540095078895,5991.3317677113355,3513.540095078895,2477.7916726324443,4075.0,812.0,80.0,0,,,0.44767950000823475
24,CAz4,16,16,16,10975.169,818,16,1,29,6712.540095078895,5991.169058914616,3513.540095078895,2477.6289638357243,4090.0,814.0,80.0,0,,,0.4232401000044774
25,C,16,16,16,14952.577,1028,16,1,29,6701.5750881786325,8727.577090912517,3699.5750881786316,5028.002002733895,5140.0,1005.0,80.0,0,,,1.0147710999881383
25,CAz3,16,16,16,15125.36,1059,16,1,29,6822.9594076730045,8714.359596574632,3700.9594076730027,5013.400188901638,5295.0,1036.0,80.0,0,,,0.9167062000196893
25,CAz4,16,16,16,15058.903,1079,16,1,29,6930.9594076730045,8528.902651111115,3700.9594076730027,4827.943243438121,5395.0,1055.0,80.0,0,,,1.0039257000025827
26,C,16,16,16,11173.148,763,16,1,29,5751.141301047791,6532.147697181481,3126.1413010477895,3406.006396133695,3815.0,746.0,80.0,0,,,0.6908901999995578
26,CAz3,16,16,16,12249.34,953,16,1,29,5938.198083594528,6467.339524708633,3129.1980835945274,3338.1414411141104,4765.0,937.0,80.0,0,,,0.6392730999796186
26,CAz4,16,16,16,12256.34,954,16,1,29,5938.198083594528,6467.339524708633,3129.1980835945274,3338.1414411141104,4770.0,939.0,80.0,0,,,0.6498424999881536
27,C,16,16,16,13791.819,950,16,1,29,6592.223580449801,8028.818643050589,3630.2235804498,4398.595062600792,4750.0,933.0,80.0,0,,,0.575639599992428
27,CAz3,16,16,16,13874.882,1018,16,1,29,6718.225628623242,7697.882083038599,3632.225628623242,4065.6564544153603,5090.0,1007.0,80.0,0,,,0.6571885000157636
27,CAz4,16,16,16,14288.882,1087,16,1,29,6724.225628623242,7697.882083038599,3632.225628623242,4065.6564544153603,5435.0,1076.0,80.0,0,,,0.5410789000161458
28,C,16,16,16,11787.992,712,16,1,29,6030.174674652821,7444.991840607246,3463.174674652819,3981.8171659544314,3560.0,703.0,80.0,0,,,0.8394894999801181
28,CAz3,16,16,16,14567.596,1160,16,1,29,6541.373389278668,7536.596209688195,3502.373389278667,4034.222820409528,5800.0,1151.0,80.0,0,,,0.8261065999977291
28,CAz4,16,16,16,15060.162,1242,16,1,29,6655.373389278668,7537.162328179047,3502.373389278667,4034.7889389003803,6210.0,1233.0,80.0,0,,,0.779946700000437
29,C,16,16,16,14732.829,1167,16,1,29,6915.564596392736,7660.828870955427,3631.564596392736,4029.2642745626968,5835.0,1157.0,80.0,0,,,0.9753719999862369
29,CAz3,16,16,16,15825.787,1270,16,1,29,6935.383849906683,8129.7865722533425,3634.3838499066833,4495.4027223466655,6350.0,1266.0,80.0,0,,,1.1093652000126895
29,CAz4,16,16,16,15825.787,1270,16,1,29,6935.383849906683,8129.7865722533425,3634.3838499066833,4495.4027223466655,6350.0,1266.0,80.0,0,,,1.1672696999739856
30,C,16,16,16,11665.716,680,16,1,29,6042.174674652821,7515.715807511409,3463.174674652819,4052.5411328585938,3400.0,670.0,80.0,0,,,0.6226638999942224
30,CAz3,16,16,16,12452.802,881,16,1,29,6531.285967563241,7096.801837183736,3467.28596756324,3629.5158696204953,4405.0,871.0,80.0,0,,,0.5266685000096913
30,CAz4,16,16,16,14786.181,1185,16,1,29,6692.306497259991,7601.181292679403,3480.3064972599914,4120.874795419412,5925.0,1180.0,80.0,0,,,0.7000094999966677
31,C,16,16,16,12117.62,692,16,1,29,6538.711427731532,7894.620065119865,3654.7114277315304,4239.908637388336,3460.0,683.0,80.0,0,,,0.35765879999962635
31,CAz3,16,16,16,13078.826,889,16,1,29,6814.711427731532,7676.826078551073,3654.7114277315304,4022.11465081954,4445.0,877.0,80.0,0,,,0.3549154000065755
31,CAz4,16,16,16,13109.738,893,16,1,29,6892.021076024434,7681.738335975812,3704.0210760244327,3977.7172599513783,4465.0,883.0,80.0,0,,,0.22638249999727122
32,C,16,16,16,13011.221,795,62,1,29,6107.516398217391,8026.221312557863,3499.51639821739,4526.70491434048,3975.0,792.0,218.0,46,,,0.7980492000060622
32,CAz3,16,16,16,14860.316,1152,62,1,29,6574.622909304485,7734.315627711432,3543.622909304483,4190.692718406958,5760.0,1148.0,218.0,46,,,0.6354913999966811
32,CAz4,16,16,16,14890.316,1157,62,1,29,6592.622909304485,7734.315627711432,3543.622909304483,4190.692718406958,5785.0,1153.0,218.0,46,,,0.6839336999983061
33,C,16,16,16,15519.834,1082,16,1,29,6694.648717705616,8963.834267085025,3636.6487177056138,5327.185549379412,5410.0,1066.0,80.0,0,,,0.8579123000090476
33,CAz3,16,16,16,16180.933,1248,16,1,29,6808.648717705616,8619.932972401864,3636.6487177056138,4983.28425469625,6240.0,1241.0,80.0,0,,,0.8265013000054751
33,CAz4,16,16,16,16198.752,1251,16,1,29,6826.648717705616,8619.75235224209,3636.6487177056138,4983.103634536476,6255.0,1244.0,80.0,0,,,0.6826372999930754
34,C,16,16,16,9035.811,606,16,1,29,5075.018030854492,5324.8113677043875,2778.0180308544914,2546.793336849897,3030.0,601.0,80.0,0,,,0.4564453999919351
34,CAz3,16,16,16,9281.839,664,16,1,29,5285.947505065912,5223.838884771271,2791.947505065911,2431.891379705361,3320.0,658.0,80.0,0,,,0.31715270000859164
34,CAz4,16,16,16,9494.67,709,16,1,29,5394.98368544793,5164.669978048904,2817.98368544793,2346.686292600974,3545.0,705.0,80.0,0,,,0.27621199999703094
35,C,16,16,16,12540.659,779,16,1,29,6549.572250307456,7794.65902332738,3641.572250307455,4153.086773019927,3895.0,771.0,80.0,0,,,0.6753551999863703
35,CAz3,16,16,16,14046.687,991,16,1,29,6751.468148823293,8034.687016076918,3634.468148823291,4400.21886725363,4955.0,977.0,80.0,0,,,0.5429850000073202
35,CAz4,16,16,16,14641.687,1090,16,1,29,6943.468148823292,8034.687016076918,3634.468148823291,4400.21886725363,5450.0,1077.0,80.0,0,,,0.5100640000018757
36,C,16,16,16,11582.976,761,16,1,29,6054.443485734594,6939.975650406467,3309.4434857345927,3630.532164671877,3805.0,758.0,80.0,0,,,0.5067600999900606
36,CAz3,16,16,16,12431.863,910,16,1,29,6231.696533487823,6894.862579491521,3319.6965334878237,3575.1660460036987,4550.0,907.0,80.0,0,,,0.5533349000033922
36,CAz4,16,16,16,12549.016,929,16,1,29,6266.996074963245,6898.016472838335,3319.996074963245,3578.0203978750933,4645.0,926.0,80.0,0,,,0.5609822999977041
37,C,16,16,16,12384.634,807,16,1,29,6727.559565158749,7464.633519602027,3634.559565158748,3830.0739544432795,4035.0,805.0,80.0,0,,,0.37303240000619553
37,CAz3,16,16,16,13556.65,936,16,1,29,6870.793574884614,7864.649879420888,3635.7935748846126,4228.856304536278,4680.0,932.0,80.0,0,,,0.5886294999800157
37,CAz4,16,16,16,13562.441,937,16,1,29,6876.584441098058,7864.440745634332,3635.5844410980567,4228.856304536278,4685.0,933.0,80.0,0,,,0.5362810000078753
38,C,16,16,16,13402.02,832,16,1,29,6622.526432326396,8345.020212780024,3629.5264323263946,4715.493780453636,4160.0,817.0,80.0,0,,,0.9923916999832727
38,CAz3,16,16,16,14871.652,1184,16,1,29,6858.377388422949,7690.651865522326,3639.3773884229486,4051.274477099381,5920.0,1181.0,80.0,0,,,0.9539494999917224
38,CAz4,16,16,16,15354.476,1268,16,1,29,6894.377388422949,7670.476022055413,3639.3773884229486,4031.0986336324686,6340.0,1264.0,80.0,0,,,0.8938971000025049
39,C,16,16,16,12210.493,738,16,1,29,6739.774543678241,7703.492920808501,3659.77454367824,4043.718377130263,3690.0,737.0,80.0,0,,,0.6052285000041593
39,CAz3,16,16,16,12042.616,833,16,1,29,6865.381624234076,6967.615878610584,3660.3816242340745,3307.2342543765108,4165.0,830.0,80.0,0,,,0.4298322999966331
39,CAz4,16,16,16,12066.616,837,16,1,29,6865.381624234076,6967.615878610584,3660.3816242340745,3307.2342543765108,4185.0,834.0,80.0,0,,,0.3942547000187915
40,C,16,16,16,10390.128,534,16,1,29,6249.913607811498,7121.127500770524,3629.913607811496,3491.21389295903,2670.0,519.0,80.0,0,,,0.47910769999725744
40,CAz3,16,16,16,13111.27,997,16,1,29,6855.359806383598,7053.270440597065,3644.359806383596,3408.9106342134687,4985.0,993.0,80.0,0,,,0.40467079999507405
40,CAz4,16,16,16,13123.382,999,16,1,29,6855.359806383598,7053.381706970637,3644.359806383596,3409.021900587041,4995.0,995.0,80.0,0,,,0.3924737999914214
41,C,16,16,16,12673.513,883,16,1,29,6517.292550435308,7307.513210926407,3612.292550435307,3695.2206604910975,4415.0,871.0,80.0,0,,,0.604236499988474
