case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
198,CAz4,15,15,15,7728.754,415,15,1,29,6221.32898466601,5168.753703279464,3763.3289846660095,1405.4247186134548,2075.0,410.0,75.0,0,,,0.04942330002086237
199,C,14,14,14,8971.226,308,14,1,29,5267.469602115011,7076.226315786575,3631.4696021150103,3444.756713671563,1540.0,285.0,70.0,0,,,0.5227431999810506
199,CAz3,14,14,14,8005.57,382,14,1,29,5882.22823850002,5657.569797325939,3720.228238500019,1937.3415588259204,1910.0,368.0,70.0,0,,,0.22842890000902116
199,CAz4,14,14,14,8034.515,406,14,1,29,6059.15780822638,5539.5148257686715,3717.1578082263786,1822.357017542295,2030.0,395.0,70.0,0,,,0.12881249998463318
200,C,15,15,15,7687.515,268,15,1,29,5074.5264323263955,6021.514870337578,3629.5264323263946,2391.9884380111844,1340.0,251.0,75.0,0,,,0.5182311999960802
200,CAz3,15,15,15,7399.174,342,15,1,29,5746.0288004299355,5279.174493286872,3753.0288004299346,1526.1456928569373,1710.0,335.0,75.0,0,,,0.02342419998603873
200,CAz4,15,15,15,7866.642,419,15,1,29,6149.771554354609,5278.641824989217,3754.7715543546083,1523.870270634609,2095.0,418.0,75.0,0,,,0.022294599999440834
201,C,10,10,10,8101.265,386,10,1,29,5872.5264323263955,5741.265248371787,3629.5264323263946,2111.738816045392,1930.0,380.0,50.0,0,,,0.14038260001689196
201,CAz3,10,10,10,7723.802,432,10,1,29,6263.977327580932,5086.801797511194,3698.977327580931,1387.8244699302634,2160.0,427.0,50.0,0,,,0.039165399997727945
201,CAz4,10,10,10,7921.6,483,10,1,29,6606.957544001425,4975.600188742861,3742.9575440014255,1232.6426447414347,2415.0,481.0,50.0,0,,,0.026229500013869256
202,C,15,15,15,8406.731,264,15,1,29,4978.526432326395,6769.730753408867,3629.5264323263946,3140.204321082477,1320.0,242.0,75.0,0,,,0.5681730999785941
202,CAz3,15,15,15,7056.932,305,15,1,29,5430.476406523036,5153.932452571744,3632.4764065230356,1521.456046048709,1525.0,303.0,75.0,0,,,0.21590699997614138
202,CAz4,15,15,15,7473.879,376,15,1,29,5884.776926210273,5149.878564132661,3679.7769262102724,1470.1016379223893,1880.0,369.0,75.0,0,,,0.050215499999467283
203,C,10,10,10,8331.708,388,10,1,29,5824.5264323263955,5966.707974770288,3629.5264323263946,2337.181542443893,1940.0,375.0,50.0,0,,,0.35496820000116713
