case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
26,CAz3,10,10,10,9741.328,591,10,1,29,6748.0588305959445,6151.327832737081,3679.058830595943,2472.269002141139,2955.0,585.0,50.0,0,,,0.18947060001664795
26,CAz4,10,10,10,10040.158,600,10,1,29,6803.133606598163,6395.158298923645,3694.133606598162,2701.0246923254845,3000.0,595.0,50.0,0,,,0.23554759999387898
27,C,15,15,15,8148.327,345,15,1,29,5590.5264323263955,6008.327088341501,3629.5264323263946,2378.8006560151066,1725.0,340.0,75.0,0,,,0.3463530000008177
27,CAz3,15,15,15,8884.117,498,15,1,29,6283.618499120739,5826.117160444805,3678.6184991207383,2147.498661324069,2490.0,493.0,75.0,0,,,0.25682660000165924
27,CAz4,15,15,15,8967.617,526,15,1,29,6553.8103022638625,5740.616954989219,3678.8103022638616,2061.806652725358,2630.0,522.0,75.0,0,,,0.16329599998425692
28,C,11,11,11,9227.858,475,11,1,29,6145.700957374678,6341.857927486198,3639.7009573746764,2702.156970111525,2375.0,456.0,55.0,0,,,0.43930899997940287
28,CAz3,11,11,11,9381.341,546,11,1,29,6467.182574032415,6053.341226178315,3663.1825740324134,2390.158652145904,2730.0,543.0,55.0,0,,,0.33743509999476373
28,CAz4,11,11,11,9066.183,559,11,1,29,6610.187569533388,5660.182674548748,3663.187569533387,1996.9951050153636,2795.0,556.0,55.0,0,,,0.33709310000995174
29,C,15,15,15,9601.497,435,15,1,29,5874.186326234185,6939.497249356253,3645.1863262341835,3294.3109231220706,2175.0,412.0,75.0,0,,,0.6204133999999613
29,CAz3,15,15,15,10123.704,572,15,1,29,6263.06429450225,6619.704402900096,3652.06429450225,2967.640108397844,2860.0,569.0,75.0,0,,,0.39911150000989437
29,CAz4,15,15,15,10021.093,577,15,1,29,6324.938929900296,6487.092623116083,3672.938929900296,2814.153693215788,2885.0,574.0,75.0,0,,,0.3643392999947537
30,C,11,11,11,8834.238,477,11,1,29,6189.0474041151765,5936.2380083232165,3636.047404115175,2300.1906042080445,2385.0,458.0,55.0,0,,,0.5329775000282098
30,CAz3,11,11,11,9637.369,603,11,1,29,6781.328397820176,5983.3693233919485,3690.3283978201744,2293.040925571776,3015.0,584.0,55.0,0,,,0.5119829000032041
30,CAz4,11,11,11,9830.177,634,11,1,29,6844.933392253605,5978.176787539153,3718.933392253603,2259.2433952855545,3170.0,627.0,55.0,0,,,0.40388789999997243
31,C,11,11,11,9731.99,500,11,1,29,6064.526432326396,6705.9901985532015,3629.5264323263946,3076.4637662268096,2500.0,471.0,55.0,0,,,0.6077230000228155
31,CAz3,11,11,11,9252.131,516,11,1,29,6290.800183374246,6127.131474030771,3655.8001833742446,2471.3312906565284,2580.0,490.0,55.0,0,,,0.27169120000326075
31,CAz4,11,11,11,9551.872,566,11,1,29,6596.554368942486,6127.871640829981,3655.5543689424835,2472.3172718875003,2830.0,539.0,55.0,0,,,0.28199009998934343
32,C,14,14,14,9978.445,514,14,1,29,6052.526432326396,6841.444822446221,3629.5264323263946,3211.9183901198326,2570.0,497.0,70.0,0,,,0.8810087000019848
32,CAz3,14,14,14,9490.789,546,14,1,29,6424.230103274596,6151.788627668778,3698.2301032745954,2453.558524394183,2730.0,539.0,70.0,0,,,0.3188777999894228
32,CAz4,14,14,14,9631.768,586,14,1,29,6540.687267814886,6050.768497000944,3701.6872678148848,2349.0812291860607,2930.0,581.0,70.0,0,,,0.157132599997567
33,C,11,11,11,8265.149,410,11,1,29,6060.236450109597,5756.148891111629,3674.2364501095954,2081.912441002034,2050.0,404.0,55.0,0,,,0.186541600007331
33,CAz3,11,11,11,8427.282,468,11,1,29,6436.4111104978565,5571.2816400533875,3686.411110497856,1884.8705295555299,2340.0,461.0,55.0,0,,,0.15918749998672865
33,CAz4,11,11,11,8422.868,512,11,1,29,6692.378655749106,5300.8676563433055,3691.3786557491067,1609.4890005941986,2560.0,507.0,55.0,0,,,0.08416729999589734
34,C,13,13,13,9405.14,466,13,1,29,5818.5264323263955,6550.139872211545,3629.5264323263946,2920.613439885151,2330.0,460.0,65.0,0,,,0.5274003999948036
34,CAz3,13,13,13,9078.91,500,13,1,29,6140.043263488053,6019.910490215035,3665.043263488051,2354.867226726983,2500.0,494.0,65.0,0,,,0.40443860000232235
34,CAz4,13,13,13,9577.174,596,13,1,29,6581.205979754241,5942.17444073509,3669.205979754239,2272.9684609808505,2980.0,590.0,65.0,0,,,0.2787223999912385
35,C,15,15,15,8877.625,430,15,1,29,5972.470089686696,6233.625470537122,3647.4700896866952,2586.1553808504273,2150.0,419.0,75.0,0,,,0.2968586999922991
35,CAz3,15,15,15,8418.883,473,15,1,29,6299.058234816457,5512.883386481351,3689.058234816456,1823.8251516648934,2365.0,466.0,75.0,0,,,0.2166268000146374
35,CAz4,15,15,15,8883.42,550,15,1,29,6538.382484445424,5512.42007636066,3688.3824844454234,1824.0375919152343,2750.0,546.0,75.0,0,,,0.18416449998039752
36,C,13,13,13,8112.547,386,13,1,29,5841.143582639586,5744.547326845698,3637.1435826395864,2107.403744206112,1930.0,373.0,65.0,0,,,0.3902253000123892
36,CAz3,13,13,13,8203.132,466,13,1,29,6410.584587896647,5347.1315907784065,3773.5845878966456,1573.5470028817601,2330.0,461.0,65.0,0,,,0.20021310000447556
