seed,case,model,source_count,all_cleared,total_time_per_source_s,movement_time_per_source_s,detection_switch_time_per_source_s,clear_action_time_per_source_s,measure_actions_per_source,channel_switches_per_source,last_discovery_time_per_source_s,search_end_time_per_source_s,unfinished_after_search_rate,not_clear_ready_after_search_rate,active_measurements_per_source,co_measurements_per_source,coverage_insertions_per_source,decomposition_error_s
161803,100,F_fixed_insert,10,1,359.5317,288.4316877783514,66.1,5.0,11.1,10.6,149.6007437,217.00074369363944,0.8,0.5,2.4,1.1,0.7,0.00012221648648846895
161803,100,F,10,1,350.3239,281.02392711529967,64.3,5.0,10.8,10.3,155.5108706,224.11087056427542,0.9,0.3,2.1,0.9,0.8,0.00027115299644719926
161803,101,C+,15,1,303.53273333333334,246.3327322919945,52.2,5.0,8.733333333333333,8.533333333333333,126.69254433333334,150.5592110105784,0.9333333333333333,0.6666666666666666,0.8,0.26666666666666666,0.0,1.562008264954784e-05
161803,101,F_fixed_no_insert,15,1,292.01326666666665,247.74659822237578,39.266666666666666,5.0,6.6,6.266666666666667,110.86666666666666,132.33333333333334,1.0,0.8,2.066666666666667,1.3333333333333333,0.0,2.6664362849260215e-05
161803,101,F_dynamic_no_insert,15,1,289.72526666666664,242.65857585408764,42.06666666666667,5.0,7.066666666666666,6.733333333333333,132.33333333333334,134.33333333333334,1.0,0.8,2.3333333333333335,1.6666666666666667,0.0,0.0003621886853579781
161803,101,F_fixed_insert,15,1,279.4371333333333,234.30382852549081,40.13333333333333,5.0,6.733333333333333,6.466666666666667,120.26737293333333,143.5771704238012,0.8,0.4,2.2,1.2666666666666666,0.5333333333333333,0.0004278823626009398
161803,101,F,15,1,304.5276666666667,258.1943160268458,41.333333333333336,5.0,6.933333333333334,6.666666666666667,145.34876993333333,147.34876993449498,0.8,0.4,2.2,1.2,0.5333333333333333,0.0002595973132883955
161803,102,C+,11,1,410.2607272727273,323.98798798212346,81.27272727272727,5.0,13.636363636363637,13.090909090909092,171.9090909090909,208.8181818181818,1.0,1.0,1.5454545454545454,0.5454545454545454,0.0,0.00013219664242569706
161803,102,F_fixed_no_insert,11,1,364.0209090909091,293.0209104933353,66.0,5.0,11.090909090909092,10.545454545454545,161.54545454545453,192.45454545454547,1.0,1.0,2.1818181818181817,1.1818181818181819,0.0,1.5426688150910195e-05
161803,102,F_dynamic_no_insert,11,1,396.02154545454545,323.56700297376307,67.45454545454545,5.0,11.272727272727273,11.090909090909092,187.0,192.45454545454547,1.0,1.0,2.3636363636363638,1.3636363636363635,0.0,3.2711393942008726e-05
161803,102,F_fixed_insert,11,1,406.2622727272728,335.53499247580623,65.72727272727273,5.0,11.0,10.727272727272727,177.39968263636362,208.30877353053756,0.8181818181818182,0.6363636363636364,2.090909090909091,0.8181818181818182,0.6363636363636364,8.276613152702339e-05
161803,102,F,11,1,376.8720909090909,307.1447768753043,64.72727272727273,5.0,10.818181818181818,10.636363636363637,201.22037836363634,202.85674198242614,0.9090909090909091,0.6363636363636364,1.7272727272727273,0.7272727272727273,0.45454545454545453,0.0004543716527223296
161803,103,C+,12,1,370.752,292.5853685632259,73.16666666666667,5.0,12.25,11.916666666666666,158.58333333333334,191.91666666666666,1.0,0.8333333333333334,1.0833333333333333,0.3333333333333333,0.0,0.00042275871101082885
161803,103,F_fixed_no_insert,12,1,364.5640833333334,304.4807543605801,55.083333333333336,5.0,9.25,8.833333333333334,143.58333333333334,172.41666666666666,1.0,0.9166666666666666,2.25,1.3333333333333333,0.0,5.2326960940263234e-05
161803,103,F_dynamic_no_insert,12,1,406.9755,342.892191333296,59.083333333333336,5.0,9.916666666666666,9.5,147.08333333333334,175.41666666666666,1.0,0.9166666666666666,2.1666666666666665,1.0,0.0,0.00029599955178127857
161803,103,F_fixed_insert,12,1,375.63533333333334,316.05196535738645,54.583333333333336,5.0,9.166666666666666,8.75,159.84435125000002,188.67768460919555,1.0,0.3333333333333333,2.1666666666666665,1.0,0.6666666666666666,0.000415711362620641
161803,103,F,12,1,371.05441666666667,306.3044571378775,59.75,5.0,10.0,9.75,161.76627341666668,190.09960673096194,0.9166666666666666,0.4166666666666667,2.25,1.0,0.6666666666666666,0.0004856545292568626
161803,104,C+,16,1,287.905875,233.9683762892629,48.9375,5.0,8.1875,8.0,139.652693375,141.52769339855232,0.875,0.5625,0.9375,0.375,0.0,2.0628206584660802e-05
161803,104,F_fixed_no_insert,16,1,304.2033125,262.7033426520585,36.5,5.0,6.125,5.875,120.3125,121.81250000000001,1.0,0.8125,2.375,1.5625,0.0,0.00048243293622363126
161803,104,F_dynamic_no_insert,16,1,264.9376875,225.43769589138466,34.5,5.0,5.8125,5.4375,101.3125,103.1875,1.0,0.9375,2.4375,1.5625,0.0,0.00013426215491563198
161803,104,F_fixed_insert,16,1,281.2391875,238.4266974330141,37.8125,5.0,6.375,5.9375,140.904822625,142.02982263289604,0.6875,0.375,2.625,1.4375,0.5,0.00015892822557361796
161803,104,F,16,1,262.0460625,223.85856259004422,33.1875,5.0,5.625,5.0625,96.971393,98.84639302634831,0.75,0.5625,2.75,1.5,0.5,1.4407073649636004e-06
161803,105,C+,10,1,379.8504,290.3503758880609,84.5,5.0,14.1,14.0,48.9,229.7,1.0,0.8,0.8,0.2,0.0,0.00024111939092108514
161803,105,F_fixed_no_insert,10,1,365.8535,297.753455152965,63.1,5.0,10.6,10.1,43.5,205.1,1.0,0.8,2.5,1.5,0.0,0.00044847034996564616
161803,105,F_dynamic_no_insert,10,1,380.4591,312.25906147732854,63.2,5.0,10.6,10.2,43.5,205.7,1.0,0.9,2.5,1.7,0.0,0.0003852267145703081
161803,105,F_fixed_insert,10,1,352.0337,284.93368964585886,62.1,5.0,10.4,10.1,62.5673775,228.46157627654142,0.6,0.1,2.3,1.4,0.8,0.00010354141113566584
161803,105,F,10,1,368.0892,297.9891838569654,65.1,5.0,10.9,10.6,55.719136400000004,226.8181295791901,0.8,0.3,2.8,1.8,0.8,0.00016143034599735984
161803,106,C+,10,1,379.049,288.14900755128355,85.9,5.0,14.4,13.9,193.3,228.55035368237196,0.9,0.9,1.5,0.6,0.0,7.551283579232404e-05
161803,106,F_fixed_no_insert,10,1,386.0907,309.6907048812939,71.4,5.0,12.0,11.4,178.9,212.3,1.0,0.9,2.4,1.3,0.0,4.881293898506556e-05
161803,106,F_dynamic_no_insert,10,1,386.0907,309.6907048812939,71.4,5.0,12.0,11.4,178.9,212.3,1.0,0.9,2.4,1.3,0.0,4.881293898506556e-05
161803,106,F_fixed_insert,10,1,349.5075,275.207524779993,69.3,5.0,11.6,11.3,196.49728439999998,229.35301434233278,0.6,0.3,2.0,0.7,0.8,0.00024779993009360624
161803,106,F,10,1,359.2083,284.0082553371536,70.2,5.0,11.8,11.2,198.2723842,231.67238424301513,0.6,0.4,2.3,1.1,0.8,0.0004466284635782358
161803,107,C+,10,1,430.8182,336.61819173058643,89.2,5.0,14.9,14.7,195.1,232.1,1.0,0.8,1.2,0.5,0.0,8.26941354716837e-05
161803,107,F_fixed_no_insert,10,1,459.7515,381.6514703227192,73.1,5.0,12.2,12.1,178.9,212.9,1.0,0.9,2.4,1.3,0.0,0.00029677280826945207
161803,107,F_dynamic_no_insert,10,1,459.7515,381.6514703227192,73.1,5.0,12.2,12.1,178.9,212.9,1.0,0.9,2.4,1.3,0.0,0.00029677280826945207
161803,107,F_fixed_insert,10,1,379.92220000000003,303.4222074645121,71.5,5.0,12.0,11.5,188.19078689999998,221.59078685735227,0.9,0.5,2.2,1.2,0.5,7.46451210034138e-05
161803,107,F,10,1,379.92220000000003,303.4222074645121,71.5,5.0,12.0,11.5,188.19078689999998,221.59078685735227,0.9,0.5,2.2,1.2,0.5,7.46451210034138e-05
161803,108,C+,12,1,338.03908333333334,264.1224013306845,68.91666666666667,5.0,11.5,11.416666666666666,155.58333333333334,187.41666666666666,1.0,0.75,1.0833333333333333,0.5833333333333334,0.0,0.00018403178592052427
161803,108,F_fixed_no_insert,12,1,326.21141666666665,268.8780906718417,52.333333333333336,5.0,8.75,8.583333333333334,140.08333333333334,171.41666666666666,1.0,0.8333333333333334,2.0,1.5,0.0,8.806210053080576e-05
161803,108,F_dynamic_no_insert,12,1,329.37,272.1200354648113,52.25,5.0,8.75,8.5,113.75,169.91666666666669,1.0,0.8333333333333334,2.25,1.6666666666666667,0.0,0.0004255777353137091
161803,108,F_fixed_insert,12,1,324.90816666666666,265.1581731818001,54.75,5.0,9.166666666666666,8.916666666666666,157.25610658333332,196.23715791542728,0.6666666666666666,0.25,2.4166666666666665,1.5,0.6666666666666666,7.818160111128236e-05
161803,108,F,12,1,311.4619166666667,250.21191450089358,56.25,5.0,9.416666666666666,9.166666666666666,134.16001216666666,189.46008593584557,0.8333333333333334,0.4166666666666667,3.0,1.9166666666666667,0.6666666666666666,2.5989277219196083e-05
161803,109,C+,16,1,267.1260625,213.6885857448248,48.4375,5.0,8.125,7.8125,116.296217,117.79621700935431,0.9375,0.8125,1.5625,0.75,0.0,0.0003719171968441515
161803,109,F_fixed_no_insert,16,1,285.936875,242.12434540566784,38.8125,5.0,6.5625,6.0,105.0625,106.5625,1.0,0.875,2.625,1.5625,0.0,0.00047350931436085375
161803,109,F_dynamic_no_insert,16,1,245.287125,203.53712112743733,36.75,5.0,6.1875,5.8125,105.0625,105.43750000000001,1.0,0.9375,2.375,1.5,0.0,6.19610027570161e-05
161803,109,F_fixed_insert,16,1,244.766,201.39097758431052,38.375,5.0,6.4375,6.1875,117.0463386875,118.54633866311347,0.8125,0.5,2.5,1.5625,0.5,0.0003586510315471969
161803,109,F,16,1,235.3074375,191.99493325306256,38.3125,5.0,6.4375,6.125,119.4406410625,119.8156410338482,0.8125,0.5,2.625,1.625,0.5,6.795099898226908e-05
161803,110,C+,11,1,406.57154545454546,323.8442951453009,77.72727272727273,5.0,13.0,12.727272727272727,205.4674538181818,210.9219992987106,0.9090909090909091,0.8181818181818182,1.1818181818181819,0.45454545454545453,0.0,0.00024659830978635
161803,110,F_fixed_no_insert,11,1,366.6889090909091,298.9616638382506,62.72727272727273,5.0,10.545454545454545,10.0,187.54545454545453,191.36363636363637,1.0,0.9090909090909091,2.0,1.1818181818181819,0.0,0.00030222075702113216
161803,110,F_dynamic_no_insert,11,1,369.2420909090909,302.1511443239071,62.09090909090909,5.0,10.363636363636363,10.272727272727273,129.0,189.1818181818182,1.0,0.9090909090909091,2.3636363636363638,1.6363636363636365,0.0,0.0004124370220779383
161803,110,F_fixed_insert,11,1,320.00172727272724,248.09267191927594,66.9090909090909,5.0,11.181818181818182,11.0,214.1613706363636,217.97955245737887,0.5454545454545454,0.2727272727272727,2.6363636363636362,1.7272727272727273,0.7272727272727273,0.000391112035686092
161803,110,F,11,1,355.8450909090909,287.1178155151526,63.72727272727273,5.0,10.636363636363637,10.545454545454545,142.32516972727274,202.5069878948423,0.9090909090909091,0.6363636363636364,2.6363636363636362,1.2727272727272727,0.7272727272727273,2.9333321435842663e-05
161803,111,C+,10,1,431.7016,341.6015789753533,85.1,5.0,14.2,14.1,220.7,229.1,1.0,0.9,1.0,0.2,0.0,0.00021024646684963955
161803,111,F_fixed_no_insert,10,1,397.1424,325.2423770716002,66.9,5.0,11.2,10.9,204.5,209.9,1.0,0.9,1.8,0.9,0.0,0.00022928399812371936
161803,111,F_dynamic_no_insert,10,1,400.1429,323.9428838240598,71.2,5.0,11.9,11.7,177.7,214.1,1.0,0.9,1.9,1.1,0.0,0.00016175940254470333
161803,111,F_fixed_insert,10,1,376.2754,303.3753656453018,67.9,5.0,11.4,10.9,218.30362879999998,223.10362878400514,0.8,0.5,2.0,0.7,0.8,0.0003435469816395198
161803,111,F,10,1,422.6889,346.1889124181429,71.5,5.0,12.0,11.5,192.9601269,234.16417082688272,0.6,0.6,2.0,0.7,0.5,0.00012418142841852386
161803,112,C+,10,1,388.9249,299.42485271517205,84.5,5.0,14.1,14.0,150.3,230.9697537235491,0.9,0.9,1.0,0.3,0.0,0.0004728482795144373
161803,112,F_fixed_no_insert,10,1,381.9588,307.0588332927119,69.9,5.0,11.7,11.4,140.1,210.5,1.0,0.9,2.6,1.7,0.0,0.0003329271185066318
161803,112,F_dynamic_no_insert,10,1,390.29110000000003,318.39107398781846,66.9,5.0,11.3,10.4,111.5,206.9,1.0,0.9,2.6,1.3,0.0,0.0002601218156996765
161803,112,F_fixed_insert,10,1,380.7561,307.1560562350181,68.6,5.0,11.5,11.1,153.3866893,224.00341006059188,0.8,0.5,2.4,1.5,0.4,0.00043764981910499046
161803,112,F,10,1,378.8045,302.5045057147982,71.3,5.0,12.0,11.3,131.0341848,232.28342618994907,0.9,0.5,3.3,2.0,0.8,5.7147981806338066e-05
161803,113,C+,16,1,275.4243125,215.48681767190354,54.9375,5.0,9.1875,9.0,135.6875,139.8125,1.0,0.9375,1.5,0.8125,0.0,8.275045684058568e-05
161803,113,F_fixed_no_insert,16,1,260.7993125,215.42429075507388,40.375,5.0,6.75,6.625,123.3125,125.56250000000001,1.0,0.9375,2.4375,1.8125,0.0,0.0003479188176243042
161803,113,F_dynamic_no_insert,16,1,255.5958125,214.0333264532478,36.5625,5.0,6.1875,5.625,102.4375,105.06250000000001,1.0,0.9375,2.4375,1.4375,0.0,0.00022325196505335043
161803,113,F_fixed_insert,16,1,260.54125,215.41625604662033,40.125,5.0,6.75,6.375,134.399907375,136.27490734763686,0.75,0.5625,2.4375,1.3125,0.4375,9.674592547526117e-05
161803,113,F,16,1,277.094375,230.46940601270276,41.625,5.0,7.0,6.625,139.61650925,141.11650926725451,0.8125,0.375,2.5625,1.5625,0.5,0.0004962032439834729
161803,114,C+,12,1,357.73766666666666,281.4876681692333,71.25,5.0,11.916666666666666,11.666666666666666,189.41666666666666,190.41666666666666,1.0,0.75,1.0,0.4166666666666667,0.0,1.8030799765256234e-05
161803,114,F_fixed_no_insert,12,1,344.032,282.19862612258186,56.833333333333336,5.0,9.5,9.333333333333334,173.41666666666666,174.91666666666666,1.0,0.8333333333333334,2.0,1.25,0.0,0.0004865290175075643
161803,114,F_dynamic_no_insert,12,1,353.55933333333337,294.8093116374093,53.75,5.0,9.0,8.75,145.58333333333334,172.91666666666666,1.0,0.75,1.8333333333333333,1.0833333333333333,0.0,0.00026035108930955175
161803,114,F_fixed_insert,12,1,347.44725,284.280576650549,58.166666666666664,5.0,9.75,9.416666666666666,179.66340891666667,181.1634089562385,1.0,0.5833333333333334,2.25,1.4166666666666667,0.25,8.019341203180375e-05
161803,114,F,12,1,353.66266666666667,292.5793476834934,56.083333333333336,5.0,9.416666666666666,9.0,153.89975433333333,182.30386251900904,0.9166666666666666,0.6666666666666666,2.3333333333333335,1.0833333333333333,0.5,0.0001722019205772085
161803,115,C+,11,1,375.7800909090909,301.23464391558196,69.54545454545455,5.0,11.636363636363637,11.363636363636363,105.72727272727273,201.1818181818182,1.0,0.6363636363636364,0.8181818181818182,0.2727272727272727,0.0,8.307140160468407e-05
161803,115,F_fixed_no_insert,11,1,369.84945454545453,306.8494567534121,58.0,5.0,9.727272727272727,9.363636363636363,98.63636363636364,186.45454545454547,1.0,0.8181818181818182,2.272727272727273,1.5454545454545454,0.0,2.428753305139253e-05
161803,115,F_dynamic_no_insert,11,1,357.1914545454546,292.46418451726123,59.72727272727273,5.0,10.0,9.727272727272727,155.0,187.54545454545453,1.0,0.8181818181818182,2.4545454545454546,1.8181818181818181,0.0,2.968987337226281e-05
161803,115,F_fixed_insert,11,1,328.4108181818182,268.1381128313217,55.27272727272727,5.0,9.272727272727273,8.909090909090908,116.89191172727273,203.96170623503895,0.45454545454545453,0.2727272727272727,1.8181818181818181,0.7272727272727273,0.7272727272727273,0.00024114453844958916
161803,115,F,11,1,292.6868181818182,229.86867719024391,57.81818181818182,5.0,9.727272727272727,9.181818181818182,164.8036289090909,199.8310073904745,0.6363636363636364,0.2727272727272727,2.1818181818181817,1.3636363636363635,0.5454545454545454,0.00044909268308401806
161803,116,C+,15,1,294.34366666666665,234.67697865319073,54.666666666666664,5.0,9.133333333333333,9.0,147.93333333333334,150.33333333333334,1.0,0.6666666666666666,0.7333333333333333,0.26666666666666666,0.0,0.0003202021389370202
161803,116,F_fixed_no_insert,15,1,283.5756,235.90894062651898,42.666666666666664,5.0,7.133333333333334,7.0,133.93333333333334,136.33333333333334,1.0,0.8,2.0,1.4666666666666666,0.0,0.00010939778485408169
161803,116,F_dynamic_no_insert,15,1,310.2884,262.9550419950986,42.333333333333336,5.0,7.066666666666666,7.0,131.93333333333334,135.53333333333336,1.0,0.7333333333333333,2.1333333333333333,1.5333333333333334,0.0,0.00037007352057116805
161803,116,F_fixed_insert,15,1,263.2466,215.11323778213728,43.13333333333333,5.0,7.2,7.133333333333334,148.86472946666666,150.8647294799205,0.8,0.6,2.066666666666667,1.2,0.5333333333333333,0.0004332679409344564
161803,116,F,15,1,272.26213333333334,225.92882334381812,41.333333333333336,5.0,6.933333333333334,6.666666666666667,124.2489322,146.1155988932042,0.8,0.4666666666666667,2.466666666666667,1.5333333333333334,0.5333333333333333,0.0003501572718960233
161803,117,C+,11,1,375.0539090909091,296.5084326422716,73.54545454545455,5.0,12.272727272727273,12.181818181818182,107.36363636363636,203.9090909090909,1.0,0.8181818181818182,1.0,0.36363636363636365,0.0,0.00024093501224342617
161803,117,F_fixed_no_insert,11,1,360.8685454545455,296.68676307578454,59.18181818181818,5.0,9.909090909090908,9.636363636363637,99.18181818181819,188.63636363636363,1.0,0.9090909090909091,2.4545454545454546,1.8181818181818181,0.0,0.0003938336299142975
161803,117,F_dynamic_no_insert,11,1,418.61790909090905,350.4360853474922,63.18181818181818,5.0,10.636363636363637,10.0,158.8181818181818,188.63636363636363,1.0,0.9090909090909091,3.090909090909091,1.9090909090909092,0.0,6.117758493928704e-05
161803,117,F_fixed_insert,11,1,338.18045454545455,274.5441260047948,58.63636363636363,5.0,9.818181818181818,9.545454545454545,115.11338227272726,204.59950082837602,0.7272727272727273,0.2727272727272727,2.3636363636363638,1.4545454545454546,0.7272727272727273,0.0003860527426695626
161803,117,F,11,1,336.7651818181818,272.6742295398499,59.09090909090909,5.0,9.909090909090908,9.545454545454545,178.264375,207.53710227202603,0.7272727272727273,0.2727272727272727,2.3636363636363638,1.4545454545454546,0.5454545454545454,0.00047506165128652356
161803,118,C+,16,1,266.2848125,210.0972982208254,51.1875,5.0,8.5625,8.375,135.6875,136.8125,1.0,0.8125,1.375,0.6875,0.0,0.00022846679348731413
161803,118,F_fixed_no_insert,16,1,268.3375625,227.40005779462757,35.9375,5.0,6.0625,5.625,118.4375,119.18750000000001,1.0,0.875,2.625,1.6875,0.0,7.528595870098798e-05
161803,118,F_dynamic_no_insert,16,1,237.50625,198.443757694031,34.0625,5.0,5.75,5.3125,82.3125,83.4375,1.0,1.0,2.6875,1.6875,0.0,0.0001231044961969019
