seed,case,model,source_count,all_cleared,total_time_per_source_s,movement_time_per_source_s,detection_switch_time_per_source_s,clear_action_time_per_source_s,measure_actions_per_source,channel_switches_per_source,last_discovery_time_per_source_s,search_end_time_per_source_s,unfinished_after_search_rate,not_clear_ready_after_search_rate,active_measurements_per_source,co_measurements_per_source,coverage_insertions_per_source,primary_blocks_per_source,revisited_channel_rate,preemptions_per_source,decomposition_error_s
271828,90,F,13,1,330.71776923076925,273.4100777560767,52.30769230769231,5.0,8.76923076923077,8.461538461538462,146.59342369230768,172.62695571605997,0.8461538461538461,0.46153846153846156,2.8461538461538463,1.6923076923076923,0.6153846153846154,0.8461538461538461,0.0,0.0,1.0828997346834512e-05
271828,90,G,13,1,331.226,273.5337247546108,52.69230769230769,5.0,8.846153846153847,8.461538461538462,146.59342369230768,172.62695571605997,0.8461538461538461,0.46153846153846156,2.923076923076923,1.9230769230769231,0.6153846153846154,0.8461538461538461,0.0,0.0,0.0004218099402351072
271828,90,F_marginal_insert,13,1,327.3336153846154,270.87206490859586,51.46153846153846,5.0,8.615384615384615,8.384615384615385,147.73323438461537,172.8436894244141,0.7692307692307693,0.38461538461538464,2.6923076923076925,1.5384615384615385,0.6923076923076923,0.7692307692307693,0.0,0.0,0.00015618825409546844
271828,90,G_marginal_insert,13,1,327.78284615384615,270.9366725391467,51.84615384615385,5.0,8.692307692307692,8.384615384615385,147.73323438461537,172.8436894244141,0.7692307692307693,0.38461538461538464,2.769230769230769,1.6923076923076923,0.6923076923076923,0.7692307692307693,0.0,0.0,0.0002569910925558361
271828,91,F,16,1,251.8194375,206.94444195068573,39.875,5.0,6.6875,6.4375,138.9618349375,140.46183492627543,0.75,0.4375,2.25,1.375,0.4375,0.75,0.0,0.0,7.121097178242053e-05
271828,91,G,16,1,251.2916875,206.41669168297034,39.875,5.0,6.6875,6.4375,138.9618349375,140.46183492627543,0.75,0.4375,2.25,1.5,0.4375,0.8125,0.0625,0.0625,6.692752549497527e-05
271828,91,F_marginal_insert,16,1,258.5850625,214.08507858050885,39.5,5.0,6.625,6.375,134.5292290625,137.15422908989066,0.875,0.375,2.1875,1.25,0.5,0.875,0.0,0.0,0.00025728814171088743
271828,91,G_marginal_insert,16,1,258.5175,213.70502722585033,39.8125,5.0,6.6875,6.375,134.5292290625,137.15422908989066,0.875,0.375,2.25,1.375,0.5,0.875,0.0,0.0,0.0004356136055321258
271828,92,F,10,1,382.7061,307.20612974425086,70.5,5.0,11.8,11.5,183.3019931,229.84042200287726,0.7,0.2,2.4,1.3,0.8,0.7,0.0,0.0,0.00029744250832663965
271828,92,G,10,1,382.7061,307.20612974425086,70.5,5.0,11.8,11.5,183.3019931,229.84042200287726,0.7,0.2,2.4,1.3,0.8,0.7,0.0,0.0,0.00029744250832663965
271828,92,F_marginal_insert,10,1,463.15389999999996,387.25392452947534,70.9,5.0,11.9,11.4,183.1929518,223.86283700581535,0.9,0.4,2.5,1.1,0.6,0.9,0.0,0.0,0.0002452947537676664
271828,92,G_marginal_insert,10,1,423.1038,347.20378187253783,70.9,5.0,11.9,11.4,183.1929518,223.86283700581535,0.9,0.4,2.5,1.3,0.6,1.0,0.1,0.1,0.00018127462135453243
271828,93,F,15,1,265.8204666666667,219.1537735426162,41.666666666666664,5.0,7.0,6.666666666666667,100.36055026666666,143.29388362772573,0.9333333333333333,0.7333333333333333,2.466666666666667,1.4666666666666666,0.5333333333333333,0.9333333333333333,0.0,0.0,0.0003968607570641325
271828,93,G,15,1,264.1038,216.43713221417605,42.666666666666664,5.0,7.2,6.666666666666667,100.36055026666666,143.29388362772573,0.9333333333333333,0.7333333333333333,2.6666666666666665,1.9333333333333333,0.5333333333333333,0.9333333333333333,0.0,0.0,1.6787359072623076e-05
271828,93,F_marginal_insert,15,1,274.7556666666667,225.9556701365004,43.8,5.0,7.333333333333333,7.133333333333334,115.44741453333333,157.18074784504785,0.8666666666666667,0.4666666666666667,2.8,1.4666666666666666,0.9333333333333333,0.8666666666666667,0.0,0.0,5.204750596021768e-05
271828,93,G_marginal_insert,15,1,273.57826666666665,224.44494359137195,44.13333333333333,5.0,7.4,7.133333333333334,115.44741453333333,157.18074784504785,0.8666666666666667,0.4666666666666667,2.8666666666666667,1.7333333333333334,0.9333333333333333,0.8666666666666667,0.0,0.0,0.00015387057919724612
