case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,delayed_decision,probe_new,wall_time_s
43,DG_k3_t0,16,16,16,11181.051,548,16,1,29,6134.891323882909,7833.051040999363,3643.8913238829077,4189.159717116458,2740.0,528.0,80.0,0,0,C,346,137,C,2,0.678141999989748
43,DG_k3_t1,16,16,16,11181.051,548,16,1,29,6134.891323882909,7833.051040999363,3643.8913238829077,4189.159717116458,2740.0,528.0,80.0,0,0,C,346,137,C,2,0.6171805000049062
43,DG_k5_t2,16,16,16,11181.051,548,16,1,29,6134.891323882909,7833.051040999363,3643.8913238829077,4189.159717116458,2740.0,528.0,80.0,0,0,C,346,137,C,3,0.5557664000079967
44,Cplus3F,16,16,16,9600.203,482,16,1,27,5761.498377868693,6635.20341910065,3754.4983778686947,2880.705041231953,2410.0,475.0,80.0,0,0,B,0,0,,,0.7106387999956496
44,C3FDirect,16,16,16,12333.497,662,16,1,29,6043.838511720156,8302.496590641036,3636.838511720157,4665.658078920883,3310.0,641.0,80.0,0,0,C,677,228,,,1.1091973000147846
44,DG_k1_t0,16,16,16,9862.199,502,16,1,27,6023.493561849131,6777.198603081088,3896.4935618491327,2880.705041231953,2510.0,495.0,80.0,0,0,B,0,0,B,0,0.647988400014583
44,DG_k2_t0,16,16,16,12333.497,662,16,1,29,6043.838511720156,8302.496590641036,3636.838511720157,4665.658078920883,3310.0,641.0,80.0,0,0,C,677,228,C,3,1.101657499995781
44,DG_k3_t0,16,16,16,12333.497,662,16,1,29,6043.838511720156,8302.496590641036,3636.838511720157,4665.658078920883,3310.0,641.0,80.0,0,0,C,677,228,C,4,0.9270639000169467
44,DG_k3_t1,16,16,16,12333.497,662,16,1,29,6043.838511720156,8302.496590641036,3636.838511720157,4665.658078920883,3310.0,641.0,80.0,0,0,C,677,228,C,4,1.2491202000237536
44,DG_k5_t2,16,16,16,12333.497,662,16,1,29,6043.838511720156,8302.496590641036,3636.838511720157,4665.658078920883,3310.0,641.0,80.0,0,0,C,677,228,C,4,1.2014413999859244
45,Cplus3F,16,16,16,7961.463,418,16,1,27,5010.571805655866,5381.462919430943,3051.5718056558676,2329.8911137750774,2090.0,410.0,80.0,0,0,B,0,0,,,0.4284524999966379
45,C3FDirect,16,16,16,11767.966,671,16,1,29,5804.005743836066,7676.965706532876,3328.005743836066,4348.959962696817,3355.0,656.0,80.0,0,0,C,409,246,,,0.7089627999812365
45,DG_k1_t0,16,16,16,8223.458,438,16,1,27,5272.566989636305,5523.458103411381,3193.5669896363056,2329.8911137750774,2190.0,430.0,80.0,0,0,B,0,0,B,0,0.38946810000925325
45,DG_k2_t0,16,16,16,11767.966,671,16,1,29,5804.005743836066,7676.965706532876,3328.005743836066,4348.959962696817,3355.0,656.0,80.0,0,0,C,409,246,C,1,0.7500268000003416
45,DG_k3_t0,16,16,16,11767.966,671,16,1,29,5804.005743836066,7676.965706532876,3328.005743836066,4348.959962696817,3355.0,656.0,80.0,0,0,C,409,246,C,1,0.7806861999852117
45,DG_k3_t1,16,16,16,8853.315,476,16,1,27,5916.265415029957,5924.315483834886,3603.2654150299572,2321.050068804932,2380.0,469.0,80.0,0,0,B,0,1,B,1,0.43396300001768395
45,DG_k5_t2,16,16,16,9563.127,514,16,1,27,6626.076962460282,6406.127031265211,4085.0769624602826,2321.050068804932,2570.0,507.0,80.0,0,0,B,2,1,B,1,0.4411175999848638
46,Cplus3F,16,16,16,8998.495,409,16,1,27,6261.025849735254,6485.4951760900785,3950.025849735256,2535.4693263548206,2045.0,388.0,80.0,0,0,B,0,0,,,0.3578675999888219
46,C3FDirect,16,16,16,12261.431,708,16,1,29,5894.340955950483,7954.430932768516,3510.3409559504803,4444.08997681804,3540.0,687.0,80.0,0,0,C,444,274,,,0.9031892000057269
46,DG_k1_t0,16,16,16,9260.49,429,16,1,27,6523.021033715692,6627.4903600705165,4092.021033715694,2535.4693263548206,2145.0,408.0,80.0,0,0,B,0,0,B,0,0.30142080000950955
46,DG_k2_t0,16,16,16,9511.517,449,16,1,27,6774.047859644197,6758.517185999022,4223.0478596442,2535.4693263548206,2245.0,428.0,80.0,0,0,B,0,0,B,0,0.39355879998765886
46,DG_k3_t0,16,16,16,9910.189,469,16,1,27,7172.719459109344,7037.188785464168,4501.719459109346,2535.4693263548206,2345.0,448.0,80.0,0,0,B,0,0,B,0,0.24454529999638908
46,DG_k3_t1,16,16,16,9910.189,469,16,1,27,7172.719459109344,7037.188785464168,4501.719459109346,2535.4693263548206,2345.0,448.0,80.0,0,0,B,0,0,B,0,0.308728699979838
46,DG_k5_t2,16,16,16,10659.202,509,16,1,27,7857.907975049511,7546.201987013642,4968.907975049513,2577.294011964127,2545.0,488.0,80.0,0,0,B,0,1,B,2,0.4035536000155844
47,Cplus3F,16,16,16,10904.166,631,16,1,27,6152.284287490942,7046.16586713068,3935.2842874909434,3110.8815796397375,3155.0,623.0,80.0,0,0,B,0,0,,,0.5088585000194144
47,C3FDirect,16,16,16,11707.458,683,16,1,29,6137.213326796341,7534.457975891711,3502.213326796341,4032.2446490953703,3415.0,678.0,80.0,0,0,C,242,243,,,0.5050016000168398
47,DG_k1_t0,16,16,16,11166.161,651,16,1,27,6414.27947147138,7188.1610511111185,4077.279471471381,3110.8815796397375,3255.0,643.0,80.0,0,0,B,0,0,B,0,0.5064813999924809
47,DG_k2_t0,16,16,16,11707.458,683,16,1,29,6137.213326796341,7534.457975891711,3502.213326796341,4032.2446490953703,3415.0,678.0,80.0,0,0,C,242,243,C,3,0.4397260000114329
47,DG_k3_t0,16,16,16,11707.458,683,16,1,29,6137.213326796341,7534.457975891711,3502.213326796341,4032.2446490953703,3415.0,678.0,80.0,0,0,C,242,243,C,3,0.4701426999818068
47,DG_k3_t1,16,16,16,11707.458,683,16,1,29,6137.213326796341,7534.457975891711,3502.213326796341,4032.2446490953703,3415.0,678.0,80.0,0,0,C,242,243,C,3,0.4260823999939021
47,DG_k5_t2,16,16,16,11707.458,683,16,1,29,6137.213326796341,7534.457975891711,3502.213326796341,4032.2446490953703,3415.0,678.0,80.0,0,0,C,242,243,C,4,0.4872155000048224
48,Cplus3F,16,16,16,8241.053,346,16,1,27,5550.77720615411,6107.053050568664,3646.777206154112,2460.2758444145506,1730.0,324.0,80.0,0,0,B,0,0,,,0.7949345000088215
48,C3FDirect,16,16,16,10602.462,627,16,1,29,5874.31672768744,6772.4616338697115,3472.3167276874387,3300.144906182275,3135.0,615.0,80.0,0,0,C,349,221,,,0.3541581000026781
48,DG_k1_t0,16,16,16,8503.048,366,16,1,27,5812.772390134548,6249.048234549102,3788.77239013455,2460.2758444145506,1830.0,344.0,80.0,0,0,B,0,0,B,0,0.6979905999905895
48,DG_k2_t0,16,16,16,10602.462,627,16,1,29,5874.31672768744,6772.4616338697115,3472.3167276874387,3300.144906182275,3135.0,615.0,80.0,0,0,C,349,221,C,1,0.42880959998001345
48,DG_k3_t0,16,16,16,10602.462,627,16,1,29,5874.31672768744,6772.4616338697115,3472.3167276874387,3300.144906182275,3135.0,615.0,80.0,0,0,C,349,221,C,3,0.4994777000101749
48,DG_k3_t1,16,16,16,10602.462,627,16,1,29,5874.31672768744,6772.4616338697115,3472.3167276874387,3300.144906182275,3135.0,615.0,80.0,0,0,C,349,221,C,3,0.5436082999804057
48,DG_k5_t2,16,16,16,10602.462,627,16,1,29,5874.31672768744,6772.4616338697115,3472.3167276874387,3300.144906182275,3135.0,615.0,80.0,0,0,C,349,221,C,4,0.5018253000162076
49,Cplus3F,16,16,16,9481.729,464,16,1,27,5829.0316601678,6639.728889620362,3620.0316601678005,3019.6972294525617,2320.0,442.0,80.0,0,0,B,0,0,,,0.5319438000151422
49,C3FDirect,16,16,16,12520.954,750,16,1,29,6221.6041984011445,7950.954322592191,3682.604198401143,4268.350124191047,3750.0,740.0,80.0,0,0,C,463,310,,,0.9396769999875687
49,DG_k1_t0,16,16,16,12520.954,750,16,1,29,6221.6041984011445,7950.954322592191,3682.604198401143,4268.350124191047,3750.0,740.0,80.0,0,0,C,463,310,C,1,0.9061862000089604
49,DG_k2_t0,16,16,16,12520.954,750,16,1,29,6221.6041984011445,7950.954322592191,3682.604198401143,4268.350124191047,3750.0,740.0,80.0,0,0,C,463,310,C,1,0.8884866000153124
49,DG_k3_t0,16,16,16,12520.954,750,16,1,29,6221.6041984011445,7950.954322592191,3682.604198401143,4268.350124191047,3750.0,740.0,80.0,0,0,C,463,310,C,2,0.9313940000138246
49,DG_k3_t1,16,16,16,12520.954,750,16,1,29,6221.6041984011445,7950.954322592191,3682.604198401143,4268.350124191047,3750.0,740.0,80.0,0,0,C,463,310,C,2,0.8168540000042412
49,DG_k5_t2,16,16,16,12520.954,750,16,1,29,6221.6041984011445,7950.954322592191,3682.604198401143,4268.350124191047,3750.0,740.0,80.0,0,0,C,463,310,C,3,0.8718860999797471
50,Cplus3F,16,16,16,10478.995,461,16,1,27,6056.986475241723,7639.9953840450535,3836.986475241724,3803.0089088033296,2305.0,454.0,80.0,0,0,B,0,0,,,0.5135422000021208
50,C3FDirect,16,16,16,10340.645,586,16,1,29,5968.32176599844,6762.645414705731,3512.321765998438,3250.3236487072977,2930.0,568.0,80.0,0,0,C,299,182,,,0.4246374999929685
50,DG_k1_t0,16,16,16,10340.645,586,16,1,29,5968.32176599844,6762.645414705731,3512.321765998438,3250.3236487072977,2930.0,568.0,80.0,0,0,C,299,182,C,2,0.5065980000072159
50,DG_k2_t0,16,16,16,10340.645,586,16,1,29,5968.32176599844,6762.645414705731,3512.321765998438,3250.3236487072977,2930.0,568.0,80.0,0,0,C,299,182,C,2,0.49803099999553524
50,DG_k3_t0,16,16,16,10340.645,586,16,1,29,5968.32176599844,6762.645414705731,3512.321765998438,3250.3236487072977,2930.0,568.0,80.0,0,0,C,299,182,C,2,0.40853640000568703
50,DG_k3_t1,16,16,16,10340.645,586,16,1,29,5968.32176599844,6762.645414705731,3512.321765998438,3250.3236487072977,2930.0,568.0,80.0,0,0,C,299,182,C,2,0.4411932999792043
50,DG_k5_t2,16,16,16,10340.645,586,16,1,29,5968.32176599844,6762.645414705731,3512.321765998438,3250.3236487072977,2930.0,568.0,80.0,0,0,C,299,182,C,3,0.3182809999852907
51,Cplus3F,16,16,16,9018.991,400,16,1,27,5977.548873017589,6552.991005720142,3773.54887301759,2779.442132702548,2000.0,386.0,80.0,0,0,B,0,0,,,0.3843226000026334
51,C3FDirect,16,16,16,11990.463,623,16,1,29,6101.115154102717,8193.463224031751,3604.1151541027157,4589.348069929035,3115.0,602.0,80.0,0,0,C,481,188,,,0.5613394000101835
51,DG_k1_t0,16,16,16,11990.463,623,16,1,29,6101.115154102717,8193.463224031751,3604.1151541027157,4589.348069929035,3115.0,602.0,80.0,0,0,C,481,188,C,1,0.516974800004391
51,DG_k2_t0,16,16,16,11990.463,623,16,1,29,6101.115154102717,8193.463224031751,3604.1151541027157,4589.348069929035,3115.0,602.0,80.0,0,0,C,481,188,C,1,0.49896860000444576
51,DG_k3_t0,16,16,16,11990.463,623,16,1,29,6101.115154102717,8193.463224031751,3604.1151541027157,4589.348069929035,3115.0,602.0,80.0,0,0,C,481,188,C,2,0.5590440999949351
51,DG_k3_t1,16,16,16,11990.463,623,16,1,29,6101.115154102717,8193.463224031751,3604.1151541027157,4589.348069929035,3115.0,602.0,80.0,0,0,C,481,188,C,2,0.525846200005617
51,DG_k5_t2,16,16,16,10862.911,498,16,1,27,7565.042561931979,7808.910858054173,4796.042561931979,3012.868296122191,2490.0,484.0,80.0,0,0,B,3,3,B,2,0.5291201999934856
52,Cplus3F,16,16,16,8252.888,389,16,1,27,5652.21718717348,5865.888493107381,3571.2171871734818,2294.6713059339,1945.0,362.0,80.0,0,0,B,0,0,,,0.6796037999738473
52,C3FDirect,16,16,16,9846.357,492,16,1,29,6125.207109258007,6837.357132222966,3676.207109258005,3161.150022964962,2460.0,469.0,80.0,0,0,C,277,109,,,0.418505899986485
52,DG_k1_t0,16,16,16,8514.884,409,16,1,27,5914.212371153919,6007.883677087819,3713.21237115392,2294.6713059339,2045.0,382.0,80.0,0,0,B,0,0,B,0,0.6508388000074774
52,DG_k2_t0,16,16,16,9846.357,492,16,1,29,6125.207109258007,6837.357132222966,3676.207109258005,3161.150022964962,2460.0,469.0,80.0,0,0,C,277,109,C,1,0.3690862999937963
52,DG_k3_t0,16,16,16,9846.357,492,16,1,29,6125.207109258007,6837.357132222966,3676.207109258005,3161.150022964962,2460.0,469.0,80.0,0,0,C,277,109,C,2,0.2950280999939423
52,DG_k3_t1,16,16,16,9846.357,492,16,1,29,6125.207109258007,6837.357132222966,3676.207109258005,3161.150022964962,2460.0,469.0,80.0,0,0,C,277,109,C,2,0.4083669999963604
52,DG_k5_t2,16,16,16,9846.357,492,16,1,29,6125.207109258007,6837.357132222966,3676.207109258005,3161.150022964962,2460.0,469.0,80.0,0,0,C,277,109,C,3,0.39493079998646863
53,Cplus3F,16,16,16,9378.587,450,16,1,27,6481.969873062245,6608.586744699829,4082.969873062246,2525.6168716375837,2250.0,440.0,80.0,0,0,B,0,0,,,0.3275007999909576
53,C3FDirect,16,16,16,12310.309,633,16,1,29,5946.455284587607,8454.308662173107,3471.455284587606,4982.853377585499,3165.0,611.0,80.0,0,0,C,319,185,,,0.6006669999915175
53,DG_k1_t0,16,16,16,9640.582,470,16,1,27,6743.965057042683,6750.581928680267,4224.965057042684,2525.6168716375837,2350.0,460.0,80.0,0,0,B,0,0,B,0,0.4300668000068981
53,DG_k2_t0,16,16,16,12310.309,633,16,1,29,5946.455284587607,8454.308662173107,3471.455284587606,4982.853377585499,3165.0,611.0,80.0,0,0,C,319,185,C,1,0.48882939998293296
53,DG_k3_t0,16,16,16,12310.309,633,16,1,29,5946.455284587607,8454.308662173107,3471.455284587606,4982.853377585499,3165.0,611.0,80.0,0,0,C,319,185,C,1,0.4989808000100311
53,DG_k3_t1,16,16,16,10286.093,509,16,1,27,7389.476001413433,7162.092873051018,4636.4760014134345,2525.6168716375837,2545.0,499.0,80.0,0,0,B,0,1,B,1,0.38895680001587607
53,DG_k5_t2,16,16,16,10995.904,547,16,1,27,8099.287548843759,7643.904420481343,5118.287548843759,2525.6168716375837,2735.0,537.0,80.0,0,0,B,2,1,B,1,0.4507275999931153
54,Cplus3F,16,16,16,8497.38,404,16,1,27,6348.15718605366,6005.379896399229,4020.1571860536615,1985.2227103455673,2020.0,392.0,80.0,0,0,B,0,0,,,0.45477340000797994
54,C3FDirect,16,16,16,10586.718,552,16,1,29,4997.739644918404,7200.717992564464,2947.7396449184034,4252.978347646063,2760.0,546.0,80.0,0,0,C,342,201,,,0.6340133000048809
54,DG_k1_t0,16,16,16,10586.718,552,16,1,29,4997.739644918404,7200.717992564464,2947.7396449184034,4252.978347646063,2760.0,546.0,80.0,0,0,C,342,201,C,1,0.6261683999910019
54,DG_k2_t0,16,16,16,10586.718,552,16,1,29,4997.739644918404,7200.717992564464,2947.7396449184034,4252.978347646063,2760.0,546.0,80.0,0,0,C,342,201,C,1,0.44277530000545084
54,DG_k3_t0,16,16,16,10586.718,552,16,1,29,4997.739644918404,7200.717992564464,2947.7396449184034,4252.978347646063,2760.0,546.0,80.0,0,0,C,342,201,C,2,0.6482541000004858
54,DG_k3_t1,16,16,16,10586.718,552,16,1,29,4997.739644918404,7200.717992564464,2947.7396449184034,4252.978347646063,2760.0,546.0,80.0,0,0,C,342,201,C,2,0.5138573000149336
54,DG_k5_t2,16,16,16,10586.718,552,16,1,29,4997.739644918404,7200.717992564464,2947.7396449184034,4252.978347646063,2760.0,546.0,80.0,0,0,C,342,201,C,3,0.5705045999784488
55,Cplus3F,16,16,16,9125.335,449,16,1,27,6217.207784364946,6366.335384133426,3784.207784364947,2582.127599768478,2245.0,434.0,80.0,0,0,B,0,0,,,0.22607460001017898
55,C3FDirect,16,16,16,11341.549,607,16,1,29,6128.022921640068,7637.548938727743,3636.022921640065,4001.5260170876845,3035.0,589.0,80.0,0,0,C,481,188,,,0.5845798999944236
55,DG_k1_t0,16,16,16,9387.331,469,16,1,27,6479.202968345385,6508.3305681138645,3926.202968345385,2582.127599768478,2345.0,454.0,80.0,0,0,B,0,0,B,0,0.24940349999815226
55,DG_k2_t0,16,16,16,11341.549,607,16,1,29,6128.022921640068,7637.548938727743,3636.022921640065,4001.5260170876845,3035.0,589.0,80.0,0,0,C,481,188,C,1,0.6565674000012223
55,DG_k3_t0,16,16,16,11341.549,607,16,1,29,6128.022921640068,7637.548938727743,3636.022921640065,4001.5260170876845,3035.0,589.0,80.0,0,0,C,481,188,C,1,0.6178192000079434
55,DG_k3_t1,16,16,16,9999.722,508,16,1,27,7122.901393739036,6886.722318080571,4335.901393739037,2550.820924341533,2540.0,493.0,80.0,0,0,B,0,1,B,1,0.21153110000886954
55,DG_k5_t2,16,16,16,10709.534,546,16,1,27,7832.712941169361,7368.533865510896,4817.712941169362,2550.820924341533,2730.0,531.0,80.0,0,0,B,2,1,B,1,0.16542130001471378
56,Cplus3F,16,16,16,8493.458,410,16,1,27,5652.539586238646,5973.458232672613,3653.539586238648,2319.918646433966,2050.0,390.0,80.0,0,0,B,0,0,,,0.6378871999913827
56,C3FDirect,16,16,16,9605.092,573,16,1,29,5623.105609180012,6098.092116366416,3234.1056091800106,2863.986507186405,2865.0,562.0,80.0,0,0,C,316,188,,,0.5772783000138588
56,DG_k1_t0,16,16,16,9605.092,573,16,1,29,5623.105609180012,6098.092116366416,3234.1056091800106,2863.986507186405,2865.0,562.0,80.0,0,0,C,316,188,C,2,0.668565200001467
56,DG_k2_t0,16,16,16,9605.092,573,16,1,29,5623.105609180012,6098.092116366416,3234.1056091800106,2863.986507186405,2865.0,562.0,80.0,0,0,C,316,188,C,2,0.5304263999860268
56,DG_k3_t0,16,16,16,9605.092,573,16,1,29,5623.105609180012,6098.092116366416,3234.1056091800106,2863.986507186405,2865.0,562.0,80.0,0,0,C,316,188,C,2,0.7063292000093497
56,DG_k3_t1,16,16,16,9605.092,573,16,1,29,5623.105609180012,6098.092116366416,3234.1056091800106,2863.986507186405,2865.0,562.0,80.0,0,0,C,316,188,C,2,0.6744523999805097
56,DG_k5_t2,16,16,16,9605.092,573,16,1,29,5623.105609180012,6098.092116366416,3234.1056091800106,2863.986507186405,2865.0,562.0,80.0,0,0,C,316,188,C,4,0.5810467000119388
57,Cplus3F,16,16,16,13952.664,891,16,1,27,6340.387177246381,8539.66398440539,3764.387177246382,4775.276807159004,4455.0,878.0,80.0,0,0,B,0,0,,,0.8308372999890707
57,C3FDirect,16,16,16,12009.22,678,16,1,29,6305.2565208706055,7896.220027873945,3652.2565208706037,4243.9635070033455,3390.0,643.0,80.0,0,0,C,491,206,,,0.889255799993407
57,DG_k1_t0,16,16,16,14214.659,911,16,1,27,6602.38236122682,8681.659168385828,3906.38236122682,4775.276807159004,4555.0,898.0,80.0,0,0,B,0,0,B,0,0.6718845999857876
57,DG_k2_t0,16,16,16,14465.686,931,16,1,27,6853.409187155325,8812.685994314332,4037.409187155325,4775.276807159004,4655.0,918.0,80.0,0,0,B,0,0,B,0,0.8165304999856744
57,DG_k3_t0,16,16,16,12009.22,678,16,1,29,6305.2565208706055,7896.220027873945,3652.2565208706037,4243.9635070033455,3390.0,643.0,80.0,0,0,C,491,206,C,1,0.8927974999824073
57,DG_k3_t1,16,16,16,14900.609,957,16,1,27,7246.080786620471,9091.609239250023,4316.080786620472,4775.52845262955,4785.0,944.0,80.0,0,0,B,0,0,B,1,0.714668000000529
57,DG_k5_t2,16,16,16,15569.154,979,16,1,27,7939.201346109898,9628.153925373148,4792.201346109899,4835.952579263252,4895.0,966.0,80.0,0,0,B,1,1,B,2,0.800257299997611
58,Cplus3F,16,16,16,9372.256,453,16,1,27,5783.939771556948,6595.256278825488,3639.93977155695,2955.3165072685374,2265.0,432.0,80.0,0,0,B,0,0,,,0.5219114999927115
58,C3FDirect,16,16,16,10349.079,618,16,1,29,6118.089825120878,6569.078927466401,3476.0898251208782,3092.989102345523,3090.0,610.0,80.0,0,0,C,277,189,,,0.4755455999984406
58,DG_k1_t0,16,16,16,10349.079,618,16,1,29,6118.089825120878,6569.078927466401,3476.0898251208782,3092.989102345523,3090.0,610.0,80.0,0,0,C,277,189,C,1,0.6143554000009317
58,DG_k2_t0,16,16,16,10349.079,618,16,1,29,6118.089825120878,6569.078927466401,3476.0898251208782,3092.989102345523,3090.0,610.0,80.0,0,0,C,277,189,C,1,0.6365676999848802
58,DG_k3_t0,16,16,16,10349.079,618,16,1,29,6118.089825120878,6569.078927466401,3476.0898251208782,3092.989102345523,3090.0,610.0,80.0,0,0,C,277,189,C,1,0.5996138000045903
58,DG_k3_t1,16,16,16,10276.715,512,16,1,27,6689.633380931037,7145.714789510612,4191.633380931039,2954.0814085795714,2560.0,491.0,80.0,0,0,B,0,2,B,1,0.48606500000460073
58,DG_k5_t2,16,16,16,10349.079,618,16,1,29,6118.089825120878,6569.078927466401,3476.0898251208782,3092.989102345523,3090.0,610.0,80.0,0,0,C,277,189,C,3,0.6308016999973916
59,Cplus3F,16,16,16,8787.248,397,16,1,27,5856.701505899281,6333.248363165809,3758.7015058992833,2574.5468572665272,1985.0,389.0,80.0,0,0,B,0,0,,,0.4411009000032209
59,C3FDirect,16,16,16,12067.849,671,16,1,29,6303.25499636876,7995.8492671046415,3601.254996368758,4394.594270735884,3355.0,637.0,80.0,0,0,C,280,192,,,0.6615560999780428
59,DG_k1_t0,16,16,16,12067.849,671,16,1,29,6303.25499636876,7995.8492671046415,3601.254996368758,4394.594270735884,3355.0,637.0,80.0,0,0,C,280,192,C,1,0.7407554000092205
59,DG_k2_t0,16,16,16,12067.849,671,16,1,29,6303.25499636876,7995.8492671046415,3601.254996368758,4394.594270735884,3355.0,637.0,80.0,0,0,C,280,192,C,1,0.7344083999923896
59,DG_k3_t0,16,16,16,12067.849,671,16,1,29,6303.25499636876,7995.8492671046415,3601.254996368758,4394.594270735884,3355.0,637.0,80.0,0,0,C,280,192,C,2,0.47160530000110157
59,DG_k3_t1,16,16,16,12067.849,671,16,1,29,6303.25499636876,7995.8492671046415,3601.254996368758,4394.594270735884,3355.0,637.0,80.0,0,0,C,280,192,C,2,0.821877400012454
59,DG_k5_t2,16,16,16,10821.767,501,16,1,27,7442.449977846012,7744.767496258717,4779.449977846013,2965.3175184127062,2505.0,492.0,80.0,0,0,B,3,3,B,2,0.6158692000026349
60,Cplus3F,16,16,16,8263.887,356,16,1,27,5737.577702476008,6058.886631486584,3766.57770247601,2292.308929010576,1780.0,345.0,80.0,0,0,B,0,0,,,0.4608789999911096
60,C3FDirect,16,16,16,11768.711,688,16,1,29,5938.460194448628,7578.71090976708,3489.460194448627,4089.250715318454,3440.0,670.0,80.0,0,0,C,403,262,,,0.6834770000132266
60,DG_k1_t0,16,16,16,11768.711,688,16,1,29,5938.460194448628,7578.71090976708,3489.460194448627,4089.250715318454,3440.0,670.0,80.0,0,0,C,403,262,C,1,0.6256516999856103
60,DG_k2_t0,16,16,16,11768.711,688,16,1,29,5938.460194448628,7578.71090976708,3489.460194448627,4089.250715318454,3440.0,670.0,80.0,0,0,C,403,262,C,1,0.8613765999907628
60,DG_k3_t0,16,16,16,11768.711,688,16,1,29,5938.460194448628,7578.71090976708,3489.460194448627,4089.250715318454,3440.0,670.0,80.0,0,0,C,403,262,C,1,0.8264061999798287
60,DG_k3_t1,16,16,16,9159.985,415,16,1,27,6643.271311850099,6600.985099499128,4318.2713118501,2282.7137876490306,2075.0,404.0,80.0,0,0,B,0,2,B,1,0.5292750000080559
60,DG_k5_t2,16,16,16,11768.711,688,16,1,29,5938.460194448628,7578.71090976708,3489.460194448627,4089.250715318454,3440.0,670.0,80.0,0,0,C,403,262,C,3,0.5691667000064626
61,Cplus3F,16,16,16,8820.723,427,16,1,27,6472.723153828962,6196.7227406446755,4054.7231538289625,2141.9995868157125,2135.0,409.0,80.0,0,0,B,0,0,,,0.20136999999522232
61,C3FDirect,16,16,16,10780.377,589,16,1,29,6104.908560845294,7195.37692113988,3636.908560845293,3558.468360294589,2945.0,560.0,80.0,0,0,C,411,169,,,0.43888530001277104
61,DG_k1_t0,16,16,16,9082.718,447,16,1,27,6734.7183378094005,6338.717924625113,4196.7183378094,2141.9995868157125,2235.0,429.0,80.0,0,0,B,0,0,B,0,0.1817975000012666
61,DG_k2_t0,16,16,16,9333.745,467,16,1,27,6985.745163737905,6469.744750553618,4327.745163737905,2141.9995868157125,2335.0,449.0,80.0,0,0,B,0,0,B,0,0.1667013000114821
61,DG_k3_t0,16,16,16,10780.377,589,16,1,29,6104.908560845294,7195.37692113988,3636.908560845293,3558.468360294589,2945.0,560.0,80.0,0,0,C,411,169,C,2,0.49941439999383874
61,DG_k3_t1,16,16,16,10780.377,589,16,1,29,6104.908560845294,7195.37692113988,3636.908560845293,3558.468360294589,2945.0,560.0,80.0,0,0,C,411,169,C,2,0.5758137000084389
61,DG_k5_t2,16,16,16,10780.377,589,16,1,29,6104.908560845294,7195.37692113988,3636.908560845293,3558.468360294589,2945.0,560.0,80.0,0,0,C,411,169,C,3,0.5937952999956906
62,Cplus3F,16,16,16,7660.429,325,16,1,27,5332.390936609677,5640.428918027749,3459.390936609678,2181.03798141807,1625.0,315.0,80.0,0,0,B,0,0,,,0.345428600005107
62,C3FDirect,16,16,16,9589.281,522,16,1,29,6427.323375671281,6386.281485290812,3714.3233756712807,2671.9581096195325,2610.0,513.0,80.0,0,0,C,192,94,,,0.29263569999602623
62,DG_k1_t0,16,16,16,7922.424,345,16,1,27,5594.386120590115,5782.424102008186,3601.3861205901158,2181.03798141807,1725.0,335.0,80.0,0,0,B,0,0,B,0,0.2850633999914862
62,DG_k2_t0,16,16,16,9589.281,522,16,1,29,6427.323375671281,6386.281485290812,3714.3233756712807,2671.9581096195325,2610.0,513.0,80.0,0,0,C,192,94,C,1,0.4983121999830473
62,DG_k3_t0,16,16,16,9589.281,522,16,1,29,6427.323375671281,6386.281485290812,3714.3233756712807,2671.9581096195325,2610.0,513.0,80.0,0,0,C,192,94,C,2,0.4620647999981884
62,DG_k3_t1,16,16,16,9589.281,522,16,1,29,6427.323375671281,6386.281485290812,3714.3233756712807,2671.9581096195325,2610.0,513.0,80.0,0,0,C,192,94,C,2,0.4133198000199627
62,DG_k5_t2,16,16,16,9695.84,424,16,1,27,6919.554768345854,7082.839718155702,4481.554768345854,2601.2849498098467,2120.0,413.0,80.0,0,0,B,3,2,B,2,0.2863505999848712
63,Cplus3F,16,16,16,9916.855,507,16,1,27,5774.860838637898,6808.85485704592,3574.8608386379005,3233.994018408022,2535.0,493.0,80.0,0,0,B,0,0,,,0.5387344000046141
63,C3FDirect,16,16,16,12995.017,667,16,1,29,6212.700417579889,8932.016744300516,3636.7004175798884,5295.316326720631,3335.0,648.0,80.0,0,0,C,493,200,,,0.8028839000035077
63,DG_k1_t0,16,16,16,10178.85,527,16,1,27,6036.856022618337,6950.850041026357,3716.8560226183386,3233.994018408022,2635.0,513.0,80.0,0,0,B,0,0,B,0,0.5117974999884609
63,DG_k2_t0,16,16,16,10429.877,547,16,1,27,6287.882848546842,7081.876866954862,3847.8828485468434,3233.994018408022,2735.0,533.0,80.0,0,0,B,0,0,B,0,0.47911099999328144
63,DG_k3_t0,16,16,16,10828.548,567,16,1,27,6686.554448011989,7360.548466420009,4126.554448011991,3233.994018408022,2835.0,553.0,80.0,0,0,B,0,0,B,0,0.5124859999923501
