case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
13,L950_C2,12,12,12,10489.553,342,12,1,31,8290.448267190432,8394.553192667487,6395.448267190432,1999.1049254770544,1710.0,325.0,60.0,0,0.44028959999559447
14,L950_C2,15,15,15,10102.488,265,15,1,31,7906.354583513186,8446.488241029163,6420.354583513186,2026.1336575159742,1325.0,256.0,75.0,0,0.3123481000075117
15,L950_C2,12,12,12,10627.243,332,12,1,31,8278.921661512017,8588.242645222028,6402.921661512018,2185.32098371001,1660.0,319.0,60.0,0,0.35129310001502745
16,L950_C2,12,12,12,9895.238,358,12,1,31,8573.873858222807,7694.237651680585,6495.873858222807,1198.3637934577775,1790.0,351.0,60.0,0,0.22114549999241717
17,L950_C2,16,16,16,6335.091,197,16,1,31,4340.213922196696,5075.091003713076,3232.2139221966963,1842.8770815163798,985.0,195.0,80.0,0,0.2678200999798719
18,L950_C2,10,10,10,11184.651,445,10,1,31,8992.448267190432,8468.650691120054,6395.448267190432,2073.202423929622,2225.0,441.0,50.0,0,0.13293720001820475
19,L950_C2,11,11,11,11009.718,402,11,1,31,8698.448267190432,8551.717742616076,6395.448267190432,2156.269475425647,2010.0,393.0,55.0,0,0.28458130001672544
20,L950_C2,14,14,14,11084.289,348,14,1,31,8290.448267190432,8946.288815890748,6395.448267190432,2550.840548700317,1740.0,328.0,70.0,0,0.6064664000004996
21,L950_C2,12,12,12,10752.516,369,12,1,31,8499.729013872458,8489.516139104362,6395.729013872458,2093.7871252319023,1845.0,358.0,60.0,0,0.2895274999900721
22,L950_C2,10,10,10,10813.333,396,10,1,31,8674.448267190432,8396.332750822421,6395.448267190432,2000.8844836319868,1980.0,387.0,50.0,0,0.22865319999982603
23,L950_C2,12,12,12,10386.641,343,12,1,31,8374.448267190432,8275.64089176709,6395.448267190432,1880.192624576661,1715.0,336.0,60.0,0,0.24143090000143275
24,L950_C2,13,13,13,10402.531,330,13,1,31,8336.009693624379,8368.530582874646,6467.00969362438,1901.5208892502649,1650.0,319.0,65.0,0,0.36528440000256523
25,L950_C2,13,13,13,10855.708,327,13,1,31,8229.566626888627,8840.707910628029,6395.566626888627,2445.1412837393987,1635.0,315.0,65.0,0,0.26688420001300983
26,L950_C2,12,12,12,12162.765,413,12,1,31,8583.331155892993,9664.764909849144,6401.331155892993,3263.433753956154,2065.0,373.0,60.0,0,0.39667099999496713
27,L950_C2,16,16,16,6570.063,189,16,1,31,3857.0,5365.062719997642,2850.0,2515.062719997644,945.0,180.0,80.0,0,0.31803880000370555
28,L950_C2,11,11,11,10674.982,374,11,1,31,8536.448267190432,8381.982085498095,6395.448267190432,1986.5338183076642,1870.0,368.0,55.0,0,0.35725130001083016
29,L950_C2,15,15,15,10639.744,272,15,1,31,7929.913156348949,8946.74351292873,6419.913156348949,2526.830356579786,1360.0,258.0,75.0,0,0.34121790001518093
30,L950_C2,10,10,10,10497.707,388,10,1,31,8703.182944863403,8128.706527759619,6456.182944863404,1672.523582896214,1940.0,379.0,50.0,0,0.262002899980871
31,L950_C2,12,12,12,10293.233,336,12,1,31,8343.803670662106,8221.23281720269,6395.803670662107,1825.4291465405834,1680.0,332.0,60.0,0,0.1968429999833461
32,L950_C2,13,13,13,10583.471,333,13,1,31,8310.95958141025,8526.471420934868,6398.95958141025,2127.511839524622,1665.0,327.0,65.0,0,0.25255529998685233
33,L950_C2,14,14,14,10189.201,310,14,1,31,8128.448267190432,8269.201013249836,6395.448267190432,1873.752746059406,1550.0,300.0,70.0,0,0.38359199999831617
34,L950_C2,11,11,11,11749.799,459,11,1,31,8893.117223576628,8949.799152794641,6399.117223576628,2550.681929218015,2295.0,450.0,55.0,0,0.2837768000026699
35,L950_C2,11,11,11,11330.338,414,11,1,31,8680.448267190432,8803.337529655068,6395.448267190432,2407.8892624646373,2070.0,402.0,55.0,0,0.27495920000365004
36,L950_C2,11,11,11,10872.782,372,11,1,31,8566.448267190432,8590.782381471166,6395.448267190432,2195.334114280734,1860.0,367.0,55.0,0,0.23938039998756722
37,L950_C2,12,12,12,10516.71,337,12,1,31,8344.754006291243,8441.70956811713,6397.754006291242,2043.955561825887,1685.0,330.0,60.0,0,0.146846200019354
38,L950_C2,11,11,11,10758.065,386,11,1,31,8596.448267190432,8398.064927508494,6395.448267190432,2002.6166603180643,1930.0,375.0,55.0,0,0.39437520000501536
39,L950_C2,11,11,11,11257.776,409,11,1,31,8662.448267190432,8765.776239740433,6395.448267190432,2370.327972550001,2045.0,392.0,55.0,0,0.18798190000234172
40,L950_C2,11,11,11,10721.843,405,11,1,31,8769.917677720034,8244.842783007785,6425.917677720034,1818.9251052877535,2025.0,397.0,55.0,0,0.23719290000735782
41,L950_C2,11,11,11,10666.328,390,11,1,31,8626.448267190432,8283.327661279967,6395.448267190432,1887.8793940895375,1950.0,378.0,55.0,0,0.26558840001234785
42,L950_C2,14,14,14,10732.701,298,14,1,31,8049.098776729783,8892.700576885542,6414.098776729784,2478.6018001557604,1490.0,280.0,70.0,0,0.42752940001082607
43,L950_C2,15,15,15,10874.706,324,15,1,31,8223.496820144424,8862.706356517925,6395.4968201444235,2467.2095363734975,1620.0,317.0,75.0,0,0.35765759999048896
44,L950_C2,11,11,11,10728.959,394,11,1,31,8675.042250171919,8321.958802548826,6445.042250171919,1876.9165523769084,1970.0,382.0,55.0,0,0.1750443000055384
45,L950_C2,10,10,10,10658.578,412,10,1,31,8716.448267190432,8141.578421698471,6395.448267190432,1746.1301545080403,2060.0,407.0,50.0,0,0.21391570000560023
46,L950_C2,15,15,15,10713.036,287,15,1,31,7955.670380328058,8933.036421961673,6415.670380328058,2517.366041633615,1435.0,270.0,75.0,0,0.35463610000442713
47,L950_C2,15,15,15,10380.409,274,15,1,31,7989.823505566393,8681.408654758547,6500.823505566392,2180.585149192152,1370.0,254.0,75.0,0,0.496358100004727
48,L950_C2,11,11,11,10961.618,393,11,1,31,8633.720112166866,8561.617771737006,6397.720112166867,2163.897659570139,1965.0,380.0,55.0,0,0.33444420000887476
49,L950_C2,12,12,12,11521.253,393,12,1,31,8578.071640243295,9126.252783923992,6402.0716402432945,2724.1811436806943,1965.0,370.0,60.0,0,0.26068569999188185
50,L950_C2,16,16,16,7596.125,327,16,1,31,4190.847325233439,5558.1248487535795,2891.847325233439,2666.2775235201407,1635.0,323.0,80.0,0,0.46620110000367276
51,L950_C2,15,15,15,11100.238,303,15,1,31,8062.448267190432,9219.23841463163,6395.448267190432,2823.7901474412006,1515.0,291.0,75.0,0,0.47044020000612363
52,L950_C2,10,10,10,10466.043,376,10,1,31,8591.769958899982,8163.042680671668,6397.769958899983,1765.2727217716852,1880.0,373.0,50.0,0,0.18692619999637827
53,L950_C2,10,10,10,11244.743,436,10,1,31,8890.448267190432,8590.743492169937,6395.448267190432,2195.295224979504,2180.0,424.0,50.0,0,0.2744014000054449
54,L950_C2,16,16,16,9280.414,301,105,1,31,4129.94807300353,7168.414103294395,2895.9480730035307,4272.466030290863,1505.0,260.0,347.0,89,0.414843699982157
55,L950_C2,13,13,13,11437.109,332,13,1,31,8236.448267190432,9393.108795706765,6395.448267190432,2997.6605285163305,1660.0,319.0,65.0,0,0.3485017000057269
56,L950_C2,14,14,14,10677.586,311,14,1,31,8104.448267190432,8754.586443703776,6395.448267190432,2359.13817651334,1555.0,298.0,70.0,0,0.417985400010366
57,L950_C2,11,11,11,11117.912,400,11,1,31,8702.936807635011,8675.911693105052,6395.93680763501,2279.974885470042,2000.0,387.0,55.0,0,0.27668109998921864
58,L950_C2,16,16,16,5944.297,281,16,1,31,1817.0,4190.296621342844,1140.0,3050.2966213428444,1405.0,269.0,80.0,0,0.5944430000090506
59,L950_C2,16,16,16,7320.593,207,16,1,31,4084.235445958642,6023.59304620622,3055.235445958642,2968.3576002475797,1035.0,182.0,80.0,0,0.5624977000115905
60,L950_C2,14,14,14,10887.61,340,14,1,31,8266.448267190432,8796.609564301994,6395.448267190432,2401.1612971115637,1700.0,321.0,70.0,0,0.4177411000127904
61,L950_C2,12,12,12,11317.719,361,12,1,31,8435.259211465986,9108.719413346778,6415.259211465985,2693.4602018807914,1805.0,344.0,60.0,0,0.21956929998123087
62,L950_C2,15,15,15,10791.376,302,15,1,31,8148.237659557701,8918.376412138738,6465.237659557701,2453.138752581038,1510.0,288.0,75.0,0,0.3984434999874793
63,L950_C2,15,15,15,10527.739,265,15,1,31,7890.7089223484145,8871.73889158562,6411.7089223484145,2460.029969237209,1325.0,256.0,75.0,0,0.38190549999126233
64,L950_C2,13,13,13,10379.532,317,13,1,31,8242.448267190432,8413.532381885547,6395.448267190432,2018.0841146951125,1585.0,316.0,65.0,0,0.18155200002365746
65,L950_C2,12,12,12,10759.393,368,12,1,31,8440.448267190432,8508.393415691979,6395.448267190432,2112.945148501543,1840.0,351.0,60.0,0,0.33297039999160916
66,L950_C2,11,11,11,10808.844,356,11,1,31,8392.448267190432,8634.84447498599,6395.448267190432,2239.3962077955566,1780.0,339.0,55.0,0,0.3041722000052687
67,L950_C2,10,10,10,10824.193,407,10,1,31,8764.448267190432,8340.192675369804,6395.448267190432,1944.7444081793728,2035.0,399.0,50.0,0,0.17427459999453276
68,L950_C2,11,11,11,10527.622,404,11,1,31,8756.776743346725,8053.621609191476,6400.776743346724,1652.844865844752,2020.0,399.0,55.0,0,0.20725230002426542
69,L950_C2,13,13,13,10925.077,351,13,1,31,8386.448267190432,8766.077041045606,6395.448267190432,2370.628773855178,1755.0,339.0,65.0,0,0.44004539999878034
70,L950_C2,15,15,15,10664.663,301,15,1,31,8076.633778333019,8794.662963713927,6398.633778333019,2396.0291853809103,1505.0,290.0,75.0,0,0.2901529999799095
71,L950_C2,10,10,10,11271.524,393,10,1,31,8590.448267190432,8881.524421954236,6395.448267190432,2486.0761547638076,1965.0,375.0,50.0,0,0.41820929999812506
72,L950_C2,14,14,14,10771.622,313,14,1,31,8171.5706369309,8834.622004370423,6404.5706369309,2430.0513674395247,1565.0,302.0,70.0,0,0.28818229999160394
73,L950_C2,14,14,14,10813.209,311,14,1,31,8088.370293403823,8901.208879236996,6416.370293403823,2484.838585833174,1555.0,287.0,70.0,0,0.6199375999858603
74,L950_C2,11,11,11,10184.537,366,11,1,31,8512.448267190432,7938.537042585549,6395.448267190432,1543.0887753951185,1830.0,361.0,55.0,0,0.22925540001597255
75,L950_C2,13,13,13,10890.21,319,13,1,31,8234.852344648,8920.209782588034,6414.852344647999,2505.357437940033,1595.0,310.0,65.0,0,0.20734699998865835
76,L950_C2,15,15,15,10310.861,241,15,1,31,7719.58904601016,8801.861325234755,6395.58904601016,2406.2722792245945,1205.0,229.0,75.0,0,0.40406800000346266
77,L950_C2,14,14,14,10457.318,321,14,1,31,8293.079678026861,8467.317734809869,6441.079678026862,2026.2380567830073,1605.0,315.0,70.0,0,0.40727379999589175
78,L950_C2,14,14,14,10660.275,310,14,1,31,8104.448267190432,8746.274585845003,6395.448267190432,2350.8263186545705,1550.0,294.0,70.0,0,0.6750575999903958
79,L950_C2,15,15,15,10396.707,306,15,1,31,8110.6429425221595,8497.707063947451,6408.64294252216,2089.0641214252882,1530.0,294.0,75.0,0,0.6175830999854952
80,L950_C2,15,15,15,10912.5,327,15,1,31,8183.671431769135,8896.49951044812,6403.671431769135,2492.828078678987,1635.0,306.0,75.0,0,0.7559042999928351
81,L950_C2,14,14,14,10812.849,340,14,1,31,8326.448267190432,8711.84893815641,6395.448267190432,2316.400670965979,1700.0,331.0,70.0,0,0.518784499989124
82,L950_C2,16,16,16,7493.015,238,16,1,31,4233.0,6003.015237047537,3040.0,2963.0152370475366,1190.0,220.0,80.0,0,0.6420079999952577
83,L950_C2,15,15,15,10726.344,289,15,1,31,7955.195522023824,8935.344239195572,6403.195522023824,2532.1487171717486,1445.0,271.0,75.0,0,0.6723303999751806
84,L950_C2,15,15,15,10131.003,273,15,1,31,7882.448267190432,8433.002570416485,6395.448267190432,2037.554303226057,1365.0,258.0,75.0,0,0.6203711999987718
85,L950_C2,11,11,11,10588.489,348,11,1,31,8392.448267190432,8452.488861827329,6395.448267190432,2057.040594636898,1740.0,341.0,55.0,0,0.280601000005845
86,L950_C2,13,13,13,9985.43,330,13,1,31,8322.134515366974,7945.430277433366,6404.1345153669745,1541.2957620663924,1650.0,325.0,65.0,0,0.22177589999046177
87,L950_C2,15,15,15,10581.37,299,15,1,31,8026.915311633164,8734.370274661258,6421.9153116331645,2312.454963028093,1495.0,277.0,75.0,0,0.6757810999988578
88,L950_C2,10,10,10,10734.146,408,10,1,31,8782.448267190432,8238.145578719203,6395.448267190432,1842.697311528771,2040.0,406.0,50.0,0,0.2359862000157591
89,L950_C2,13,13,13,10834.439,331,13,1,31,8200.448267190432,8801.439124867833,6395.448267190432,2405.9908576774046,1655.0,313.0,65.0,0,0.6842457000166178
90,L950_C2,12,12,12,10360.736,362,12,1,31,8519.463864234433,8130.735517541022,6397.463864234433,1733.2716533065868,1810.0,360.0,60.0,0,0.2985155000060331
91,L950_C2,15,15,15,10893.961,296,15,1,31,8062.448267190432,9046.961345478403,6395.448267190432,2651.5130782879714,1480.0,292.0,75.0,0,0.44472030000179075
92,L950_C2,15,15,15,10940.474,307,15,1,31,8050.448267190432,9041.473757800855,6395.448267190432,2646.0254906104255,1535.0,289.0,75.0,0,0.658379700005753
93,L950_C2,15,15,15,10582.611,294,15,1,31,8050.822947917889,8757.610900712321,6415.822947917889,2341.787952794437,1470.0,280.0,75.0,0,0.43893189998925664
94,L950_C2,11,11,11,10966.534,349,11,1,31,8386.448267190432,8824.533739953557,6395.448267190432,2429.0854727631263,1745.0,342.0,55.0,0,0.32694979998632334
95,L950_C2,12,12,12,10534.786,368,12,1,31,8591.353191172195,8279.786381407079,6472.353191172194,1807.4331902348883,1840.0,355.0,60.0,0,0.3602561999869067
96,L950_C2,11,11,11,10943.878,418,11,1,31,8864.933332973977,8387.878349358674,6431.9333329739775,1955.9450163846952,2090.0,411.0,55.0,0,0.3688700000056997
97,L950_C2,12,12,12,10656.903,356,12,1,31,8416.448267190432,8471.902704113714,6395.448267190432,2076.454436923282,1780.0,345.0,60.0,0,0.41942640001070686
98,L950_C2,16,16,16,5536.114,215,16,1,31,1817.0,4177.113744237623,1140.0,3037.1137442376235,1075.0,204.0,80.0,0,0.800877900008345
99,L950_C2,14,14,14,10339.884,308,14,1,31,8153.567391195852,8431.884023088347,6416.567391195852,2015.3166318924987,1540.0,298.0,70.0,0,0.3511877999990247
100,L950_C2,11,11,11,10518.528,397,11,1,31,8723.453576294367,8087.528276496776,6399.453576294367,1688.0747002024082,1985.0,391.0,55.0,0,0.2551460999820847
