case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
23,Beam,13,13,13,7805.121,300,13,1,27,5760.871979393181,5946.121233682885,4081.871979393182,1864.2492542897044,1500.0,294.0,65.0,0,0.7906412000011187
23,Chase,13,13,13,8170.619,317,13,1,27,5760.871979393181,6226.619100712152,4081.871979393182,2144.747121318974,1585.0,294.0,65.0,0,0.9532192000187933
24,Base,11,11,11,8377.605,398,11,1,27,6312.8719793931805,5950.604933918416,4081.871979393182,1868.7329545252355,1990.0,382.0,55.0,0,0.3907035000156611
24,Beam,11,11,11,8383.128,399,11,1,27,6312.8719793931805,5951.128492138758,4081.871979393182,1869.2565127455775,1995.0,382.0,55.0,0,1.1006290999939665
24,Chase,11,11,11,8553.888,409,11,1,27,6312.8719793931805,6071.887968134991,4081.871979393182,1990.0159887418158,2045.0,382.0,55.0,0,0.8492243000073358
25,Base,10,10,10,8021.066,390,10,1,27,6342.4163073198615,5638.0657840877175,4082.416307319863,1555.649476767854,1950.0,383.0,50.0,0,0.1588513999886345
25,Beam,10,10,10,8021.066,390,10,1,27,6342.4163073198615,5638.0657840877175,4082.416307319863,1555.649476767854,1950.0,383.0,50.0,0,0.4761630999855697
25,Chase,10,10,10,8263.635,399,10,1,27,6342.4163073198615,5835.635490130459,4082.416307319863,1753.2191828105986,1995.0,383.0,50.0,0,0.3904206000152044
26,Base,13,13,13,8520.841,328,13,1,27,5989.84031914791,6496.840963509463,4125.84031914791,2371.000644361555,1640.0,319.0,65.0,0,0.28283970002667047
26,Beam,13,13,13,8512.075,328,13,1,27,5989.84031914791,6488.075440539434,4125.84031914791,2362.235121391525,1640.0,319.0,65.0,0,0.6495262999960687
26,Chase,13,13,13,8418.531,328,13,1,27,5989.84031914791,6394.531027396796,4125.84031914791,2268.690708248886,1640.0,319.0,65.0,0,0.36781120000523515
