scenario,seed,case,model,n,bias_deg,anomaly,error,all_cleared,undiscovered_cases,undiscovered_sources,coverage_misses,exhausted_cases,exhausted_sources,failed_clears,total_per_source,movement_per_source,detect_switch_per_source,clear_time_per_source,last_discovery_per_source,search_end_per_source,search_movement_per_source,not_ready_rate,active_measurements_per_source,co_measurements_per_source,switches_per_source,insertions_per_source,decision_wall_s,decomposition_error_s,hard_fail
S2_min_radius,130363,1,I,15,0.0,0,,1,0,0,0,0,0,0,225.79866666666666,173.06531613470068,47.733333333333334,5.0,150.16748233333334,151.36748234167837,105.83414900834507,0.4,2.4,1.5333333333333334,7.733333333333333,0.5333333333333333,1.0660471000010148,0.00025797949001571396,0
S2_min_radius,130363,1,J,15,0.0,0,,1,0,0,0,0,0,0,254.7622,202.42888556781253,47.333333333333336,5.0,139.4032498,140.2032497736361,93.73658310696946,0.26666666666666666,2.1333333333333333,1.2666666666666666,7.666666666666667,0.5333333333333333,0.9735575999948196,0.0002835171881088172,0
S2_min_radius,130363,1,J+,15,0.0,0,,1,0,0,0,0,0,0,246.10746666666668,195.77412350619474,45.333333333333336,5.0,125.0007674,126.20076739527757,83.53410072861088,0.4,1.8,1.5333333333333334,7.333333333333333,0.0,0.13230759999714792,0.000147407079111872,0
S2_min_radius,130363,2,I,14,0.0,0,,1,0,0,0,0,0,0,307.4702857142857,251.39885511705637,51.07142857142857,5.0,146.16116007142858,147.44687432222236,101.30401717936522,0.5,2.0,1.0714285714285714,8.214285714285714,0.35714285714285715,0.7026480000058655,2.8361210752336774e-05,0
S2_min_radius,130363,2,J,14,0.0,0,,1,0,0,0,0,0,0,310.9300714285714,249.93006114928968,56.0,5.0,146.92146685714286,149.0643239773222,98.3500382630365,0.5,2.142857142857143,1.0714285714285714,8.857142857142858,0.5,0.7270300000091083,0.0001439099441995495,0
S2_min_radius,130363,2,J+,14,0.0,0,,1,0,0,0,0,0,0,313.48199999999997,252.91057690234817,55.57142857142857,5.0,138.67019057142858,141.2416191485175,92.09876200566035,0.5714285714285714,2.0714285714285716,1.4285714285714286,8.785714285714286,0.0,0.20668689999729395,7.66328748795786e-05,0
S2_min_radius,130363,3,I,12,0.0,0,,1,0,0,0,0,0,0,277.50483333333335,211.838179352761,60.666666666666664,5.0,158.00459941666665,186.662938026354,126.24627135968734,0.25,1.6666666666666667,0.9166666666666666,9.833333333333334,0.5833333333333334,0.8576918999897316,0.0001522331317573844,0
S2_min_radius,130363,3,J,12,0.0,0,,1,0,0,0,0,0,0,286.94025,220.69027227117746,61.25,5.0,151.58047758333333,174.31199047922567,114.14532381255901,0.3333333333333333,2.0833333333333335,1.25,10.0,0.6666666666666666,0.6092610000050627,0.00026725412953965133,0
S2_min_radius,130363,3,J+,12,0.0,0,,1,0,0,0,0,0,0,278.9569166666667,218.70691367276345,55.25,5.0,92.47170725000001,157.18760532805166,105.35427199471827,0.5,1.5,1.25,9.0,0.0,0.15652310001314618,3.592683879105607e-05,0
S2_min_radius,130363,4,I,14,0.0,0,,1,0,0,0,0,0,0,288.97200000000004,238.97203493445969,45.0,5.0,142.441205,143.72691925019475,102.79834782162332,0.5714285714285714,1.8571428571428572,0.9285714285714286,7.142857142857143,0.5714285714285714,1.080529300001217,0.0004890824352514755,0
