case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
143,CplusLog,14,14,14,9725.052,476,14,1,29,6029.0496679656035,6814.0524782141065,3631.0496679656026,3183.0028102485053,2380.0,461.0,70.0,0,2,C,0.32930720000877045
144,CplusLog,12,12,12,9439.48,538,12,1,29,6160.526432326396,6166.479832575042,3629.5264323263946,2536.9534002486507,2690.0,523.0,60.0,0,4,C,0.692204999999376
145,CplusLog,15,15,15,9013.299,433,15,1,29,5977.6352959246415,6346.299210147806,3682.635295924639,2663.663914223165,2165.0,427.0,75.0,0,5,C,0.41872449999209493
146,CplusLog,15,15,15,10765.602,512,15,1,29,5771.608012094862,7638.602489010279,3668.6080120948604,3969.99447691542,2560.0,492.0,75.0,0,2,C,0.842572099994868
147,CplusLog,15,15,15,11026.765,567,15,1,29,6154.526432326396,7576.765377934862,3629.5264323263946,3947.2389456084647,2835.0,540.0,75.0,0,1,C,0.6092715999984648
148,CplusLog,14,14,14,9899.688,462,14,1,29,5746.710078738421,7077.687576175036,3678.7100787384197,3398.9774974366187,2310.0,442.0,70.0,0,3,C,0.6669609000091441
149,CplusLog,10,10,10,9383.384,508,10,1,29,6376.805493902733,6320.384367897538,3673.8054939027315,2646.5788739948075,2540.0,473.0,50.0,0,2,C,0.4708760999783408
150,CplusLog,16,16,16,9334.29,403,16,1,29,5794.526432326396,6865.2895233650825,3629.5264323263946,3235.763091038688,2015.0,374.0,80.0,0,1,C,0.839248200005386
151,CplusLog,10,10,10,8236.105,432,10,1,29,6106.526432326396,5605.105274687363,3629.5264323263946,1975.5788423609708,2160.0,421.0,50.0,0,2,C,0.4503954999963753
152,CplusLog,15,15,15,9081.818,386,15,1,29,5842.411458446071,6703.8184076470425,3673.411458446071,3030.4069492009744,1930.0,373.0,75.0,0,3,C,0.22435249999398366
153,CplusLog,10,10,10,8352.05,461,10,1,29,6320.8027396998705,5541.049643175647,3634.802739699869,1906.2469034757767,2305.0,456.0,50.0,0,1,C,0.12495540000963956
