case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
35,CplusLog,16,16,16,7746.502,351,16,1,27,4802.697502191343,5572.501598150641,3041.6975021913445,2530.804095959296,1755.0,339.0,80.0,0,0,B,0.236411699996097
36,CplusLog,16,16,16,9427.153,454,16,1,27,6383.417880972237,6643.15343591974,4023.4178809722375,2619.735554947505,2270.0,434.0,80.0,0,0,B,0.3351585999771487
37,CplusLog,16,16,16,9407.47,431,16,1,27,6250.80340014476,6760.470497938699,4013.8034001447627,2746.6670977939357,2155.0,412.0,80.0,0,0,B,0.5392198999761604
38,CplusLog,16,16,16,8258.621,364,16,1,27,5997.6864483494755,6007.620659071533,3892.6864483494755,2114.9342107220577,1820.0,351.0,80.0,0,0,B,0.2902788000064902
39,CplusLog,16,16,16,8332.401,362,16,1,27,5735.685293962273,6093.400836621494,3681.6852939622745,2411.715542659221,1810.0,349.0,80.0,0,0,B,0.42543560001649894
40,CplusLog,16,16,16,10099.964,549,16,1,27,6106.698776754166,6731.963760828834,3763.6987767541673,2968.2649840746626,2745.0,543.0,80.0,0,0,B,0.3611093999934383
41,CplusLog,16,16,16,8672.901,371,16,1,27,6021.324402046879,6381.901063208428,3936.3244020468796,2445.576661161549,1855.0,356.0,80.0,0,0,B,0.3151054000190925
42,CplusLog,16,16,16,8631.444,404,16,1,27,6162.240190944603,6137.444245322851,3914.240190944605,2223.2040543782477,2020.0,394.0,80.0,0,0,B,0.2729727000114508
43,CplusLog,16,16,16,7779.364,358,16,1,27,5689.924327914625,5560.363588749886,3601.9243279146267,1958.4392608352591,1790.0,349.0,80.0,0,0,B,0.16448880001553334
44,CplusLog,16,16,16,9177.83,441,16,1,27,6179.69487819314,6470.83002094472,3806.694878193141,2664.135142751577,2205.0,422.0,80.0,0,0,B,0.4068198000022676
45,CplusLog,16,16,16,8954.057,427,16,1,27,5560.729975457518,6325.057396898587,3601.729975457519,2723.327421441069,2135.0,414.0,80.0,0,0,B,0.6063071999815293
46,CplusLog,16,16,16,8536.418,354,16,1,27,5655.860340243947,6354.4181229739725,3685.860340243949,2668.557782730021,1770.0,332.0,80.0,0,0,B,0.6270729999814648
47,CplusLog,16,16,16,9195.848,461,16,1,27,6404.965884358148,6363.848171590446,4033.96588435815,2329.8822872322953,2305.0,447.0,80.0,0,0,B,0.3548139999911655
48,CplusLog,16,16,16,8572.716,399,16,1,27,6273.087717034963,6108.715812111893,3993.0877170349645,2115.6280950769287,1995.0,389.0,80.0,0,0,B,0.390902700019069
49,CplusLog,16,16,16,9434.002,469,16,1,27,5960.855752930515,6570.002051771603,3755.855752930516,2814.146298841089,2345.0,439.0,80.0,0,0,B,0.329753800004255
50,CplusLog,16,16,16,8561.836,370,16,1,27,5579.810126751418,6277.835790061337,3608.8101267514194,2669.0256633099198,1850.0,354.0,80.0,0,0,B,0.49262379997526295
51,CplusLog,16,16,16,9454.23,540,16,1,27,5092.78153351547,6150.230478804286,3044.781533515471,3105.4489452888142,2700.0,524.0,80.0,0,0,B,0.6041281999787316
52,CplusLog,16,16,16,8672.255,427,16,1,27,6006.985136554141,6045.2548337664675,3783.9851365541426,2261.2696972123235,2135.0,412.0,80.0,0,0,B,0.6095445000100881
53,CplusLog,16,16,16,9316.99,437,16,1,27,6293.852365637921,6632.990359110447,4017.8523656379207,2615.1379934725273,2185.0,419.0,80.0,0,0,B,0.3469117000058759
54,CplusLog,16,16,16,8869.929,404,16,1,27,5982.317976802116,6368.928624610102,3752.317976802118,2616.6106478079837,2020.0,401.0,80.0,0,0,B,0.23251559998607263
55,CplusLog,16,16,16,9003.033,380,16,1,27,5997.768393228087,6665.032763332635,3937.768393228088,2727.2643701045477,1900.0,358.0,80.0,0,0,B,0.5261810999945737
56,CplusLog,16,16,16,9368.925,476,16,1,27,6065.369188156237,6453.924968225515,3819.3691881562386,2634.5557800692764,2380.0,455.0,80.0,0,0,B,0.44930740000563674
57,CplusLog,16,16,16,11672.71,673,16,1,27,6254.07532564003,7557.70991480521,3786.075325640032,3771.6345891651804,3365.0,670.0,80.0,0,0,B,0.9018963999988046
58,CplusLog,16,16,16,8408.312,397,16,1,27,5889.26065664655,5954.311508506045,3747.260656646552,2207.050851859495,1985.0,389.0,80.0,0,0,B,0.2792088000278454
59,CplusLog,16,16,16,9737.008,482,16,1,27,6373.844417804635,6780.008433917625,4049.844417804636,2730.1640161129903,2410.0,467.0,80.0,0,0,B,0.42625150000094436
60,CplusLog,16,16,16,8667.818,449,16,1,27,6724.344997483995,5898.818184418782,4139.344997483996,1759.4731869347866,2245.0,444.0,80.0,0,0,B,0.21312410000246018
61,CplusLog,16,16,16,9770.07,518,16,1,27,6204.857892862186,6594.069530694415,3746.8578928621882,2847.21163783223,2590.0,506.0,80.0,0,0,B,0.3337599000078626
62,CplusLog,16,16,16,9509.62,451,16,1,27,5635.7976700037825,6731.619860420847,3635.797670003785,3095.8221904170605,2255.0,443.0,80.0,0,0,B,0.6045571000140626
63,CplusLog,16,16,16,8756.603,356,16,1,27,5905.672454909713,6556.60261307746,3920.6724549097153,2635.9301581677432,1780.0,340.0,80.0,0,0,B,0.6496451999992132
64,CplusLog,16,16,16,11659.983,640,16,1,27,6338.470797332249,7767.98342312957,3773.4707973322506,3994.512625797318,3200.0,612.0,80.0,0,0,B,0.675003000011202
65,CplusLog,16,16,16,10177.836,513,16,1,27,6495.91049966938,7034.836286829437,3930.910499669382,3103.9257871600553,2565.0,498.0,80.0,0,0,B,0.37312180001754314
66,CplusLog,16,16,16,8085.741,372,16,1,27,6196.789268618713,5776.741132605633,3987.789268618715,1788.951863986915,1860.0,369.0,80.0,0,0,B,0.15151359999435954
67,CplusLog,16,16,16,9652.272,427,16,1,27,5941.827113092352,7043.272178275876,3839.8271130923536,3203.445065183523,2135.0,394.0,80.0,0,0,B,0.4802055000036489
68,CplusLog,16,16,16,8837.788,420,16,1,27,5545.1566222283645,6259.788322753274,3435.1566222283673,2824.6317005249075,2100.0,398.0,80.0,0,0,B,0.47895819999394007
69,CplusLog,16,16,16,7313.658,388,16,1,27,4664.709943228889,4906.658250232726,2882.70994322889,2023.948307003836,1940.0,387.0,80.0,0,0,B,0.22250909998547286
70,CplusLog,16,16,16,8534.467,343,16,1,27,5659.180465741075,6415.467357373624,3748.1804657410767,2667.286891632545,1715.0,324.0,80.0,0,0,B,0.43795150000369176
71,CplusLog,16,16,16,11261.345,577,16,1,27,5969.960037187022,7728.3454618854275,3752.9600371870238,3975.385424698407,2885.0,568.0,80.0,0,0,B,0.5252348000067286
72,CplusLog,16,16,16,8365.562,366,16,1,27,5643.110732960919,6104.562001419245,3637.110732960919,2467.4512684583246,1830.0,351.0,80.0,0,0,B,0.3484531000140123
73,CplusLog,16,16,16,10182.239,570,16,1,27,5884.9114985093665,6703.2393987094065,3577.9114985093684,3125.3279002000418,2850.0,549.0,80.0,0,0,B,0.4149817999859806
74,CplusLog,16,16,16,8409.046,394,16,1,27,6047.734092008473,5979.046062327017,3797.7340920084744,2181.3119703185425,1970.0,380.0,80.0,0,0,B,0.37097950000315905
75,CplusLog,16,16,16,9853.56,445,16,1,27,6365.342810942603,7144.559621228082,3964.342810942604,3180.2168102854785,2225.0,404.0,80.0,0,0,B,0.7384920000040438
