case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
35,CplusLog,15,15,15,8280.399,353,15,1,29,5637.963690730492,6095.399294813091,3635.963690730492,2459.435604082599,1765.0,345.0,75.0,0,5,C,0.2928964000020642
36,CplusLog,10,10,10,8292.438,428,10,1,29,6108.47591519354,5686.437766709597,3632.4759151935386,2053.96185151606,2140.0,416.0,50.0,0,2,C,0.2974982000014279
37,CplusLog,13,13,13,6805.081,297,13,1,29,5449.758490880217,4962.08092001295,3707.7584908802173,1254.3224291327342,1485.0,293.0,65.0,0,8,C,0.24422679998679087
38,CplusLog,14,14,14,7779.038,328,14,1,29,5531.5198223602565,5759.038084247082,3704.5198223602556,2054.5182618868284,1640.0,310.0,70.0,0,6,C,0.5938564999960363
39,CplusLog,10,10,10,7541.354,389,10,1,29,5952.538322598368,5160.35374224652,3662.538322598368,1497.8154196481514,1945.0,386.0,50.0,0,2,C,0.20736759999999776
40,CplusLog,12,12,12,7966.219,379,12,1,29,5874.508281913468,5636.218860972028,3650.5082819134677,1985.7105790585597,1895.0,375.0,60.0,0,3,C,0.30377329999464564
41,CplusLog,10,10,10,7962.574,411,10,1,29,6016.526432326396,5454.573596166451,3629.5264323263946,1825.047163840058,2055.0,403.0,50.0,0,1,C,0.3321429000061471
42,CplusLog,13,13,13,7436.332,341,13,1,29,5646.984664418051,5327.331927790256,3638.9846644180498,1688.3472633722067,1705.0,339.0,65.0,0,2,C,0.18989819998387247
43,CplusLog,11,11,11,8099.666,410,11,1,29,6044.871695284696,5590.665793911921,3670.871695284696,1919.7940986272272,2050.0,404.0,55.0,0,1,C,0.25008239998715
44,CplusLog,11,11,11,8224.461,395,11,1,29,5812.5264323263955,5811.461306206858,3629.5264323263946,2181.9348738804615,1975.0,383.0,55.0,0,5,C,0.2729330000001937
45,CplusLog,13,13,13,8164.721,371,13,1,29,5758.5264323263955,5882.72127146302,3629.5264323263946,2253.1948391366245,1855.0,362.0,65.0,0,2,C,0.4131991000031121
46,CplusLog,14,14,14,7865.895,337,14,1,29,5517.591048450789,5788.894925377233,3629.5910484507876,2159.303876926447,1685.0,322.0,70.0,0,5,C,0.5854918000113685
47,CplusLog,12,12,12,7756.908,342,12,1,29,5608.5264323263955,5649.907859777954,3629.5264323263946,2020.38142745156,1710.0,337.0,60.0,0,4,C,0.35902400000486523
48,CplusLog,13,13,13,8367.435,433,13,1,27,6719.144719072576,5711.43505264925,4151.144719072577,1560.2903335766737,2165.0,426.0,65.0,0,0,B,0.2794510000094306
49,CplusLog,16,16,16,7461.766,302,16,1,29,3103.4108809155528,5588.765991546389,1965.4108809155534,3623.3551106308364,1510.0,283.0,80.0,0,6,C,1.027326899988111
50,CplusLog,14,14,14,7848.495,365,14,1,29,5776.853866255023,5596.494967329381,3667.853866255022,1928.6411010743593,1825.0,357.0,70.0,0,5,C,0.4562854000250809
51,CplusLog,10,10,10,8030.141,401,10,1,29,5968.5264323263955,5578.141317722852,3629.5264323263946,1948.6148853964585,2005.0,397.0,50.0,0,3,C,0.2378049000108149
52,CplusLog,10,10,10,8209.594,449,10,1,29,6191.499126093872,5482.593988179947,3668.499126093872,1814.0948620860752,2245.0,432.0,50.0,0,3,C,0.18791819998295978
53,CplusLog,13,13,13,8234.992,408,13,1,29,5902.5264323263955,5730.992420133133,3629.5264323263946,2101.4659878067387,2040.0,399.0,65.0,0,3,C,0.3322931000147946
54,CplusLog,12,12,12,8217.763,388,12,1,29,5885.857716222908,5839.76261714043,3643.8577162229067,2195.9049009175224,1940.0,378.0,60.0,0,3,C,0.3406232000270393
55,CplusLog,14,14,14,7343.4,316,14,1,29,5525.753343782454,5379.40025153241,3652.7533437824545,1726.646907749955,1580.0,314.0,70.0,0,3,C,0.15250900000683032
