case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,pruned_truth_hits,pruned_samples,delayed_decision,probe_new,connection_m,b_order_m,wall_time_s
29,B,16,16,16,8591.111,429,16,1,27,5934.653289583,5951.111331407883,3694.653289583001,2256.4580418248825,2145.0,415.0,80.0,0,,,,,,,,,,,0.4434033000143245
30,Cplus3F,16,16,16,9217.713,420,16,1,27,5406.121456522603,6642.712650244883,3479.121456522605,3163.591193722283,2100.0,395.0,80.0,0,0,B,0,0,,,,,,,0.5331888000073377
30,Cplus3FB,16,16,16,8770.713,349,16,1,27,5208.121456522604,6642.712650244883,3479.121456522605,3163.591193722283,1745.0,303.0,80.0,0,0,B,71,39,0,"[{'channel': 16, 'point': [1119.0, 427.0], 'min_dist_m': 1565.2, 'truth_success': False}, {'channel': 16, 'point': [1724.0, 938.8], 'min_dist_m': 1961.5, 'truth_success': False}, {'channel': 16, 'point': [1960.6, 97.8], 'min_dist_m': 2459.6, 'truth_success': False}]",,,,,0.6512766999949235
30,B,16,16,16,9217.713,420,16,1,27,5406.121456522603,6642.712650244883,3479.121456522605,3163.591193722283,2100.0,395.0,80.0,0,,,,,,,,,,,0.6059152000234462
31,Cplus3F,16,16,16,8563.214,433,16,1,27,6425.721479075468,5901.21377690557,3969.721479075469,1931.4922978301045,2165.0,417.0,80.0,0,0,B,0,0,,,,,,,0.40879519999725744
31,Cplus3FB,16,16,16,8454.214,415,16,1,27,6323.721479075468,5901.21377690557,3969.721479075469,1931.4922978301045,2075.0,398.0,80.0,0,0,B,18,34,0,"[{'channel': 8, 'point': [1119.0, 427.0], 'min_dist_m': 1565.2, 'truth_success': False}, {'channel': 8, 'point': [1724.0, 938.8], 'min_dist_m': 1961.8, 'truth_success': False}, {'channel': 8, 'point': [1960.6, 97.8], 'min_dist_m': 2459.6, 'truth_success': False}]",,,,,0.3288194999913685
31,B,16,16,16,8563.214,433,16,1,27,6425.721479075468,5901.21377690557,3969.721479075469,1931.4922978301045,2165.0,417.0,80.0,0,,,,,,,,,,,0.3848025999905076
32,Cplus3F,16,16,16,8886.042,401,16,1,27,6188.470267341045,6405.042033914839,3941.470267341047,2463.571766573792,2005.0,396.0,80.0,0,0,B,0,0,,,,,,,0.40511230000993237
32,Cplus3FB,16,16,16,8568.042,348,16,1,27,5882.470267341046,6405.042033914839,3941.470267341047,2463.571766573792,1740.0,343.0,80.0,0,0,B,53,48,0,"[{'channel': 9, 'point': [1133.4, 1589.7], 'min_dist_m': 1932.7, 'truth_success': False}, {'channel': 3, 'point': [1119.0, 427.0], 'min_dist_m': 1565.2, 'truth_success': False}, {'channel': 9, 'point': [1119.0, 427.0], 'min_dist_m': 2255.5, 'truth_success': False}]",,,,,0.39341929997317493
32,B,16,16,16,8886.042,401,16,1,27,6188.470267341045,6405.042033914839,3941.470267341047,2463.571766573792,2005.0,396.0,80.0,0,,,,,,,,,,,0.31658439998864196
33,Cplus3F,16,16,16,9096.033,447,16,1,27,6141.535253151219,6341.032640351973,3768.53525315122,2572.497387200752,2235.0,440.0,80.0,0,0,B,0,0,,,,,,,0.4162188999762293
33,Cplus3FB,16,16,16,8836.033,404,16,1,27,5943.535253151219,6341.032640351973,3768.53525315122,2572.497387200752,2020.0,395.0,80.0,0,0,B,43,47,0,"[{'channel': 8, 'point': [1133.4, 1589.7], 'min_dist_m': 1902.2, 'truth_success': False}, {'channel': 8, 'point': [1119.0, 427.0], 'min_dist_m': 2237.0, 'truth_success': False}, {'channel': 8, 'point': [1724.0, 938.8], 'min_dist_m': 2585.9, 'truth_success': False}]",,,,,0.47421220000251196
33,B,16,16,16,9096.033,447,16,1,27,6141.535253151219,6341.032640351973,3768.53525315122,2572.497387200752,2235.0,440.0,80.0,0,,,,,,,,,,,0.4094426999799907
34,Cplus3F,16,16,16,8770.399,395,16,1,27,5725.150334373811,6328.398973205746,3842.1503343738127,2486.2486388319385,1975.0,387.0,80.0,0,0,B,0,0,,,,,,,0.5677075999847148
34,Cplus3FB,16,16,16,8395.399,335,16,1,27,5617.150334373811,6328.398973205746,3842.1503343738127,2486.2486388319385,1675.0,312.0,80.0,0,0,B,60,34,0,"[{'channel': 2, 'point': [1119.0, 427.0], 'min_dist_m': 1565.2, 'truth_success': False}, {'channel': 2, 'point': [1724.0, 938.8], 'min_dist_m': 1961.8, 'truth_success': False}, {'channel': 2, 'point': [1960.6, 97.8], 'min_dist_m': 2459.6, 'truth_success': False}]",,,,,0.6208865999942645
34,B,16,16,16,8770.399,395,16,1,27,5725.150334373811,6328.398973205746,3842.1503343738127,2486.2486388319385,1975.0,387.0,80.0,0,,,,,,,,,,,0.49826360002043657
35,Cplus3F,16,16,16,9518.844,476,16,1,27,5952.451597672645,6589.844114938109,3784.4515976726466,2805.392517265462,2380.0,469.0,80.0,0,0,B,0,0,,,,,,,0.380104299983941
35,Cplus3FB,16,16,16,8959.844,384,16,1,27,5712.451597672645,6589.844114938109,3784.4515976726466,2805.392517265462,1920.0,370.0,80.0,0,0,B,92,65,0,"[{'channel': 16, 'point': [1119.0, 427.0], 'min_dist_m': 1840.7, 'truth_success': False}, {'channel': 16, 'point': [1724.0, 938.8], 'min_dist_m': 2024.9, 'truth_success': False}, {'channel': 16, 'point': [1960.6, 97.8], 'min_dist_m': 2678.7, 'truth_success': False}]",,,,,0.33448990000761114
35,B,16,16,16,9518.844,476,16,1,27,5952.451597672645,6589.844114938109,3784.4515976726466,2805.392517265462,2380.0,469.0,80.0,0,,,,,,,,,,,0.43460479998611845
36,Cplus3F,16,16,16,10014.054,529,16,1,27,5808.0197927999925,6772.054141865707,3585.019792799995,3187.034349065713,2645.0,517.0,80.0,0,0,B,0,0,,,,,,,0.5075286999926902
36,Cplus3FB,16,16,16,9472.054,440,16,1,27,5688.0197927999925,6772.054141865707,3585.019792799995,3187.034349065713,2200.0,420.0,80.0,0,0,B,89,81,0,"[{'channel': 8, 'point': [1119.0, 427.0], 'min_dist_m': 1854.5, 'truth_success': False}, {'channel': 8, 'point': [1724.0, 938.8], 'min_dist_m': 2044.7, 'truth_success': False}, {'channel': 8, 'point': [1960.6, 97.8], 'min_dist_m': 2695.1, 'truth_success': False}]",,,,,0.46813079999992624
36,B,16,16,16,10014.054,529,16,1,27,5808.0197927999925,6772.054141865707,3585.019792799995,3187.034349065713,2645.0,517.0,80.0,0,,,,,,,,,,,0.451801199989859
37,Cplus3F,16,16,16,8484.947,373,16,1,27,5389.493803370869,6172.946768549127,3429.4938033708704,2743.452965178257,1865.0,367.0,80.0,0,0,B,0,0,,,,,,,0.6079549999849405
37,Cplus3FB,16,16,16,8357.947,352,16,1,27,5293.493803370869,6172.946768549127,3429.4938033708704,2743.452965178257,1760.0,345.0,80.0,0,0,B,21,49,0,"[{'channel': 18, 'point': [1133.4, 1589.7], 'min_dist_m': 1831.8, 'truth_success': False}, {'channel': 18, 'point': [1119.0, 427.0], 'min_dist_m': 2195.6, 'truth_success': False}, {'channel': 18, 'point': [1724.0, 938.8], 'min_dist_m': 2526.4, 'truth_success': False}]",,,,,0.5776377999864053
37,B,16,16,16,8484.947,373,16,1,27,5389.493803370869,6172.946768549127,3429.4938033708704,2743.452965178257,1865.0,367.0,80.0,0,,,,,,,,,,,0.5981929999834392
38,Cplus3F,16,16,16,9365.033,432,16,1,27,5465.1453349062285,6721.033115275823,3446.1453349062313,3274.8877803695946,2160.0,404.0,80.0,0,0,B,0,0,,,,,,,0.32343620000756346
38,Cplus3FB,16,16,16,8959.033,367,16,1,27,5327.1453349062285,6721.033115275823,3446.1453349062313,3274.8877803695946,1835.0,323.0,80.0,0,0,B,65,39,0,"[{'channel': 12, 'point': [1133.4, 1589.7], 'min_dist_m': 1962.4, 'truth_success': False}, {'channel': 12, 'point': [582.8, 1046.4], 'min_dist_m': 1516.2, 'truth_success': False}, {'channel': 12, 'point': [1119.0, 427.0], 'min_dist_m': 2273.6, 'truth_success': False}]",,,,,0.460038400022313
38,B,16,16,16,9365.033,432,16,1,27,5465.1453349062285,6721.033115275823,3446.1453349062313,3274.8877803695946,2160.0,404.0,80.0,0,,,,,,,,,,,0.4253585000114981
39,Cplus3F,16,16,16,8425.544,367,16,1,27,5356.574194649083,6169.544125972988,3489.5741946490843,2679.9699313239034,1835.0,341.0,80.0,0,0,B,0,0,,,,,,,0.633632100012619
39,Cplus3FB,16,16,16,8260.544,340,16,1,27,5278.574194649083,6169.544125972988,3489.5741946490843,2679.9699313239034,1700.0,311.0,80.0,0,0,B,27,27,0,"[{'channel': 18, 'point': [1808.9, -762.5], 'min_dist_m': 1878.9, 'truth_success': False}, {'channel': 18, 'point': [1131.7, -392.2], 'min_dist_m': 1504.5, 'truth_success': False}, {'channel': 18, 'point': [524.4, -393.3], 'min_dist_m': 1735.3, 'truth_success': False}]",,,,,0.5700507999863476
39,B,16,16,16,8425.544,367,16,1,27,5356.574194649083,6169.544125972988,3489.5741946490843,2679.9699313239034,1835.0,341.0,80.0,0,,,,,,,,,,,0.5799870000046212
40,Cplus3F,16,16,16,8924.745,424,16,1,27,5300.104762359019,6325.745254971904,3424.104762359021,2901.6404926128853,2120.0,399.0,80.0,0,0,B,0,0,,,,,,,0.952788700000383
40,Cplus3FB,16,16,16,8532.745,360,16,1,27,5252.104762359019,6325.745254971904,3424.104762359021,2901.6404926128853,1800.0,327.0,80.0,0,0,B,64,38,0,"[{'channel': 2, 'point': [601.1, -1871.6], 'min_dist_m': 1563.8, 'truth_success': False}, {'channel': 2, 'point': [-340.9, -1933.2], 'min_dist_m': 2039.4, 'truth_success': False}, {'channel': 2, 'point': [-1145.9, -1593.9], 'min_dist_m': 2416.3, 'truth_success': False}]",,,,,1.0544276000000536
40,B,16,16,16,8924.745,424,16,1,27,5300.104762359019,6325.745254971904,3424.104762359021,2901.6404926128853,2120.0,399.0,80.0,0,,,,,,,,,,,0.9200490000075661
41,Cplus3F,16,16,16,7627.049,332,16,1,27,5179.376660872394,5567.049225420445,3454.376660872395,2112.672564548051,1660.0,320.0,80.0,0,0,B,0,0,,,,,,,0.4747088000003714
41,Cplus3FB,16,16,16,7485.049,308,16,1,27,5179.376660872394,5567.049225420445,3454.376660872395,2112.672564548051,1540.0,298.0,80.0,0,0,B,24,27,0,"[{'channel': 20, 'point': [-1112.1, 1290.9], 'min_dist_m': 2025.0, 'truth_success': False}, {'channel': 20, 'point': [-1091.2, 1446.3], 'min_dist_m': 2181.5, 'truth_success': False}, {'channel': 20, 'point': [-1188.7, 1468.3], 'min_dist_m': 2199.0, 'truth_success': False}]",,,,,0.5347559000074398
41,B,16,16,16,7627.049,332,16,1,27,5179.376660872394,5567.049225420445,3454.376660872395,2112.672564548051,1660.0,320.0,80.0,0,,,,,,,,,,,0.5076558000000659
42,Cplus3F,16,16,16,8980.245,428,16,1,27,5925.916179482293,6345.2447168193,3749.916179482294,2595.328537337006,2140.0,415.0,80.0,0,0,B,0,0,,,,,,,0.5108730999927502
42,Cplus3FB,16,16,16,8730.245,386,16,1,27,5853.916179482293,6345.2447168193,3749.916179482294,2595.328537337006,1930.0,375.0,80.0,0,0,B,42,32,0,"[{'channel': 8, 'point': [614.8, -1027.9], 'min_dist_m': 1694.2, 'truth_success': False}, {'channel': 8, 'point': [1298.9, -1471.9], 'min_dist_m': 1760.1, 'truth_success': False}, {'channel': 8, 'point': [601.1, -1871.6], 'min_dist_m': 2403.9, 'truth_success': False}]",,,,,0.45007939997594804
42,B,16,16,16,8980.245,428,16,1,27,5925.916179482293,6345.2447168193,3749.916179482294,2595.328537337006,2140.0,415.0,80.0,0,,,,,,,,,,,0.4726588999910746
43,Cplus3F,16,16,16,8810.425,428,16,1,27,6356.939472043667,6175.425404041839,3986.9394720436667,2188.4859319981733,2140.0,415.0,80.0,0,0,B,0,0,,,,,,,0.4364466000115499
43,Cplus3FB,16,16,16,8527.425,381,16,1,27,6134.939472043667,6175.425404041839,3986.9394720436667,2188.4859319981733,1905.0,367.0,80.0,0,0,B,47,36,0,"[{'channel': 4, 'point': [1133.4, 1589.7], 'min_dist_m': 1896.9, 'truth_success': False}, {'channel': 4, 'point': [1119.0, 427.0], 'min_dist_m': 2233.9, 'truth_success': False}, {'channel': 4, 'point': [1724.0, 938.8], 'min_dist_m': 2581.4, 'truth_success': False}]",,,,,0.48768699998618104
43,B,16,16,16,8810.425,428,16,1,27,6356.939472043667,6175.425404041839,3986.9394720436667,2188.4859319981733,2140.0,415.0,80.0,0,,,,,,,,,,,0.35206030000699684
44,Cplus3F,16,16,16,9709.187,483,16,1,27,5707.659221332264,6750.1868004417065,3598.659221332265,3151.527579109438,2415.0,464.0,80.0,0,0,B,0,0,,,,,,,0.7150851999758743
44,Cplus3FB,16,16,16,9533.187,454,16,1,27,5623.659221332264,6750.1868004417065,3598.659221332265,3151.527579109438,2270.0,433.0,80.0,0,0,B,29,106,0,"[{'channel': 2, 'point': [1133.4, 1589.7], 'min_dist_m': 1700.9, 'truth_success': False}, {'channel': 2, 'point': [1119.0, 427.0], 'min_dist_m': 2097.5, 'truth_success': False}, {'channel': 2, 'point': [1724.0, 938.8], 'min_dist_m': 2413.9, 'truth_success': False}]",,,,,0.8324524000054225
44,B,16,16,16,9709.187,483,16,1,27,5707.659221332264,6750.1868004417065,3598.659221332265,3151.527579109438,2415.0,464.0,80.0,0,,,,,,,,,,,0.8174498000007588
45,Cplus3F,16,16,16,10520.741,540,16,1,27,6148.2291127716735,7217.740857610632,3802.229112771675,3415.511744838955,2700.0,523.0,80.0,0,0,B,0,0,,,,,,,0.644308999995701
45,Cplus3FB,16,16,16,9998.741,454,16,1,27,5998.2291127716735,7217.740857610632,3802.229112771675,3415.511744838955,2270.0,431.0,80.0,0,0,B,86,85,0,"[{'channel': 7, 'point': [1133.4, 1589.7], 'min_dist_m': 1688.2, 'truth_success': False}, {'channel': 7, 'point': [1119.0, 427.0], 'min_dist_m': 2058.1, 'truth_success': False}, {'channel': 7, 'point': [1724.0, 938.8], 'min_dist_m': 2403.0, 'truth_success': False}]",,,,,0.8640532999997959
45,B,16,16,16,10520.741,540,16,1,27,6148.2291127716735,7217.740857610632,3802.229112771675,3415.511744838955,2700.0,523.0,80.0,0,,,,,,,,,,,0.7614859000022989
46,Cplus3F,16,16,16,8882.572,413,16,1,27,5825.56648664337,6351.571765053742,3763.5664866433717,2588.005278410372,2065.0,386.0,80.0,0,0,B,0,0,,,,,,,0.6163534999941476
46,Cplus3FB,16,16,16,8592.572,365,16,1,27,5675.56648664337,6351.571765053742,3763.5664866433717,2588.005278410372,1825.0,336.0,80.0,0,0,B,48,37,0,"[{'channel': 19, 'point': [1960.6, 97.8], 'min_dist_m': 1672.8, 'truth_success': False}, {'channel': 19, 'point': [1808.9, -762.5], 'min_dist_m': 2185.3, 'truth_success': False}, {'channel': 19, 'point': [1131.7, -392.2], 'min_dist_m': 1539.8, 'truth_success': False}]",,,,,0.5801756999862846
46,B,16,16,16,8882.572,413,16,1,27,5825.56648664337,6351.571765053742,3763.5664866433717,2588.005278410372,2065.0,386.0,80.0,0,,,,,,,,,,,0.6895843000093009
47,Cplus3F,16,16,16,10824.933,563,16,1,27,6205.027614331569,7372.933369883036,3790.0276143315696,3582.905755551466,2815.0,557.0,80.0,0,0,B,0,0,,,,,,,0.671825199999148
47,Cplus3FB,16,16,16,10152.933,455,16,1,27,6043.027614331569,7372.933369883036,3790.0276143315696,3582.905755551466,2275.0,425.0,80.0,0,0,B,108,62,0,"[{'channel': 12, 'point': [1119.0, 427.0], 'min_dist_m': 1725.1, 'truth_success': False}, {'channel': 12, 'point': [1724.0, 938.8], 'min_dist_m': 1860.7, 'truth_success': False}, {'channel': 12, 'point': [1960.6, 97.8], 'min_dist_m': 2540.6, 'truth_success': False}]",,,,,0.7293768999807071
47,B,16,16,16,10824.933,563,16,1,27,6205.027614331569,7372.933369883036,3790.0276143315696,3582.905755551466,2815.0,557.0,80.0,0,,,,,,,,,,,0.644891199975973
48,Cplus3F,16,16,16,10350.338,540,16,1,27,6268.28384685529,7037.338385320766,3799.2838468552923,3238.0545384654765,2700.0,533.0,80.0,0,0,B,0,0,,,,,,,0.44718320001265965
48,Cplus3FB,16,16,16,9816.338,453,16,1,27,6112.28384685529,7037.338385320766,3799.2838468552923,3238.0545384654765,2265.0,434.0,80.0,0,0,B,87,61,0,"[{'channel': 20, 'point': [1960.6, 97.8], 'min_dist_m': 1653.4, 'truth_success': False}, {'channel': 20, 'point': [1808.9, -762.5], 'min_dist_m': 2328.6, 'truth_success': False}, {'channel': 20, 'point': [1131.7, -392.2], 'min_dist_m': 1799.7, 'truth_success': False}]",,,,,0.40804760000901297
48,B,16,16,16,10350.338,540,16,1,27,6268.28384685529,7037.338385320766,3799.2838468552923,3238.0545384654765,2700.0,533.0,80.0,0,,,,,,,,,,,0.47731479999492876
49,Cplus3F,16,16,16,8468.305,431,16,1,27,6165.08064631914,5806.304667275995,3799.0806463191416,2007.224020956854,2155.0,427.0,80.0,0,0,B,0,0,,,,,,,0.12916949999635108
49,Cplus3FB,16,16,16,8211.305,388,16,1,27,6075.08064631914,5806.304667275995,3799.0806463191416,2007.224020956854,1940.0,385.0,80.0,0,0,B,43,38,0,"[{'channel': 2, 'point': [1960.6, 97.8], 'min_dist_m': 1757.7, 'truth_success': False}, {'channel': 2, 'point': [1808.9, -762.5], 'min_dist_m': 2452.3, 'truth_success': False}, {'channel': 2, 'point': [1131.7, -392.2], 'min_dist_m': 1896.1, 'truth_success': False}]",,,,,0.13315700000384822
49,B,16,16,16,8468.305,431,16,1,27,6165.08064631914,5806.304667275995,3799.0806463191416,2007.224020956854,2155.0,427.0,80.0,0,,,,,,,,,,,0.14927389999502338
50,Cplus3F,16,16,16,9389.117,461,16,1,27,6177.523123361402,6572.11662568229,3794.523123361403,2777.593502320889,2305.0,432.0,80.0,0,0,B,0,0,,,,,,,0.41576140001416206
50,Cplus3FB,16,16,16,9080.117,410,16,1,27,6033.523123361401,6572.11662568229,3794.523123361403,2777.593502320889,2050.0,378.0,80.0,0,0,B,51,34,0,"[{'channel': 19, 'point': [1133.4, 1589.7], 'min_dist_m': 1790.9, 'truth_success': False}, {'channel': 19, 'point': [1119.0, 427.0], 'min_dist_m': 2170.5, 'truth_success': False}, {'channel': 19, 'point': [1724.0, 938.8], 'min_dist_m': 2491.2, 'truth_success': False}]",,,,,0.43845490002422594
50,B,16,16,16,9389.117,461,16,1,27,6177.523123361402,6572.11662568229,3794.523123361403,2777.593502320889,2305.0,432.0,80.0,0,,,,,,,,,,,0.42980069998884574
51,Cplus3F,16,16,16,8950.016,398,16,1,27,5864.328543902275,6489.015584729842,3799.328543902276,2689.6870408275677,1990.0,391.0,80.0,0,0,B,0,0,,,,,,,0.41575500002363697
51,Cplus3FB,16,16,16,8504.016,324,16,1,27,5582.328543902275,6489.015584729842,3799.328543902276,2689.6870408275677,1620.0,315.0,80.0,0,0,B,74,38,0,"[{'channel': 5, 'point': [1133.4, 1589.7], 'min_dist_m': 1840.7, 'truth_success': False}, {'channel': 5, 'point': [1119.0, 427.0], 'min_dist_m': 2200.8, 'truth_success': False}, {'channel': 11, 'point': [1119.0, 427.0], 'min_dist_m': 1565.2, 'truth_success': False}]",,,,,0.45033940000575967
51,B,16,16,16,8950.016,398,16,1,27,5864.328543902275,6489.015584729842,3799.328543902276,2689.6870408275677,1990.0,391.0,80.0,0,,,,,,,,,,,0.3941808999807108
52,Cplus3F,16,16,16,8785.844,392,16,1,27,5817.193994044015,6367.844119843468,3780.193994044016,2587.650125799452,1960.0,378.0,80.0,0,0,B,0,0,,,,,,,0.5946908999758307
52,Cplus3FB,16,16,16,8622.844,366,16,1,27,5721.193994044015,6367.844119843468,3780.193994044016,2587.650125799452,1830.0,345.0,80.0,0,0,B,26,45,0,"[{'channel': 6, 'point': [1960.6, 97.8], 'min_dist_m': 2079.7, 'truth_success': False}, {'channel': 6, 'point': [1808.9, -762.5], 'min_dist_m': 2724.0, 'truth_success': False}, {'channel': 6, 'point': [1131.7, -392.2], 'min_dist_m': 2143.0, 'truth_success': False}]",,,,,0.6018125000118744
52,B,16,16,16,8785.844,392,16,1,27,5817.193994044015,6367.844119843468,3780.193994044016,2587.650125799452,1960.0,378.0,80.0,0,,,,,,,,,,,0.5576050000090618
53,Cplus3F,16,16,16,9920.257,480,16,1,27,6220.111901046894,6969.257084241113,3937.1119010468956,3032.1451831942177,2400.0,471.0,80.0,0,0,B,0,0,,,,,,,0.31772419999470003
53,Cplus3FB,16,16,16,9390.257,395,16,1,27,6016.111901046894,6969.257084241113,3937.1119010468956,3032.1451831942177,1975.0,366.0,80.0,0,0,B,85,50,0,"[{'channel': 16, 'point': [1119.0, 427.0], 'min_dist_m': 1565.2, 'truth_success': False}, {'channel': 16, 'point': [1724.0, 938.8], 'min_dist_m': 1961.8, 'truth_success': False}, {'channel': 16, 'point': [1960.6, 97.8], 'min_dist_m': 2459.6, 'truth_success': False}]",,,,,0.3137542000040412
53,B,16,16,16,9920.257,480,16,1,27,6220.111901046894,6969.257084241113,3937.1119010468956,3032.1451831942177,2400.0,471.0,80.0,0,,,,,,,,,,,0.3157321999897249
54,Cplus3F,16,16,16,8694.277,395,16,1,27,6421.748237292618,6256.277221648635,4166.748237292618,2089.5289843560167,1975.0,383.0,80.0,0,0,B,0,0,,,,,,,0.3307277999992948
54,Cplus3FB,16,16,16,8607.277,380,16,1,27,6379.748237292618,6256.277221648635,4166.748237292618,2089.5289843560167,1900.0,371.0,80.0,0,0,B,15,24,0,"[{'channel': 1, 'point': [-1724.0, -938.8], 'min_dist_m': 1761.0, 'truth_success': False}, {'channel': 1, 'point': [-602.8, -257.5], 'min_dist_m': 1573.0, 'truth_success': False}, {'channel': 1, 'point': [-1197.6, -18.5], 'min_dist_m': 2030.0, 'truth_success': False}]",,,,,0.2686175999988336
54,B,16,16,16,8694.277,395,16,1,27,6421.748237292618,6256.277221648635,4166.748237292618,2089.5289843560167,1975.0,383.0,80.0,0,,,,,,,,,,,0.3109534000104759
55,Cplus3F,16,16,16,8817.625,386,16,1,27,5957.748726302941,6432.625128343401,3856.748726302942,2575.8764020404587,1930.0,375.0,80.0,0,0,B,0,0,,,,,,,0.3050065999850631
55,Cplus3FB,16,16,16,8707.625,367,16,1,27,5933.748726302941,6432.625128343401,3856.748726302942,2575.8764020404587,1835.0,360.0,80.0,0,0,B,19,40,0,"[{'channel': 6, 'point': [-1724.0, -938.8], 'min_dist_m': 1626.2, 'truth_success': False}, {'channel': 6, 'point': [-1197.6, -18.5], 'min_dist_m': 1793.0, 'truth_success': False}, {'channel': 6, 'point': [-1960.6, -97.8], 'min_dist_m': 2255.6, 'truth_success': False}]",,,,,0.29453889999422245
55,B,16,16,16,8817.625,386,16,1,27,5957.748726302941,6432.625128343401,3856.748726302942,2575.8764020404587,1930.0,375.0,80.0,0,,,,,,,,,,,0.325073899992276
56,Cplus3F,16,16,16,10584.239,568,16,1,27,6053.9523139334015,7109.239402233138,3770.952313933403,3338.287088299737,2840.0,555.0,80.0,0,0,B,0,0,,,,,,,0.8640473999839742
56,Cplus3FB,16,16,16,9784.239,437,16,1,27,5843.9523139334015,7109.239402233138,3770.952313933403,3338.287088299737,2185.0,410.0,80.0,0,0,B,131,71,0,"[{'channel': 7, 'point': [1133.4, 1589.7], 'min_dist_m': 1884.7, 'truth_success': False}, {'channel': 7, 'point': [1119.0, 427.0], 'min_dist_m': 2226.6, 'truth_success': False}, {'channel': 7, 'point': [1724.0, 938.8], 'min_dist_m': 2571.0, 'truth_success': False}]",,,,,0.900104200001806
56,B,16,16,16,10584.239,568,16,1,27,6053.9523139334015,7109.239402233138,3770.952313933403,3338.287088299737,2840.0,555.0,80.0,0,,,,,,,,,,,0.7320630000031088
57,Cplus3F,16,16,16,9008.873,402,16,1,27,5454.574405758077,6529.87296284373,3449.574405758079,3080.2985570856504,2010.0,389.0,80.0,0,0,B,0,0,,,,,,,0.45406289998209104
57,Cplus3FB,16,16,16,8956.873,394,16,1,27,5454.574405758077,6529.87296284373,3449.574405758079,3080.2985570856504,1970.0,377.0,80.0,0,0,B,8,52,0,"[{'channel': 6, 'point': [-1726.6, 439.9], 'min_dist_m': 1571.2, 'truth_success': False}, {'channel': 6, 'point': [-1639.0, 524.8], 'min_dist_m': 1640.9, 'truth_success': False}, {'channel': 6, 'point': [-1550.3, 809.5], 'min_dist_m': 1915.7, 'truth_success': False}]",,,,,0.42376260002492927
57,B,16,16,16,9008.873,402,16,1,27,5454.574405758077,6529.87296284373,3449.574405758079,3080.2985570856504,2010.0,389.0,80.0,0,,,,,,,,,,,0.453182299999753
58,Cplus3F,16,16,16,7841.339,325,16,1,27,5306.290932372927,5828.339032176699,3477.290932372929,2351.0480998037715,1625.0,308.0,80.0,0,0,B,0,0,,,,,,,0.5971152000129223
58,Cplus3FB,16,16,16,7841.339,325,16,1,27,5306.290932372927,5828.339032176699,3477.290932372929,2351.0480998037715,1625.0,308.0,80.0,0,0,B,0,21,0,[],,,,,0.5415190000203438
58,B,16,16,16,7841.339,325,16,1,27,5306.290932372927,5828.339032176699,3477.290932372929,2351.0480998037715,1625.0,308.0,80.0,0,,,,,,,,,,,0.5362150000000838
59,Cplus3F,16,16,16,10736.157,575,16,1,27,6360.751509115478,7216.157262318484,3946.75150911548,3269.405753203005,2875.0,565.0,80.0,0,0,B,0,0,,,,,,,0.5094019999960437
59,Cplus3FB,16,16,16,9803.157,423,16,1,27,6144.751509115478,7216.157262318484,3946.75150911548,3269.405753203005,2115.0,392.0,80.0,0,0,B,152,50,0,"[{'channel': 11, 'point': [614.8, -1027.9], 'min_dist_m': 1826.7, 'truth_success': False}, {'channel': 11, 'point': [1298.9, -1471.9], 'min_dist_m': 1924.9, 'truth_success': False}, {'channel': 11, 'point': [601.1, -1871.6], 'min_dist_m': 2546.8, 'truth_success': False}]",,,,,0.4865272999741137
59,B,16,16,16,10736.157,575,16,1,27,6360.751509115478,7216.157262318484,3946.75150911548,3269.405753203005,2875.0,565.0,80.0,0,,,,,,,,,,,0.4768464000080712
60,Cplus3F,16,16,16,10226.733,527,16,1,27,6122.232898761084,7000.733089558981,3780.2328987610867,3220.5001907978944,2635.0,511.0,80.0,0,0,B,0,0,,,,,,,0.4706083000055514
60,Cplus3FB,16,16,16,9665.733,435,16,1,27,5936.232898761084,7000.733089558981,3780.2328987610867,3220.5001907978944,2175.0,410.0,80.0,0,0,B,92,65,0,"[{'channel': 11, 'point': [614.8, -1027.9], 'min_dist_m': 1578.6, 'truth_success': False}, {'channel': 11, 'point': [1298.9, -1471.9], 'min_dist_m': 1682.1, 'truth_success': False}, {'channel': 11, 'point': [601.1, -1871.6], 'min_dist_m': 2294.3, 'truth_success': False}]",,,,,0.4649824000080116
60,B,16,16,16,10226.733,527,16,1,27,6122.232898761084,7000.733089558981,3780.2328987610867,3220.5001907978944,2635.0,511.0,80.0,0,,,,,,,,,,,0.45400769999832846
61,Cplus3F,16,16,16,9967.234,565,16,1,27,6230.022535550954,6501.234374524075,3798.0225355509556,2703.211838973119,2825.0,561.0,80.0,0,0,B,0,0,,,,,,,0.4196249000087846
