case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,pruned_truth_hits,pruned_samples,delayed_decision,probe_new,connection_m,b_order_m,wall_time_s
32,B,16,16,16,8442.067,393,16,1,27,6311.477026254433,6008.066880709331,3977.4770262544357,2030.5898544548936,1965.0,389.0,80.0,0,,,,,,,,,,,0.1923870999889914
33,Cplus3F,16,16,16,8115.971,366,16,1,27,5562.535511336801,5851.970610992795,3603.5355113368037,2248.435099655991,1830.0,354.0,80.0,0,0,B,0,0,,,,,,,0.13728759999503382
33,Cplus3FB,16,16,16,7805.971,314,16,1,27,5388.535511336802,5851.970610992795,3603.5355113368037,2248.435099655991,1570.0,304.0,80.0,0,0,B,52,42,0,"[{'channel': 13, 'point': [1133.4, 1589.7], 'min_dist_m': 1938.7, 'truth_success': False}, {'channel': 13, 'point': [1119.0, 427.0], 'min_dist_m': 2259.1, 'truth_success': False}, {'channel': 13, 'point': [1724.0, 938.8], 'min_dist_m': 2616.8, 'truth_success': False}]",,,,,0.1185927000187803
33,B,16,16,16,8115.971,366,16,1,27,5562.535511336801,5851.970610992795,3603.5355113368037,2248.435099655991,1830.0,354.0,80.0,0,,,,,,,,,,,0.1575987000251189
34,Cplus3F,16,16,16,8966.835,467,16,1,27,6146.785466283677,6090.835499152538,3773.7854662836794,2317.050032868859,2335.0,461.0,80.0,0,0,B,0,0,,,,,,,0.2807692000060342
34,Cplus3FB,16,16,16,8869.835,451,16,1,27,6056.785466283677,6090.835499152538,3773.7854662836794,2317.050032868859,2255.0,444.0,80.0,0,0,B,16,82,0,"[{'channel': 3, 'point': [1133.4, 1589.7], 'min_dist_m': 1764.5, 'truth_success': False}, {'channel': 3, 'point': [1119.0, 427.0], 'min_dist_m': 2154.2, 'truth_success': False}, {'channel': 3, 'point': [1724.0, 938.8], 'min_dist_m': 2468.4, 'truth_success': False}]",,,,,0.2577805999899283
34,B,16,16,16,8966.835,467,16,1,27,6146.785466283677,6090.835499152538,3773.7854662836794,2317.050032868859,2335.0,461.0,80.0,0,,,,,,,,,,,0.23380449999240227
35,Cplus3F,16,16,16,10093.758,514,16,1,27,5941.420898900067,6948.7579080997675,3747.420898900069,3201.337009199697,2570.0,495.0,80.0,0,0,B,0,0,,,,,,,0.484307800012175
35,Cplus3FB,16,16,16,9539.758,423,16,1,27,5725.420898900068,6948.7579080997675,3747.420898900069,3201.337009199697,2115.0,396.0,80.0,0,0,B,91,88,0,"[{'channel': 7, 'point': [1133.4, 1589.7], 'min_dist_m': 1883.5, 'truth_success': False}, {'channel': 7, 'point': [1119.0, 427.0], 'min_dist_m': 2225.9, 'truth_success': False}, {'channel': 7, 'point': [1724.0, 938.8], 'min_dist_m': 2570.0, 'truth_success': False}]",,,,,0.5919859000132419
35,B,16,16,16,10093.758,514,16,1,27,5941.420898900067,6948.7579080997675,3747.420898900069,3201.337009199697,2570.0,495.0,80.0,0,,,,,,,,,,,0.5675623000133783
36,Cplus3F,16,16,16,9563.149,496,16,1,27,5776.408961897675,6515.149325732344,3576.4089618976773,2938.7403638346664,2480.0,488.0,80.0,0,0,B,0,0,,,,,,,0.7896409000095446
36,Cplus3FB,16,16,16,9078.149,418,16,1,27,5680.408961897675,6515.149325732344,3576.4089618976773,2938.7403638346664,2090.0,393.0,80.0,0,0,B,78,57,0,"[{'channel': 13, 'point': [1298.9, -1471.9], 'min_dist_m': 1767.6, 'truth_success': False}, {'channel': 4, 'point': [601.1, -1871.6], 'min_dist_m': 1811.3, 'truth_success': False}, {'channel': 13, 'point': [601.1, -1871.6], 'min_dist_m': 2042.9, 'truth_success': False}]",,,,,0.7650568999815732
36,B,16,16,16,9563.149,496,16,1,27,5776.408961897675,6515.149325732344,3576.4089618976773,2938.7403638346664,2480.0,488.0,80.0,0,,,,,,,,,,,0.7166793000069447
37,Cplus3F,16,16,16,8851.023,411,16,1,27,6230.2092562500275,6324.022882926322,3959.2092562500297,2364.813626676291,2055.0,392.0,80.0,0,0,B,0,0,,,,,,,0.5007341999735218
37,Cplus3FB,16,16,16,8851.023,411,16,1,27,6230.2092562500275,6324.022882926322,3959.2092562500297,2364.813626676291,2055.0,392.0,80.0,0,0,B,0,32,0,[],,,,,0.4948836000112351
37,B,16,16,16,8851.023,411,16,1,27,6230.2092562500275,6324.022882926322,3959.2092562500297,2364.813626676291,2055.0,392.0,80.0,0,,,,,,,,,,,0.5094163999892771
38,Cplus3F,16,16,16,8952.283,429,16,1,27,6402.251923892182,6308.283422317438,3987.251923892185,2321.031498425254,2145.0,419.0,80.0,0,0,B,0,0,,,,,,,0.3782783000206109
38,Cplus3FB,16,16,16,8856.283,413,16,1,27,6306.251923892182,6308.283422317438,3987.251923892185,2321.031498425254,2065.0,403.0,80.0,0,0,B,16,35,0,"[{'channel': 12, 'point': [1133.4, 1589.7], 'min_dist_m': 1810.0, 'truth_success': False}, {'channel': 12, 'point': [1119.0, 427.0], 'min_dist_m': 2182.4, 'truth_success': False}, {'channel': 12, 'point': [1724.0, 938.8], 'min_dist_m': 2507.7, 'truth_success': False}]",,,,,0.4456241999869235
38,B,16,16,16,8952.283,429,16,1,27,6402.251923892182,6308.283422317438,3987.251923892185,2321.031498425254,2145.0,419.0,80.0,0,,,,,,,,,,,0.44523290000506677
39,Cplus3F,16,16,16,10299.153,515,16,1,27,5867.23013002698,7153.153397298507,3758.2301300269824,3394.9232672715257,2575.0,491.0,80.0,0,0,B,0,0,,,,,,,0.5755741999892052
39,Cplus3FB,16,16,16,9696.153,417,16,1,27,5711.23013002698,7153.153397298507,3758.2301300269824,3394.9232672715257,2085.0,378.0,80.0,0,0,B,98,84,0,"[{'channel': 7, 'point': [1133.4, 1589.7], 'min_dist_m': 1724.3, 'truth_success': False}, {'channel': 7, 'point': [1119.0, 427.0], 'min_dist_m': 2129.9, 'truth_success': False}, {'channel': 7, 'point': [1724.0, 938.8], 'min_dist_m': 2433.9, 'truth_success': False}]",,,,,0.6571021999989171
39,B,16,16,16,10299.153,515,16,1,27,5867.23013002698,7153.153397298507,3758.2301300269824,3394.9232672715257,2575.0,491.0,80.0,0,,,,,,,,,,,0.5650800000003073
40,Cplus3F,16,16,16,7284.566,327,16,1,27,4785.276936938899,5247.5656141753825,3049.2769369389002,2198.2886772364827,1635.0,322.0,80.0,0,0,B,0,0,,,,,,,0.4055643000174314
40,Cplus3FB,16,16,16,7219.566,316,16,1,27,4779.276936938899,5247.5656141753825,3049.2769369389002,2198.2886772364827,1580.0,312.0,80.0,0,0,B,11,27,0,"[{'channel': 10, 'point': [-1724.0, -938.8], 'min_dist_m': 1611.3, 'truth_success': False}, {'channel': 10, 'point': [-1630.6, -346.1], 'min_dist_m': 1693.0, 'truth_success': False}, {'channel': 10, 'point': [-1615.1, -247.4], 'min_dist_m': 1706.6, 'truth_success': False}]",,,,,0.45333519999985583
40,B,16,16,16,7284.566,327,16,1,27,4785.276936938899,5247.5656141753825,3049.2769369389002,2198.2886772364827,1635.0,322.0,80.0,0,,,,,,,,,,,0.42599809999228455
41,Cplus3F,16,16,16,9547.792,436,16,1,27,5717.83786442139,6877.791695001419,3535.8378644213926,3341.9538305800256,2180.0,410.0,80.0,0,0,B,0,0,,,,,,,0.3422728999867104
41,Cplus3FB,16,16,16,9270.792,390,16,1,27,5555.83786442139,6877.791695001419,3535.8378644213926,3341.9538305800256,1950.0,363.0,80.0,0,0,B,46,57,0,"[{'channel': 1, 'point': [1133.4, 1589.7], 'min_dist_m': 1907.6, 'truth_success': False}, {'channel': 1, 'point': [1119.0, 427.0], 'min_dist_m': 2240.3, 'truth_success': False}, {'channel': 1, 'point': [1724.0, 938.8], 'min_dist_m': 2590.5, 'truth_success': False}]",,,,,0.3265481000125874
41,B,16,16,16,9547.792,436,16,1,27,5717.83786442139,6877.791695001419,3535.8378644213926,3341.9538305800256,2180.0,410.0,80.0,0,,,,,,,,,,,0.3988192999968305
42,Cplus3F,16,16,16,8623.501,406,16,1,27,5769.071278314456,6119.501321269432,3613.0712783144577,2506.430042954975,2030.0,394.0,80.0,0,0,B,0,0,,,,,,,0.5097977000114042
42,Cplus3FB,16,16,16,8623.501,406,16,1,27,5769.071278314456,6119.501321269432,3613.0712783144577,2506.430042954975,2030.0,394.0,80.0,0,0,B,0,48,0,[],,,,,0.48875560000305995
42,B,16,16,16,8623.501,406,16,1,27,5769.071278314456,6119.501321269432,3613.0712783144577,2506.430042954975,2030.0,394.0,80.0,0,,,,,,,,,,,0.5535797000047751
43,Cplus3F,16,16,16,9138.619,450,16,1,27,6006.968389520778,6361.619313447589,3821.96838952078,2539.6509239268084,2250.0,447.0,80.0,0,0,B,0,0,,,,,,,0.3650233000225853
43,Cplus3FB,16,16,16,8873.619,406,16,1,27,5826.968389520778,6361.619313447589,3821.96838952078,2539.6509239268084,2030.0,402.0,80.0,0,0,B,44,73,0,"[{'channel': 2, 'point': [1119.0, 427.0], 'min_dist_m': 1675.9, 'truth_success': False}, {'channel': 15, 'point': [1119.0, 427.0], 'min_dist_m': 1539.4, 'truth_success': False}, {'channel': 2, 'point': [1724.0, 938.8], 'min_dist_m': 1792.0, 'truth_success': False}]",,,,,0.35215019999304786
43,B,16,16,16,9138.619,450,16,1,27,6006.968389520778,6361.619313447589,3821.96838952078,2539.6509239268084,2250.0,447.0,80.0,0,,,,,,,,,,,0.32593890000134706
44,Cplus3F,16,16,16,8277.64,378,16,1,27,5888.892355878559,5943.6398337298315,3768.892355878561,2174.7474778512697,1890.0,364.0,80.0,0,0,B,0,0,,,,,,,0.3914004000253044
44,Cplus3FB,16,16,16,8181.64,362,16,1,27,5792.892355878559,5943.6398337298315,3768.892355878561,2174.7474778512697,1810.0,348.0,80.0,0,0,B,16,33,0,"[{'channel': 18, 'point': [1133.4, 1589.7], 'min_dist_m': 1840.7, 'truth_success': False}, {'channel': 18, 'point': [1119.0, 427.0], 'min_dist_m': 2200.8, 'truth_success': False}, {'channel': 18, 'point': [1724.0, 938.8], 'min_dist_m': 2533.9, 'truth_success': False}]",,,,,0.4063616000057664
44,B,16,16,16,8277.64,378,16,1,27,5888.892355878559,5943.6398337298315,3768.892355878561,2174.7474778512697,1890.0,364.0,80.0,0,,,,,,,,,,,0.38691230001859367
45,Cplus3F,16,16,16,11329.852,590,16,1,27,5521.50259020558,7726.851679981294,3448.5025902055827,4278.349089775714,2950.0,573.0,80.0,0,0,B,0,0,,,,,,,0.6273268999939319
45,Cplus3FB,16,16,16,10387.852,437,16,1,27,5317.50259020558,7726.851679981294,3448.5025902055827,4278.349089775714,2185.0,396.0,80.0,0,0,B,153,103,0,"[{'channel': 6, 'point': [1133.4, 1589.7], 'min_dist_m': 1682.2, 'truth_success': False}, {'channel': 6, 'point': [1119.0, 427.0], 'min_dist_m': 2031.9, 'truth_success': False}, {'channel': 6, 'point': [1724.0, 938.8], 'min_dist_m': 2397.9, 'truth_success': False}]",,,,,0.6976711000024807
45,B,16,16,16,11329.852,590,16,1,27,5521.50259020558,7726.851679981294,3448.5025902055827,4278.349089775714,2950.0,573.0,80.0,0,,,,,,,,,,,0.6769394000002649
46,Cplus3F,16,16,16,6719.039,333,16,1,27,4566.176778004194,4645.039150831364,2893.1767780041932,1751.8623728271707,1665.0,329.0,80.0,0,0,B,0,0,,,,,,,0.24428250000346452
46,Cplus3FB,16,16,16,6375.039,276,16,1,27,4338.176778004194,4645.039150831364,2893.1767780041932,1751.8623728271707,1380.0,270.0,80.0,0,0,B,57,46,0,"[{'channel': 9, 'point': [1133.4, 1589.7], 'min_dist_m': 1704.3, 'truth_success': False}, {'channel': 14, 'point': [1133.4, 1589.7], 'min_dist_m': 1765.8, 'truth_success': False}, {'channel': 9, 'point': [1119.0, 427.0], 'min_dist_m': 2104.7, 'truth_success': False}]",,,,,0.23116319999098778
46,B,16,16,16,6719.039,333,16,1,27,4566.176778004194,4645.039150831364,2893.1767780041932,1751.8623728271707,1665.0,329.0,80.0,0,,,,,,,,,,,0.2732702000066638
47,Cplus3F,16,16,16,10442.846,608,16,1,27,6385.672454909713,6716.8461493947325,3920.6724549097153,2796.173694485022,3040.0,606.0,80.0,0,0,B,0,0,,,,,,,0.39348790000076406
47,Cplus3FB,16,16,16,9514.846,456,16,1,27,6097.672454909713,6716.8461493947325,3920.6724549097153,2796.173694485022,2280.0,438.0,80.0,0,0,B,152,100,0,"[{'channel': 20, 'point': [1133.4, 1589.7], 'min_dist_m': 2021.2, 'truth_success': False}, {'channel': 20, 'point': [582.8, 1046.4], 'min_dist_m': 1559.5, 'truth_success': False}, {'channel': 20, 'point': [1119.0, 427.0], 'min_dist_m': 2307.4, 'truth_success': False}]",,,,,0.5410029999911785
47,B,16,16,16,10442.846,608,16,1,27,6385.672454909713,6716.8461493947325,3920.6724549097153,2796.173694485022,3040.0,606.0,80.0,0,,,,,,,,,,,0.4813385999877937
48,Cplus3F,16,16,16,7492.196,359,16,1,27,4855.390723179572,5279.196124866705,3003.3907231795733,2275.805401687132,1795.0,338.0,80.0,0,0,B,0,0,,,,,,,0.3833920000179205
48,Cplus3FB,16,16,16,7262.196,320,16,1,27,4771.390723179573,5279.196124866705,3003.3907231795733,2275.805401687132,1600.0,303.0,80.0,0,0,B,39,37,0,"[{'channel': 11, 'point': [1133.4, 1589.7], 'min_dist_m': 1789.1, 'truth_success': False}, {'channel': 11, 'point': [1119.0, 427.0], 'min_dist_m': 2169.3, 'truth_success': False}, {'channel': 11, 'point': [1724.0, 938.8], 'min_dist_m': 2489.6, 'truth_success': False}]",,,,,0.33087659999728203
48,B,16,16,16,7492.196,359,16,1,27,4855.390723179572,5279.196124866705,3003.3907231795733,2275.805401687132,1795.0,338.0,80.0,0,,,,,,,,,,,0.33353709999937564
49,Cplus3F,16,16,16,9512.248,460,16,1,27,6056.905422644622,6704.248054930574,3755.9054226446237,2948.342632285948,2300.0,428.0,80.0,0,0,B,0,0,,,,,,,0.6653458999935538
49,Cplus3FB,16,16,16,9301.248,426,16,1,27,6014.905422644622,6704.248054930574,3755.9054226446237,2948.342632285948,2130.0,387.0,80.0,0,0,B,34,40,0,"[{'channel': 19, 'point': [-340.9, -1933.2], 'min_dist_m': 1678.7, 'truth_success': False}, {'channel': 19, 'point': [-1145.9, -1593.9], 'min_dist_m': 2041.0, 'truth_success': False}, {'channel': 19, 'point': [-1724.0, -938.8], 'min_dist_m': 2349.6, 'truth_success': False}]",,,,,0.5998399000091013
49,B,16,16,16,9512.248,460,16,1,27,6056.905422644622,6704.248054930574,3755.9054226446237,2948.342632285948,2300.0,428.0,80.0,0,,,,,,,,,,,0.6225357000075746
50,Cplus3F,16,16,16,8779.298,373,16,1,27,5591.913313421888,6488.297814600622,3634.9133134218905,2853.3845011787334,1865.0,346.0,80.0,0,0,B,0,0,,,,,,,0.40984460001345724
50,Cplus3FB,16,16,16,8660.298,353,16,1,27,5531.913313421889,6488.297814600622,3634.9133134218905,2853.3845011787334,1765.0,327.0,80.0,0,0,B,20,37,0,"[{'channel': 19, 'point': [1808.9, -762.5], 'min_dist_m': 1787.8, 'truth_success': False}, {'channel': 19, 'point': [1298.9, -1471.9], 'min_dist_m': 1999.2, 'truth_success': False}, {'channel': 19, 'point': [601.1, -1871.6], 'min_dist_m': 2182.3, 'truth_success': False}]",,,,,0.4871188999968581
50,B,16,16,16,8779.298,373,16,1,27,5591.913313421888,6488.297814600622,3634.9133134218905,2853.3845011787334,1865.0,346.0,80.0,0,,,,,,,,,,,0.470422000013059
51,Cplus3F,16,16,16,9748.216,459,16,1,27,6474.1059816031675,6934.216015299015,4057.105981603169,2877.1100336958452,2295.0,439.0,80.0,0,0,B,0,0,,,,,,,0.38351329998113215
51,Cplus3FB,16,16,16,9602.216,435,16,1,27,6396.1059816031675,6934.216015299015,4057.105981603169,2877.1100336958452,2175.0,413.0,80.0,0,0,B,24,46,0,"[{'channel': 3, 'point': [1960.6, 97.8], 'min_dist_m': 1683.1, 'truth_success': False}, {'channel': 3, 'point': [1808.9, -762.5], 'min_dist_m': 2263.3, 'truth_success': False}, {'channel': 3, 'point': [1131.7, -392.2], 'min_dist_m': 1552.6, 'truth_success': False}]",,,,,0.48226180000347085
51,B,16,16,16,9748.216,459,16,1,27,6474.1059816031675,6934.216015299015,4057.105981603169,2877.1100336958452,2295.0,439.0,80.0,0,,,,,,,,,,,0.44860740000149235
52,Cplus3F,16,16,16,8203.915,324,16,1,27,5552.75174485898,6190.915487304577,3748.751744858981,2442.163742445598,1620.0,313.0,80.0,0,0,B,0,0,,,,,,,0.4418328999890946
52,Cplus3FB,16,16,16,8203.915,324,16,1,27,5552.75174485898,6190.915487304577,3748.751744858981,2442.163742445598,1620.0,313.0,80.0,0,0,B,0,22,0,[],,,,,0.6003039999923203
52,B,16,16,16,8203.915,324,16,1,27,5552.75174485898,6190.915487304577,3748.751744858981,2442.163742445598,1620.0,313.0,80.0,0,,,,,,,,,,,0.49051780000445433
53,Cplus3F,16,16,16,9064.28,427,16,1,27,6249.652624848343,6437.280489758583,3980.6526248483456,2456.6278649102387,2135.0,412.0,80.0,0,0,B,0,0,,,,,,,0.38359759998274967
53,Cplus3FB,16,16,16,9064.28,427,16,1,27,6249.652624848343,6437.280489758583,3980.6526248483456,2456.6278649102387,2135.0,412.0,80.0,0,0,B,0,43,0,[],,,,,0.30960949999280274
53,B,16,16,16,9064.28,427,16,1,27,6249.652624848343,6437.280489758583,3980.6526248483456,2456.6278649102387,2135.0,412.0,80.0,0,,,,,,,,,,,0.3224255000241101
54,Cplus3F,16,16,16,8389.069,371,16,1,27,5858.737438991911,6097.069238868891,3769.7374389919137,2327.331799876979,1855.0,357.0,80.0,0,0,B,0,0,,,,,,,0.42920710000908
54,Cplus3FB,16,16,16,8299.069,356,16,1,27,5768.737438991912,6097.069238868891,3769.7374389919137,2327.331799876979,1780.0,342.0,80.0,0,0,B,15,36,0,"[{'channel': 18, 'point': [1133.4, 1589.7], 'min_dist_m': 1735.2, 'truth_success': False}, {'channel': 18, 'point': [1119.0, 427.0], 'min_dist_m': 2136.5, 'truth_success': False}, {'channel': 18, 'point': [1724.0, 938.8], 'min_dist_m': 2443.3, 'truth_success': False}]",,,,,0.3777249999984633
54,B,16,16,16,8389.069,371,16,1,27,5858.737438991911,6097.069238868891,3769.7374389919137,2327.331799876979,1855.0,357.0,80.0,0,,,,,,,,,,,0.38064409999060445
55,Cplus3F,16,16,16,8160.537,412,16,1,27,5797.692450525431,5610.536774981113,3629.6924505254333,1980.8443244556806,2060.0,410.0,80.0,0,0,B,0,0,,,,,,,0.2880896999849938
55,Cplus3FB,16,16,16,8072.537,398,16,1,27,5761.692450525431,5610.536774981113,3629.6924505254333,1980.8443244556806,1990.0,392.0,80.0,0,0,B,14,61,0,"[{'channel': 19, 'point': [-1724.0, -938.8], 'min_dist_m': 1730.6, 'truth_success': False}, {'channel': 20, 'point': [-1724.0, -938.8], 'min_dist_m': 1659.9, 'truth_success': False}, {'channel': 19, 'point': [-1197.6, -18.5], 'min_dist_m': 1897.8, 'truth_success': False}]",,,,,0.35283620000700466
55,B,16,16,16,8160.537,412,16,1,27,5797.692450525431,5610.536774981113,3629.6924505254333,1980.8443244556806,2060.0,410.0,80.0,0,,,,,,,,,,,0.21654990001115948
56,Cplus3F,16,16,16,7360.132,303,16,1,27,4805.790396411576,5470.131806025336,3101.7903964115767,2368.3414096137576,1515.0,295.0,80.0,0,0,B,0,0,,,,,,,0.3500165999867022
56,Cplus3FB,16,16,16,7360.132,303,16,1,27,4805.790396411576,5470.131806025336,3101.7903964115767,2368.3414096137576,1515.0,295.0,80.0,0,0,B,0,29,0,[],,,,,0.28609550002147444
56,B,16,16,16,7360.132,303,16,1,27,4805.790396411576,5470.131806025336,3101.7903964115767,2368.3414096137576,1515.0,295.0,80.0,0,,,,,,,,,,,0.36319440000806935
57,Cplus3F,16,16,16,11901.708,700,16,1,27,6477.638927446055,7630.707917117545,3756.638927446057,3874.0689896714866,3500.0,691.0,80.0,0,0,B,0,0,,,,,,,0.46764479999546893
57,Cplus3FB,16,16,16,11156.708,576,16,1,27,6159.638927446055,7630.707917117545,3756.638927446057,3874.0689896714866,2880.0,566.0,80.0,0,0,B,124,167,0,"[{'channel': 1, 'point': [1133.4, 1589.7], 'min_dist_m': 1901.9, 'truth_success': False}, {'channel': 1, 'point': [1119.0, 427.0], 'min_dist_m': 2236.9, 'truth_success': False}, {'channel': 12, 'point': [1119.0, 427.0], 'min_dist_m': 1699.4, 'truth_success': False}]",,,,,0.42972079999162816
57,B,16,16,16,11901.708,700,16,1,27,6477.638927446055,7630.707917117545,3756.638927446057,3874.0689896714866,3500.0,691.0,80.0,0,,,,,,,,,,,0.35878509999020025
58,Cplus3F,16,16,16,8371.782,359,16,1,27,5654.562973468684,6155.782236209259,3625.5629734686836,2530.2192627405775,1795.0,341.0,80.0,0,0,B,0,0,,,,,,,0.3995743000123184
58,Cplus3FB,16,16,16,8371.782,359,16,1,27,5654.562973468684,6155.782236209259,3625.5629734686836,2530.2192627405775,1795.0,341.0,80.0,0,0,B,0,24,0,[],,,,,0.3227318999997806
58,B,16,16,16,8371.782,359,16,1,27,5654.562973468684,6155.782236209259,3625.5629734686836,2530.2192627405775,1795.0,341.0,80.0,0,,,,,,,,,,,0.33359460000065155
59,Cplus3F,16,16,16,10308.088,648,16,1,27,6547.495002692759,6352.08839425714,3971.495002692762,2380.5933915643786,3240.0,636.0,80.0,0,0,B,0,0,,,,,,,0.3446839000098407
59,Cplus3FB,16,16,16,9284.088,479,16,1,27,6271.495002692759,6352.08839425714,3971.495002692762,2380.5933915643786,2395.0,457.0,80.0,0,0,B,169,105,0,"[{'channel': 12, 'point': [1133.4, 1589.7], 'min_dist_m': 1886.7, 'truth_success': False}, {'channel': 12, 'point': [1119.0, 427.0], 'min_dist_m': 2227.8, 'truth_success': False}, {'channel': 12, 'point': [1724.0, 938.8], 'min_dist_m': 2572.7, 'truth_success': False}]",,,,,0.3726186999992933
59,B,16,16,16,10308.088,648,16,1,27,6547.495002692759,6352.08839425714,3971.495002692762,2380.5933915643786,3240.0,636.0,80.0,0,,,,,,,,,,,0.38723719998961315
60,Cplus3F,16,16,16,9224.95,394,16,1,27,5931.343816228056,6794.949519330118,3749.3438162280577,3045.6057031020596,1970.0,380.0,80.0,0,0,B,0,0,,,,,,,0.35375419998308644
60,Cplus3FB,16,16,16,9214.95,392,16,1,27,5931.343816228056,6794.949519330118,3749.3438162280577,3045.6057031020596,1960.0,380.0,80.0,0,0,B,2,28,0,"[{'channel': 4, 'point': [-1136.8, -1290.4], 'min_dist_m': 2355.5, 'truth_success': False}, {'channel': 4, 'point': [-575.9, -1611.5], 'min_dist_m': 2799.2, 'truth_success': False}]",,,,,0.3343928000249434
60,B,16,16,16,9224.95,394,16,1,27,5931.343816228056,6794.949519330118,3749.3438162280577,3045.6057031020596,1970.0,380.0,80.0,0,,,,,,,,,,,0.35565690000657924
61,Cplus3F,16,16,16,9136.047,418,16,1,27,5952.944821041597,6565.047409880002,3745.9448210415985,2819.1025888384056,2090.0,401.0,80.0,0,0,B,0,0,,,,,,,0.3832246999954805
61,Cplus3FB,16,16,16,8827.047,367,16,1,27,5682.944821041597,6565.047409880002,3745.9448210415985,2819.1025888384056,1835.0,347.0,80.0,0,0,B,51,51,0,"[{'channel': 1, 'point': [1133.4, 1589.7], 'min_dist_m': 1890.3, 'truth_success': False}, {'channel': 20, 'point': [1133.4, 1589.7], 'min_dist_m': 1907.5, 'truth_success': False}, {'channel': 1, 'point': [1119.0, 427.0], 'min_dist_m': 2229.9, 'truth_success': False}]",,,,,0.5165798999951221
61,B,16,16,16,9136.047,418,16,1,27,5952.944821041597,6565.047409880002,3745.9448210415985,2819.1025888384056,2090.0,401.0,80.0,0,,,,,,,,,,,0.4486220999970101
62,Cplus3F,16,16,16,9596.379,432,16,1,27,6066.345642585834,6944.379410285605,3764.345642585836,3180.0337676997683,2160.0,412.0,80.0,0,0,B,0,0,,,,,,,0.4074329000141006
62,Cplus3FB,16,16,16,9466.379,410,16,1,27,6030.345642585834,6944.379410285605,3764.345642585836,3180.0337676997683,2050.0,392.0,80.0,0,0,B,22,32,0,"[{'channel': 10, 'point': [-340.9, -1933.2], 'min_dist_m': 1506.8, 'truth_success': False}, {'channel': 10, 'point': [-1145.9, -1593.9], 'min_dist_m': 1782.5, 'truth_success': False}, {'channel': 10, 'point': [-1724.0, -938.8], 'min_dist_m': 2074.7, 'truth_success': False}]",,,,,0.34909000000334345
62,B,16,16,16,9596.379,432,16,1,27,6066.345642585834,6944.379410285605,3764.345642585836,3180.0337676997683,2160.0,412.0,80.0,0,,,,,,,,,,,0.32097920001251623
63,Cplus3F,16,16,16,10434.963,564,16,1,27,6335.429938899789,6973.962894446847,3820.429938899791,3153.532955547052,2820.0,561.0,80.0,0,0,B,0,0,,,,,,,0.4288898000086192
63,Cplus3FB,16,16,16,9723.963,448,16,1,27,6053.429938899789,6973.962894446847,3820.429938899791,3153.532955547052,2240.0,430.0,80.0,0,0,B,116,85,0,"[{'channel': 17, 'point': [1133.4, 1589.7], 'min_dist_m': 1909.7, 'truth_success': False}, {'channel': 17, 'point': [1119.0, 427.0], 'min_dist_m': 2241.6, 'truth_success': False}, {'channel': 13, 'point': [1724.0, 938.8], 'min_dist_m': 1612.4, 'truth_success': False}]",,,,,0.42856810000375845
63,B,16,16,16,10434.963,564,16,1,27,6335.429938899789,6973.962894446847,3820.429938899791,3153.532955547052,2820.0,561.0,80.0,0,,,,,,,,,,,0.4378318999952171
64,Cplus3F,16,16,16,8606.716,385,16,1,27,5905.316778269071,6233.715844453555,3834.316778269072,2399.3990661844828,1925.0,368.0,80.0,0,0,B,0,0,,,,,,,0.40928590000839904
64,Cplus3FB,16,16,16,8516.716,370,16,1,27,5815.316778269072,6233.715844453555,3834.316778269072,2399.3990661844828,1850.0,353.0,80.0,0,0,B,15,39,0,"[{'channel': 20, 'point': [1119.0, 427.0], 'min_dist_m': 1530.2, 'truth_success': False}, {'channel': 20, 'point': [1724.0, 938.8], 'min_dist_m': 1718.0, 'truth_success': False}, {'channel': 20, 'point': [1960.6, 97.8], 'min_dist_m': 2399.6, 'truth_success': False}]",,,,,0.4395251000241842
64,B,16,16,16,8606.716,385,16,1,27,5905.316778269071,6233.715844453555,3834.316778269072,2399.3990661844828,1925.0,368.0,80.0,0,,,,,,,,,,,0.3667463999881875
65,Cplus3F,16,16,16,10403.911,507,16,1,27,6059.4460704607745,7307.910851163792,3777.446070460777,3530.464780703018,2535.0,481.0,80.0,0,0,B,0,0,,,,,,,0.5892921999911778
65,Cplus3FB,16,16,16,10025.911,444,16,1,27,5867.4460704607745,7307.910851163792,3777.446070460777,3530.464780703018,2220.0,418.0,80.0,0,0,B,63,77,0,"[{'channel': 6, 'point': [1119.0, 427.0], 'min_dist_m': 1708.0, 'truth_success': False}, {'channel': 6, 'point': [1724.0, 938.8], 'min_dist_m': 1836.9, 'truth_success': False}, {'channel': 6, 'point': [1960.6, 97.8], 'min_dist_m': 2520.1, 'truth_success': False}]",,,,,0.5373378999938723
65,B,16,16,16,10403.911,507,16,1,27,6059.4460704607745,7307.910851163792,3777.446070460777,3530.464780703018,2535.0,481.0,80.0,0,,,,,,,,,,,0.6057848999917042
66,Cplus3F,16,16,16,10216.556,479,16,1,27,6379.522156106928,7277.556268712896,3802.5221561069293,3475.034112605966,2395.0,464.0,80.0,0,0,B,0,0,,,,,,,0.4673908999830019
