scenario,seed,case,model,n,bias_deg,anomaly,error,all_cleared,undiscovered_cases,undiscovered_sources,coverage_misses,exhausted_cases,exhausted_sources,failed_clears,total_per_source,movement_per_source,detect_switch_per_source,clear_time_per_source,last_discovery_per_source,search_end_per_source,search_movement_per_source,not_ready_rate,active_measurements_per_source,co_measurements_per_source,switches_per_source,insertions_per_source,decision_wall_s,decomposition_error_s,hard_fail
S5_max_load,155921,1,I,16,0.0,0,,1,0,0,0,0,0,0,260.9653125,215.46533109178534,40.5,5.0,128.5935865625,130.09358658695513,93.15608658695513,0.375,2.375,1.4375,6.4375,0.5,0.9654836999834515,0.0002974685658045928,0
S5_max_load,155921,1,J,16,0.0,0,,1,0,0,0,0,0,0,259.1505,210.338018375965,43.8125,5.0,123.589857,124.33985702621011,84.52735702621013,0.4375,2.3125,1.3125,6.9375,0.5,0.8146737999923062,0.0002940154395218997,0
S5_max_load,155921,1,J+,16,0.0,0,,1,0,0,0,0,0,0,232.98975,190.05225540613924,37.9375,5.0,100.2419639375,103.14323034788468,70.33073034788467,0.5625,2.0,1.6875,6.0625,0.0,0.24922219998552464,8.649822802908602e-05,0
S5_max_load,155921,2,I,16,0.0,0,,1,0,0,0,0,0,0,221.82925,185.07922305730128,31.75,5.0,90.0248794375,90.77487942641423,62.58737942641424,0.4375,2.1875,1.4375,4.875,0.3125,1.1163880999956746,0.0004310831795919512,0
S5_max_load,155921,2,J,16,0.0,0,,1,0,0,0,0,0,0,252.44575,203.0707475973891,44.375,5.0,111.562939375,123.94258075854802,86.00508075854802,0.5,3.0625,2.0,7.1875,0.5,1.6699737000162713,3.8441774449893273e-05,0
S5_max_load,155921,2,J+,16,0.0,0,,1,0,0,0,0,0,0,253.7800625,211.2800573837878,37.5,5.0,98.766869125,111.8923247699975,79.51732476999749,0.4375,1.9375,1.375,5.9375,0.0,0.2119978999835439,8.185939532268094e-05,0
S5_max_load,155921,3,I,16,0.0,0,,1,0,0,0,0,0,0,251.479,208.9164835994176,37.5625,5.0,123.39192375,126.01692374843037,92.8294237484304,0.5,2.3125,1.4375,6.0,0.5,0.6195127000100911,0.0002624093185659149,0
S5_max_load,155921,3,J,16,0.0,0,,1,0,0,0,0,0,0,232.861875,191.92437119894765,35.9375,5.0,105.6733849375,115.99563940488926,82.55813940488926,0.4375,2.0,1.25,5.9375,0.5,0.6907747999939602,6.081683750380762e-05,0
S5_max_load,155921,3,J+,16,0.0,0,,1,0,0,0,0,0,0,228.6003125,189.53782869151127,34.0625,5.0,101.30393375,111.69036915221258,79.75286915221258,0.4375,1.6875,1.4375,5.625,0.0,0.19610139998258092,0.00025906418022714206,0
S5_max_load,155921,4,I,16,0.0,0,,1,0,0,0,0,0,0,259.99325,214.55572916583043,40.4375,5.0,125.6378505,127.51285048905055,91.01285048905058,0.5625,2.8125,1.875,6.375,0.5,1.9646943999978248,0.00033334671297780005,0
S5_max_load,155921,4,J,16,0.0,0,,1,0,0,0,0,0,0,261.6770625,213.80209222201123,42.875,5.0,117.5478901875,118.67289018040118,82.04789018040118,0.4375,2.75,1.9375,6.9375,0.5,0.7259991000173613,0.00047555217997796717,0
S5_max_load,155921,4,J+,16,0.0,0,,1,0,0,0,0,0,0,196.2445,155.99452145027587,35.25,5.0,70.6095470625,72.10954708629819,45.234547086298186,0.75,2.1875,1.6875,5.5625,0.0,0.27773319999687374,0.0003432044140936341,0
S5_max_load,155921,5,I,16,0.0,0,,1,0,0,0,0,0,0,255.790125,210.35261775901006,40.4375,5.0,126.6260933125,127.3760933040841,91.18859330408411,0.5,1.875,1.0,6.375,0.5,0.5298618999950122,0.00011585583888518158,0
S5_max_load,155921,5,J,16,0.0,0,,1,0,0,0,0,0,0,227.692625,182.06763352263653,40.625,5.0,105.047038,106.1720380189841,69.17203801898408,0.5,1.875,1.0,6.5625,0.5,0.743782999983523,0.00013636218454848859,0
