case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,delayed_decision,probe_new,wall_time_s
51,DG_k3_t0,16,16,16,7891.245,343,16,1,29,5624.657952824046,5762.245019363845,3663.657952824046,2098.587066539799,1715.0,334.0,80.0,0,0,C,150,81,C,6,0.2953247999830637
51,C3FDirect,16,16,16,7891.245,343,16,1,29,5624.657952824046,5762.245019363845,3663.657952824046,2098.587066539799,1715.0,334.0,80.0,0,0,C,150,81,,,0.348695199994836
51,B,16,16,16,8325.199,427,16,1,27,6104.284181281036,5695.199115606187,3830.2841812810357,1864.9149343251543,2135.0,415.0,80.0,0,,,,,,,0.47505599999567494
51,C,16,16,16,9155.955,431,16,1,29,6046.651899747898,6509.954614339259,3644.6518997478975,2865.3027145913634,2155.0,411.0,80.0,0,,,,,,,0.713096499996027
52,Cplus3F,16,16,16,9702.644,484,16,1,27,6482.689102180046,6732.64384260095,3947.689102180048,2784.954740420902,2420.0,470.0,80.0,0,0,B,0,0,,,0.8687281000020448
52,DG_k1_t0,16,16,16,9038.587,433,16,1,29,5872.66465194352,6390.586791936811,3693.66465194352,2696.9221399932935,2165.0,403.0,80.0,0,0,C,184,92,C,2,0.8512258999980986
52,DG_k3_t0,16,16,16,9038.587,433,16,1,29,5872.66465194352,6390.586791936811,3693.66465194352,2696.9221399932935,2165.0,403.0,80.0,0,0,C,184,92,C,4,0.8068042000231799
52,C3FDirect,16,16,16,9038.587,433,16,1,29,5872.66465194352,6390.586791936811,3693.66465194352,2696.9221399932935,2165.0,403.0,80.0,0,0,C,184,92,,,0.7945596000063233
52,B,16,16,16,9702.644,484,16,1,27,6482.689102180046,6732.64384260095,3947.689102180048,2784.954740420902,2420.0,470.0,80.0,0,,,,,,,0.8522649999940768
52,C,16,16,16,9691.082,448,16,1,29,5974.526432326396,6939.081855423597,3629.5264323263946,3309.5554230972048,2240.0,432.0,80.0,0,,,,,,,0.7995603000163101
53,Cplus3F,16,16,16,9185.863,413,16,1,27,6267.332415113667,6648.863017199049,3985.332415113668,2663.530602085385,2065.0,392.0,80.0,0,0,B,0,0,,,0.8415538999834098
53,DG_k1_t0,16,16,16,8192.775,406,16,1,29,4843.768929647529,5687.774582376513,2956.76892964753,2731.005652728984,2030.0,395.0,80.0,0,0,C,291,104,C,1,0.7630783999920823
53,DG_k3_t0,16,16,16,8192.775,406,16,1,29,4843.768929647529,5687.774582376513,2956.76892964753,2731.005652728984,2030.0,395.0,80.0,0,0,C,291,104,C,2,0.7546916000137571
53,C3FDirect,16,16,16,8192.775,406,16,1,29,4843.768929647529,5687.774582376513,2956.76892964753,2731.005652728984,2030.0,395.0,80.0,0,0,C,291,104,,,0.6361243999854196
53,B,16,16,16,9185.863,413,16,1,27,6267.332415113667,6648.863017199049,3985.332415113668,2663.530602085385,2065.0,392.0,80.0,0,,,,,,,0.9050856000103522
53,C,16,16,16,9223.606,560,16,1,29,5173.76892964753,5787.606203122077,2956.76892964753,2830.8372734745462,2800.0,556.0,80.0,0,,,,,,,0.7268667999887839
54,Cplus3F,16,16,16,9759.977,509,16,1,27,5722.94656062683,6632.977032926733,3501.9465606268336,3131.030472299905,2545.0,502.0,80.0,0,0,B,0,0,,,1.1166818999918178
54,DG_k1_t0,16,16,16,8268.363,388,16,1,29,5620.9434821531695,5890.362567880398,3563.9434821531686,2326.4190857272315,1940.0,358.0,80.0,0,0,C,211,88,C,1,0.5671343000140041
54,DG_k3_t0,16,16,16,8268.363,388,16,1,29,5620.9434821531695,5890.362567880398,3563.9434821531686,2326.4190857272315,1940.0,358.0,80.0,0,0,C,211,88,C,4,0.49740249998285435
54,C3FDirect,16,16,16,8268.363,388,16,1,29,5620.9434821531695,5890.362567880398,3563.9434821531686,2326.4190857272315,1940.0,358.0,80.0,0,0,C,211,88,,,0.498004499997478
54,B,16,16,16,9759.977,509,16,1,27,5722.94656062683,6632.977032926733,3501.9465606268336,3131.030472299905,2545.0,502.0,80.0,0,,,,,,,1.0794197000213899
54,C,16,16,16,9590.097,563,16,1,29,6147.036725632242,6143.09679594025,3499.036725632242,2644.0600703080117,2815.0,552.0,80.0,0,,,,,,,1.042732200003229
55,Cplus3F,16,16,16,8520.304,376,16,1,27,5938.995436272537,6194.304498519073,3812.9954362725384,2381.309062246532,1880.0,366.0,80.0,0,0,B,0,0,,,0.3625313999946229
55,DG_k1_t0,16,16,16,9330.954,416,16,1,29,5401.378372999176,6781.953988821136,3338.3783729991737,3443.575615821965,2080.0,389.0,80.0,0,0,C,269,97,C,1,0.718958500016015
55,DG_k3_t0,16,16,16,9330.954,416,16,1,29,5401.378372999176,6781.953988821136,3338.3783729991737,3443.575615821965,2080.0,389.0,80.0,0,0,C,269,97,C,3,0.717884600016987
55,C3FDirect,16,16,16,9330.954,416,16,1,29,5401.378372999176,6781.953988821136,3338.3783729991737,3443.575615821965,2080.0,389.0,80.0,0,0,C,269,97,,,0.7551383000100031
55,B,16,16,16,8520.304,376,16,1,27,5938.995436272537,6194.304498519073,3812.9954362725384,2381.309062246532,1880.0,366.0,80.0,0,,,,,,,0.42780010000569746
55,C,16,16,16,10120.734,511,16,1,29,5768.36515805014,7012.734400396589,3300.36515805014,3712.36924234645,2555.0,473.0,80.0,0,,,,,,,1.2260287000099197
56,Cplus3F,16,16,16,10619.015,556,16,1,27,6114.00651757673,7219.014663710351,3820.006517576732,3399.0081461336226,2780.0,540.0,80.0,0,0,B,0,0,,,0.8294287000026088
56,DG_k1_t0,16,16,16,8659.038,408,16,1,29,5840.173282346168,6134.03845863669,3663.1732823461666,2470.8651762905224,2040.0,405.0,80.0,0,0,C,167,106,C,2,0.27482380002038553
56,DG_k3_t0,16,16,16,8659.038,408,16,1,29,5840.173282346168,6134.03845863669,3663.1732823461666,2470.8651762905224,2040.0,405.0,80.0,0,0,C,167,106,C,4,0.25850210001226515
56,C3FDirect,16,16,16,8659.038,408,16,1,29,5840.173282346168,6134.03845863669,3663.1732823461666,2470.8651762905224,2040.0,405.0,80.0,0,0,C,167,106,,,0.2462717999878805
56,B,16,16,16,10619.015,556,16,1,27,6114.00651757673,7219.014663710351,3820.006517576732,3399.0081461336226,2780.0,540.0,80.0,0,,,,,,,0.8256954999815207
56,C,16,16,16,9429.259,472,16,1,29,6235.5943896058,6539.258786705542,3634.5943896057984,2904.6643970997416,2360.0,450.0,80.0,0,,,,,,,0.4031218999880366
57,Cplus3F,16,16,16,9096.505,421,16,1,27,6072.825106246123,6514.504623857425,3945.825106246126,2568.6795176113005,2105.0,397.0,80.0,0,0,B,0,0,,,1.015890100010438
57,DG_k1_t0,16,16,16,7611.246,360,16,1,29,5803.136179691262,5376.245857718482,3707.136179691262,1669.1096780272183,1800.0,355.0,80.0,0,0,C,109,83,C,3,0.1554201999970246
57,DG_k3_t0,16,16,16,7611.246,360,16,1,29,5803.136179691262,5376.245857718482,3707.136179691262,1669.1096780272183,1800.0,355.0,80.0,0,0,C,109,83,C,5,0.18767590000061318
57,C3FDirect,16,16,16,7611.246,360,16,1,29,5803.136179691262,5376.245857718482,3707.136179691262,1669.1096780272183,1800.0,355.0,80.0,0,0,C,109,83,,,0.15471850000903942
57,B,16,16,16,9096.505,421,16,1,27,6072.825106246123,6514.504623857425,3945.825106246126,2568.6795176113005,2105.0,397.0,80.0,0,,,,,,,1.0035212000075262
57,C,16,16,16,10651.72,532,16,1,29,5960.628820561871,7399.720014497528,3467.6288205618694,3932.091193935663,2660.0,512.0,80.0,0,,,,,,,1.0446202000021003
58,Cplus3F,16,16,16,12379.755,633,16,1,27,5753.5597977213,8510.75480124934,3446.559797721302,5064.195003528038,3165.0,624.0,80.0,0,0,B,0,0,,,0.9030298999859951
58,DG_k1_t0,16,16,16,12641.75,653,16,1,27,6015.554981701739,8652.74998522978,3588.55498170174,5064.195003528038,3265.0,644.0,80.0,0,0,B,0,0,B,0,0.9199229999794625
58,DG_k3_t0,16,16,16,7572.425,357,16,1,29,5356.053229740216,5367.424806146722,3318.053229740217,2049.3715764065055,1785.0,340.0,80.0,0,0,C,90,63,C,3,0.23996050001005642
58,C3FDirect,16,16,16,7572.425,357,16,1,29,5356.053229740216,5367.424806146722,3318.053229740217,2049.3715764065055,1785.0,340.0,80.0,0,0,C,90,63,,,0.260339100001147
58,B,16,16,16,12379.755,633,16,1,27,5753.5597977213,8510.75480124934,3446.559797721302,5064.195003528038,3165.0,624.0,80.0,0,,,,,,,0.9420209999952931
58,C,16,16,16,9134.218,449,16,1,29,5637.663456867125,6397.218247947775,3288.6634568671243,3108.554791080654,2245.0,412.0,80.0,0,,,,,,,0.8681692000245675
59,Cplus3F,16,16,16,10936.255,627,16,1,27,6288.944821041597,7108.254680256833,3745.9448210415985,3362.309859215237,3135.0,613.0,80.0,0,0,B,0,0,,,0.9443399000156205
59,DG_k1_t0,16,16,16,9187.767,490,16,1,29,6190.554561318986,6170.76694064619,3682.554561318985,2488.2123793272053,2450.0,487.0,80.0,0,0,C,185,122,C,2,0.38721889999578707
59,DG_k3_t0,16,16,16,9187.767,490,16,1,29,6190.554561318986,6170.76694064619,3682.554561318985,2488.2123793272053,2450.0,487.0,80.0,0,0,C,185,122,C,5,0.41253850000794046
59,C3FDirect,16,16,16,9187.767,490,16,1,29,6190.554561318986,6170.76694064619,3682.554561318985,2488.2123793272053,2450.0,487.0,80.0,0,0,C,185,122,,,0.41551789999357425
59,B,16,16,16,10936.255,627,16,1,27,6288.944821041597,7108.254680256833,3745.9448210415985,3362.309859215237,3135.0,613.0,80.0,0,,,,,,,0.974420899990946
59,C,16,16,16,10909.32,611,16,1,29,6319.465878990003,7165.319610173395,3646.4658789900013,3518.8537311833948,3055.0,609.0,80.0,0,,,,,,,0.6843304999929387
60,Cplus3F,16,16,16,9174.726,385,16,1,27,6105.540956248274,6806.725994308172,3967.540956248275,2839.1850380599026,1925.0,363.0,80.0,0,0,B,0,0,,,0.6186851000238676
60,DG_k1_t0,16,16,16,7143.256,318,16,1,29,4968.7866975783645,5173.255689753981,3177.786697578364,1995.468992175616,1590.0,300.0,80.0,0,0,C,143,66,C,1,0.22989469999447465
60,DG_k3_t0,16,16,16,7143.256,318,16,1,29,4968.7866975783645,5173.255689753981,3177.786697578364,1995.468992175616,1590.0,300.0,80.0,0,0,C,143,66,C,6,0.24297210000804625
60,C3FDirect,16,16,16,7143.256,318,16,1,29,4968.7866975783645,5173.255689753981,3177.786697578364,1995.468992175616,1590.0,300.0,80.0,0,0,C,143,66,,,0.26032969998777844
60,B,16,16,16,9174.726,385,16,1,27,6105.540956248274,6806.725994308172,3967.540956248275,2839.1850380599026,1925.0,363.0,80.0,0,,,,,,,0.5973775000020396
60,C,16,16,16,9967.743,477,16,1,29,5330.954235885904,7039.743467406484,3169.954235885903,3869.7892315205795,2385.0,463.0,80.0,0,,,,,,,1.1043876999756321
61,Cplus3F,16,16,16,9223.403,455,16,1,27,5937.2426522778,6431.403045857459,3929.242652277801,2502.160393579661,2275.0,437.0,80.0,0,0,B,0,0,,,0.9194810000190046
61,DG_k1_t0,16,16,16,7148.42,350,16,1,29,5164.600172933287,4986.420170571858,3208.6001729332866,1777.8199976385713,1750.0,332.0,80.0,0,0,C,163,74,C,1,0.3173209000087809
61,DG_k3_t0,16,16,16,7148.42,350,16,1,29,5164.600172933287,4986.420170571858,3208.6001729332866,1777.8199976385713,1750.0,332.0,80.0,0,0,C,163,74,C,7,0.28794129999005236
61,C3FDirect,16,16,16,7148.42,350,16,1,29,5164.600172933287,4986.420170571858,3208.6001729332866,1777.8199976385713,1750.0,332.0,80.0,0,0,C,163,74,,,0.3137912999955006
61,B,16,16,16,9223.403,455,16,1,27,5937.2426522778,6431.403045857459,3929.242652277801,2502.160393579661,2275.0,437.0,80.0,0,,,,,,,0.8634294000221416
61,C,16,16,16,8700.533,466,16,1,29,5469.101446966333,5850.533366539254,3143.101446966332,2707.4319195729236,2330.0,440.0,80.0,0,,,,,,,1.0068870999966748
62,Cplus3F,16,16,16,8676.915,426,16,1,27,5997.00629519315,6045.915237863662,3768.0062951931523,2277.908942670512,2130.0,421.0,80.0,0,0,B,0,0,,,0.7284711000102106
62,DG_k1_t0,16,16,16,9547.502,443,16,1,29,5863.966252552317,6842.5021503696935,3621.9662525523167,3220.53589781738,2215.0,410.0,80.0,0,0,C,240,86,C,1,0.5887080999964382
62,DG_k3_t0,16,16,16,9547.502,443,16,1,29,5863.966252552317,6842.5021503696935,3621.9662525523167,3220.53589781738,2215.0,410.0,80.0,0,0,C,240,86,C,3,0.586120399995707
62,C3FDirect,16,16,16,9547.502,443,16,1,29,5863.966252552317,6842.5021503696935,3621.9662525523167,3220.53589781738,2215.0,410.0,80.0,0,0,C,240,86,,,0.5765783000097144
62,B,16,16,16,8676.915,426,16,1,27,5997.00629519315,6045.915237863662,3768.0062951931523,2277.908942670512,2130.0,421.0,80.0,0,,,,,,,0.7209156999888364
62,C,16,16,16,10363.757,565,16,1,29,6257.961677390789,6902.756810668837,3513.9616773907883,3388.795133278049,2825.0,556.0,80.0,0,,,,,,,0.7306954000086989
63,Cplus3F,16,16,16,9682.546,508,16,1,27,6096.8887003472655,6565.545984344252,3777.8887003472664,2787.6572839969863,2540.0,497.0,80.0,0,0,B,0,0,,,0.8059180999989621
63,DG_k1_t0,16,16,16,8758.456,404,16,1,29,5685.049877108168,6261.456042149305,3698.049877108168,2563.406165041141,2020.0,397.0,80.0,0,0,C,216,104,C,1,0.8881420999823604
63,DG_k3_t0,16,16,16,8758.456,404,16,1,29,5685.049877108168,6261.456042149305,3698.049877108168,2563.406165041141,2020.0,397.0,80.0,0,0,C,216,104,C,4,0.7937014999915846
63,C3FDirect,16,16,16,8758.456,404,16,1,29,5685.049877108168,6261.456042149305,3698.049877108168,2563.406165041141,2020.0,397.0,80.0,0,0,C,216,104,,,0.8247713999880943
63,B,16,16,16,9682.546,508,16,1,27,6096.8887003472655,6565.545984344252,3777.8887003472664,2787.6572839969863,2540.0,497.0,80.0,0,,,,,,,0.7412072999868542
63,C,16,16,16,9377.899,421,16,1,29,5842.526432326396,6811.899241364135,3629.5264323263946,3182.3728090377454,2105.0,381.0,80.0,0,,,,,,,1.1639728999871295
64,Cplus3F,16,16,16,7707.383,322,16,1,27,5482.9865231945205,5702.383043694893,3604.9865231945228,2097.3965205003683,1610.0,315.0,80.0,0,0,B,0,0,,,0.403708199999528
64,DG_k1_t0,16,16,16,7969.378,342,16,1,27,5744.9817071749585,5844.378227675331,3746.981707174961,2097.3965205003683,1710.0,335.0,80.0,0,0,B,0,0,B,0,0.3986850999935996
64,DG_k3_t0,16,16,16,8302.979,409,16,1,29,5883.870384008906,5777.978754805196,3532.870384008906,2245.1083707962907,2045.0,400.0,80.0,0,0,C,165,65,C,3,0.2877368000044953
64,C3FDirect,16,16,16,8302.979,409,16,1,29,5883.870384008906,5777.978754805196,3532.870384008906,2245.1083707962907,2045.0,400.0,80.0,0,0,C,165,65,,,0.254059300001245
64,B,16,16,16,7707.383,322,16,1,27,5482.9865231945205,5702.383043694893,3604.9865231945228,2097.3965205003683,1610.0,315.0,80.0,0,,,,,,,0.3708160000096541
64,C,16,16,16,8904.947,452,16,1,29,6077.275981125427,6120.946783206257,3487.2759811254264,2633.6708020808323,2260.0,444.0,80.0,0,,,,,,,0.4500077999837231
65,Cplus3F,16,16,16,9109.922,447,16,1,27,6122.037522865538,6358.92234692313,3983.0375228655403,2375.884824057589,2235.0,436.0,80.0,0,0,B,0,0,,,0.5627602000022307
65,DG_k1_t0,16,16,16,8432.699,393,16,1,29,5622.456540809447,6014.698548795043,3498.456540809444,2516.2420079855983,1965.0,373.0,80.0,0,0,C,172,90,C,3,0.3946134000143502
65,DG_k3_t0,16,16,16,8432.699,393,16,1,29,5622.456540809447,6014.698548795043,3498.456540809444,2516.2420079855983,1965.0,373.0,80.0,0,0,C,172,90,C,4,0.41111079999245703
65,C3FDirect,16,16,16,8432.699,393,16,1,29,5622.456540809447,6014.698548795043,3498.456540809444,2516.2420079855983,1965.0,373.0,80.0,0,0,C,172,90,,,0.3973335000046063
65,B,16,16,16,9109.922,447,16,1,27,6122.037522865538,6358.92234692313,3983.0375228655403,2375.884824057589,2235.0,436.0,80.0,0,,,,,,,0.6213795999938156
65,C,16,16,16,9368.876,506,16,1,29,6016.4483913886725,6269.875519711325,3475.4483913886697,2794.4271283226517,2530.0,489.0,80.0,0,,,,,,,0.5166741999855731
66,Cplus3F,16,16,16,9384.7,400,16,1,27,5904.008074989778,6937.700178213087,3952.008074989779,2985.69210322331,2000.0,367.0,80.0,0,0,B,0,0,,,1.1524397000030149
66,DG_k1_t0,16,16,16,7909.268,341,16,1,29,4240.747057052747,5802.268327725851,2678.7470570527476,3123.5212706731054,1705.0,322.0,80.0,0,0,C,253,89,C,1,1.0336069000186399
66,DG_k3_t0,16,16,16,7909.268,341,16,1,29,4240.747057052747,5802.268327725851,2678.7470570527476,3123.5212706731054,1705.0,322.0,80.0,0,0,C,253,89,C,6,1.0109633000101894
66,C3FDirect,16,16,16,7909.268,341,16,1,29,4240.747057052747,5802.268327725851,2678.7470570527476,3123.5212706731054,1705.0,322.0,80.0,0,0,C,253,89,,,1.0558336999965832
66,B,16,16,16,9384.7,400,16,1,27,5904.008074989778,6937.700178213087,3952.008074989779,2985.69210322331,2000.0,367.0,80.0,0,,,,,,,1.1594422000052873
66,C,16,16,16,8891.563,499,16,1,29,4571.804477597825,5836.563008890353,2611.804477597824,3224.7585312925307,2495.0,480.0,80.0,0,,,,,,,1.0387854999862611
67,Cplus3F,16,16,16,8599.617,416,16,1,27,6123.067560400105,6036.617367062458,3811.067560400106,2225.5498066623522,2080.0,403.0,80.0,0,0,B,0,0,,,0.44429119999404065
67,DG_k1_t0,16,16,16,8861.613,436,16,1,27,6385.062744380544,6178.612551042896,3953.062744380544,2225.5498066623522,2180.0,423.0,80.0,0,0,B,0,0,B,0,0.4183025000093039
67,DG_k3_t0,16,16,16,8986.927,383,16,1,29,5663.640689997481,6619.9271359159275,3632.640689997481,2987.286445918447,1915.0,372.0,80.0,0,0,C,186,94,C,3,0.27868170000147074
67,C3FDirect,16,16,16,8986.927,383,16,1,29,5663.640689997481,6619.9271359159275,3632.640689997481,2987.286445918447,1915.0,372.0,80.0,0,0,C,186,94,,,0.2819057999877259
67,B,16,16,16,8599.617,416,16,1,27,6123.067560400105,6036.617367062458,3811.067560400106,2225.5498066623522,2080.0,403.0,80.0,0,,,,,,,0.4862315999926068
67,C,16,16,16,9922.298,482,16,1,29,5957.194227017567,6971.298004305443,3477.194227017567,3494.103777287876,2410.0,461.0,80.0,0,,,,,,,0.7088854000030551
68,Cplus3F,16,16,16,9869.454,473,16,1,27,5775.850862200998,6959.454349641947,3774.8508622009986,3184.60348744095,2365.0,465.0,80.0,0,0,B,0,0,,,0.9369327000167686
68,DG_k1_t0,16,16,16,8045.156,377,16,1,29,5321.745286679061,5713.155786066501,3370.745286679062,2342.4104993874375,1885.0,367.0,80.0,0,0,C,259,106,C,2,0.41601620000437833
68,DG_k3_t0,16,16,16,8045.156,377,16,1,29,5321.745286679061,5713.155786066501,3370.745286679062,2342.4104993874375,1885.0,367.0,80.0,0,0,C,259,106,C,6,0.4615250999922864
68,C3FDirect,16,16,16,8045.156,377,16,1,29,5321.745286679061,5713.155786066501,3370.745286679062,2342.4104993874375,1885.0,367.0,80.0,0,0,C,259,106,,,0.4286615999881178
68,B,16,16,16,9869.454,473,16,1,27,5775.850862200998,6959.454349641947,3774.8508622009986,3184.60348744095,2365.0,465.0,80.0,0,,,,,,,0.9171820000046864
68,C,16,16,16,10061.708,526,16,1,29,5832.630729970508,6849.7084820922355,3370.630729970507,3479.077752121737,2630.0,502.0,80.0,0,,,,,,,1.0612354000040796
69,Cplus3F,16,16,16,9214.417,423,16,1,27,5719.9746294265915,6606.41743900337,3753.9746294265933,2852.4428095767794,2115.0,413.0,80.0,0,0,B,0,0,,,0.9149218999955337
69,DG_k1_t0,16,16,16,7845.086,382,16,1,29,5630.254360709496,5481.0862482284,3575.254360709495,1905.831887518906,1910.0,374.0,80.0,0,0,C,249,85,C,1,0.26802950000273995
69,DG_k3_t0,16,16,16,7845.086,382,16,1,29,5630.254360709496,5481.0862482284,3575.254360709495,1905.831887518906,1910.0,374.0,80.0,0,0,C,249,85,C,5,0.3052288999897428
69,C3FDirect,16,16,16,7845.086,382,16,1,29,5630.254360709496,5481.0862482284,3575.254360709495,1905.831887518906,1910.0,374.0,80.0,0,0,C,249,85,,,0.3041757000028156
69,B,16,16,16,9214.417,423,16,1,27,5719.9746294265915,6606.41743900337,3753.9746294265933,2852.4428095767794,2115.0,413.0,80.0,0,,,,,,,0.9527507000020705
69,C,16,16,16,8495.296,454,16,1,29,5962.9888056419,5713.295882444483,3475.988805641898,2237.307076802587,2270.0,432.0,80.0,0,,,,,,,0.6037977000232786
70,Cplus3F,16,16,16,8658.694,421,16,1,27,6210.1892064859985,6067.693692249092,3947.189206486,2120.5044857630955,2105.0,406.0,80.0,0,0,B,0,0,,,0.80805349998991
70,DG_k1_t0,16,16,16,8920.689,441,16,1,27,6472.1843904664365,6209.68887622953,4089.184390466438,2120.5044857630955,2205.0,426.0,80.0,0,0,B,0,0,B,0,0.78588030001265
70,DG_k3_t0,16,16,16,9071.767,453,16,1,29,6014.909263011808,6288.7665472447825,3675.909263011808,2612.857284232976,2265.0,438.0,80.0,0,0,C,209,99,C,3,0.5205775999929756
70,C3FDirect,16,16,16,9071.767,453,16,1,29,6014.909263011808,6288.7665472447825,3675.909263011808,2612.857284232976,2265.0,438.0,80.0,0,0,C,209,99,,,0.5113894999958575
70,B,16,16,16,8658.694,421,16,1,27,6210.1892064859985,6067.693692249092,3947.189206486,2120.5044857630955,2105.0,406.0,80.0,0,,,,,,,0.8368026000098325
70,C,16,16,16,9431.969,506,16,1,29,6477.23482177542,6336.968546132469,3636.234821775418,2700.733724357053,2530.0,485.0,80.0,0,,,,,,,0.8411794000130612
71,Cplus3F,16,16,16,9982.504,522,16,1,27,6224.099691608417,6777.503621576594,3961.0996916084187,2816.4039299681745,2610.0,515.0,80.0,0,0,B,0,0,,,0.5134685999946669
71,DG_k1_t0,16,16,16,7840.562,366,16,1,29,5882.982955754395,5568.561666242507,3781.982955754398,1786.5787104881101,1830.0,362.0,80.0,0,0,C,121,81,C,4,0.23480840001138858
71,DG_k3_t0,16,16,16,7840.562,366,16,1,29,5882.982955754395,5568.561666242507,3781.982955754398,1786.5787104881101,1830.0,362.0,80.0,0,0,C,121,81,C,7,0.2984145999944303
71,C3FDirect,16,16,16,7840.562,366,16,1,29,5882.982955754395,5568.561666242507,3781.982955754398,1786.5787104881101,1830.0,362.0,80.0,0,0,C,121,81,,,0.27888609998626634
71,B,16,16,16,9982.504,522,16,1,27,6224.099691608417,6777.503621576594,3961.0996916084187,2816.4039299681745,2610.0,515.0,80.0,0,,,,,,,0.5256236999994144
71,C,16,16,16,8842.059,433,16,1,29,6036.574866323617,6179.05945695943,3633.5748663236172,2545.4845906358137,2165.0,418.0,80.0,0,,,,,,,0.6290126999956556
72,Cplus3F,16,16,16,8005.947,406,16,1,27,5602.659957666179,5503.947154715085,3573.6599576661815,1930.2871970489075,2030.0,392.0,80.0,0,0,B,0,0,,,0.7056221999810077
72,DG_k1_t0,16,16,16,8267.942,426,16,1,27,5864.655141646618,5645.942338695522,3715.6551416466195,1930.2871970489075,2130.0,412.0,80.0,0,0,B,0,0,B,0,0.7072809999808669
72,DG_k3_t0,16,16,16,7201.213,341,16,1,29,5176.792752454888,5092.2128795088865,3298.7927524548877,1793.4201270540018,1705.0,324.0,80.0,0,0,C,154,70,C,6,0.457866600016132
72,C3FDirect,16,16,16,7201.213,341,16,1,29,5176.792752454888,5092.2128795088865,3298.7927524548877,1793.4201270540018,1705.0,324.0,80.0,0,0,C,154,70,,,0.4462692000088282
72,B,16,16,16,8005.947,406,16,1,27,5602.659957666179,5503.947154715085,3573.6599576661815,1930.2871970489075,2030.0,392.0,80.0,0,,,,,,,0.6554004000208806
72,C,16,16,16,8736.453,465,16,1,29,5735.246096289505,5897.453477457018,3290.2460962895034,2607.2073811675173,2325.0,434.0,80.0,0,,,,,,,0.8135807999933604
73,Cplus3F,16,16,16,9098.41,429,16,1,27,5704.905028752168,6461.410129823468,3582.905028752169,2878.5051010713005,2145.0,412.0,80.0,0,0,B,0,0,,,0.5931777000078
73,DG_k1_t0,16,16,16,9181.135,375,16,1,29,5267.002710666469,6878.135008343809,3334.002710666469,3544.1322976773426,1875.0,348.0,80.0,0,0,C,162,85,C,3,0.6445524000155274
73,DG_k3_t0,16,16,16,9181.135,375,16,1,29,5267.002710666469,6878.135008343809,3334.002710666469,3544.1322976773426,1875.0,348.0,80.0,0,0,C,162,85,C,5,0.5913442999881227
73,C3FDirect,16,16,16,9181.135,375,16,1,29,5267.002710666469,6878.135008343809,3334.002710666469,3544.1322976773426,1875.0,348.0,80.0,0,0,C,162,85,,,0.6142274999874644
73,B,16,16,16,9098.41,429,16,1,27,5704.905028752168,6461.410129823468,3582.905028752169,2878.5051010713005,2145.0,412.0,80.0,0,,,,,,,0.5618061000132002
73,C,16,16,16,9746.984,441,16,1,29,5545.944006954667,7059.984384969191,3286.944006954666,3773.040378014526,2205.0,402.0,80.0,0,,,,,,,0.9856887000205461
74,Cplus3F,16,16,16,8988.171,475,16,1,27,5787.810980647069,6061.170779129077,3582.8109806470707,2478.359798482005,2375.0,472.0,80.0,0,0,B,0,0,,,0.5533402000146452
74,DG_k1_t0,16,16,16,7609.383,346,16,1,29,5837.587407611574,5468.382554052672,3851.587407611574,1616.7951464410974,1730.0,331.0,80.0,0,0,C,154,71,C,1,0.2404961000138428
74,DG_k3_t0,16,16,16,7609.383,346,16,1,29,5837.587407611574,5468.382554052672,3851.587407611574,1616.7951464410974,1730.0,331.0,80.0,0,0,C,154,71,C,4,0.2683713000151329
74,C3FDirect,16,16,16,7609.383,346,16,1,29,5837.587407611574,5468.382554052672,3851.587407611574,1616.7951464410974,1730.0,331.0,80.0,0,0,C,154,71,,,0.2301889999944251
74,B,16,16,16,8988.171,475,16,1,27,5787.810980647069,6061.170779129077,3582.8109806470707,2478.359798482005,2375.0,472.0,80.0,0,,,,,,,0.550741899991408
74,C,16,16,16,9387.844,476,16,1,29,6315.032742152317,6475.844459781572,3691.032742152316,2784.8117176292576,2380.0,452.0,80.0,0,,,,,,,0.7157383000012487
75,Cplus3F,16,16,16,8912.818,414,16,1,27,5994.698492958128,6354.818429070766,3939.6984929581286,2415.119936112637,2070.0,408.0,80.0,0,0,B,0,0,,,0.5650309000047855
75,DG_k1_t0,16,16,16,8140.36,372,16,1,29,5477.318274984351,5843.3603783606395,3521.318274984352,2322.0421033762887,1860.0,357.0,80.0,0,0,C,163,103,C,4,0.44486449999385513
75,DG_k3_t0,16,16,16,8140.36,372,16,1,29,5477.318274984351,5843.3603783606395,3521.318274984352,2322.0421033762887,1860.0,357.0,80.0,0,0,C,163,103,C,7,0.4242624999897089
75,C3FDirect,16,16,16,8140.36,372,16,1,29,5477.318274984351,5843.3603783606395,3521.318274984352,2322.0421033762887,1860.0,357.0,80.0,0,0,C,163,103,,,0.43129949999274686
75,B,16,16,16,8912.818,414,16,1,27,5994.698492958128,6354.818429070766,3939.6984929581286,2415.119936112637,2070.0,408.0,80.0,0,,,,,,,0.5462579000159167
75,C,16,16,16,8985.988,424,16,1,29,5734.0764975923485,6386.987751258991,3469.0764975923476,2917.9112536666435,2120.0,399.0,80.0,0,,,,,,,0.6712026000022888
