seed,case,model,source_count,all_cleared,total_time_per_source_s,movement_time_per_source_s,detection_switch_time_per_source_s,clear_action_time_per_source_s,measure_actions_per_source,channel_switches_per_source,last_discovery_time_per_source_s,search_end_time_per_source_s,search_movement_time_per_source_s,unfinished_after_search_rate,not_clear_ready_after_search_rate,active_measurements_per_source,co_measurements_per_source,coverage_insertions_per_source,decomposition_error_s
271828,9,I,12,1,375.19216666666665,315.02548718457166,55.166666666666664,5.0,9.25,8.916666666666666,153.692531,179.83525548136967,127.75192214803634,0.75,0.5,2.5,1.3333333333333333,0.6666666666666666,0.00015378513944597216
271828,9,J,12,1,352.7008333333333,283.1174586832475,64.58333333333333,5.0,10.833333333333334,10.416666666666666,130.86515125,171.86564306184997,112.78230972851662,0.6666666666666666,0.5,2.8333333333333335,1.3333333333333333,0.6666666666666666,0.0004958010299560556
271828,9,Jplus,12,1,371.30199999999996,301.71869342015066,64.58333333333333,5.0,10.833333333333334,10.416666666666666,157.36008116666667,160.36008115684498,103.44341449017828,1.0,0.6666666666666666,2.6666666666666665,2.0833333333333335,0.0,0.0003210418080925592
271828,9,Ring8,12,1,346.642,273.72530753295695,67.91666666666667,5.0,11.416666666666666,10.833333333333334,150.58405233333335,171.6670248444395,108.50035817777285,0.75,0.4166666666666667,2.5,1.25,0.5,0.0003096045165875694
271828,10,I,11,1,337.4377272727273,267.8923040805632,64.54545454545455,5.0,10.818181818181818,10.454545454545455,168.38733563636364,196.38733560544162,135.4782446963507,0.9090909090909091,0.5454545454545454,2.5454545454545454,1.5454545454545454,0.7272727272727273,0.00034488619485273375
271828,10,J,11,1,323.86027272727273,249.3147793403923,69.54545454545455,5.0,11.636363636363637,11.363636363636363,171.64174672727273,195.80619440018518,127.53346712745794,0.6363636363636364,0.36363636363636365,2.4545454545454546,1.5454545454545454,0.7272727272727273,0.00042725568482637755
271828,10,Jplus,11,1,334.13827272727275,261.50186588791286,67.63636363636364,5.0,11.363636363636363,10.818181818181818,151.5243161818182,177.40254920803284,113.7661855716692,0.9090909090909091,0.45454545454545453,2.1818181818181817,1.8181818181818181,0.0,0.00047523295870632865
271828,10,Ring8,11,1,328.39245454545454,246.0288459856324,77.36363636363636,5.0,13.0,12.363636363636363,150.45841563636364,193.20030624863637,118.9275789759091,0.8181818181818182,0.45454545454545453,2.5454545454545454,1.7272727272727273,0.5454545454545454,0.0003058419561057235
271828,11,I,11,1,315.63536363636365,244.81719922629097,65.81818181818181,5.0,11.090909090909092,10.363636363636363,202.35244754545454,205.62517484207802,140.5342657511689,0.5454545454545454,0.2727272727272727,2.272727272727273,1.0,0.7272727272727273,0.00019148920046063722
271828,11,J,11,1,308.5258181818182,230.52586271320112,73.0,5.0,12.272727272727273,11.636363636363637,161.93774672727272,191.3287085602484,121.96507219661208,0.7272727272727273,0.45454545454545453,3.1818181818181817,1.9090909090909092,0.7272727272727273,0.0004898452120869479
271828,11,Jplus,11,1,327.7019090909091,256.0655672614744,66.63636363636364,5.0,11.181818181818182,10.727272727272727,147.722452,174.95458798608146,113.04549707699053,0.8181818181818182,0.45454545454545453,2.090909090909091,1.5454545454545454,0.0,0.00023987621898413636
271828,11,Ring8,11,1,338.5767272727273,252.12218817002713,81.45454545454545,5.0,13.636363636363637,13.272727272727273,130.41226563636363,192.75403009338717,115.572211911569,0.8181818181818182,0.5454545454545454,3.6363636363636362,2.4545454545454546,0.6363636363636364,6.987029837546288e-05
271828,12,I,15,1,269.2504,223.650386771337,40.6,5.0,6.8,6.6,117.00583773333332,138.2192023178686,99.35253565120192,0.8,0.3333333333333333,2.3333333333333335,1.5333333333333334,0.5333333333333333,0.0001984299447030935
271828,12,J,15,1,263.42760000000004,212.56090720314666,45.86666666666667,5.0,7.733333333333333,7.2,118.35674133333333,136.03737424250662,92.43737424250662,0.7333333333333333,0.3333333333333333,2.533333333333333,1.6,0.5333333333333333,0.0003919528003279993
