case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
119,CplusLog,16,16,16,11318.72,592,16,1,27,6509.6322934469845,7697.719731526887,3943.6322934469868,3754.087438079896,2960.0,581.0,80.0,0,0,B,0.6452107999939471
119,B,16,16,16,11318.72,592,16,1,27,6509.6322934469845,7697.719731526887,3943.6322934469868,3754.087438079896,2960.0,581.0,80.0,0,,,0.6270033000037074
119,C,16,16,16,9430.041,485,16,1,29,6090.174674652821,6464.040610936857,3463.174674652819,3000.8659362840385,2425.0,461.0,80.0,0,,,0.7118660999985877
120,CplusLog,16,16,16,10488.69,557,16,1,27,6037.887598325723,7084.690430693396,3779.887598325724,3304.802832367672,2785.0,539.0,80.0,0,0,B,0.5797856000135653
120,B,16,16,16,10488.69,557,16,1,27,6037.887598325723,7084.690430693396,3779.887598325724,3304.802832367672,2785.0,539.0,80.0,0,,,0.5766389999771491
120,C,16,16,16,8900.302,523,16,1,29,5788.427243971813,5694.301709274851,3297.4272439718134,2396.874465303037,2615.0,511.0,80.0,0,,,0.6283431999909226
121,CplusLog,16,16,16,8274.565,398,16,1,27,5720.0167595838475,5816.564900185832,3787.0167595838484,2029.5481406019835,1990.0,388.0,80.0,0,0,B,0.3968192999891471
121,B,16,16,16,8274.565,398,16,1,27,5720.0167595838475,5816.564900185832,3787.0167595838484,2029.5481406019835,1990.0,388.0,80.0,0,,,0.3465295999776572
121,C,16,16,16,7539.045,376,16,1,29,4375.7101648625185,5214.044891639172,2514.710164862518,2699.334726776657,1880.0,365.0,80.0,0,,,0.35146639999584295
122,CplusLog,16,16,16,8564.681,384,16,1,27,5359.2726152496125,6192.680640153504,3456.272615249615,2736.408024903889,1920.0,372.0,80.0,0,0,B,0.6398901999928057
122,B,16,16,16,8564.681,384,16,1,27,5359.2726152496125,6192.680640153504,3456.272615249615,2736.408024903889,1920.0,372.0,80.0,0,,,0.6374949000019114
122,C,16,16,16,8746.073,470,16,1,29,4797.443635361062,5863.072803656951,2741.443635361061,3121.6291682958904,2350.0,453.0,80.0,0,,,0.4541529999987688
123,CplusLog,16,16,16,9966.531,494,16,1,27,6295.1250480803055,6934.530695253476,3927.125048080307,3007.4056471731656,2470.0,482.0,80.0,0,0,B,0.4935152000107337
123,B,16,16,16,9966.531,494,16,1,27,6295.1250480803055,6934.530695253476,3927.125048080307,3007.4056471731656,2470.0,482.0,80.0,0,,,0.4995309000078123
123,C,16,16,16,8595.368,438,16,1,29,5144.267927374066,5906.367524296546,3029.267927374066,2877.099596922482,2190.0,419.0,80.0,0,,,0.737961400009226
124,CplusLog,16,16,16,9564.588,434,16,1,27,6128.114501428249,6895.58791556616,3954.1145014282506,2941.4734141379104,2170.0,419.0,80.0,0,0,B,0.39858450001338497
124,B,16,16,16,9564.588,434,16,1,27,6128.114501428249,6895.58791556616,3954.1145014282506,2941.4734141379104,2170.0,419.0,80.0,0,,,0.4788974999974016
124,C,16,16,16,7540.137,422,16,1,29,4681.492630730623,4931.137345569955,2606.4926307306223,2324.644714839333,2110.0,419.0,80.0,0,,,0.3265825999842491
125,CplusLog,16,16,16,8241.451,388,16,1,27,5910.416025197924,5850.4512474573385,3813.416025197925,2037.0352222594151,1940.0,371.0,80.0,0,0,B,0.4934633999946527
125,B,16,16,16,8241.451,388,16,1,27,5910.416025197924,5850.4512474573385,3813.416025197925,2037.0352222594151,1940.0,371.0,80.0,0,,,0.5477585000044201
125,C,16,16,16,9272.042,553,16,1,29,6240.274196469287,5880.041578331829,3471.2741964692855,2408.767381862544,2765.0,547.0,80.0,0,,,0.3217503000050783
126,CplusLog,16,16,16,7943.125,340,16,1,27,5337.219832660958,5834.125003518757,3432.21983266096,2401.9051708577954,1700.0,329.0,80.0,0,0,B,0.32676540000829846
126,B,16,16,16,7943.125,340,16,1,27,5337.219832660958,5834.125003518757,3432.21983266096,2401.9051708577954,1700.0,329.0,80.0,0,,,0.3043729000200983
126,C,16,16,16,9479.745,503,16,1,29,6068.728589576472,6403.744592738156,3491.7285895764717,2912.0160031616883,2515.0,481.0,80.0,0,,,0.5479161000112072
127,CplusLog,16,16,16,8069.629,423,16,1,27,4845.002551624672,5465.629383474238,3056.0025516246733,2409.626831849564,2115.0,409.0,80.0,0,0,B,0.4039976999920327
127,B,16,16,16,8069.629,423,16,1,27,4845.002551624672,5465.629383474238,3056.0025516246733,2409.626831849564,2115.0,409.0,80.0,0,,,0.40881660001468845
127,C,16,16,16,8864.132,456,16,1,29,6242.2583441812485,6060.132018327001,3636.2583441812467,2423.8736741457537,2280.0,444.0,80.0,0,,,0.4330562000104692
128,CplusLog,16,16,16,9957.42,486,16,1,27,6235.405818440876,6981.42015300189,3971.4058184408764,3010.0143345610127,2430.0,466.0,80.0,0,0,B,0.45305219999863766
128,B,16,16,16,9957.42,486,16,1,27,6235.405818440876,6981.42015300189,3971.4058184408764,3010.0143345610127,2430.0,466.0,80.0,0,,,0.47765159999835305
128,C,16,16,16,9471.48,519,16,1,29,6431.143288370545,6285.480179388926,3646.143288370543,2639.3368910183854,2595.0,511.0,80.0,0,,,0.4756978000223171
129,CplusLog,16,16,16,8636.116,428,16,1,27,4620.2153795701815,6002.115525417219,2853.2153795701834,3148.9001458470348,2140.0,414.0,80.0,0,0,B,0.587544899986824
129,B,16,16,16,8636.116,428,16,1,27,4620.2153795701815,6002.115525417219,2853.2153795701834,3148.9001458470348,2140.0,414.0,80.0,0,,,0.5692469999776222
129,C,16,16,16,9347.294,477,16,1,29,5895.590269643011,6421.29386965766,3373.5902696430107,3047.7036000146504,2385.0,461.0,80.0,0,,,0.5413477000256535
130,CplusLog,16,16,16,8762.181,422,16,1,27,6071.1851825668,6165.180999231343,3777.1851825668014,2387.9958166645433,2110.0,407.0,80.0,0,0,B,0.425901700014947
130,B,16,16,16,8762.181,422,16,1,27,6071.1851825668,6165.180999231343,3777.1851825668014,2387.9958166645433,2110.0,407.0,80.0,0,,,0.3556817999924533
130,C,16,16,16,9475.069,539,16,1,29,5594.551058281917,6173.068761097143,3279.5510582819156,2893.517702815227,2695.0,527.0,80.0,0,,,0.48921999998856336
131,CplusLog,16,16,16,7455.955,361,16,1,27,5030.613649731729,5217.95523903498,3114.6136497317307,2103.34158930325,1805.0,353.0,80.0,0,0,B,0.481651400012197
131,B,16,16,16,7455.955,361,16,1,27,5030.613649731729,5217.95523903498,3114.6136497317307,2103.34158930325,1805.0,353.0,80.0,0,,,0.5153865999891423
131,C,16,16,16,11779.333,826,16,1,29,5170.634018174499,6753.333156950772,2778.6340181744986,3974.699138776278,4130.0,816.0,80.0,0,,,1.0702285000006668
132,CplusLog,16,16,16,8398.221,375,16,1,27,4484.020817489022,6103.220775860714,2830.0208174890236,3273.1999583716924,1875.0,340.0,80.0,0,0,B,0.5028028999804519
132,B,16,16,16,8398.221,375,16,1,27,4484.020817489022,6103.220775860714,2830.0208174890236,3273.1999583716924,1875.0,340.0,80.0,0,,,0.6798419999831822
132,C,16,16,16,8160.255,373,16,1,29,5031.959459435212,5858.255183650734,2957.959459435211,2900.2957242155217,1865.0,357.0,80.0,0,,,0.5303971000248566
133,CplusLog,16,16,16,9119.871,404,16,1,27,5839.509970296987,6629.871112239979,3797.509970296989,2832.361141942987,2020.0,390.0,80.0,0,0,B,0.2761721999850124
133,B,16,16,16,9119.871,404,16,1,27,5839.509970296987,6629.871112239979,3797.509970296989,2832.361141942987,2020.0,390.0,80.0,0,,,0.2084366999915801
133,C,16,16,16,10951.436,535,16,1,29,6081.338934656029,7687.4360429871795,3649.3389346560293,4038.0971083311542,2675.0,509.0,80.0,0,,,0.6565492999798153
134,CplusLog,16,16,16,9695.75,495,16,1,27,6056.425513439906,6664.750203801769,3774.4255134399086,2890.324690361865,2475.0,476.0,80.0,0,0,B,0.8322187000012491
134,B,16,16,16,9695.75,495,16,1,27,6056.425513439906,6664.750203801769,3774.4255134399086,2890.324690361865,2475.0,476.0,80.0,0,,,0.7537620999792125
134,C,16,16,16,9681.531,545,16,1,29,6256.795003199426,6356.531269778295,3474.795003199425,2881.7362665788705,2725.0,520.0,80.0,0,,,0.5526524000160862
135,CplusLog,16,16,16,9879.772,471,16,1,27,6064.192492288523,6992.772118432586,3801.1924922885237,3191.5796261440596,2355.0,452.0,80.0,0,0,B,0.23209760000463575
135,B,16,16,16,9879.772,471,16,1,27,6064.192492288523,6992.772118432586,3801.1924922885237,3191.5796261440596,2355.0,452.0,80.0,0,,,0.26181669998914003
135,C,16,16,16,8206.872,402,16,1,29,5658.773214323106,5725.872012752137,3370.773214323105,2355.0987984290323,2010.0,391.0,80.0,0,,,0.43730330001562834
136,CplusLog,16,16,16,8687.977,395,16,1,27,5477.43851762344,6253.9771467145,3434.4385176234423,2819.538629091058,1975.0,379.0,80.0,0,0,B,0.6863175999897067
136,B,16,16,16,8687.977,395,16,1,27,5477.43851762344,6253.9771467145,3434.4385176234423,2819.538629091058,1975.0,379.0,80.0,0,,,0.5362925000081304
136,C,16,16,16,9986.362,450,16,1,29,5979.23526703925,7253.36162394453,3636.2352670392484,3617.126356905288,2250.0,403.0,80.0,0,,,1.0415937000070699
137,CplusLog,16,16,16,9966.249,477,16,1,27,6045.019086342586,7046.248547912039,3799.019086342587,3247.229461569453,2385.0,455.0,80.0,0,0,B,0.4165799999900628
137,B,16,16,16,9966.249,477,16,1,27,6045.019086342586,7046.248547912039,3799.019086342587,3247.229461569453,2385.0,455.0,80.0,0,,,0.4493642000015825
137,C,16,16,16,9852.098,485,16,1,29,5897.96637285547,6880.0978458076415,3476.966372855468,3403.131472952174,2425.0,467.0,80.0,0,,,0.3972365999943577
138,CplusLog,16,16,16,9679.405,475,16,1,27,6564.766432309568,6755.405013871515,4097.766432309569,2657.638581561945,2375.0,469.0,80.0,0,0,B,0.37690969998948276
138,B,16,16,16,9679.405,475,16,1,27,6564.766432309568,6755.405013871515,4097.766432309569,2657.638581561945,2375.0,469.0,80.0,0,,,0.34919400000944734
138,C,16,16,16,9735.433,506,16,1,29,5845.581983388318,6639.432882577196,3472.5819833883174,3166.8508991888834,2530.0,486.0,80.0,0,,,0.7421872000268195
139,CplusLog,16,16,16,8209.229,370,16,1,27,5834.241691785481,5915.229327876133,3813.241691785482,2101.987636090649,1850.0,364.0,80.0,0,0,B,0.3247370999888517
139,B,16,16,16,8209.229,370,16,1,27,5834.241691785481,5915.229327876133,3813.241691785482,2101.987636090649,1850.0,364.0,80.0,0,,,0.38536240000394173
139,C,16,16,16,8944.53,492,16,1,29,6030.801667520428,5924.529956270867,3465.801667520426,2458.7282887504452,2460.0,480.0,80.0,0,,,0.6960603999905288
140,CplusLog,16,16,16,8152.649,334,16,1,27,5599.356884245499,6076.649123883662,3778.3568842455,2298.2922396381614,1670.0,326.0,80.0,0,0,B,0.27161109997541644
140,B,16,16,16,8152.649,334,16,1,27,5599.356884245499,6076.649123883662,3778.3568842455,2298.2922396381614,1670.0,326.0,80.0,0,,,0.21936519999871962
140,C,16,16,16,8253.0,375,16,1,29,5580.314248106501,5937.000213103062,3477.3142481064992,2459.685964996565,1875.0,361.0,80.0,0,,,0.33247610001126304
141,CplusLog,16,16,16,9072.785,457,16,1,27,6133.890728066235,6259.785297856912,3928.8907280662365,2330.8945697906756,2285.0,448.0,80.0,0,0,B,0.4602608999994118
141,B,16,16,16,9072.785,457,16,1,27,6133.890728066235,6259.785297856912,3928.8907280662365,2330.8945697906756,2285.0,448.0,80.0,0,,,0.3875372000038624
141,C,16,16,16,8457.01,488,16,1,29,5793.938291832975,5458.0097744493305,3296.938291832974,2161.0714826163553,2440.0,479.0,80.0,0,,,0.2479452000115998
142,CplusLog,16,16,16,9450.128,452,16,1,27,5496.803603921734,6666.128251523573,3441.8036039217354,3224.3246476018376,2260.0,444.0,80.0,0,0,B,0.7691003000072669
142,B,16,16,16,9450.128,452,16,1,27,5496.803603921734,6666.128251523573,3441.8036039217354,3224.3246476018376,2260.0,444.0,80.0,0,,,0.6001540999859571
142,C,16,16,16,9393.02,519,16,1,29,5267.347057154154,6203.019921137236,2947.347057154152,3255.6728639830835,2595.0,515.0,80.0,0,,,0.3707587000099011
143,CplusLog,16,16,16,8867.317,449,16,1,27,6228.5931221796545,6095.317477910135,3957.593122179656,2137.724355730479,2245.0,447.0,80.0,0,0,B,0.5804539000091609
143,B,16,16,16,8867.317,449,16,1,27,6228.5931221796545,6095.317477910135,3957.593122179656,2137.724355730479,2245.0,447.0,80.0,0,,,0.5058576000155881
143,C,16,16,16,8584.251,428,16,1,29,5878.544034996779,5961.250631422288,3500.544034996779,2460.7065964255107,2140.0,403.0,80.0,0,,,0.4276637999864761
144,CplusLog,16,16,16,9187.614,427,16,1,27,4845.5025500771435,6555.614026684088,3018.502550077145,3537.111476606944,2135.0,417.0,80.0,0,0,B,0.5793320999946445
144,B,16,16,16,9187.614,427,16,1,27,4845.5025500771435,6555.614026684088,3018.502550077145,3537.111476606944,2135.0,417.0,80.0,0,,,0.503259999997681
