case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
51,L950_C2,10,10,10,11693.067,444,10,1,31,8914.077905996752,8995.067365394856,6396.077905996753,2598.989459398105,2220.0,428.0,50.0,0,0.46890360000543296
51,Route31,10,10,10,11549.429,461,10,1,31,8760.785355243832,8755.42919170343,6166.785355243831,2588.643836459602,2305.0,439.0,50.0,0,0.6018011999840382
51,ClippedRoute,10,10,10,11549.429,461,10,1,31,8760.785355243832,8755.42919170343,6166.785355243831,2588.643836459602,2305.0,439.0,50.0,0,0.5950827999913599
52,L950_C2,14,14,14,10089.66,320,14,1,31,8274.134245356825,8101.660352625373,6411.134245356824,1690.526107268549,1600.0,318.0,70.0,0,0.3201554999977816
52,Route31,14,14,14,9961.823,348,14,1,31,8176.945746492462,7804.8225839990755,6132.945746492462,1671.8768375066131,1740.0,347.0,70.0,0,0.23594909999519587
52,ClippedRoute,14,14,14,9961.823,348,14,1,31,8176.945746492462,7804.8225839990755,6132.945746492462,1671.8768375066131,1740.0,347.0,70.0,0,0.23304899997310713
53,L950_C2,12,12,12,10675.96,354,12,1,31,8470.448267190432,8492.960263908297,6395.448267190432,2097.5119967178634,1770.0,353.0,60.0,0,0.20984779999707825
53,Route31,12,12,12,10627.798,390,12,1,31,8408.268960314259,8228.797738444193,6117.268960314259,2111.5287781299317,1950.0,389.0,60.0,0,0.21929559999261983
53,ClippedRoute,12,12,12,10627.798,390,12,1,31,8408.268960314259,8228.797738444193,6117.268960314259,2111.5287781299317,1950.0,389.0,60.0,0,0.21610369998961687
54,L950_C2,14,14,14,11078.036,336,14,1,31,8188.211274939567,9005.036407744401,6396.211274939567,2608.8251328048323,1680.0,323.0,70.0,0,0.6537391000019852
54,Route31,14,14,14,10965.284,363,14,1,31,8114.329096536322,8730.28413967899,6160.329096536322,2569.9550431426696,1815.0,350.0,70.0,0,0.6710787999909371
54,ClippedRoute,14,14,14,10965.284,363,14,1,31,8114.329096536322,8730.28413967899,6160.329096536322,2569.9550431426696,1815.0,350.0,70.0,0,0.6657235999882687
55,L950_C2,15,15,15,10672.381,270,15,1,31,7750.448267190432,9008.380629987463,6395.448267190432,2612.9323627970343,1350.0,239.0,75.0,0,1.424227899988182
55,Route31,15,15,15,10947.939,314,15,1,31,7736.268960314259,9018.939411931857,6117.268960314259,2901.6704516176014,1570.0,284.0,75.0,0,1.3770988000032958
55,ClippedRoute,15,15,15,10947.939,314,15,1,31,7736.268960314259,9018.939411931857,6117.268960314259,2901.6704516176014,1570.0,284.0,75.0,0,1.3631848999939393
56,L950_C2,10,10,10,11003.736,414,10,1,31,8770.448267190432,8480.735781021685,6395.448267190432,2085.287513831256,2070.0,403.0,50.0,0,0.5559841000067536
56,Route31,10,10,10,10710.792,423,10,1,31,8599.162488867238,8128.7915771259995,6135.162488867238,1993.6290882587614,2115.0,417.0,50.0,0,0.34061649997602217
56,ClippedRoute,10,10,10,10710.792,423,10,1,31,8599.162488867238,8128.7915771259995,6135.162488867238,1993.6290882587614,2115.0,417.0,50.0,0,0.34958859998732805
57,L950_C2,16,16,16,5041.021,161,16,1,31,1622.8848593970267,4013.021263635104,1020.8848593970265,2992.1364042380765,805.0,143.0,80.0,0,0.5205809000181034
57,Route31,16,16,16,6243.74,224,16,1,31,2719.8127139610338,4839.7399263426805,1749.8127139610335,3089.927212381647,1120.0,204.0,80.0,0,0.5508279000059702
57,ClippedRoute,16,16,16,6243.74,224,16,1,31,2719.8127139610338,4839.7399263426805,1749.8127139610335,3089.927212381647,1120.0,204.0,80.0,0,0.5527511000109371
58,L950_C2,12,12,12,10935.294,334,12,1,31,8290.448267190432,8881.294269255513,6395.448267190432,2485.846002065084,1670.0,324.0,60.0,0,0.3907373000110965
58,Route31,12,12,12,10801.758,355,12,1,31,8138.268960314259,8621.758137428613,6117.268960314259,2504.489177114357,1775.0,345.0,60.0,0,0.3815251000050921
58,ClippedRoute,12,12,12,10801.758,355,12,1,31,8138.268960314259,8621.758137428613,6117.268960314259,2504.489177114357,1775.0,345.0,60.0,0,0.3701776999805588
59,L950_C2,15,15,15,11083.484,343,15,1,31,8174.042803749309,8969.48383075305,6400.04280374931,2569.441027003742,1715.0,324.0,75.0,0,0.5408656999934465
59,Route31,15,15,15,10962.9,353,15,1,31,7932.571107972827,8788.900363595658,6122.571107972827,2666.3292556228303,1765.0,334.0,75.0,0,0.565049299999373
59,ClippedRoute,15,15,15,10962.9,353,15,1,31,7932.571107972827,8788.900363595658,6122.571107972827,2666.3292556228303,1765.0,334.0,75.0,0,0.5639662000176031
60,L950_C2,11,11,11,10529.316,382,11,1,31,8635.975535378311,8187.315975368201,6399.97553537831,1787.3404399898918,1910.0,377.0,55.0,0,0.16203569999197498
60,Route31,11,11,11,10496.696,402,11,1,31,8448.942731197296,8040.695752579372,6122.942731197295,1917.753021382077,2010.0,391.0,55.0,0,0.2671838999958709
60,ClippedRoute,11,11,11,10496.696,402,11,1,31,8448.942731197296,8040.695752579372,6122.942731197295,1917.753021382077,2010.0,391.0,55.0,0,0.2696245999832172
61,L950_C2,16,16,16,7877.991,339,16,1,31,3278.7433226726716,5781.991445290485,2326.7433226726716,3455.2481226178174,1695.0,321.0,80.0,0,0.9617797000100836
61,Route31,16,16,16,9115.863,334,16,1,31,5462.743322672672,7036.862718862543,4036.7433226726716,3000.1193961898725,1670.0,329.0,80.0,0,0.6369817000231706
61,ClippedRoute,16,16,16,9115.863,334,16,1,31,5462.743322672672,7036.862718862543,4036.7433226726716,3000.1193961898725,1670.0,329.0,80.0,0,0.6285832999856211
62,L950_C2,14,14,14,10869.359,381,14,1,31,8405.14504757392,8524.358992937696,6403.14504757392,2121.21394536378,1905.0,370.0,70.0,0,0.4157365999999456
62,Route31,14,14,14,10857.431,417,14,1,31,8404.989137196566,8296.431320719757,6156.989137196566,2139.442183523197,2085.0,406.0,70.0,0,0.377883799985284
62,ClippedRoute,14,14,14,10857.431,417,14,1,31,8404.989137196566,8296.431320719757,6156.989137196566,2139.442183523197,2085.0,406.0,70.0,0,0.367616099974839
63,L950_C2,13,13,13,10947.066,338,13,1,31,8248.448267190432,8872.065702126236,6395.448267190432,2476.6174349358043,1690.0,320.0,65.0,0,0.5705476999864914
63,Route31,13,13,13,10618.964,361,13,1,31,8144.023824257067,8401.96390762865,6118.023824257067,2283.940083371584,1805.0,347.0,65.0,0,0.48173560001305304
63,ClippedRoute,13,13,13,10618.964,361,13,1,31,8144.023824257067,8401.96390762865,6118.023824257067,2283.940083371584,1805.0,347.0,65.0,0,0.48316430000704713
64,L950_C2,16,16,16,5959.895,177,16,1,31,2525.0,4831.894509540931,1710.0,3121.894509540928,885.0,163.0,80.0,0,0.6580052999779582
64,Route31,16,16,16,5994.121,241,16,1,31,2952.0718940491365,4474.120621948059,1904.0718940491365,2570.0487278989226,1205.0,235.0,80.0,0,0.5565995999786537
64,ClippedRoute,16,16,16,5994.121,241,16,1,31,2952.0718940491365,4474.120621948059,1904.0718940491365,2570.0487278989226,1205.0,235.0,80.0,0,0.5475933999987319
65,L950_C2,15,15,15,10431.596,273,15,1,31,7822.596728602818,8743.596209261741,6402.596728602818,2340.9994806589275,1365.0,248.0,75.0,0,0.8663095000083558
65,Route31,15,15,15,10607.593,324,15,1,31,7808.477297524471,8620.593119937575,6124.477297524471,2496.1158224131104,1620.0,292.0,75.0,0,1.0387824999925215
65,ClippedRoute,15,15,15,10607.593,324,15,1,31,7808.477297524471,8620.593119937575,6124.477297524471,2496.1158224131104,1620.0,292.0,75.0,0,1.0377468999940902
66,L950_C2,16,16,16,5088.525,211,16,1,31,1263.0,3759.52500589031,760.0,2999.52500589031,1055.0,194.0,80.0,0,0.8499352999788243
66,Route31,16,16,16,5857.233,231,16,1,31,2359.0,4403.233117282604,1520.0,2883.2331172826034,1155.0,219.0,80.0,0,0.8646393000090029
66,ClippedRoute,16,16,16,5857.233,231,16,1,31,2359.0,4403.233117282604,1520.0,2883.2331172826034,1155.0,219.0,80.0,0,0.8648491000058129
67,L950_C2,10,10,10,10404.222,391,10,1,31,8766.187140459544,8011.2219652840495,6453.187140459544,1558.0348248245066,1955.0,388.0,50.0,0,0.1801823999849148
67,Route31,10,10,10,10556.968,413,10,1,31,8596.007833583371,8034.967705707792,6175.007833583371,1859.959872124422,2065.0,407.0,50.0,0,0.20090369999525137
67,ClippedRoute,10,10,10,10556.968,413,10,1,31,8596.007833583371,8034.967705707792,6175.007833583371,1859.959872124422,2065.0,407.0,50.0,0,0.19524970001657493
68,L950_C2,14,14,14,10724.255,303,14,1,31,8067.6791010284405,8850.255165341388,6395.6791010284405,2454.576064312951,1515.0,289.0,70.0,0,0.6536107999854721
68,Route31,14,14,14,10644.978,336,14,1,31,7987.428832645298,8572.978077075388,6117.428832645299,2455.5492444300903,1680.0,322.0,70.0,0,0.6670928999956232
68,ClippedRoute,14,14,14,10644.978,336,14,1,31,7987.428832645298,8572.978077075388,6117.428832645299,2455.5492444300903,1680.0,322.0,70.0,0,0.6869153000006918
69,L950_C2,13,13,13,10488.616,355,13,1,31,8308.097158440556,8299.61609443512,6258.097158440556,2041.5189359945618,1775.0,349.0,65.0,0,0.3196489000110887
69,Route31,13,13,13,10422.823,386,13,1,31,8396.126646802913,8047.823149584761,6149.126646802912,1898.6965027818483,1930.0,380.0,65.0,0,0.29301829999894835
69,ClippedRoute,13,13,13,10422.823,386,13,1,31,8396.126646802913,8047.823149584761,6149.126646802912,1898.6965027818483,1930.0,380.0,65.0,0,0.3089221000263933
70,L950_C2,15,15,15,10207.045,267,15,1,31,7948.149544889604,8532.045037745442,6408.149544889603,2123.895492855839,1335.0,265.0,75.0,0,0.36394920002203435
70,Route31,15,15,15,10270.547,318,15,1,31,8024.899158141023,8289.546788167345,6167.899158141023,2121.647630026325,1590.0,316.0,75.0,0,0.33221900000353344
70,ClippedRoute,15,15,15,10270.547,318,15,1,31,8024.899158141023,8289.546788167345,6167.899158141023,2121.647630026325,1590.0,316.0,75.0,0,0.33089769998332486
71,L950_C2,16,16,16,5736.671,163,16,1,31,2940.6418449096436,4694.670915314836,2133.6418449096436,2561.0290704051927,815.0,147.0,80.0,0,0.5874554000038188
71,Route31,16,16,16,7898.579,258,16,1,31,5363.0,6279.578740816095,3990.0,2289.5787408160973,1290.0,249.0,80.0,0,0.4606822000059765
71,ClippedRoute,16,16,16,7898.579,258,16,1,31,5363.0,6279.578740816095,3990.0,2289.5787408160973,1290.0,249.0,80.0,0,0.4540077999990899
72,L950_C2,14,14,14,11810.417,376,14,1,31,8346.918170337703,9512.41653528833,6303.9181703377035,3208.4983649506235,1880.0,348.0,70.0,0,0.7952825000102166
72,Route31,14,14,14,11136.31,383,14,1,31,8342.911629479237,8784.309988289982,6191.911629479237,2592.3983588107453,1915.0,367.0,70.0,0,0.7065184000239242
72,ClippedRoute,14,14,14,11136.31,383,14,1,31,8342.911629479237,8784.309988289982,6191.911629479237,2592.3983588107453,1915.0,367.0,70.0,0,0.682578600011766
73,L950_C2,15,15,15,10342.86,285,15,1,31,8051.983454775239,8569.859805199929,6465.983454775239,2103.8763504246886,1425.0,273.0,75.0,0,0.5970878999796696
73,Route31,15,15,15,10357.455,310,15,1,31,7856.268960314259,8431.455157817225,6117.268960314259,2314.186197502965,1550.0,301.0,75.0,0,0.5793992000108119
73,ClippedRoute,15,15,15,10357.455,310,15,1,31,7856.268960314259,8431.455157817225,6117.268960314259,2314.186197502965,1550.0,301.0,75.0,0,0.5734292000124697
74,L950_C2,12,12,12,11526.88,388,12,1,31,8614.473672272781,9148.87991593242,6402.473672272781,2746.406243659639,1940.0,378.0,60.0,0,0.5272245999949519
74,Route31,12,12,12,11207.784,395,12,1,31,8427.262240506207,8783.78352348007,6138.262240506208,2645.5212829738616,1975.0,389.0,60.0,0,0.41300619998946786
74,ClippedRoute,12,12,12,11207.784,395,12,1,31,8427.262240506207,8783.78352348007,6138.262240506208,2645.5212829738616,1975.0,389.0,60.0,0,0.41489980000187643
75,L950_C2,13,13,13,10130.519,323,13,1,31,8273.344430445663,8133.51928341877,6427.3444304456625,1706.174852973107,1615.0,317.0,65.0,0,0.39339069998823106
75,Route31,13,13,13,10065.436,354,13,1,31,8144.268960314259,7881.435505874903,6117.268960314259,1764.1665455606449,1770.0,349.0,65.0,0,0.40021590000833385
75,ClippedRoute,13,13,13,10065.436,354,13,1,31,8144.268960314259,7881.435505874903,6117.268960314259,1764.1665455606449,1770.0,349.0,65.0,0,0.3968765999889001
76,L950_C2,16,16,16,6231.086,223,16,1,31,3225.489042207667,4822.085731747964,2291.489042207667,2530.596689540298,1115.0,214.0,80.0,0,0.5061180000193417
76,Route31,16,16,16,7862.344,283,16,1,31,5587.22433257074,6094.344131477788,4035.2243325707404,2059.1197989070465,1415.0,273.0,80.0,0,0.5515087000094354
76,ClippedRoute,16,16,16,7862.344,283,16,1,31,5587.22433257074,6094.344131477788,4035.2243325707404,2059.1197989070465,1415.0,273.0,80.0,0,0.5511391000181902
77,L950_C2,13,13,13,10223.044,306,13,1,31,8163.5969286887275,8327.043912952222,6395.5969286887275,1931.446984263496,1530.0,301.0,65.0,0,0.21745409999857657
77,Route31,13,13,13,9881.877,333,13,1,31,8054.268960314259,7823.876856346671,6117.268960314259,1706.607896032415,1665.0,328.0,65.0,0,0.2717986000061501
77,ClippedRoute,13,13,13,9881.877,333,13,1,31,8054.268960314259,7823.876856346671,6117.268960314259,1706.607896032415,1665.0,328.0,65.0,0,0.2710916000069119
78,L950_C2,13,13,13,10559.474,360,13,1,31,8422.448267190432,8346.474125347757,6395.448267190432,1951.0258581573291,1800.0,348.0,65.0,0,0.6204731999896467
78,Route31,13,13,13,10418.204,373,13,1,31,8210.268960314259,8129.203970776519,6117.268960314259,2011.9350104622629,1865.0,359.0,65.0,0,0.666987100004917
78,ClippedRoute,13,13,13,10418.204,373,13,1,31,8210.268960314259,8129.203970776519,6117.268960314259,2011.9350104622629,1865.0,359.0,65.0,0,0.6740451999939978
79,L950_C2,12,12,12,10473.194,341,12,1,31,8425.61115870903,8373.193502589242,6454.61115870903,1918.5823438802126,1705.0,335.0,60.0,0,0.2670270999951754
79,Route31,12,12,12,10581.477,373,12,1,31,8339.431851832858,8289.47705291339,6176.431851832857,2113.0452010805316,1865.0,367.0,60.0,0,0.24985160000505857
79,ClippedRoute,12,12,12,10581.477,373,12,1,31,8339.431851832858,8289.47705291339,6176.431851832857,2113.0452010805316,1865.0,367.0,60.0,0,0.24988560000201687
80,L950_C2,15,15,15,10756.01,299,15,1,31,8015.36410032106,8911.010160620981,6410.36410032106,2500.646060299921,1495.0,275.0,75.0,0,0.6635272999992594
80,Route31,15,15,15,10396.466,327,15,1,31,7927.438284252288,8378.466406811163,6124.438284252288,2254.0281225588787,1635.0,308.0,75.0,0,0.47649830000591464
80,ClippedRoute,15,15,15,10396.466,327,15,1,31,7927.438284252288,8378.466406811163,6124.438284252288,2254.0281225588787,1635.0,308.0,75.0,0,0.47302120001404546
81,L950_C2,11,11,11,10281.391,355,11,1,31,8492.838944997446,8105.390561938682,6431.838944997445,1673.5516169412394,1775.0,346.0,55.0,0,0.2814539000100922
81,Route31,11,11,11,10013.763,367,11,1,31,8279.520278227084,7765.763318652562,6146.520278227084,1619.243040425478,1835.0,358.0,55.0,0,0.2668247999972664
81,ClippedRoute,11,11,11,10013.763,367,11,1,31,8279.520278227084,7765.763318652562,6146.520278227084,1619.243040425478,1835.0,358.0,55.0,0,0.27008159999968484
82,L950_C2,16,16,16,5517.327,190,16,1,31,2234.4850799070023,4309.327279754262,1522.4850799070023,2786.842199847261,950.0,178.0,80.0,0,0.6591822000045795
82,Route31,16,16,16,7620.379,326,16,1,31,2610.4850799070023,5595.379025068904,1712.4850799070023,3882.893945161898,1630.0,315.0,80.0,0,0.6688377999817021
82,ClippedRoute,16,16,16,7620.379,326,16,1,31,2610.4850799070023,5595.379025068904,1712.4850799070023,3882.893945161898,1630.0,315.0,80.0,0,0.6719826000044122
83,L950_C2,11,11,11,10569.034,355,11,1,31,8434.448267190432,8391.034433672967,6395.448267190432,1995.5861664825336,1775.0,348.0,55.0,0,0.4057033999997657
83,Route31,11,11,11,10396.7,374,11,1,31,8276.268960314259,8103.700381170282,6117.268960314259,1986.431420856021,1870.0,368.0,55.0,0,0.37037610000697896
83,ClippedRoute,11,11,11,10396.7,374,11,1,31,8276.268960314259,8103.700381170282,6117.268960314259,1986.431420856021,1870.0,368.0,55.0,0,0.3775164999824483
84,L950_C2,15,15,15,10568.627,264,15,1,31,7828.448267190432,8922.626910400368,6395.448267190432,2527.1786432099375,1320.0,251.0,75.0,0,0.6622808999964036
84,Route31,15,15,15,10682.788,320,15,1,31,7886.268960314259,8701.788120508847,6117.268960314259,2584.51916019459,1600.0,306.0,75.0,0,0.6506011000019498
84,ClippedRoute,15,15,15,10682.788,320,15,1,31,7886.268960314259,8701.788120508847,6117.268960314259,2584.51916019459,1600.0,306.0,75.0,0,0.6484363999916241
85,L950_C2,14,14,14,11081.781,360,14,1,31,8441.126666937083,8865.780682828981,6415.126666937084,2450.6540158918983,1800.0,346.0,70.0,0,0.49508720001904294
85,Route31,14,14,14,10911.872,366,14,1,31,8168.268960314259,8660.872000411742,6117.268960314259,2543.6030400974823,1830.0,351.0,70.0,0,0.5928472000232432
85,ClippedRoute,14,14,14,10911.872,366,14,1,31,8168.268960314259,8660.872000411742,6117.268960314259,2543.6030400974823,1830.0,351.0,70.0,0,0.5918136000109371
86,L950_C2,14,14,14,10875.341,377,14,1,31,8512.448267190432,8552.341169838202,6395.448267190432,2156.892902647772,1885.0,368.0,70.0,0,0.3717292999790516
86,Route31,14,14,14,10431.873,384,14,1,31,8339.827796919559,8065.87308655751,6153.827796919561,1912.0452896379502,1920.0,376.0,70.0,0,0.2879014999780338
86,ClippedRoute,14,14,14,10431.873,384,14,1,31,8339.827796919559,8065.87308655751,6153.827796919561,1912.0452896379502,1920.0,376.0,70.0,0,0.28904059997876175
87,L950_C2,11,11,11,10414.672,338,11,1,31,8364.125159599917,8335.671826318003,6398.125159599917,1937.546666718088,1690.0,334.0,55.0,0,0.2676430999999866
87,Route31,11,11,11,10293.272,367,11,1,31,8271.945852723744,8039.271908452138,6119.945852723745,1919.3260557283938,1835.0,364.0,55.0,0,0.2019014000252355
87,ClippedRoute,11,11,11,10293.272,367,11,1,31,8271.945852723744,8039.271908452138,6119.945852723745,1919.3260557283938,1835.0,364.0,55.0,0,0.2028305999992881
88,L950_C2,14,14,14,10835.331,299,14,1,31,8008.241578118705,8994.331338047507,6397.241578118705,2597.089759928802,1495.0,276.0,70.0,0,0.6549177999841049
88,Route31,14,14,14,10902.636,338,14,1,31,7994.16490418722,8820.636273327695,6119.164904187219,2701.471369140477,1690.0,322.0,70.0,0,0.4641317999921739
88,ClippedRoute,14,14,14,10902.636,338,14,1,31,7994.16490418722,8820.636273327695,6119.164904187219,2701.471369140477,1690.0,322.0,70.0,0,0.46624869998777285
89,L950_C2,16,16,16,7398.788,239,16,1,31,3802.601056608355,5896.787746800264,2670.601056608355,3226.1866901919107,1195.0,227.0,80.0,0,0.7058006000006571
89,Route31,16,16,16,8150.078,272,16,1,31,4956.601056608355,6472.078190143298,3620.601056608355,2851.4771335349483,1360.0,238.0,80.0,0,0.9313399999809917
89,ClippedRoute,16,16,16,8150.078,272,16,1,31,4956.601056608355,6472.078190143298,3620.601056608355,2851.4771335349483,1360.0,238.0,80.0,0,0.9454277000040747
90,L950_C2,14,14,14,10484.965,329,14,1,31,8467.33093414408,8454.965216949668,6623.330934144079,1831.6342828055838,1645.0,315.0,70.0,0,0.667084699991392
90,Route31,14,14,14,10219.548,337,14,1,31,8017.906683489838,8139.548014846285,6123.906683489838,2015.6413313564456,1685.0,325.0,70.0,0,0.6963622999901418
90,ClippedRoute,14,14,14,10219.548,337,14,1,31,8017.906683489838,8139.548014846285,6123.906683489838,2015.6413313564456,1685.0,325.0,70.0,0,0.6885230999905616
91,L950_C2,12,12,12,11275.568,382,12,1,31,8580.718913779743,8933.568367249953,6404.718913779744,2528.849453470208,1910.0,372.0,60.0,0,0.4812572000082582
91,Route31,12,12,12,11052.248,399,12,1,31,8443.457978937728,8610.247801175512,6166.457978937728,2443.789822237786,1995.0,387.0,60.0,0,0.4694523000216577
91,ClippedRoute,12,12,12,11052.248,399,12,1,31,8443.457978937728,8610.247801175512,6166.457978937728,2443.789822237786,1995.0,387.0,60.0,0,0.47181580000324175
92,L950_C2,16,16,16,6593.198,254,16,1,31,3737.1234737820682,5010.1983662953735,2671.1234737820682,2339.0748925133053,1270.0,233.0,80.0,0,0.7592756999947596
92,Route31,16,16,16,7789.03,327,16,1,31,5198.330217924447,5753.029532073762,3659.330217924449,2093.6993141493144,1635.0,321.0,80.0,0,0.5637257999915164
92,ClippedRoute,16,16,16,7789.03,327,16,1,31,5198.330217924447,5753.029532073762,3659.330217924449,2093.6993141493144,1635.0,321.0,80.0,0,0.5501494999916758
93,L950_C2,14,14,14,10591.565,314,14,1,31,8189.612218453918,8644.56485370313,6397.612218453918,2246.9526352492103,1570.0,307.0,70.0,0,0.43073700001696125
93,Route31,14,14,14,10592.161,341,14,1,31,8060.268960314259,8484.16122406023,6117.268960314259,2366.8922637459723,1705.0,333.0,70.0,0,0.4627629999886267
93,ClippedRoute,14,14,14,10592.161,341,14,1,31,8060.268960314259,8484.16122406023,6117.268960314259,2366.8922637459723,1705.0,333.0,70.0,0,0.46039720001863316
94,L950_C2,15,15,15,10924.121,348,15,1,31,8364.162867366009,8782.120557818003,6454.162867366008,2327.957690451992,1740.0,327.0,75.0,0,0.5764292999811005
94,Route31,15,15,15,10870.64,376,15,1,31,8214.375215843222,8562.640434708006,6141.375215843222,2421.2652188647867,1880.0,353.0,75.0,0,0.6144213000079617
94,ClippedRoute,15,15,15,10870.64,376,15,1,31,8214.375215843222,8562.640434708006,6141.375215843222,2421.2652188647867,1880.0,353.0,75.0,0,0.6170581000042148
95,L950_C2,12,12,12,11120.877,380,12,1,31,8493.501039693467,8805.876828710772,6395.501039693467,2410.3757890173115,1900.0,355.0,60.0,0,0.6063244000251871
95,Route31,12,12,12,10386.812,369,12,1,31,8261.627462485245,8125.8124493747655,6164.627462485246,1961.1849868895192,1845.0,356.0,60.0,0,0.5870670999865979
95,ClippedRoute,12,12,12,10386.812,369,12,1,31,8261.627462485245,8125.8124493747655,6164.627462485246,1961.1849868895192,1845.0,356.0,60.0,0,0.5864636999904178
96,L950_C2,13,13,13,10173.319,328,13,1,31,8318.22517631387,8149.318939148783,6444.22517631387,1705.0937628349132,1640.0,319.0,65.0,0,0.44085150002501905
96,Route31,13,13,13,10588.236,358,13,1,31,8138.268960314259,8387.235558156055,6117.268960314259,2269.966597841797,1790.0,346.0,65.0,0,0.5072011000011116
96,ClippedRoute,13,13,13,10588.236,358,13,1,31,8138.268960314259,8387.235558156055,6117.268960314259,2269.966597841797,1790.0,346.0,65.0,0,0.5131227000092622
97,L950_C2,16,16,16,6792.815,232,16,1,31,4399.0,5338.815475612767,3230.0,2108.8154756127688,1160.0,214.0,80.0,0,0.5209250999905635
97,Route31,16,16,16,8139.771,315,16,1,31,5753.713718066007,6191.771403025529,4189.713718066007,2002.0576849595247,1575.0,293.0,80.0,0,0.5177826000144705
97,ClippedRoute,16,16,16,8139.771,315,16,1,31,5753.713718066007,6191.771403025529,4189.713718066007,2002.0576849595247,1575.0,293.0,80.0,0,0.5198603000026196
98,L950_C2,10,10,10,10679.355,396,10,1,31,8674.448267190432,8260.354521326612,6395.448267190432,1864.9062541361802,1980.0,389.0,50.0,0,0.3865761999913957
98,Route31,10,10,10,10639.465,420,10,1,31,8516.268960314259,8079.464910449735,6117.268960314259,1962.1959501354786,2100.0,410.0,50.0,0,0.4848741999885533
98,ClippedRoute,10,10,10,10639.465,420,10,1,31,8516.268960314259,8079.464910449735,6117.268960314259,1962.1959501354786,2100.0,410.0,50.0,0,0.4851124999986496
99,L950_C2,12,12,12,10902.405,352,12,1,31,8316.466740452925,8758.404641541758,6411.466740452925,2346.9379010888347,1760.0,324.0,60.0,0,0.7211950999917462
99,Route31,12,12,12,10428.926,345,12,1,31,8042.268960314259,8313.9263371781,6117.268960314259,2196.657376863843,1725.0,330.0,60.0,0,0.6352341000165325
99,ClippedRoute,12,12,12,10428.926,345,12,1,31,8042.268960314259,8313.9263371781,6117.268960314259,2196.657376863843,1725.0,330.0,60.0,0,0.6125178999791387
100,L950_C2,10,10,10,10311.218,386,10,1,31,8687.663794936923,7948.218125317108,6404.663794936923,1543.5543303801855,1930.0,383.0,50.0,0,0.24634700000751764
100,Route31,10,10,10,10394.605,406,10,1,31,8510.268960314259,7911.605251060438,6117.268960314259,1794.3362907461797,2030.0,403.0,50.0,0,0.2171401999949012
100,ClippedRoute,10,10,10,10394.605,406,10,1,31,8510.268960314259,7911.605251060438,6117.268960314259,1794.3362907461797,2030.0,403.0,50.0,0,0.2128255999996327
