seed,case,model,source_count,all_cleared,total_time_per_source_s,movement_time_per_source_s,detection_switch_time_per_source_s,clear_action_time_per_source_s,measure_actions_per_source,channel_switches_per_source,last_discovery_time_per_source_s,search_end_time_per_source_s,unfinished_after_search_rate,not_clear_ready_after_search_rate,active_measurements_per_source,co_measurements_per_source,coverage_insertions_per_source,decomposition_error_s
314159,131,F_fixed_insert,14,1,301.2855714285714,250.71417051616203,45.57142857142857,5.0,7.642857142857143,7.357142857142857,132.9389287857143,156.79607162795125,0.8571428571428571,0.2857142857142857,2.2857142857142856,1.3571428571428572,0.5714285714285714,0.00038722626868548105
314159,131,F,14,1,306.1208571428571,254.04940220006262,47.07142857142857,5.0,7.857142857142857,7.785714285714286,129.11383942857142,154.25669655583195,1.0,0.42857142857142855,2.357142857142857,1.5714285714285714,0.5714285714285714,0.00036919912326993654
314159,132,C+,13,1,353.7626923076923,281.455027959783,67.3076923076923,5.0,11.307692307692308,10.76923076923077,142.23076923076923,175.76923076923077,1.0,0.6923076923076923,1.2307692307692308,0.3076923076923077,0.0,0.000363477179689653
314159,132,F_fixed_no_insert,13,1,321.0977692307692,265.7131777058182,50.38461538461539,5.0,8.461538461538462,8.076923076923077,129.76923076923077,156.84615384615387,1.0,0.8461538461538461,2.3076923076923075,1.3846153846153846,0.0,0.0003101756374235265
314159,132,F_dynamic_no_insert,13,1,321.0977692307692,265.7131777058182,50.38461538461539,5.0,8.461538461538462,8.076923076923077,129.76923076923077,156.84615384615387,1.0,0.8461538461538461,2.3076923076923075,1.3846153846153846,0.0,0.0003101756374235265
314159,132,F_fixed_insert,13,1,321.0533076923077,265.59173510238276,50.46153846153846,5.0,8.461538461538462,8.153846153846153,141.39747092307692,168.47439399462243,0.9230769230769231,0.38461538461538464,2.3076923076923075,1.2307692307692308,0.6153846153846154,0.0004436690242073382
314159,132,F,13,1,320.36976923076924,264.1390338226505,51.23076923076923,5.0,8.615384615384615,8.153846153846153,167.36726538461537,169.21341926151175,0.8461538461538461,0.5384615384615384,2.3846153846153846,1.1538461538461537,0.6153846153846154,0.0004396944568725303
314159,133,C+,13,1,329.3926923076923,261.9311852297343,62.46153846153846,5.0,10.461538461538462,10.153846153846153,119.3076923076923,170.23076923076923,1.0,0.8461538461538461,1.3076923076923077,0.46153846153846156,0.0,0.0004079865466337651
314159,133,F_fixed_no_insert,13,1,314.5268461538462,260.4499412822644,49.07692307692308,5.0,8.23076923076923,7.923076923076923,106.84615384615384,154.0769230769231,1.0,0.9230769230769231,2.5384615384615383,1.6153846153846154,0.0,0.0002366694370721234
314159,133,F_dynamic_no_insert,13,1,330.67207692307693,277.3644094288715,48.30769230769231,5.0,8.153846153846153,7.538461538461538,126.53846153846153,154.53846153846155,1.0,0.9230769230769231,2.5384615384615383,1.4615384615384615,0.0,0.0003225753298465861
314159,133,F_fixed_insert,13,1,292.71007692307694,238.63313973516503,49.07692307692308,5.0,8.23076923076923,7.923076923076923,126.41676307692309,173.18599387015047,0.6153846153846154,0.38461538461538464,2.5384615384615383,1.4615384615384615,0.6153846153846154,0.00018344285490456969
314159,133,F,13,1,283.2232307692308,230.83857786954215,47.38461538461539,5.0,7.923076923076923,7.769230769230769,97.81221723076922,178.94103934780048,0.6923076923076923,0.15384615384615385,2.5384615384615383,1.8461538461538463,0.6153846153846154,0.00048769595196063165
