case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
1,L950_C2,12,12,12,10832.641,401,12,1,31,8643.942830152295,8382.641187583893,6395.942830152294,1986.6983574315998,2005.0,385.0,60.0,0,0.21359579998534173
1,ShiftB,12,12,12,9849.605,369,12,1,28,7344.736514974659,7583.6049399830545,5233.736514974659,2349.8684250083966,1845.0,361.0,60.0,0,0.29530199998407625
2,L950_C2,13,13,13,10206.932,300,13,1,31,8186.97740362959,8343.931909082079,6431.97740362959,1911.9545054524892,1500.0,298.0,65.0,0,0.12311670000781305
2,ShiftB,13,13,13,8899.36,274,13,1,28,6786.736514974659,7196.359617723437,5233.736514974659,1962.6231027487763,1370.0,268.0,65.0,0,0.17758920000051148
