seed,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,movement_time_s,active_measurements,co_measurements,coverage_insertions,search_end_time_s,no_signal_actions,failed_clear_actions,decision_wall_time_s
55021,23,G_rolling_coverage,11,11,11,4502.356,125,11,1,3702.355718,33,18,6,2202.0194419349455,81,0,0.565646
55021,23,I_ring_optimized,11,11,11,4262.364,123,11,1,3473.364476,31,17,8,2129.7467348035952,81,0,0.779107
55021,24,G_rolling_coverage,11,11,11,4203.075,119,11,1,3439.075111,27,17,8,2271.768826572061,81,0,0.264048
55021,24,I_ring_optimized,11,11,11,3703.066,121,11,1,2931.065752,31,14,8,2136.0871334705243,79,0,0.659641
55021,25,G_rolling_coverage,12,12,12,3461.51,102,12,1,2793.510314,24,15,7,2223.13143973471,66,0,0.466012
55021,25,I_ring_optimized,12,12,12,3302.066,100,12,1,2647.066309,22,15,7,2085.854020392462,66,0,0.374471
55021,26,G_rolling_coverage,15,15,15,4111.773,115,15,1,3352.772806,40,26,8,2218.517766092602,60,0,0.794359
55021,26,I_ring_optimized,15,15,15,3951.081,108,15,1,3233.081,39,27,8,2217.309648271558,56,0,1.028334
55021,27,G_rolling_coverage,10,10,10,3848.518,126,10,1,3045.518099,25,9,8,2276.662778721401,92,0,0.472908
55021,27,I_ring_optimized,10,10,10,3643.664,127,10,1,2834.664071,26,11,8,2185.7351005500514,92,0,0.377044
55021,28,G_rolling_coverage,14,14,14,4368.155,119,14,1,3591.155018,33,19,8,2275.8405050516776,72,0,0.307675
55021,28,I_ring_optimized,14,14,14,4015.789,121,14,1,3225.788501,36,24,8,2148.542755686532,71,0,0.558001
55021,29,G_rolling_coverage,10,10,10,3356.38,118,10,1,2599.379598,23,13,8,2262.755233774359,85,0,0.277626
55021,29,I_ring_optimized,10,10,10,3337.081,120,10,1,2569.080711,25,15,8,2220.876846368418,85,0,0.493901
55021,30,G_rolling_coverage,10,10,10,3536.335,125,10,1,2740.334569,24,13,6,2245.821142143781,91,0,0.543021
55021,30,I_ring_optimized,10,10,10,3445.25,125,10,1,2650.249899,24,12,7,2142.8943691754985,91,0,0.582339
55021,31,G_rolling_coverage,11,11,11,4055.706,118,11,1,3295.706124,30,16,8,2196.0863605500135,77,0,0.731703
55021,31,I_ring_optimized,11,11,11,3573.508,106,11,1,2884.508081,22,9,8,2138.265823548283,73,0,0.543157
55021,32,G_rolling_coverage,14,14,14,4465.098,112,14,1,3725.098322,34,20,8,2246.833423890307,64,0,0.567807
55021,32,I_ring_optimized,14,14,14,3997.589,112,14,1,3260.589239,34,19,8,2130.5039888257434,64,0,0.637586
55021,33,G_rolling_coverage,11,11,11,3770.209,105,11,1,3087.208547,23,12,7,2221.325090640556,71,0,0.466068
55021,33,I_ring_optimized,11,11,11,3647.81,105,11,1,2965.809999,23,11,7,2112.820582363984,71,0,0.46059
55021,34,G_rolling_coverage,12,12,12,3660.661,104,12,1,2980.66058,27,15,8,2197.718030039326,66,0,0.526743
55021,34,I_ring_optimized,12,12,12,3561.238,105,12,1,2877.238225,28,17,8,2076.85568472521,65,0,0.705491
55021,35,G_rolling_coverage,16,16,16,4707.73,108,16,1,3984.730075,40,24,8,2178.5253482100957,52,0,1.066024
55021,35,I_ring_optimized,16,16,16,4428.91,111,16,1,3688.909799,43,30,8,2123.19796272488,53,0,1.192245
55021,36,G_rolling_coverage,16,16,16,4437.875,121,16,1,3637.875135,41,21,8,1922.975560985224,64,0,0.690793
55021,36,I_ring_optimized,16,16,16,4271.057,115,16,1,3506.057447,35,21,8,1875.9657462514788,64,0,0.642337
55021,37,G_rolling_coverage,10,10,10,3927.214,121,10,1,3155.213652,22,14,3,2195.28405784847,89,0,0.359775
55021,37,I_ring_optimized,10,10,10,3793.358,122,10,1,3015.35808,23,11,6,2249.556342828086,89,0,1.102711
55021,38,G_rolling_coverage,16,16,16,4035.012,86,16,1,3442.012336,39,25,8,1939.5976277718848,31,0,0.5064
55021,38,I_ring_optimized,16,16,16,3953.065,85,16,1,3370.064697,43,26,8,1411.2754973558378,26,0,0.59333
55021,39,G_rolling_coverage,13,13,13,3869.114,122,13,1,3076.11376,33,22,8,2254.4868062942646,76,0,1.017114
55021,39,I_ring_optimized,13,13,13,3653.987,106,13,1,2956.987092,30,18,7,2076.51115199428,63,0,0.886938
55021,40,G_rolling_coverage,10,10,10,3570.775,114,10,1,2842.77452,27,17,7,2257.656725797947,77,0,1.196575
55021,40,I_ring_optimized,10,10,10,3414.764,110,10,1,2708.763739,23,16,6,2116.2851592164757,77,0,0.728251
55021,41,G_rolling_coverage,14,14,14,4318.593,121,14,1,3526.592964,36,21,8,2303.9726182652503,71,0,1.535946
55021,41,I_ring_optimized,14,14,14,4194.154,121,14,1,3400.153507,36,20,8,2228.6914443579126,71,0,1.124976
55021,42,G_rolling_coverage,12,12,12,3935.002,109,12,1,3224.001569,25,15,7,2199.9250938061277,72,0,0.390582
55021,42,I_ring_optimized,12,12,12,3825.331,110,12,1,3108.331228,26,15,7,2099.095815414542,72,0,0.625199
55021,43,G_rolling_coverage,15,15,15,4107.912,104,15,1,3412.912152,36,24,8,2239.859054597565,53,0,0.770436
55021,43,I_ring_optimized,15,15,15,3955.043,101,15,1,3278.043365,33,23,8,2131.926945820027,53,0,0.488094
55021,44,G_rolling_coverage,10,10,10,4225.24,131,10,1,3395.240184,25,11,7,2322.7039068084314,96,0,0.160957
55021,44,I_ring_optimized,10,10,10,4070.998,130,10,1,3245.997769,24,11,6,2144.1161769477376,96,0,0.365352
