seed,case,model,source_count,all_cleared,total_time_per_source_s,movement_time_per_source_s,detection_switch_time_per_source_s,clear_action_time_per_source_s,measure_actions_per_source,channel_switches_per_source,last_discovery_time_per_source_s,search_end_time_per_source_s,search_movement_time_per_source_s,unfinished_after_search_rate,not_clear_ready_after_search_rate,active_measurements_per_source,co_measurements_per_source,coverage_insertions_per_source,decomposition_error_s
314159,114,I_rotated,10,1,343.361,271.4610451163288,66.9,5.0,11.2,10.9,183.56381779999998,223.4175961390787,155.21759613907872,0.5,0.2,2.1,1.2,0.8,0.00045116328828953556
314159,115,G,16,1,292.3200625,241.69503731107994,45.625,5.0,7.6875,7.1875,138.3316445625,140.95664458172388,101.83164458172386,0.9375,0.6875,2.4375,1.5,0.5,0.00040302272100234404
314159,115,G_rotated,16,1,284.013875,234.26386944245203,44.75,5.0,7.5,7.25,136.114187,137.98918698399868,97.67668698399874,0.875,0.4375,2.3125,1.375,0.375,8.892076721167541e-05
314159,115,I,16,1,264.6409375,217.89095547123588,41.75,5.0,7.0,6.75,110.253857125,112.12885713924439,77.1288571392444,0.875,0.5625,2.375,1.5,0.3125,0.00028753977403539466
314159,115,I_rotated,16,1,273.156,223.71849108488078,44.4375,5.0,7.5,6.9375,129.912148375,131.78714837625262,92.66214837625265,0.875,0.5,2.3125,1.5,0.3125,0.00014264190758694895
314159,116,G,15,1,279.9060666666667,230.8394165113962,44.06666666666667,5.0,7.4,7.066666666666666,105.54387446666667,146.07720779495284,109.47720779495285,0.8666666666666667,0.6666666666666666,2.7333333333333334,1.5333333333333334,0.5333333333333333,0.00024767094237176934
314159,116,G_rotated,15,1,253.09693333333334,204.2969307764529,43.8,5.0,7.333333333333333,7.133333333333334,144.26654306666666,145.86654309707987,103.79987643041316,0.8666666666666667,0.4,2.466666666666667,1.8666666666666667,0.5333333333333333,3.835320649159257e-05
314159,116,I,15,1,272.9096,223.30960675252743,44.6,5.0,7.466666666666667,7.266666666666667,100.98323793333334,138.84990459814307,101.84990459814311,0.8666666666666667,0.6666666666666666,2.8,1.6666666666666667,0.5333333333333333,0.00010128791154784267
314159,116,I_rotated,15,1,273.75600000000003,223.75597424593153,45.0,5.0,7.533333333333333,7.333333333333333,136.90810233333335,138.10810233788985,95.90810233788984,0.9333333333333333,0.4,2.6666666666666665,2.066666666666667,0.5333333333333333,0.00038631102734143496
314159,117,G,10,1,354.1022,282.20218089253547,66.9,5.0,11.2,10.9,153.8580719,226.76315128067873,161.16315128067873,0.7,0.3,2.3,1.3,0.7,0.0001910746454996115
314159,117,G_rotated,10,1,401.486,323.38595346903264,73.1,5.0,12.3,11.6,194.3232098,229.52320981604976,160.92320981604976,0.8,0.5,3.3,1.9,0.8,0.00046530967392754974
314159,117,I,10,1,353.0753,280.97528078814673,67.1,5.0,11.3,10.6,147.6892712,214.08927117643825,150.38927117643823,0.7,0.5,2.4,1.4,0.5,0.0001921185325954866
314159,117,I_rotated,10,1,409.8803,333.28034576659513,71.6,5.0,12.0,11.6,179.7497746,212.34977463887117,145.54977463887116,0.8,0.5,3.0,1.7,0.8,0.000457665951216768
314159,118,G,14,1,289.8597142857143,241.07401131703156,43.785714285714285,5.0,7.357142857142857,7.0,130.1340755,153.56264693152687,113.13407550295547,0.9285714285714286,0.42857142857142855,2.5,1.7142857142857142,0.5714285714285714,0.0001584384417583351
314159,118,G_rotated,14,1,289.8348571428572,238.83484398598915,46.0,5.0,7.714285714285714,7.428571428571429,126.51792364285714,149.08935219275574,110.23220933561285,0.9285714285714286,0.6428571428571429,2.857142857142857,1.7857142857142858,0.5714285714285714,0.00018419615207676543
314159,118,I,14,1,292.3029285714286,240.44580467773562,46.857142857142854,5.0,7.857142857142857,7.571428571428571,122.74104035714286,145.16961175987188,102.95532604558619,0.9285714285714286,0.5,3.0,2.2142857142857144,0.5714285714285714,0.00026548829873718205
314159,118,I_rotated,14,1,294.2516428571429,244.53739118042836,44.714285714285715,5.0,7.5,7.214285714285714,119.98927957142857,141.13213669329625,101.06070812186765,0.8571428571428571,0.42857142857142855,2.642857142857143,1.5,0.5714285714285714,0.0004765259968735336
314159,119,G,10,1,378.5587,304.25873442225173,69.3,5.0,11.6,11.3,196.5813838,234.5564340117458,165.55643401174572,0.6,0.3,2.0,1.0,0.8,0.0003442225174694613
314159,119,G_rotated,10,1,433.3491,354.74913642585227,73.6,5.0,12.4,11.6,190.2478077,227.84780772503868,161.14780772503872,0.8,0.6,2.6,1.1,0.7,0.0003642585229499673
314159,119,I,10,1,364.72069999999997,289.32073055999234,70.4,5.0,11.8,11.4,182.458726,216.60210571205116,148.3021057120512,0.6,0.4,2.2,1.1,0.7,0.00030559992364942445
314159,119,I_rotated,10,1,399.31309999999996,321.1131403214695,73.2,5.0,12.3,11.7,173.6518278,209.25182779329006,143.05182779329002,0.8,0.7,2.5,1.3,0.5,0.0004032146948702575
314159,120,G,14,1,299.80192857142856,246.65903779341156,48.142857142857146,5.0,8.071428571428571,7.785714285714286,137.50014514285715,159.6430022568862,114.92871654260055,0.8571428571428571,0.5,2.642857142857143,1.7857142857142858,0.5,0.00047089223789953394
314159,120,G_rotated,14,1,304.57321428571424,250.8589407245958,48.714285714285715,5.0,8.142857142857142,8.0,135.69441728571428,160.24629067784988,113.81771924927845,0.7857142857142857,0.5,2.357142857142857,1.4285714285714286,0.5714285714285714,0.00017014434160955716
314159,120,I,14,1,294.5749285714286,244.00347687931503,45.57142857142857,5.0,7.642857142857143,7.357142857142857,132.5303922142857,153.2446779633169,110.74467796331689,0.7857142857142857,0.42857142857142855,2.2142857142857144,1.1428571428571428,0.5714285714285714,0.00032368958954975824
314159,120,I_rotated,14,1,293.85564285714287,240.56990756951853,48.285714285714285,5.0,8.071428571428571,7.928571428571429,127.55246557142857,149.59853387629013,103.59853387629012,0.7857142857142857,0.5,2.2857142857142856,1.3571428571428572,0.5714285714285714,0.0002940267409030639
314159,121,G,16,1,250.18175,205.68173063535733,39.5,5.0,6.6875,6.0625,120.723826625,120.72382660635394,85.47382660635394,0.8125,0.4375,2.625,1.8125,0.5,0.0003098342826888256
314159,121,G_rotated,16,1,237.91475,199.91477853276166,33.0,5.0,5.5625,5.1875,119.2888606875,119.28886066229059,88.91386066229059,0.6875,0.3125,2.25,1.3125,0.5,0.00045652418657482485
314159,121,I,16,1,248.7413125,204.11632552640293,39.625,5.0,6.6875,6.1875,113.5668255625,113.56682556523398,78.69182556523398,0.8125,0.5,2.625,1.6875,0.5,0.00020842244703089818
314159,121,I_rotated,16,1,239.847625,198.97260227335534,35.875,5.0,6.0,5.875,106.261000375,106.26100038808748,75.3235003880875,0.875,0.5625,2.6875,1.8125,0.5,0.00036362631453812355
314159,122,G,14,1,295.54,239.75431801941505,50.785714285714285,5.0,8.5,8.285714285714286,136.93930721428572,161.22502152441993,115.22502152441992,0.7857142857142857,0.6428571428571429,3.0,1.9285714285714286,0.5714285714285714,0.00045227181044538156
314159,122,G_rotated,14,1,320.55792857142853,267.4865269599523,48.07142857142857,5.0,8.071428571428571,7.714285714285714,139.75023442857142,166.99693923440378,121.92551066297524,0.7142857142857143,0.42857142857142855,2.7857142857142856,1.5714285714285714,0.5714285714285714,0.0003774393321691605
