case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
29,C3FDirect,15,15,15,7253.129,326,15,1,29,5520.2120372859235,5227.128819119603,3682.212037285923,1544.9167818336778,1630.0,321.0,75.0,0,1,C,89,91,0.20681460000923835
29,B,15,15,15,8938.506,379,15,1,27,6249.437791650159,6603.506286888341,4121.437791650161,2482.06849523818,1895.0,365.0,75.0,0,,,,,0.5509633000183385
29,C,15,15,15,7579.953,308,15,1,29,5423.121076948859,5661.95269589461,3637.1210769488584,2024.8316189457514,1540.0,303.0,75.0,0,,,,,0.1548940000066068
30,Cplus3F,15,15,15,7931.768,347,15,1,29,5568.384361936625,5782.768145894713,3645.3843619366244,2137.3837839580897,1735.0,339.0,75.0,0,3,C,138,107,0.17773399999714456
30,C3FDirect,15,15,15,7931.768,347,15,1,29,5568.384361936625,5782.768145894713,3645.3843619366244,2137.3837839580897,1735.0,339.0,75.0,0,3,C,138,107,0.18938550000893883
30,B,15,15,15,9290.0,383,15,1,27,6186.8719793931805,6926.999980082247,4081.871979393182,2845.128000689063,1915.0,373.0,75.0,0,,,,,0.6548512000008486
30,C,15,15,15,9190.895,397,15,1,29,5628.384361936625,6749.895399361124,3645.3843619366244,3104.5110374245,1985.0,381.0,75.0,0,,,,,0.47999219998018816
31,Cplus3F,15,15,15,7307.481,322,15,1,29,5566.024781693267,5305.480803547531,3722.0247816932674,1583.4560218542624,1610.0,317.0,75.0,0,3,C,138,110,0.1396367000124883
31,C3FDirect,15,15,15,7307.481,322,15,1,29,5566.024781693267,5305.480803547531,3722.0247816932674,1583.4560218542624,1610.0,317.0,75.0,0,3,C,138,110,0.11444020000635646
31,B,15,15,15,9073.094,402,15,1,27,6274.4228239938875,6624.0944120688755,4148.422823993888,2475.671588074993,2010.0,364.0,75.0,0,,,,,0.3308839999954216
31,C,15,15,15,8022.96,325,15,1,29,5528.7302035968105,6002.959737345995,3652.7302035968105,2350.2295337491837,1625.0,320.0,75.0,0,,,,,0.23980169999413192
32,Cplus3F,13,13,13,7841.026,356,13,1,29,5724.620992989785,5649.0256967083105,3658.620992989784,1990.4047037185271,1780.0,347.0,65.0,0,5,C,75,65,0.12495270001818426
32,C3FDirect,13,13,13,7841.026,356,13,1,29,5724.620992989785,5649.0256967083105,3658.620992989784,1990.4047037185271,1780.0,347.0,65.0,0,5,C,75,65,0.1710089000116568
32,B,13,13,13,9286.537,458,13,1,27,6318.750422207925,6481.537262518264,4131.750422207926,2349.7868403103403,2290.0,450.0,65.0,0,,,,,0.504557099979138
32,C,13,13,13,7796.382,337,13,1,29,5602.331684610733,5715.382433666043,3637.331684610732,2078.0507490553114,1685.0,331.0,65.0,0,,,,,0.28594349999912083
33,Cplus3F,16,16,16,5083.219,215,16,1,29,2540.2165409075105,3729.2192045125116,1560.2165409075112,2169.0026636050006,1075.0,199.0,80.0,0,5,C,53,78,0.38333449998754077
33,C3FDirect,16,16,16,5083.219,215,16,1,29,2540.2165409075105,3729.2192045125116,1560.2165409075112,2169.0026636050006,1075.0,199.0,80.0,0,5,C,53,78,0.29901439999230206
33,B,16,16,16,7782.915,345,16,1,27,5719.582336115703,5639.91450748271,3748.5823361157054,1891.332171367008,1725.0,338.0,80.0,0,,,,,0.3910308000049554
33,C,16,16,16,5281.414,205,16,1,29,2457.941601312379,3995.4135105226883,1553.9416013123796,2441.471909210309,1025.0,181.0,80.0,0,,,,,0.5952579000149854
34,Cplus3F,13,13,13,7471.1,366,13,1,29,5822.9354469967475,5218.100494277149,3710.9354469967475,1507.165047280402,1830.0,358.0,65.0,0,4,C,61,64,0.2699869999778457
34,C3FDirect,13,13,13,7471.1,366,13,1,29,5822.9354469967475,5218.100494277149,3710.9354469967475,1507.165047280402,1830.0,358.0,65.0,0,4,C,61,64,0.24268019999726675
34,B,13,13,13,9937.415,461,13,1,27,6534.8719793931805,7149.415288364307,4081.871979393182,3067.543308971132,2305.0,418.0,65.0,0,,,,,0.6866612999874633
34,C,13,13,13,8133.915,384,13,1,29,5858.046074512151,5775.915321202341,3636.0460745121495,2139.869246690194,1920.0,373.0,65.0,0,,,,,0.2301920999889262
35,Cplus3F,15,15,15,7076.961,319,15,1,29,5567.602378050609,5091.961402322913,3689.6023780506107,1402.359024272304,1595.0,315.0,75.0,0,5,C,76,80,0.09568949998356402
35,C3FDirect,15,15,15,7076.961,319,15,1,29,5567.602378050609,5091.961402322913,3689.6023780506107,1402.359024272304,1595.0,315.0,75.0,0,5,C,76,80,0.12714930000947788
35,B,15,15,15,8104.312,305,15,1,27,5896.7674292782285,6203.311959120186,4124.7674292782285,2078.5445298419604,1525.0,301.0,75.0,0,,,,,0.30418700000154786
35,C,15,15,15,8280.399,353,15,1,29,5637.963690730492,6095.399294813091,3635.963690730492,2459.435604082599,1765.0,345.0,75.0,0,,,,,0.29346429998986423
36,Cplus3F,10,10,10,8006.246,435,10,1,29,6199.419591041274,5360.245711228354,3677.419591041272,1682.8261201870828,2175.0,421.0,50.0,0,2,C,60,62,0.15219409999554045
36,C3FDirect,10,10,10,8006.246,435,10,1,29,6199.419591041274,5360.245711228354,3677.419591041272,1682.8261201870828,2175.0,421.0,50.0,0,2,C,60,62,0.18949610000709072
36,B,10,10,10,8458.586,441,10,1,27,6612.8215565892515,5777.586002407197,4082.821556589253,1694.7644458179443,2205.0,426.0,50.0,0,,,,,0.16455290000885725
36,C,10,10,10,8292.438,428,10,1,29,6108.47591519354,5686.437766709597,3632.4759151935386,2053.96185151606,2140.0,416.0,50.0,0,,,,,0.2404446000000462
37,Cplus3F,13,13,13,6815.428,316,13,1,29,5587.758490880217,4857.428419735668,3707.7584908802173,1149.66992885545,1580.0,313.0,65.0,0,8,C,81,79,0.020648400008212775
37,C3FDirect,13,13,13,6815.428,316,13,1,29,5587.758490880217,4857.428419735668,3707.7584908802173,1149.66992885545,1580.0,313.0,65.0,0,8,C,81,79,0.008249800011981279
37,B,13,13,13,7401.59,346,13,1,27,6174.814264282071,5261.589526065723,4125.814264282072,1135.7752617836504,1730.0,345.0,65.0,0,,,,,0.1570443999953568
37,C,13,13,13,6805.081,297,13,1,29,5449.758490880217,4962.08092001295,3707.7584908802173,1254.3224291327342,1485.0,293.0,65.0,0,,,,,0.2317936000181362
38,Cplus3F,14,14,14,7125.972,312,14,1,29,5594.155381173604,5186.9724756225905,3744.155381173604,1442.8170944489873,1560.0,309.0,70.0,0,6,C,89,68,0.07074279998778366
38,C3FDirect,14,14,14,7125.972,312,14,1,29,5594.155381173604,5186.9724756225905,3744.155381173604,1442.8170944489873,1560.0,309.0,70.0,0,6,C,89,68,0.06811700001708232
38,B,14,14,14,8297.35,319,14,1,27,5886.871979393181,6320.350012598977,4081.871979393182,2238.4780332057953,1595.0,312.0,70.0,0,,,,,0.3404732999915723
38,C,14,14,14,7779.038,328,14,1,29,5531.5198223602565,5759.038084247082,3704.5198223602556,2054.5182618868284,1640.0,310.0,70.0,0,,,,,0.6334314999985509
39,Cplus3F,10,10,10,7117.612,397,10,1,29,6044.520817845349,4691.611918171257,3709.5208178453477,982.0911003259091,1985.0,391.0,50.0,0,2,C,74,52,0.05398120000609197
39,C3FDirect,10,10,10,7117.612,397,10,1,29,6044.520817845349,4691.611918171257,3709.5208178453477,982.0911003259091,1985.0,391.0,50.0,0,2,C,74,52,0.05720349997864105
39,B,10,10,10,8034.358,390,10,1,27,6423.610420951278,5648.358416589749,4127.6104209512805,1520.747995638469,1950.0,386.0,50.0,0,,,,,0.18102459999499843
39,C,10,10,10,7541.354,389,10,1,29,5952.538322598368,5160.35374224652,3662.538322598368,1497.8154196481514,1945.0,386.0,50.0,0,,,,,0.1900485999940429
40,Cplus3F,12,12,12,7428.429,359,12,1,29,5846.400776268023,5217.429310530658,3720.4007762680226,1497.0285342626353,1795.0,356.0,60.0,0,3,C,155,89,0.01999709999654442
40,C3FDirect,12,12,12,7428.429,359,12,1,29,5846.400776268023,5217.429310530658,3720.4007762680226,1497.0285342626353,1795.0,356.0,60.0,0,3,C,155,89,0.02565830000094138
40,B,12,12,12,8604.174,374,12,1,27,6222.8719793931805,6312.174207323541,4081.871979393182,2230.3022279303623,1870.0,362.0,60.0,0,,,,,0.387922099995194
40,C,12,12,12,7966.219,379,12,1,29,5874.508281913468,5636.218860972028,3650.5082819134677,1985.7105790585597,1895.0,375.0,60.0,0,,,,,0.2171057999948971
41,Cplus3F,10,10,10,7947.605,423,10,1,29,6095.746977595642,5370.605410211189,3631.7469775956415,1738.85843261555,2115.0,412.0,50.0,0,1,C,69,45,0.22895180000341497
41,C3FDirect,10,10,10,7947.605,423,10,1,29,6095.746977595642,5370.605410211189,3631.7469775956415,1738.85843261555,2115.0,412.0,50.0,0,1,C,69,45,0.2372194999770727
41,B,10,10,10,8176.62,402,10,1,27,6429.345067776313,5721.619854459782,4085.3450677763144,1636.2747866834663,2010.0,395.0,50.0,0,,,,,0.22391859997878782
41,C,10,10,10,7962.574,411,10,1,29,6016.526432326396,5454.573596166451,3629.5264323263946,1825.047163840058,2055.0,403.0,50.0,0,,,,,0.235902399988845
42,Cplus3F,13,13,13,7197.979,331,13,1,29,5660.850000979304,5148.978724089683,3672.8500009793047,1476.128723110379,1655.0,329.0,65.0,0,2,C,92,58,0.019126600003801286
42,C3FDirect,13,13,13,7197.979,331,13,1,29,5660.850000979304,5148.978724089683,3672.8500009793047,1476.128723110379,1655.0,329.0,65.0,0,2,C,92,58,0.009345600003143772
42,B,13,13,13,7983.174,340,13,1,27,6000.8719793931805,5889.1737924406225,4081.871979393182,1807.3018130474447,1700.0,329.0,65.0,0,,,,,0.3709386000118684
42,C,13,13,13,7436.332,341,13,1,29,5646.984664418051,5327.331927790256,3638.9846644180498,1688.3472633722067,1705.0,339.0,65.0,0,,,,,0.18555610001203604
43,Cplus3F,11,11,11,8056.051,412,11,1,29,6126.216985691667,5547.0505718967115,3748.216985691667,1798.8335862050442,2060.0,394.0,55.0,0,1,C,91,57,0.15548069999204017
43,C3FDirect,11,11,11,8056.051,412,11,1,29,6126.216985691667,5547.0505718967115,3748.216985691667,1798.8335862050442,2060.0,394.0,55.0,0,1,C,91,57,0.10030059999553487
