case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
37,B,14,14,14,8514.19,330,14,1,27,5976.8719793931805,6468.1897669356795,4081.871979393182,2386.317787542497,1650.0,326.0,70.0,0,,,,,0.3468057999853045
37,C,14,14,14,8242.41,310,14,1,29,5313.670558079451,6332.409726682598,3629.6705580794505,2702.739168603145,1550.0,290.0,70.0,0,,,,,0.5612034999940079
38,Cplus3F,16,16,16,6587.671,242,16,1,29,3870.108994562628,5070.671134299709,2531.108994562628,2539.562139737079,1210.0,227.0,80.0,0,5,C,58,61,0.2845711999980267
38,C3FDirect,16,16,16,6587.671,242,16,1,29,3870.108994562628,5070.671134299709,2531.108994562628,2539.562139737079,1210.0,227.0,80.0,0,5,C,58,61,0.25499889999628067
38,B,16,16,16,7906.295,306,16,1,27,5512.608281558348,5996.295275144718,3775.608281558348,2220.6869935863715,1530.0,300.0,80.0,0,,,,,0.3341160999843851
38,C,16,16,16,7487.691,273,16,1,29,3875.2016670813987,5783.690854924419,2485.2016670813987,3298.4891878430203,1365.0,259.0,80.0,0,,,,,0.27385090000461787
39,Cplus3F,16,16,16,7410.956,267,16,1,29,4886.950813343814,5737.956082432004,3366.9508133438144,2371.00526908819,1335.0,258.0,80.0,0,5,C,110,76,0.16264999998384155
39,C3FDirect,16,16,16,7410.956,267,16,1,29,4886.950813343814,5737.956082432004,3366.9508133438144,2371.00526908819,1335.0,258.0,80.0,0,5,C,110,76,0.13808970001991838
39,B,16,16,16,8523.69,324,16,1,27,5520.944821041597,6513.690404945637,3745.9448210415985,2767.7455839040385,1620.0,310.0,80.0,0,,,,,0.6672532000229694
39,C,16,16,16,7973.303,258,16,1,29,4616.551058281916,6367.303444618565,3279.5510582819156,3087.752386336649,1290.0,236.0,80.0,0,,,,,0.6450537999917287
40,Cplus3F,13,13,13,7083.537,331,13,1,29,5639.044533629921,5035.537434626827,3699.044533629921,1336.4929009969067,1655.0,328.0,65.0,0,5,C,43,53,0.21691499999724329
40,C3FDirect,13,13,13,7083.537,331,13,1,29,5639.044533629921,5035.537434626827,3699.044533629921,1336.4929009969067,1655.0,328.0,65.0,0,5,C,43,53,0.20109849999425933
40,B,13,13,13,8605.051,388,13,1,27,6294.8719793931805,6221.050895332296,4081.871979393182,2139.178915939116,1940.0,379.0,65.0,0,,,,,0.3070179999922402
40,C,13,13,13,7675.022,346,13,1,29,5553.976828704113,5550.0222955917125,3629.9768287041124,1920.0454668876052,1730.0,330.0,65.0,0,,,,,0.47629620000952855
41,Cplus3F,16,16,16,7781.098,347,16,1,29,3969.0589789401783,5629.0979967024405,2633.0589789401793,2996.0390177622594,1735.0,337.0,80.0,0,3,C,264,155,0.42039309997926466
41,C3FDirect,16,16,16,7781.098,347,16,1,29,3969.0589789401783,5629.0979967024405,2633.0589789401793,2996.0390177622594,1735.0,337.0,80.0,0,3,C,264,155,0.46395679999841377
41,B,16,16,16,8220.198,323,16,1,27,4392.406587210397,6246.1983100589605,2840.406587210398,3405.7917228485644,1615.0,279.0,80.0,0,,,,,1.1519939999852795
41,C,16,16,16,8044.153,339,16,1,29,4141.492630730622,5938.152804779179,2606.4926307306223,3331.660174048562,1695.0,331.0,80.0,0,,,,,0.5769299000094179
42,Cplus3F,16,16,16,5872.738,239,16,1,29,3427.6187483594426,4368.738379691456,2266.6187483594426,2102.1196313320133,1195.0,229.0,80.0,0,5,C,96,70,0.45597680000355467
42,C3FDirect,16,16,16,5872.738,239,16,1,29,3427.6187483594426,4368.738379691456,2266.6187483594426,2102.1196313320133,1195.0,229.0,80.0,0,5,C,96,70,0.5067542000033427
42,B,16,16,16,7671.553,325,16,1,27,4494.538123959432,5666.553001135457,3001.538123959432,2665.014877176026,1625.0,300.0,80.0,0,,,,,0.8373852000222541
42,C,16,16,16,6522.294,243,16,1,29,3284.4521802219606,5006.293614960249,2217.4521802219606,2788.8414347382873,1215.0,221.0,80.0,0,,,,,0.5884569000045303
43,Cplus3F,12,12,12,7454.122,355,12,1,29,5775.011052377765,5268.121993820006,3655.0110523777635,1613.1109414422435,1775.0,351.0,60.0,0,4,C,83,55,0.12537370002246462
43,C3FDirect,12,12,12,7454.122,355,12,1,29,5775.011052377765,5268.121993820006,3655.0110523777635,1613.1109414422435,1775.0,351.0,60.0,0,4,C,83,55,0.12347089999821037
43,B,12,12,12,8477.998,353,12,1,27,6135.959276428524,6304.997897118114,4098.959276428525,2206.03862068959,1765.0,348.0,60.0,0,,,,,0.24558439999236725
43,C,12,12,12,7676.131,381,12,1,29,5859.868168122111,5335.130673703036,3635.8681681221096,1699.2625055809285,1905.0,376.0,60.0,0,,,,,0.2555745999852661
44,Cplus3F,15,15,15,7535.872,290,15,1,29,5366.868637322253,5725.871534664229,3670.868637322252,2055.0028973419776,1450.0,285.0,75.0,0,6,C,65,59,0.1616142000129912
44,C3FDirect,15,15,15,7535.872,290,15,1,29,5366.868637322253,5725.871534664229,3670.868637322252,2055.0028973419776,1450.0,285.0,75.0,0,6,C,65,59,0.20545459998538718
44,B,15,15,15,8169.016,326,15,1,27,5904.8719793931805,6147.015997951367,4081.871979393182,2065.1440185581846,1630.0,317.0,75.0,0,,,,,0.4550898000015877
44,C,15,15,15,7787.353,295,15,1,29,5248.5264323263955,5955.3533418958805,3629.5264323263946,2325.826909569486,1475.0,282.0,75.0,0,,,,,0.45255449999240227
45,Cplus3F,14,14,14,7349.632,320,14,1,29,5535.496505431948,5365.632281619809,3655.496505431948,1710.1357761878608,1600.0,314.0,70.0,0,3,C,35,43,0.16324470000108704
45,C3FDirect,14,14,14,7349.632,320,14,1,29,5535.496505431948,5365.632281619809,3655.496505431948,1710.1357761878608,1600.0,314.0,70.0,0,3,C,35,43,0.1531989000213798
45,B,14,14,14,8511.558,374,14,1,27,6210.8719793931805,6205.55848346159,4081.871979393182,2123.686504068409,1870.0,366.0,70.0,0,,,,,0.34293899999465793
45,C,14,14,14,8615.973,346,14,1,29,5536.5264323263955,6487.97286026781,3629.5264323263946,2858.4464279414165,1730.0,328.0,70.0,0,,,,,0.4161280000116676
46,Cplus3F,13,13,13,7174.809,305,13,1,29,5530.610854110354,5283.808746101414,3729.610854110353,1554.1978919910587,1525.0,301.0,65.0,0,6,C,52,47,0.1514432999829296
46,C3FDirect,13,13,13,7174.809,305,13,1,29,5530.610854110354,5283.808746101414,3729.610854110353,1554.1978919910587,1525.0,301.0,65.0,0,6,C,52,47,0.1519261000212282
46,B,13,13,13,8197.342,334,13,1,27,6003.61261851381,6135.342257573139,4091.612618513811,2043.7296390593272,1670.0,327.0,65.0,0,,,,,0.2734764999768231
46,C,13,13,13,7779.103,318,13,1,29,5551.711985128057,5810.102729394665,3706.711985128056,2103.3907442666095,1590.0,314.0,65.0,0,,,,,0.17328529999940656
47,Cplus3F,13,13,13,7214.056,324,13,1,29,5605.405597528764,5207.055959365598,3666.4055975287624,1540.650361836836,1620.0,322.0,65.0,0,5,C,59,48,0.09720809999271296
47,C3FDirect,13,13,13,7214.056,324,13,1,29,5605.405597528764,5207.055959365598,3666.4055975287624,1540.650361836836,1620.0,322.0,65.0,0,5,C,59,48,0.051253200013889
47,B,13,13,13,7890.84,321,13,1,27,5898.871979393181,5906.83962066055,4081.871979393182,1824.9676412673682,1605.0,314.0,65.0,0,,,,,0.2520286999933887
47,C,13,13,13,7913.898,304,13,1,29,5380.5264323263955,6028.897765038514,3629.5264323263946,2399.37133271212,1520.0,300.0,65.0,0,,,,,0.1580852000042796
48,Cplus3F,11,11,11,7652.434,386,11,1,29,5928.849964007647,5285.434177930916,3657.849964007647,1627.5842139232686,1930.0,382.0,55.0,0,1,C,43,41,0.21860729999025352
48,C3FDirect,11,11,11,7652.434,386,11,1,29,5928.849964007647,5285.434177930916,3657.849964007647,1627.5842139232686,1930.0,382.0,55.0,0,1,C,43,41,0.2377738000068348
48,B,11,11,11,8453.762,399,11,1,27,6354.8719793931805,6013.761929270518,4081.871979393182,1931.8899498773367,1995.0,390.0,55.0,0,,,,,0.3276876000163611
48,C,11,11,11,8670.836,380,11,1,29,5794.52536368309,6350.836302963321,3654.5253636830903,2696.3109392802303,1900.0,365.0,55.0,0,,,,,0.38212220001150854
49,Cplus3F,14,14,14,8366.987,363,14,1,29,5768.2155979388845,6138.986982003498,3762.2155979388854,2376.7713840646147,1815.0,343.0,70.0,0,3,C,118,74,0.6239007000112906
49,C3FDirect,14,14,14,8366.987,363,14,1,29,5768.2155979388845,6138.986982003498,3762.2155979388854,2376.7713840646147,1815.0,343.0,70.0,0,3,C,118,74,0.44380060001276433
49,B,14,14,14,8812.532,378,14,1,27,6285.13798036531,6482.532258514365,4127.137980365312,2355.3942781490514,1890.0,370.0,70.0,0,,,,,0.40422749999561347
49,C,14,14,14,8492.375,376,14,1,29,5764.58207914264,6182.375273629385,3678.5820791426395,2503.793194486747,1880.0,360.0,70.0,0,,,,,0.2846971999970265
50,Cplus3F,10,10,10,7711.986,378,10,1,29,5933.730349633639,5397.986435590001,3716.730349633639,1681.2560859563623,1890.0,374.0,50.0,0,3,C,44,33,0.17854860000079498
50,C3FDirect,10,10,10,7711.986,378,10,1,29,5933.730349633639,5397.986435590001,3716.730349633639,1681.2560859563623,1890.0,374.0,50.0,0,3,C,44,33,0.15161860000807792
50,B,10,10,10,8269.344,427,10,1,27,6602.7716932030635,5662.34403001893,4114.771693203065,1547.5723368158644,2135.0,422.0,50.0,0,,,,,0.22997600000235252
50,C,10,10,10,8011.379,374,10,1,29,5746.5264323263955,5730.3793428612635,3629.5264323263946,2100.8529105348684,1870.0,361.0,50.0,0,,,,,0.27492520000669174
51,Cplus3F,15,15,15,7445.763,292,15,1,29,5393.319790424233,5619.763103428657,3668.319790424234,1951.443313004423,1460.0,291.0,75.0,0,4,C,73,67,0.19621230001212098
51,C3FDirect,15,15,15,7445.763,292,15,1,29,5393.319790424233,5619.763103428657,3668.319790424234,1951.443313004423,1460.0,291.0,75.0,0,4,C,73,67,0.1477477999869734
51,B,15,15,15,8452.616,346,15,1,27,6036.8719793931805,6308.615502205001,4081.871979393182,2226.7435228118206,1730.0,339.0,75.0,0,,,,,0.33334589999867603
51,C,15,15,15,7983.282,306,15,1,29,5302.5264323263955,6086.282157328427,3629.5264323263946,2456.755725002033,1530.0,292.0,75.0,0,,,,,0.4804205000109505
52,Cplus3F,12,12,12,8261.943,402,12,1,29,5922.352152632769,5806.943106471612,3662.3521526327677,2144.5909538388446,2010.0,385.0,60.0,0,4,C,44,46,0.15407399999094196
52,C3FDirect,12,12,12,8261.943,402,12,1,29,5922.352152632769,5806.943106471612,3662.3521526327677,2144.5909538388446,2010.0,385.0,60.0,0,4,C,44,46,0.19477370000095107
52,B,12,12,12,8319.863,360,12,1,27,6138.8719793931805,6109.863109064446,4081.871979393182,2027.9911296712633,1800.0,350.0,60.0,0,,,,,0.1975477000232786
52,C,12,12,12,8520.359,410,12,1,29,5902.5264323263955,6018.359164601113,3629.5264323263946,2388.832732274718,2050.0,392.0,60.0,0,,,,,0.2665999000018928
53,Cplus3F,10,10,10,7541.908,387,10,1,29,5998.99303636922,5176.908426036627,3705.99303636922,1470.91538966741,1935.0,380.0,50.0,0,2,C,49,29,0.17084769997745752
53,C3FDirect,10,10,10,7541.908,387,10,1,29,5998.99303636922,5176.908426036627,3705.99303636922,1470.91538966741,1935.0,380.0,50.0,0,2,C,49,29,0.14017930001136847
53,B,10,10,10,8284.863,388,10,1,27,6350.94408694134,5916.863276515897,4126.944086941341,1789.919189574554,1940.0,378.0,50.0,0,,,,,0.33167889999458566
53,C,10,10,10,8418.23,388,10,1,29,5931.1954928602345,6044.22951532566,3654.1954928602345,2390.0340224654256,1940.0,384.0,50.0,0,,,,,0.1326534999825526
54,Cplus3F,13,13,13,7313.354,322,13,1,29,5593.602210375985,5321.354458177406,3708.602210375983,1612.7522478014243,1610.0,317.0,65.0,0,6,C,69,53,0.29670599999371916
54,C3FDirect,13,13,13,7313.354,322,13,1,29,5593.602210375985,5321.354458177406,3708.602210375983,1612.7522478014243,1610.0,317.0,65.0,0,6,C,69,53,0.2582290999998804
54,B,13,13,13,9543.485,368,13,1,27,6078.8719793931805,7293.484654934305,4081.871979393182,3211.6126755411283,1840.0,345.0,65.0,0,,,,,0.6463371999852825
54,C,13,13,13,7742.617,308,13,1,29,5349.996157147628,5840.61650367606,3629.996157147627,2210.620346528437,1540.0,297.0,65.0,0,,,,,0.4468897999904584
55,Cplus3F,10,10,10,7937.062,415,10,1,29,6010.5264323263955,5411.0623823120995,3629.5264323263946,1781.535949985706,2075.0,401.0,50.0,0,2,C,92,40,0.3854977000155486
55,C3FDirect,10,10,10,7937.062,415,10,1,29,6010.5264323263955,5411.0623823120995,3629.5264323263946,1781.535949985706,2075.0,401.0,50.0,0,2,C,92,40,0.4321539000084158
55,B,10,10,10,8698.392,383,10,1,27,6216.8719793931805,6367.391666201586,4081.871979393182,2285.5196868084067,1915.0,366.0,50.0,0,,,,,0.39142130000982434
55,C,10,10,10,7882.276,401,10,1,29,5920.5264323263955,5436.276072130514,3629.5264323263946,1806.7496398041212,2005.0,391.0,50.0,0,,,,,0.3719234000018332
56,Cplus3F,12,12,12,7879.355,353,12,1,29,5620.5264323263955,5714.355122043006,3629.5264323263946,2084.8286897166104,1765.0,340.0,60.0,0,2,C,84,55,0.4582310999976471
56,C3FDirect,12,12,12,7879.355,353,12,1,29,5620.5264323263955,5714.355122043006,3629.5264323263946,2084.8286897166104,1765.0,340.0,60.0,0,2,C,84,55,0.5089520000037737
56,B,12,12,12,9571.4,409,12,1,27,6372.8719793931805,7073.399714192736,4081.871979393182,2991.5277347995557,2045.0,393.0,60.0,0,,,,,0.35667389997979626
56,C,12,12,12,8068.888,357,12,1,29,5608.5264323263955,5882.887951057019,3629.5264323263946,2253.361518730625,1785.0,341.0,60.0,0,,,,,0.4101630999939516
57,Cplus3F,10,10,10,7496.108,405,10,1,29,6083.226341088882,5025.107967191154,3723.22634108888,1301.881626102274,2025.0,396.0,50.0,0,3,C,51,62,0.15254919999279082
57,C3FDirect,10,10,10,7496.108,405,10,1,29,6083.226341088882,5025.107967191154,3723.22634108888,1301.881626102274,2025.0,396.0,50.0,0,3,C,51,62,0.11397619999479502
57,B,10,10,10,9523.118,459,10,1,27,6564.8719793931805,6751.117541341005,4081.871979393182,2669.245561947826,2295.0,427.0,50.0,0,,,,,0.32694669999182224
57,C,10,10,10,7734.764,408,10,1,29,6010.5264323263955,5240.763528877591,3629.5264323263946,1611.2370965511975,2040.0,404.0,50.0,0,,,,,0.20238279999466613
58,Cplus3F,14,14,14,6636.446,289,14,1,29,5434.19962492595,4834.445546923293,3700.19962492595,1134.245921997343,1445.0,287.0,70.0,0,6,C,79,50,0.08407250000163913
58,C3FDirect,14,14,14,6636.446,289,14,1,29,5434.19962492595,4834.445546923293,3700.19962492595,1134.245921997343,1445.0,287.0,70.0,0,6,C,79,50,0.062249100010376424
58,B,14,14,14,8807.836,343,14,1,27,5922.871979393181,6701.835525897855,4081.871979393182,2619.9635465046767,1715.0,321.0,70.0,0,,,,,0.5860029999748804
58,C,14,14,14,8065.202,312,14,1,29,5428.539432222424,6127.202093143857,3636.539432222422,2490.6626609214363,1560.0,308.0,70.0,0,,,,,0.2920252000039909
59,Cplus3F,13,13,13,6884.041,305,13,1,29,5585.0274578351355,4990.041392737976,3755.0274578351336,1235.0139349028414,1525.0,304.0,65.0,0,7,C,53,53,0.11392849998082966
59,C3FDirect,13,13,13,6884.041,305,13,1,29,5585.0274578351355,4990.041392737976,3755.0274578351336,1235.0139349028414,1525.0,304.0,65.0,0,7,C,53,53,0.14476110000396147
59,B,13,13,13,8318.134,362,13,1,27,6198.3830301874095,6087.133959727647,4124.383030187411,1962.7509295402363,1810.0,356.0,65.0,0,,,,,0.27409020002232864
59,C,13,13,13,7431.944,312,13,1,29,5398.047818595392,5501.943712973466,3630.0478185953907,1871.8958943780735,1560.0,305.0,65.0,0,,,,,0.2257613000110723
60,Cplus3F,11,11,11,7543.595,361,11,1,29,5752.952910513939,5333.594888463434,3650.9529105139386,1682.6419779494931,1805.0,350.0,55.0,0,6,C,41,40,0.3383245999866631
60,C3FDirect,11,11,11,7543.595,361,11,1,29,5752.952910513939,5333.594888463434,3650.9529105139386,1682.6419779494931,1805.0,350.0,55.0,0,6,C,41,40,0.3571876999922097
60,B,11,11,11,8708.175,381,11,1,27,6135.436074452811,6398.174760505801,4085.436074452812,2312.7386860529928,1905.0,350.0,55.0,0,,,,,0.6146273000049405
60,C,11,11,11,8460.057,380,11,1,29,5709.327455696566,6152.057338396678,3641.3274556965644,2510.7298827001177,1900.0,353.0,55.0,0,,,,,0.4968145999882836
61,Cplus3F,14,14,14,7388.011,318,14,1,29,5532.402320981315,5429.011158857291,3737.4023209813145,1691.6088378759794,1590.0,299.0,70.0,0,5,C,45,48,0.553358200006187
61,C3FDirect,14,14,14,7388.011,318,14,1,29,5532.402320981315,5429.011158857291,3737.4023209813145,1691.6088378759794,1590.0,299.0,70.0,0,5,C,45,48,0.5495563999866135
61,B,14,14,14,8010.708,301,14,1,27,5754.871979393181,6146.708224609511,4081.871979393182,2064.8362452163256,1505.0,289.0,70.0,0,,,,,0.4256483000062872
61,C,14,14,14,8095.453,299,14,1,29,5296.5264323263955,6240.452950495745,3629.5264323263946,2610.926518169351,1495.0,290.0,70.0,0,,,,,0.323024900018936
62,Cplus3F,14,14,14,7150.667,281,14,1,29,5390.593832846919,5397.666572890569,3744.5938328469183,1653.0727400436508,1405.0,278.0,70.0,0,8,C,29,61,0.19305269999313168
62,C3FDirect,14,14,14,7150.667,281,14,1,29,5390.593832846919,5397.666572890569,3744.5938328469183,1653.0727400436508,1405.0,278.0,70.0,0,8,C,29,61,0.22311389999231324
62,B,14,14,14,8372.075,330,14,1,27,5910.871979393181,6335.075221122132,4081.871979393182,2253.2032417289515,1650.0,317.0,70.0,0,,,,,0.4379060000064783
62,C,14,14,14,7485.006,290,14,1,29,5266.5264323263955,5683.005725109617,3629.5264323263946,2053.479292783225,1450.0,282.0,70.0,0,,,,,0.28862690000096336
63,Cplus3F,15,15,15,6838.032,253,15,1,29,5234.556800881274,5251.032380648723,3746.5568008812734,1504.4755797674513,1265.0,247.0,75.0,0,8,C,51,52,0.13938639999832958
63,C3FDirect,15,15,15,6838.032,253,15,1,29,5234.556800881274,5251.032380648723,3746.5568008812734,1504.4755797674513,1265.0,247.0,75.0,0,8,C,51,52,0.16694190000998788
63,B,15,15,15,9299.922,280,15,1,27,5569.142234491786,7564.921543953985,4107.142234491787,3457.779309462198,1400.0,260.0,75.0,0,,,,,0.5897219000034966
63,C,15,15,15,7860.976,269,15,1,29,5140.943599699802,6184.975993738292,3673.9435996998013,2511.032394038491,1345.0,256.0,75.0,0,,,,,0.41666680001071654
64,Cplus3F,12,12,12,7166.397,349,12,1,29,5769.486370131907,5017.396668859813,3704.4863701319064,1312.9102987279068,1745.0,344.0,60.0,0,3,C,50,46,0.11057499999878928
64,C3FDirect,12,12,12,7166.397,349,12,1,29,5769.486370131907,5017.396668859813,3704.4863701319064,1312.9102987279068,1745.0,344.0,60.0,0,3,C,50,46,0.15149099999689497
64,B,12,12,12,8456.768,387,12,1,27,6318.379980415913,6084.767811120877,4112.379980415915,1972.3878307049629,1935.0,377.0,60.0,0,,,,,0.324865000002319
64,C,12,12,12,8282.369,359,12,1,29,5710.249661200634,6076.369051882121,3648.2496612006335,2428.1193906814888,1795.0,351.0,60.0,0,,,,,0.2724702999985311
65,Cplus3F,14,14,14,8052.886,336,14,1,29,5684.017687107544,5979.886357185783,3768.017687107543,2211.868670078238,1680.0,323.0,70.0,0,3,C,92,75,0.1905698000045959
65,C3FDirect,14,14,14,8052.886,336,14,1,29,5684.017687107544,5979.886357185783,3768.017687107543,2211.868670078238,1680.0,323.0,70.0,0,3,C,92,75,0.17741919998661615
65,B,14,14,14,8467.256,362,14,1,27,6096.8719793931805,6239.256124965165,4081.871979393182,2157.3841455719876,1810.0,348.0,70.0,0,,,,,0.5584422000101767
65,C,14,14,14,8334.72,361,14,1,29,5673.543237025044,6116.719773119084,3677.543237025043,2439.1765360940367,1805.0,343.0,70.0,0,,,,,0.42105679999804124
66,Cplus3F,16,16,16,4701.551,180,16,1,29,2376.778120648814,3548.551404887671,1545.7781206488135,2002.7732842388575,900.0,173.0,80.0,0,8,C,81,78,0.256863999995403
66,C3FDirect,16,16,16,4701.551,180,16,1,29,2376.778120648814,3548.551404887671,1545.7781206488135,2002.7732842388575,900.0,173.0,80.0,0,8,C,81,78,0.2730213000031654
66,B,16,16,16,8993.748,293,16,1,27,5245.508915416561,7192.747616554363,3795.508915416561,3397.238701137806,1465.0,256.0,80.0,0,,,,,1.0082434999931138
66,C,16,16,16,5044.988,166,16,1,29,2264.6192308270483,3977.988011172807,1510.6192308270483,2467.368780345758,830.0,157.0,80.0,0,,,,,0.5273175000038464
67,Cplus3F,11,11,11,7305.361,365,11,1,29,5759.057697531291,5067.361385668118,3632.057697531291,1435.3036881368275,1825.0,358.0,55.0,0,3,C,70,54,0.25158089998876676
67,C3FDirect,11,11,11,7305.361,365,11,1,29,5759.057697531291,5067.361385668118,3632.057697531291,1435.3036881368275,1825.0,358.0,55.0,0,3,C,70,54,0.2777226000034716
67,B,11,11,11,8666.471,434,11,1,27,6510.8719793931805,6027.470656718516,4081.871979393182,1945.5986773253337,2170.0,414.0,55.0,0,,,,,0.4839083999977447
67,C,11,11,11,7670.829,387,11,1,29,5824.5264323263955,5305.828558453099,3629.5264323263946,1676.3021261267054,1935.0,375.0,55.0,0,,,,,0.42870380001841113
68,Cplus3F,15,15,15,6805.393,244,15,1,29,5110.978775676571,5267.393326073169,3668.97877567657,1598.4145503966001,1220.0,243.0,75.0,0,10,C,40,60,0.10095790002378635
68,C3FDirect,15,15,15,6805.393,244,15,1,29,5110.978775676571,5267.393326073169,3668.97877567657,1598.4145503966001,1220.0,243.0,75.0,0,10,C,40,60,0.10497289997874759
68,B,15,15,15,8367.948,301,15,1,27,5688.871979393181,6508.948327899876,4081.871979393182,2427.0763485066964,1505.0,279.0,75.0,0,,,,,0.5356001000036485
68,C,15,15,15,7998.031,253,15,1,29,4972.526432326395,6419.031000394312,3629.5264323263946,2789.5045680679186,1265.0,239.0,75.0,0,,,,,0.5635342000168748
69,Cplus3F,10,10,10,7751.715,387,10,1,29,5920.5264323263955,5382.714658843101,3629.5264323263946,1753.188226516705,1935.0,384.0,50.0,0,4,C,38,40,0.07936909998534247
69,C3FDirect,10,10,10,7751.715,387,10,1,29,5920.5264323263955,5382.714658843101,3629.5264323263946,1753.188226516705,1935.0,384.0,50.0,0,4,C,38,40,0.07213899999624118
69,B,10,10,10,8688.377,408,10,1,27,6384.8719793931805,6206.3767494774975,4081.871979393182,2124.50477008432,2040.0,392.0,50.0,0,,,,,0.3758695999858901
69,C,10,10,10,8501.257,380,10,1,29,5794.5264323263955,6183.257222208242,3629.5264323263946,2553.7307898818485,1900.0,368.0,50.0,0,,,,,0.23130439998931251
70,Cplus3F,11,11,11,7540.557,358,11,1,29,5763.9717114637515,5338.556569824982,3629.9717114637506,1708.5848583612328,1790.0,357.0,55.0,0,3,C,70,62,0.08635160000994802
70,C3FDirect,11,11,11,7540.557,358,11,1,29,5763.9717114637515,5338.556569824982,3629.9717114637506,1708.5848583612328,1790.0,357.0,55.0,0,3,C,70,62,0.12680709999403916
70,B,11,11,11,8227.557,417,11,1,27,6468.8719793931805,5679.557054237691,4081.871979393182,1597.6850748445097,2085.0,408.0,55.0,0,,,,,0.41870599999674596
70,C,11,11,11,7526.675,366,11,1,29,5770.5264323263955,5276.6751734532345,3629.5264323263946,1647.1487411268406,1830.0,365.0,55.0,0,,,,,0.17565150000154972
71,Cplus3F,15,15,15,7995.477,332,15,1,29,5465.999042342412,5940.476960342698,3674.9990423424115,2265.477918000289,1660.0,320.0,75.0,0,6,C,90,101,0.3946003000019118
71,C3FDirect,15,15,15,7995.477,332,15,1,29,5465.999042342412,5940.476960342698,3674.9990423424115,2265.477918000289,1660.0,320.0,75.0,0,6,C,90,101,0.4247007999802008
71,B,15,15,15,9773.554,366,15,1,27,6120.8719793931805,7516.554162868036,4081.871979393182,3434.682183474853,1830.0,352.0,75.0,0,,,,,0.33796109998365864
71,C,15,15,15,7953.707,306,15,1,29,5338.5264323263955,6049.7066243466425,3629.5264323263946,2420.1801920202493,1530.0,299.0,75.0,0,,,,,0.3826744999969378
72,Cplus3F,16,16,16,5585.774,205,16,1,29,3702.952806733702,4283.773692999351,2538.952806733702,1744.8208862656484,1025.0,197.0,80.0,0,4,C,60,47,0.3204198999737855
72,C3FDirect,16,16,16,5585.774,205,16,1,29,3702.952806733702,4283.773692999351,2538.952806733702,1744.8208862656484,1025.0,197.0,80.0,0,4,C,60,47,0.34972389999893494
72,B,16,16,16,7932.9,274,16,1,27,4832.787012814365,6232.90013119735,3417.7870128143663,2815.1131183829852,1370.0,250.0,80.0,0,,,,,0.4642642000108026
72,C,16,16,16,6355.574,205,16,1,29,3507.1057540012184,5064.574315215589,2441.1057540012184,2623.4685612143694,1025.0,186.0,80.0,0,,,,,0.548573399981251
73,Cplus3F,16,16,16,6940.665,263,16,1,29,4836.429251088943,5284.665057433766,3320.429251088943,1964.2358063448228,1315.0,261.0,80.0,0,7,C,57,56,0.2830932999786455
73,C3FDirect,16,16,16,6940.665,263,16,1,29,4836.429251088943,5284.665057433766,3320.429251088943,1964.2358063448228,1315.0,261.0,80.0,0,7,C,57,56,0.2508405999979004
73,B,16,16,16,8068.829,375,16,1,27,5204.787012814364,5747.828766338806,3417.7870128143663,2330.0417535244383,1875.0,366.0,80.0,0,,,,,0.554160600004252
73,C,16,16,16,6935.452,253,16,1,29,4745.931794646664,5342.4523180544975,3319.931794646663,2022.5205234078335,1265.0,248.0,80.0,0,,,,,0.341960999998264
74,Cplus3F,16,16,16,7299.44,259,16,1,29,4797.3442492701515,5678.440281821509,3342.344249270151,2336.09603255136,1295.0,246.0,80.0,0,3,C,58,57,0.28026559998397715
74,C3FDirect,16,16,16,7299.44,259,16,1,29,4797.3442492701515,5678.440281821509,3342.344249270151,2336.09603255136,1295.0,246.0,80.0,0,3,C,58,57,0.34034320001956075
74,B,16,16,16,10020.829,416,16,1,27,5316.500633033498,7466.828983688308,3392.5006330335004,4074.328350654806,2080.0,394.0,80.0,0,,,,,0.45357150002382696
74,C,16,16,16,7423.48,249,16,1,29,4677.3442492701515,5866.479549824156,3342.344249270151,2524.1353005540077,1245.0,232.0,80.0,0,,,,,0.4039921000075992
75,Cplus3F,11,11,11,7198.558,347,11,1,29,5733.813388868812,5063.557533365562,3678.8133888688103,1384.7441444967515,1735.0,345.0,55.0,0,4,C,72,40,0.12861129999510013
75,C3FDirect,11,11,11,7198.558,347,11,1,29,5733.813388868812,5063.557533365562,3678.8133888688103,1384.7441444967515,1735.0,345.0,55.0,0,4,C,72,40,0.12158470001304522
75,B,11,11,11,8741.401,395,11,1,27,6336.8719793931805,6324.400754112132,4081.871979393182,2242.5287747189514,1975.0,387.0,55.0,0,,,,,0.21925110000302084
75,C,11,11,11,7972.032,332,11,1,29,5536.5264323263955,5930.031741231103,3629.5264323263946,2300.5053089047074,1660.0,327.0,55.0,0,,,,,0.24358179999399
76,Cplus3F,11,11,11,7638.58,366,11,1,29,5932.306221086704,5388.579560356273,3734.306221086703,1654.2733392695682,1830.0,365.0,55.0,0,2,C,47,38,0.06415089999791235
