case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
4,Base,14,14,14,8465.084,323,14,1,27,5940.8719793931805,6459.084320715162,4081.871979393182,2377.21234132198,1615.0,321.0,70.0,0,0.2831436999840662
4,OrdDens,14,14,14,8920.371,283,14,1,27,5743.864229437329,7163.370911404612,4184.864229437329,2978.506681967288,1415.0,272.0,70.0,0,0.45276689997990616
4,OrdArea,14,14,14,8816.101,274,14,1,27,5657.5226828956565,7119.1009763019965,4177.522682895658,2941.578293406342,1370.0,257.0,70.0,0,0.5009584999934305
4,OrdTspReopt,14,14,14,9209.844,310,14,1,27,5826.86644811117,7296.844413311207,4141.866448111169,3154.977965200039,1550.0,293.0,70.0,0,0.5435304999991786
5,Base,10,10,10,9225.552,393,10,1,27,6393.297202254052,6825.552405992204,4121.2972022540525,2704.255203738151,1965.0,385.0,50.0,0,0.11689410000690259
5,OrdDens,10,10,10,8642.547,352,10,1,27,6271.379105197972,6483.546626203473,4221.379105197972,2262.1675210055014,1760.0,349.0,50.0,0,0.19024110000464134
5,OrdArea,10,10,10,8720.315,348,10,1,27,6226.571184079765,6587.314755211993,4206.571184079765,2380.7435711322287,1740.0,343.0,50.0,0,0.16162709999480285
5,OrdTspReopt,10,10,10,9406.127,386,10,1,27,6336.86644811117,7052.127117268162,4141.866448111169,2910.2606691569945,1930.0,374.0,50.0,0,0.16385439998703077
6,Base,12,12,12,8655.664,384,12,1,27,6372.4907226515115,6297.664441653141,4149.490722651513,2148.173719001626,1920.0,378.0,60.0,0,0.2047436999855563
6,OrdDens,12,12,12,8556.559,331,12,1,27,6089.174867088945,6521.558779766471,4219.174867088945,2302.383912677527,1655.0,320.0,60.0,0,0.28710280000814237
6,OrdArea,12,12,12,9206.878,323,12,1,27,5984.366945970736,7226.878116741287,4204.366945970736,3022.5111707705514,1615.0,305.0,60.0,0,0.43321419999119826
6,OrdTspReopt,12,12,12,8594.944,316,12,1,27,5977.934875817471,6645.944447775445,4173.934875817471,2472.009571957974,1580.0,309.0,60.0,0,0.23357199999736622
7,Base,10,10,10,8592.231,381,10,1,27,6150.871979393181,6284.230687506482,4081.871979393182,2202.3587081133046,1905.0,353.0,50.0,0,0.587269199982984
7,OrdDens,10,10,10,8014.33,322,10,1,27,6031.864229437329,6039.329578740604,4184.864229437329,1854.4653493032736,1610.0,315.0,50.0,0,0.25867969999671914
7,OrdArea,10,10,10,7887.021,358,10,1,27,6209.056308319121,5698.021372154814,4170.056308319121,1527.9650638356948,1790.0,349.0,50.0,0,0.2477550999901723
7,OrdTspReopt,10,10,10,8230.534,374,10,1,27,6258.86644811117,5948.534055490253,4141.866448111169,1806.667607379085,1870.0,362.0,50.0,0,0.3800289999926463
8,Base,10,10,10,8378.964,415,10,1,27,6462.615922705135,5850.9637180430545,4082.615922705137,1768.3477953379186,2075.0,403.0,50.0,0,0.32344730000477284
8,OrdDens,10,10,10,9076.746,397,10,1,27,6451.010970755214,6672.746236133917,4253.010970755215,2419.7352653787048,1985.0,369.0,50.0,0,0.34200100001180544
8,OrdArea,10,10,10,8308.216,400,10,1,27,6530.557183685472,5864.215840079492,4204.557183685473,1659.6586563940189,2000.0,394.0,50.0,0,0.16587690002052113
8,OrdTspReopt,10,10,10,8398.503,402,10,1,27,6450.86644811117,5947.5032436148485,4141.866448111169,1805.63679550368,2010.0,391.0,50.0,0,0.23064210001030006
9,Base,13,13,13,8809.801,348,13,1,27,5922.871979393181,6685.801067135501,4081.871979393182,2603.9290877423273,1740.0,319.0,65.0,0,0.6699736999871675
9,OrdDens,13,13,13,8756.948,299,13,1,27,5821.864229437329,6916.947652624121,4184.864229437329,2732.083423186792,1495.0,280.0,65.0,0,0.2476944999943953
9,OrdArea,13,13,13,8649.73,311,13,1,27,5831.056308319121,6741.729807542846,4170.056308319121,2571.673499223729,1555.0,288.0,65.0,0,0.33960589999333024
9,OrdTspReopt,13,13,13,8399.223,310,13,1,27,5874.86644811117,6484.223354982958,4141.866448111169,2342.3569068717898,1550.0,300.0,65.0,0,0.2115351000102237
10,Base,15,15,15,8853.208,319,15,1,27,5869.689968645533,6881.208376403161,4125.689968645533,2755.518407757629,1595.0,302.0,75.0,0,0.4741050000011455
10,OrdDens,15,15,15,8069.787,271,15,1,27,5689.864229437329,6376.786648334813,4184.864229437329,2191.9224188974863,1355.0,263.0,75.0,0,0.469637199974386
10,OrdArea,15,15,15,8081.169,295,15,1,27,5849.144673539957,6243.168948922089,4184.144673539959,2059.024275382131,1475.0,288.0,75.0,0,0.3037416999868583
10,OrdTspReopt,15,15,15,8458.08,322,15,1,27,5941.004466135137,6462.079786623398,4143.004466135135,2319.0753204882635,1610.0,311.0,75.0,0,0.4100793999969028
11,Base,13,13,13,8467.974,344,13,1,27,6012.871979393181,6350.974112209124,4081.871979393182,2269.102132815943,1720.0,332.0,65.0,0,0.3747006999910809
11,OrdDens,13,13,13,8302.824,289,13,1,27,5737.8642294373285,6522.823863022008,4184.864229437329,2337.9596335846827,1445.0,270.0,65.0,0,0.5665717000083532
11,OrdArea,13,13,13,8088.94,292,13,1,27,5813.056308319121,6278.939583799685,4170.056308319121,2108.8832754805658,1460.0,285.0,65.0,0,0.2884172000049148
11,OrdTspReopt,13,13,13,8217.523,298,13,1,27,5838.86644811117,6368.52331965289,4141.866448111169,2226.65687154172,1490.0,294.0,65.0,0,0.2249491999973543
12,Base,11,11,11,8681.283,388,11,1,27,6288.8719793931805,6308.283191317087,4081.871979393182,2226.4112119239035,1940.0,378.0,55.0,0,0.35048989998176694
12,OrdDens,11,11,11,8447.799,338,11,1,27,6133.864229437329,6368.799148888451,4184.864229437329,2183.9349194511224,1690.0,334.0,55.0,0,0.17892700000084005
12,OrdArea,11,11,11,8347.556,336,11,1,27,6077.056308319121,6284.555930395272,4170.056308319121,2114.499622076152,1680.0,328.0,55.0,0,0.4104708000086248
12,OrdTspReopt,11,11,11,8861.688,356,11,1,27,6042.694455370509,6701.687978606702,4142.694455370508,2558.9935232361977,1780.0,325.0,55.0,0,0.6133398000092711
13,Base,10,10,10,9016.739,401,10,1,27,6306.8719793931805,6581.73864021452,4081.871979393182,2499.8666608213402,2005.0,380.0,50.0,0,0.2804259000113234
13,OrdDens,10,10,10,9251.763,361,10,1,27,6253.864229437329,7043.763483524478,4184.864229437329,2858.8992540871486,1805.0,353.0,50.0,0,0.09701870000571944
13,OrdArea,10,10,10,9309.972,359,10,1,27,6191.056308319121,7119.971551181469,4170.056308319121,2949.915242862349,1795.0,345.0,50.0,0,0.18210700000054203
