case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
77,L950_C2,14,14,14,10457.318,321,14,1,31,8293.079678026861,8467.317734809869,6441.079678026862,2026.2380567830073,1605.0,315.0,70.0,0,0.22736859999713488
78,L950_C2,14,14,14,10660.275,310,14,1,31,8104.448267190432,8746.274585845003,6395.448267190432,2350.8263186545705,1550.0,294.0,70.0,0,0.43381839999346994
79,L950_C2,15,15,15,10396.707,306,15,1,31,8110.6429425221595,8497.707063947451,6408.64294252216,2089.0641214252882,1530.0,294.0,75.0,0,0.3953823000192642
80,L950_C2,15,15,15,10912.5,327,15,1,31,8183.671431769135,8896.49951044812,6403.671431769135,2492.828078678987,1635.0,306.0,75.0,0,0.49387440001009963
81,L950_C2,14,14,14,10812.849,340,14,1,31,8326.448267190432,8711.84893815641,6395.448267190432,2316.400670965979,1700.0,331.0,70.0,0,0.3247463000006974
82,L950_C2,16,16,16,7493.015,238,16,1,31,4233.0,6003.015237047537,3040.0,2963.0152370475366,1190.0,220.0,80.0,0,0.4569621999980882
83,L950_C2,15,15,15,10726.344,289,15,1,31,7955.195522023824,8935.344239195572,6403.195522023824,2532.1487171717486,1445.0,271.0,75.0,0,0.44542939998791553
84,L950_C2,15,15,15,10131.003,273,15,1,31,7882.448267190432,8433.002570416485,6395.448267190432,2037.554303226057,1365.0,258.0,75.0,0,0.3994407999853138
85,L950_C2,11,11,11,10588.489,348,11,1,31,8392.448267190432,8452.488861827329,6395.448267190432,2057.040594636898,1740.0,341.0,55.0,0,0.1789944999909494
86,L950_C2,13,13,13,9985.43,330,13,1,31,8322.134515366974,7945.430277433366,6404.1345153669745,1541.2957620663924,1650.0,325.0,65.0,0,0.16316999998525716
87,L950_C2,15,15,15,10581.37,299,15,1,31,8026.915311633164,8734.370274661258,6421.9153116331645,2312.454963028093,1495.0,277.0,75.0,0,0.45386529999086633
88,L950_C2,10,10,10,10734.146,408,10,1,31,8782.448267190432,8238.145578719203,6395.448267190432,1842.697311528771,2040.0,406.0,50.0,0,0.170837500016205
89,L950_C2,13,13,13,10834.439,331,13,1,31,8200.448267190432,8801.439124867833,6395.448267190432,2405.9908576774046,1655.0,313.0,65.0,0,0.4712005000037607
90,L950_C2,12,12,12,10360.736,362,12,1,31,8519.463864234433,8130.735517541022,6397.463864234433,1733.2716533065868,1810.0,360.0,60.0,0,0.2049692000146024
91,L950_C2,15,15,15,10893.961,296,15,1,31,8062.448267190432,9046.961345478403,6395.448267190432,2651.5130782879714,1480.0,292.0,75.0,0,0.28549690000363626
92,L950_C2,15,15,15,10940.474,307,15,1,31,8050.448267190432,9041.473757800855,6395.448267190432,2646.0254906104255,1535.0,289.0,75.0,0,0.40330289999837987
93,L950_C2,15,15,15,10582.611,294,15,1,31,8050.822947917889,8757.610900712321,6415.822947917889,2341.787952794437,1470.0,280.0,75.0,0,0.29931780000333674
94,L950_C2,11,11,11,10966.534,349,11,1,31,8386.448267190432,8824.533739953557,6395.448267190432,2429.0854727631263,1745.0,342.0,55.0,0,0.20897229999536648
95,L950_C2,12,12,12,10534.786,368,12,1,31,8591.353191172195,8279.786381407079,6472.353191172194,1807.4331902348883,1840.0,355.0,60.0,0,0.22966230000020005
96,L950_C2,11,11,11,10943.878,418,11,1,31,8864.933332973977,8387.878349358674,6431.9333329739775,1955.9450163846952,2090.0,411.0,55.0,0,0.2609269999957178
97,L950_C2,12,12,12,10656.903,356,12,1,31,8416.448267190432,8471.902704113714,6395.448267190432,2076.454436923282,1780.0,345.0,60.0,0,0.2932833000086248
98,L950_C2,16,16,16,5536.114,215,16,1,31,1817.0,4177.113744237623,1140.0,3037.1137442376235,1075.0,204.0,80.0,0,0.4589434999797959
99,L950_C2,14,14,14,10339.884,308,14,1,31,8153.567391195852,8431.884023088347,6416.567391195852,2015.3166318924987,1540.0,298.0,70.0,0,0.2528325000021141
100,L950_C2,11,11,11,10518.528,397,11,1,31,8723.453576294367,8087.528276496776,6399.453576294367,1688.0747002024082,1985.0,391.0,55.0,0,0.18404730001930147
101,L950_C2,15,15,15,10644.452,307,15,1,31,8077.766182594597,8749.451512020622,6406.766182594597,2342.6853294260263,1535.0,285.0,75.0,0,0.3915676999895368
102,L950_C2,13,13,13,10777.349,327,13,1,31,8259.80498928131,8761.349179131226,6413.804989281311,2347.544189849915,1635.0,316.0,65.0,0,0.3558922999945935
103,L950_C2,11,11,11,11140.954,438,11,1,31,8851.780089585938,8471.954422636843,6411.780089585937,2060.1743330509075,2190.0,424.0,55.0,0,0.2160176000033971
104,L950_C2,10,10,10,10667.005,396,10,1,31,8728.448267190432,8244.004519453925,6395.448267190432,1848.556252263493,1980.0,393.0,50.0,0,0.11651140000321902
105,L950_C2,13,13,13,9995.525,308,13,1,31,8227.855574731992,8091.525288951135,6455.8555747319915,1635.669714219144,1540.0,299.0,65.0,0,0.26256129998364486
106,L950_C2,10,10,10,10483.414,387,10,1,31,8658.56645263625,8115.413544469773,6398.566452636251,1716.8470918335222,1935.0,383.0,50.0,0,0.17324440000811592
107,L950_C2,14,14,14,10544.684,329,14,1,31,8259.086516028074,8513.68363912134,6402.086516028075,2111.597123093266,1645.0,316.0,70.0,0,0.4098068000166677
108,L950_C2,16,16,16,6356.632,254,16,1,31,2504.2948712019343,4763.632247911381,1756.294871201934,3007.3373767094445,1270.0,243.0,80.0,0,0.6272104999807198
109,L950_C2,13,13,13,10709.237,325,13,1,31,8320.644501384893,8697.237382574764,6433.644501384893,2263.59288118987,1625.0,322.0,65.0,0,0.1395050999999512
110,L950_C2,12,12,12,10125.777,336,12,1,31,8365.057875110086,8054.776645675751,6417.057875110086,1637.718770565666,1680.0,331.0,60.0,0,0.18578370002796873
111,L950_C2,16,16,16,7037.16,305,16,1,31,3627.2051604902585,5146.160239215825,2514.2051604902585,2631.955078725568,1525.0,286.0,80.0,0,0.36261050001485273
112,L950_C2,10,10,10,10512.335,376,10,1,31,8574.567515825502,8215.33500209872,6404.567515825502,1810.7674862732172,1880.0,367.0,50.0,0,0.18329019998782314
113,L950_C2,11,11,11,10346.544,378,11,1,31,8628.076371159386,8029.54363233055,6428.076371159387,1601.4672611711642,1890.0,372.0,55.0,0,0.1937993000028655
114,L950_C2,11,11,11,10714.342,378,11,1,31,8596.448267190432,8394.342102343358,6395.448267190432,1998.8938351529284,1890.0,375.0,55.0,0,0.19325310000567697
115,L950_C2,15,15,15,9896.864,252,15,1,31,7814.635151502063,8318.863570841779,6406.635151502063,1912.2284193397145,1260.0,243.0,75.0,0,0.23994450000463985
116,L950_C2,16,16,16,6216.356,206,16,1,31,4220.323678705934,4906.355677476633,3083.3236787059345,1823.0319987706966,1030.0,200.0,80.0,0,0.229472299979534
117,L950_C2,11,11,11,10841.524,393,11,1,31,8708.679171548894,8437.524120478993,6414.679171548894,2022.8449489300976,1965.0,384.0,55.0,0,0.16126700001768768
118,L950_C2,14,14,14,10922.35,316,14,1,31,8209.445417020532,8967.350268132772,6435.445417020532,2531.9048511122364,1580.0,305.0,70.0,0,0.3346771000069566
119,L950_C2,16,16,16,7592.479,251,16,1,31,4198.793896076964,6027.478681468551,3084.7938960769643,2942.6847853915892,1255.0,230.0,80.0,0,0.49010230001294985
120,L950_C2,10,10,10,10781.28,394,10,1,31,8680.448267190432,8374.280323585946,6395.448267190432,1978.8320563955162,1970.0,387.0,50.0,0,0.17275379999773577
121,L950_C2,12,12,12,10591.288,347,12,1,31,8397.70390500749,8457.287586506132,6395.703905007491,2061.583681498642,1735.0,339.0,60.0,0,0.18415620000450872
122,L950_C2,13,13,13,10985.285,367,13,1,31,8467.492746517393,8738.28476371338,6425.492746517393,2312.7920171959895,1835.0,347.0,65.0,0,0.4689508999872487
123,L950_C2,15,15,15,10517.758,297,15,1,31,8050.448267190432,8669.757820640332,6395.448267190432,2274.309553449901,1485.0,288.0,75.0,0,0.3755108999903314
124,L950_C2,16,16,16,6603.032,190,16,1,31,4005.2799564295747,5399.032309407342,3041.2799564295747,2357.752352977765,950.0,174.0,80.0,0,0.4447400000062771
125,L950_C2,10,10,10,10547.279,412,10,1,31,8755.030571953674,8041.278978304915,6400.030571953673,1641.2484063512438,2060.0,396.0,50.0,0,0.2731299999868497
126,L950_C2,10,10,10,10750.832,434,10,1,31,8938.448267190432,8099.8322972112755,6395.448267190432,1704.3840300208437,2170.0,431.0,50.0,0,0.1808714000217151
127,L950_C2,11,11,11,10470.71,368,11,1,31,8553.942033070894,8213.709594388698,6419.9420330708945,1793.7675613178046,1840.0,362.0,55.0,0,0.1657687000115402
128,L950_C2,16,16,16,7536.259,446,16,1,31,2430.5583781055475,4787.25946073445,1558.5583781055475,3228.7010826289,2230.0,439.0,80.0,0,0.7229042999970261
129,L950_C2,15,15,15,10148.226,285,15,1,31,8024.229475215829,8370.226119136014,6407.229475215828,1962.9966439201862,1425.0,278.0,75.0,0,0.3479129000043031
130,L950_C2,13,13,13,10484.658,305,13,1,31,8192.95375275969,8593.658202445187,6425.953752759689,2167.7044496854987,1525.0,301.0,65.0,0,0.2176161000097636
131,L950_C2,13,13,13,10407.332,332,13,1,31,8288.948465970047,8359.332066208539,6400.948465970047,1958.383600238496,1660.0,323.0,65.0,0,0.3272838000266347
132,L950_C2,16,16,16,7319.528,184,16,1,31,3748.630184378114,6156.528414576643,2850.630184378114,3305.8982301985297,920.0,163.0,80.0,0,0.5027224000077695
133,L950_C2,15,15,15,10385.838,294,15,1,31,8164.96880142579,8555.838225515467,6494.968801425791,2060.86942408968,1470.0,285.0,75.0,0,0.33471779999672435
134,L950_C2,16,16,16,7008.861,269,16,1,31,3269.0,5319.860944916777,2280.0,3039.860944916776,1345.0,264.0,80.0,0,0.33925010001985356
135,L950_C2,10,10,10,10576.193,400,10,1,31,8740.978471915916,8130.192942413279,6396.978471915915,1733.2144704973637,2000.0,396.0,50.0,0,0.14247320001595654
136,L950_C2,13,13,13,10788.876,339,13,1,31,8235.690090954113,8713.87621545206,6395.690090954113,2318.186124497942,1695.0,315.0,65.0,0,0.4257678000140004
137,L950_C2,12,12,12,10576.72,392,12,1,31,8782.300740702032,8165.7204163199485,6469.300740702033,1696.4196756179156,1960.0,391.0,60.0,0,0.1469197999977041
138,L950_C2,16,16,16,5733.453,205,16,1,31,1775.0,4431.452845229599,1140.0,3291.4528452295986,1025.0,197.0,80.0,0,0.3665822000184562
139,L950_C2,15,15,15,10500.059,280,15,1,31,7918.288907202148,8765.058917312504,6403.288907202149,2361.7700101103574,1400.0,260.0,75.0,0,0.36515399999916553
140,L950_C2,16,16,16,6707.66,234,16,1,31,3763.0,5245.660492864086,2660.0,2585.660492864085,1170.0,212.0,80.0,0,0.3953495000023395
141,L950_C2,10,10,10,11574.128,424,10,1,31,8776.448267190432,8997.128001781672,6395.448267190432,2601.679734591243,2120.0,407.0,50.0,0,0.2882646000070963
142,L950_C2,13,13,13,11113.487,376,13,1,31,8482.334173989968,8809.486792648438,6403.334173989969,2406.152618658466,1880.0,359.0,65.0,0,0.1567849999992177
143,L950_C2,14,14,14,9863.919,305,14,1,31,8228.985717790843,7966.918927303179,6421.985717790843,1544.9332095123364,1525.0,302.0,70.0,0,0.13189670001156628
144,L950_C2,14,14,14,11173.964,377,14,1,31,8436.926109692262,8859.963771777517,6400.926109692261,2459.0376620852503,1885.0,359.0,70.0,0,0.1764582000032533
145,L950_C2,10,10,10,10838.03,387,10,1,31,8602.448267190432,8476.029751140513,6395.448267190432,2080.581483950082,1935.0,377.0,50.0,0,0.26023159999749623
146,L950_C2,10,10,10,10819.513,421,10,1,31,8827.53023324863,8260.512893255067,6418.53023324863,1841.9826600064387,2105.0,404.0,50.0,0,0.35139960001106374
147,L950_C2,16,16,16,6328.178,206,16,1,31,4125.34568886301,5018.178178146007,2993.34568886301,2024.8324892829976,1030.0,200.0,80.0,0,0.2910789000161458
148,L950_C2,14,14,14,10300.213,318,14,1,31,8200.448267190432,8329.213227090573,6395.448267190432,1933.7649599001406,1590.0,311.0,70.0,0,0.195410999993328
149,L950_C2,12,12,12,11156.945,378,12,1,31,8566.79054645049,8841.945181777397,6420.790546450489,2421.154635326908,1890.0,365.0,60.0,0,0.26298870000755414
150,L950_C2,10,10,10,10456.307,376,10,1,31,8572.448267190432,8157.307004486957,6395.448267190432,1761.858737296526,1880.0,369.0,50.0,0,0.17060919999494217
151,L950_C2,14,14,14,10835.496,282,14,1,31,7954.448267190432,9083.496283830927,6395.448267190432,2688.0480166404986,1410.0,272.0,70.0,0,0.33367599998018704
152,L950_C2,13,13,13,10283.481,340,13,1,31,8308.448267190432,8192.481399564393,6395.448267190432,1797.033132373964,1700.0,326.0,65.0,0,0.2490133999963291
153,L950_C2,14,14,14,10146.487,313,14,1,31,8216.79144269658,8201.486795916155,6395.791442696581,1805.695353219575,1565.0,310.0,70.0,0,0.19909839998581447
154,L950_C2,11,11,11,11171.612,390,11,1,31,8506.448267190432,8805.611650517105,6395.448267190432,2410.1633833266774,1950.0,361.0,55.0,0,0.496305399981793
155,L950_C2,12,12,12,10340.851,334,12,1,31,8345.044524706085,8283.850710803546,6409.044524706086,1874.8061860974626,1670.0,327.0,60.0,0,0.1838856999820564
156,L950_C2,16,16,16,6928.434,190,16,1,31,2637.0,5751.434139780946,1900.0,3851.4341397809485,950.0,147.0,80.0,0,0.6455084000190254
157,L950_C2,10,10,10,10553.124,385,10,1,31,8650.448267190432,8196.124088116996,6395.448267190432,1800.6758209265656,1925.0,382.0,50.0,0,0.14078990000416525
158,L950_C2,13,13,13,10853.622,328,13,1,31,8181.701575369895,8841.622309985542,6395.701575369895,2445.920734615649,1640.0,307.0,65.0,0,0.3661994999856688
159,L950_C2,12,12,12,10448.169,361,12,1,31,8464.448267190432,8228.168848261274,6395.448267190432,1832.720581070843,1805.0,355.0,60.0,0,0.2711563000048045
160,L950_C2,15,15,15,10176.534,275,15,1,31,7974.511222653884,8458.533776705463,6399.511222653884,2059.0225540515794,1375.0,268.0,75.0,0,0.250039199978346
161,L950_C2,15,15,15,10319.171,292,15,1,31,8093.627911097225,8497.17066629553,6416.627911097225,2080.542755198306,1460.0,287.0,75.0,0,0.18619129998842254
162,L950_C2,16,16,16,5284.742,292,16,1,31,1805.0,3454.7420602304187,1140.0,2314.742060230418,1460.0,290.0,80.0,0,0.4099415000237059
163,L950_C2,15,15,15,10600.609,275,15,1,31,7918.448267190432,8885.608657321229,6395.448267190432,2490.1603901308,1375.0,265.0,75.0,0,0.24099560000468045
164,L950_C2,14,14,14,10904.983,319,14,1,31,8245.41364444228,8925.982710440001,6417.413644442281,2508.569065997721,1595.0,314.0,70.0,0,0.29758499999297783
165,L950_C2,14,14,14,10420.265,303,14,1,31,8122.448267190432,8538.264948452945,6395.448267190432,2142.81668126251,1515.0,297.0,70.0,0,0.27394149999599904
166,L950_C2,14,14,14,11422.14,313,14,1,31,8014.448267190432,9505.140373692446,6395.448267190432,3109.6921065020215,1565.0,282.0,70.0,0,0.6156409999821335
167,L950_C2,13,13,13,11212.679,400,13,1,31,8698.778553412738,8763.679401109302,6427.778553412738,2335.900847696563,2000.0,384.0,65.0,0,0.31471450001117773
168,L950_C2,16,16,16,8255.657,225,16,1,31,4285.0,6860.656589282146,3230.0,3630.656589282151,1125.0,190.0,80.0,0,0.6631902999943122
169,L950_C2,12,12,12,10582.621,344,12,1,31,8381.693808702243,8474.620605271457,6440.693808702244,2033.9267965692125,1720.0,328.0,60.0,0,0.28232510000816546
170,L950_C2,11,11,11,10717.29,389,11,1,31,8745.50247466621,8334.289724946073,6481.502474666208,1852.787250279863,1945.0,383.0,55.0,0,0.2004947999957949
171,L950_C2,12,12,12,10870.936,373,12,1,31,8440.448267190432,8592.93581543934,6395.448267190432,2197.4875482489056,1865.0,353.0,60.0,0,0.5002673999988474
172,L950_C2,12,12,12,11671.111,404,12,1,31,8640.649233260505,9212.111045431486,6404.649233260504,2807.461812170984,2020.0,379.0,60.0,0,0.2043077000125777
173,L950_C2,13,13,13,10686.276,335,13,1,31,8296.448267190432,8618.275792447834,6395.448267190432,2222.8275252574012,1675.0,328.0,65.0,0,0.30305469999439083
174,L950_C2,13,13,13,10581.724,350,13,1,31,8426.522210451656,8430.724028535149,6438.522210451657,1992.2018180834941,1750.0,336.0,65.0,0,0.3793297999945935
175,L950_C2,12,12,12,10873.981,380,12,1,31,8643.701677551688,8540.98129892951,6444.701677551688,2096.2796213778215,1900.0,373.0,60.0,0,0.25528789998497814
