case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
380,C,15,15,15,7657.289,264,15,1,29,5097.590152042811,6010.2888761942695,3641.5901520428097,2368.6987241514607,1320.0,252.0,75.0,0,,,,,0.41902800000389107
381,Cplus,16,16,16,8163.137,292,16,1,29,4417.37070331059,6349.13737721922,2985.3707033105893,3363.766673908631,1460.0,274.0,80.0,0,7,C,,,0.7797603000071831
381,Cplus3A,16,16,16,7147.126,307,16,1,29,4735.340117359466,5234.126089454395,2986.3401173594657,2247.78597209493,1535.0,298.0,80.0,0,7,C,,,0.21684730000561103
381,Cplus3F,16,16,16,6884.126,263,16,1,29,4477.340117359467,5234.126089454395,2986.3401173594657,2247.78597209493,1315.0,255.0,80.0,0,7,C,44,59,0.23642289999406785
381,B,16,16,16,7769.153,237,16,1,27,4218.538123959432,6287.153339542878,3001.538123959432,3285.615215583444,1185.0,217.0,80.0,0,,,,,0.5490580000041518
381,C,16,16,16,8163.137,292,16,1,29,4417.37070331059,6349.13737721922,2985.3707033105893,3363.766673908631,1460.0,274.0,80.0,0,,,,,0.8192474000097718
382,Cplus,15,15,15,8492.448,357,15,1,29,5560.5264323263955,6294.44833731669,3629.5264323263946,2664.921904990294,1785.0,338.0,75.0,0,5,C,,,0.76281299997936
382,Cplus3A,15,15,15,7158.445,371,15,1,29,5899.208756180042,4866.444610565588,3741.208756180041,1125.2358543855469,1855.0,362.0,75.0,0,5,C,,,0.12443100000382401
382,Cplus3F,15,15,15,6765.445,305,15,1,29,5533.208756180041,4866.444610565588,3741.208756180041,1125.2358543855469,1525.0,299.0,75.0,0,5,C,66,64,0.1717787999950815
382,B,15,15,15,9035.081,374,15,1,27,6198.8719793931805,6725.081376388733,4081.871979393182,2643.209396995551,1870.0,365.0,75.0,0,,,,,0.42224289997830056
382,C,15,15,15,8492.448,357,15,1,29,5560.5264323263955,6294.44833731669,3629.5264323263946,2664.921904990294,1785.0,338.0,75.0,0,,,,,0.6999720000021625
383,Cplus,10,10,10,7706.306,356,10,1,29,5674.5264323263955,5529.305688378382,3629.5264323263946,1899.7792560519867,1780.0,347.0,50.0,0,7,C,,,0.243941900000209
383,Cplus3A,10,10,10,7581.502,407,10,1,29,6036.054837996581,5094.501540405676,3651.0548379965803,1443.4467024090975,2035.0,402.0,50.0,0,7,C,,,0.08086960000218824
383,Cplus3F,10,10,10,7267.502,354,10,1,29,5754.054837996581,5094.501540405676,3651.0548379965803,1443.4467024090975,1770.0,353.0,50.0,0,7,C,53,40,0.06645510002272204
383,B,10,10,10,8070.647,360,10,1,27,6102.871979393181,5875.646617997224,4081.871979393182,1793.7746386040417,1800.0,345.0,50.0,0,,,,,0.33534650001092814
383,C,10,10,10,7706.306,356,10,1,29,5674.5264323263955,5529.305688378382,3629.5264323263946,1899.7792560519867,1780.0,347.0,50.0,0,,,,,0.211115099984454
384,Cplus,15,15,15,7957.631,329,15,1,29,5440.5264323263955,5924.631416801607,3629.5264323263946,2295.104984475211,1645.0,313.0,75.0,0,3,C,,,0.5855852999957278
384,Cplus3A,15,15,15,8164.695,422,15,1,29,5848.5264323263955,5565.695364338384,3629.5264323263946,1936.16893201199,2110.0,414.0,75.0,0,3,C,,,0.23168129997793585
384,Cplus3F,15,15,15,7474.695,307,15,1,29,5368.5264323263955,5565.695364338384,3629.5264323263946,1936.16893201199,1535.0,299.0,75.0,0,3,C,115,67,0.29639360000146553
384,B,15,15,15,8761.531,366,15,1,27,6110.110368674031,6506.531189131163,4084.1103686740316,2422.4208204571332,1830.0,350.0,75.0,0,,,,,0.49792750002234243
384,C,15,15,15,7957.631,329,15,1,29,5440.5264323263955,5924.631416801607,3629.5264323263946,2295.104984475211,1645.0,313.0,75.0,0,,,,,0.6546553999942262
385,Cplus,13,13,13,7725.168,318,13,1,29,5398.5264323263955,5764.168211514806,3629.5264323263946,2134.641779188414,1590.0,306.0,65.0,0,6,C,,,0.34085559999221005
385,Cplus3A,13,13,13,8377.189,457,13,1,29,6037.92671384006,5577.189142332255,3652.926713840059,1924.262428492198,2285.0,450.0,65.0,0,6,C,,,0.23744719999376684
385,Cplus3F,13,13,13,7799.189,361,13,1,29,5539.92671384006,5577.189142332255,3652.926713840059,1924.262428492198,1805.0,352.0,65.0,0,6,C,96,100,0.33623549999902025
385,B,13,13,13,8780.686,352,13,1,27,6048.871979393181,6618.686212763094,4081.871979393182,2536.8142333699125,1760.0,337.0,65.0,0,,,,,0.43656669999472797
385,C,13,13,13,7725.168,318,13,1,29,5398.5264323263955,5764.168211514806,3629.5264323263946,2134.641779188414,1590.0,306.0,65.0,0,,,,,0.38624870000057854
386,Cplus,16,16,16,4372.67,144,16,1,29,1840.557127073415,3439.6703226422915,1158.557127073415,2281.1131955688757,720.0,133.0,80.0,0,5,C,,,0.31485960001009516
386,Cplus3A,16,16,16,4644.046,219,16,1,29,1966.557127073415,3256.0458613620926,1158.557127073415,2097.4887342886777,1095.0,213.0,80.0,0,5,C,,,0.38027949997922406
386,Cplus3F,16,16,16,4307.046,163,16,1,29,1858.557127073415,3256.0458613620926,1158.557127073415,2097.4887342886777,815.0,156.0,80.0,0,5,C,56,67,0.37908450001850724
386,B,16,16,16,8330.292,282,16,1,27,4917.587705850266,6578.291969176297,3419.587705850267,3158.70426332603,1410.0,262.0,80.0,0,,,,,0.5460524999944028
386,C,16,16,16,4372.67,144,16,1,29,1840.557127073415,3439.6703226422915,1158.557127073415,2281.1131955688757,720.0,133.0,80.0,0,,,,,0.2667770000116434
387,Cplus,10,10,10,7657.164,373,10,1,29,5758.5264323263955,5378.164161392058,3629.5264323263946,1748.637729065664,1865.0,364.0,50.0,0,5,C,,,0.3294850999955088
387,Cplus3A,10,10,10,7519.56,404,10,1,29,5982.996267441528,5052.559912279658,3632.996267441527,1419.5636448381301,2020.0,397.0,50.0,0,5,C,,,0.30511240000487305
387,Cplus3F,10,10,10,7381.56,381,10,1,29,5844.996267441528,5052.559912279658,3632.996267441527,1419.5636448381301,1905.0,374.0,50.0,0,5,C,23,31,0.3430084999999963
387,B,10,10,10,8080.541,381,10,1,27,6276.8719793931805,5750.54102590826,4081.871979393182,1668.669046515078,1905.0,375.0,50.0,0,,,,,0.2657652999914717
387,C,10,10,10,7657.164,373,10,1,29,5758.5264323263955,5378.164161392058,3629.5264323263946,1748.637729065664,1865.0,364.0,50.0,0,,,,,0.28355459999875166
388,Cplus,16,16,16,6102.538,337,16,1,29,1864.8865399969663,4007.5379168716445,1157.8865399969663,2849.651376874677,1685.0,330.0,80.0,0,4,C,,,0.96237170000677
388,Cplus3A,16,16,16,5235.061,282,16,1,29,2103.9339287347175,3473.0614746705546,1200.9339287347173,2272.127545935838,1410.0,272.0,80.0,0,4,C,,,0.30598409997764975
388,Cplus3F,16,16,16,4741.061,199,16,1,29,2007.9339287347173,3473.0614746705546,1200.9339287347173,2272.127545935838,995.0,193.0,80.0,0,4,C,83,98,0.2955706999928225
388,B,16,16,16,8146.045,310,16,1,27,4806.595979333308,6221.044869399178,3289.595979333309,2931.44889006587,1550.0,295.0,80.0,0,,,,,0.47783039999194443
388,C,16,16,16,6102.538,337,16,1,29,1864.8865399969663,4007.5379168716445,1157.8865399969663,2849.651376874677,1685.0,330.0,80.0,0,,,,,0.850026500003878
389,Cplus,15,15,15,8741.978,314,15,1,29,5248.5264323263955,6815.978375274212,3629.5264323263946,3186.45194294782,1570.0,281.0,75.0,0,3,C,,,0.5222728000080679
389,Cplus3A,15,15,15,8062.525,392,15,1,29,5955.835903025113,5641.525003474005,3659.8359030251113,1981.6891004488957,1960.0,386.0,75.0,0,3,C,,,0.24358310000388883
389,Cplus3F,15,15,15,7480.525,295,15,1,29,5373.835903025112,5641.525003474005,3659.8359030251113,1981.6891004488957,1475.0,289.0,75.0,0,3,C,97,65,0.28000120000797324
389,B,15,15,15,9413.568,389,15,1,27,5904.871979393181,7024.568271187254,4081.871979393182,2942.6962917940746,1945.0,369.0,75.0,0,,,,,0.5703668000060134
389,C,15,15,15,8741.978,314,15,1,29,5248.5264323263955,6815.978375274212,3629.5264323263946,3186.45194294782,1570.0,281.0,75.0,0,,,,,0.5237746000057086
390,Cplus,16,16,16,7959.582,303,16,1,29,4043.3671372974304,6068.581513918113,2725.3671372974304,3343.214376620678,1515.0,296.0,80.0,0,9,C,,,0.4954413000086788
390,Cplus3A,16,16,16,6685.316,298,16,1,29,4186.639088414756,4832.316304014595,2738.639088414756,2093.677215599837,1490.0,283.0,80.0,0,9,C,,,0.23581249997369014
390,Cplus3F,16,16,16,6490.316,267,16,1,29,4096.639088414756,4832.316304014595,2738.639088414756,2093.677215599837,1335.0,243.0,80.0,0,9,C,31,73,0.2593574999773409
390,B,16,16,16,8687.695,352,16,1,27,4967.190380872728,6520.695225779064,3301.1903808727284,3219.50484490634,1760.0,327.0,80.0,0,,,,,0.7171279999893159
390,C,16,16,16,7959.582,303,16,1,29,4043.3671372974304,6068.581513918113,2725.3671372974304,3343.214376620678,1515.0,296.0,80.0,0,,,,,0.467839399992954
391,Cplus,13,13,13,7731.426,303,13,1,29,5326.5264323263955,5858.426497465134,3629.5264323263946,2228.9000651387423,1515.0,293.0,65.0,0,6,C,,,0.38508020000881515
391,Cplus3A,13,13,13,7088.767,341,13,1,29,5710.866366699838,4978.76657435189,3674.8663666998373,1303.900207652054,1705.0,340.0,65.0,0,6,C,,,0.08897840001736768
391,Cplus3F,13,13,13,6812.767,295,13,1,29,5434.866366699838,4978.76657435189,3674.8663666998373,1303.900207652054,1475.0,294.0,65.0,0,6,C,46,56,0.116460699995514
391,B,13,13,13,8442.012,318,13,1,27,5754.871979393181,6497.011814098633,4081.871979393182,2415.139834705456,1590.0,290.0,65.0,0,,,,,0.48799029999645427
391,C,13,13,13,7731.426,303,13,1,29,5326.5264323263955,5858.426497465134,3629.5264323263946,2228.9000651387423,1515.0,293.0,65.0,0,,,,,0.2757776000071317
