case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
34,Cplus3F,13,13,13,8701.91,438,13,1,29,5858.043263488052,6019.910490215035,3665.043263488051,2354.867226726983,2190.0,427.0,65.0,0,1,C,62,82,0.38552040001377463
35,Cplus,15,15,15,8877.625,430,15,1,29,5972.470089686696,6233.625470537122,3647.4700896866952,2586.1553808504273,2150.0,419.0,75.0,0,3,C,,,0.3974160999932792
35,Cplus3A,15,15,15,8418.883,473,15,1,29,6299.058234816457,5512.883386481351,3689.058234816456,1823.8251516648934,2365.0,466.0,75.0,0,3,C,,,0.18202070001279935
35,Cplus3F,15,15,15,7719.883,357,15,1,29,5699.058234816457,5512.883386481351,3689.058234816456,1823.8251516648934,1785.0,347.0,75.0,0,3,C,116,66,0.18442249999498017
36,Cplus,13,13,13,8112.547,386,13,1,29,5841.143582639586,5744.547326845698,3637.1435826395864,2107.403744206112,1930.0,373.0,65.0,0,3,C,,,0.31326930000795983
36,Cplus3A,13,13,13,8203.132,466,13,1,29,6410.584587896647,5347.1315907784065,3773.5845878966456,1573.5470028817601,2330.0,461.0,65.0,0,3,C,,,0.155981799995061
36,Cplus3F,13,13,13,7699.132,382,13,1,29,5906.584587896647,5347.1315907784065,3773.5845878966456,1573.5470028817601,1910.0,377.0,65.0,0,3,C,84,80,0.20327120000729337
37,Cplus,12,12,12,9949.845,535,12,1,29,6318.712881905911,6694.844622277986,3632.7128819059085,3062.131740372077,2675.0,520.0,60.0,0,3,C,,,0.3119760999979917
37,Cplus3A,12,12,12,9267.955,520,12,1,29,6459.086409205817,6102.955452289128,3705.0864092058173,2397.8690430833117,2600.0,505.0,60.0,0,3,C,,,0.24901950001367368
37,Cplus3F,12,12,12,8934.955,465,12,1,29,6195.086409205817,6102.955452289128,3705.0864092058173,2397.8690430833117,2325.0,447.0,60.0,0,3,C,55,65,0.1879107999848202
38,Cplus,10,10,10,9315.02,494,10,1,29,6184.526432326396,6331.0195186579585,3629.5264323263946,2701.4930863315626,2470.0,464.0,50.0,0,4,C,,,0.3745434999873396
38,Cplus3A,10,10,10,9118.046,525,10,1,29,6528.144314908562,5945.046011706427,3694.144314908561,2250.9016967978655,2625.0,498.0,50.0,0,4,C,,,0.26796070000273176
38,Cplus3F,10,10,10,8552.046,432,10,1,29,6066.144314908562,5945.046011706427,3694.144314908561,2250.9016967978655,2160.0,397.0,50.0,0,4,C,93,57,0.23591770001803525
39,Cplus,15,15,15,9039.583,422,15,1,29,5789.504956601245,6454.583032157177,3673.504956601245,2781.0780755559313,2110.0,400.0,75.0,0,4,C,,,0.5714074999850709
39,Cplus3A,15,15,15,9389.089,522,15,1,29,6250.990034402172,6194.088807568243,3680.99003440217,2513.0987731660744,2610.0,510.0,75.0,0,4,C,,,0.6672989999933634
39,Cplus3F,15,15,15,8434.089,364,15,1,29,5674.990034402171,6194.088807568243,3680.99003440217,2513.0987731660744,1820.0,345.0,75.0,0,4,C,158,72,0.6361055999877863
40,Cplus,11,11,11,8274.995,411,11,1,29,5992.526432326396,5762.9951739785,3629.5264323263946,2133.4687416521037,2055.0,402.0,55.0,0,2,C,,,0.33350020000943914
40,Cplus3A,11,11,11,8457.233,475,11,1,29,6285.527280943574,5560.232746043328,3636.527280943573,1923.7054650997554,2375.0,467.0,55.0,0,2,C,,,0.23326670000096783
40,Cplus3F,11,11,11,7985.233,396,11,1,29,5955.527280943573,5560.232746043328,3636.527280943573,1923.7054650997554,1980.0,390.0,55.0,0,2,C,79,41,0.2622706000111066
41,Cplus,16,16,16,8722.696,416,16,1,29,4475.018030854491,6162.695967330162,2778.0180308544914,3384.6779364756726,2080.0,400.0,80.0,0,2,C,,,0.4363034999987576
41,Cplus3A,16,16,16,9022.408,512,16,1,29,4943.018030854492,5881.4080518554,2778.0180308544914,3103.39002100091,2560.0,501.0,80.0,0,2,C,,,0.5419498999835923
41,Cplus3F,16,16,16,7987.408,340,16,1,29,4331.018030854491,5881.4080518554,2778.0180308544914,3103.39002100091,1700.0,326.0,80.0,0,2,C,172,104,0.41620040000998415
42,Cplus,13,13,13,8679.469,415,13,1,29,5998.646884416772,6137.469485288406,3631.646884416771,2505.8226008716347,2075.0,402.0,65.0,0,2,C,,,0.3612800999835599
42,Cplus3A,13,13,13,8211.018,449,13,1,29,6282.842605159608,5460.018233825442,3692.842605159607,1767.1756286658363,2245.0,441.0,65.0,0,2,C,,,0.19163869999465533
42,Cplus3F,13,13,13,7678.018,360,13,1,29,5826.842605159607,5460.018233825442,3692.842605159607,1767.1756286658363,1800.0,353.0,65.0,0,2,C,89,51,0.17212089998065494
43,Cplus,13,13,13,9085.876,410,13,1,29,5927.0480296196065,6569.876255275714,3700.048029619605,2869.82822565611,2050.0,401.0,65.0,0,5,C,,,0.20867719998932444
43,Cplus3A,13,13,13,8186.342,434,13,1,29,6045.7780472359245,5519.342137888311,3699.7780472359236,1819.5640906523872,2170.0,432.0,65.0,0,5,C,,,0.1263090000138618
43,Cplus3F,13,13,13,7860.342,380,13,1,29,5883.778047235925,5519.342137888311,3699.7780472359236,1819.5640906523872,1900.0,376.0,65.0,0,5,C,54,47,0.17160880001029
44,Cplus,10,10,10,8537.637,460,10,1,29,6260.872248724956,5740.636539553726,3641.872248724955,2098.7642908287717,2300.0,447.0,50.0,0,1,C,,,0.3370785999868531
44,Cplus3A,10,10,10,8699.171,508,10,1,29,6435.095683375027,5610.170716092177,3649.095683375026,1961.075032717152,2540.0,499.0,50.0,0,1,C,,,0.2419182000157889
44,Cplus3F,10,10,10,8265.171,435,10,1,29,6111.095683375027,5610.170716092177,3649.095683375026,1961.075032717152,2175.0,430.0,50.0,0,1,C,73,51,0.19649559998651966
45,Cplus,11,11,11,8091.761,404,11,1,29,5977.611784176529,5623.760847043799,3669.611784176529,1954.1490628672711,2020.0,393.0,55.0,0,3,C,,,0.3389558999915607
45,Cplus3A,11,11,11,8001.023,495,11,1,29,6389.909693304398,4982.022921135711,3704.9096933043975,1277.1132278313135,2475.0,489.0,55.0,0,3,C,,,0.24921479998738505
45,Cplus3F,11,11,11,7523.023,416,11,1,29,6047.909693304398,4982.022921135711,3704.9096933043975,1277.1132278313135,2080.0,406.0,55.0,0,3,C,79,41,0.2655067000014242
46,Cplus,10,10,10,9945.768,526,10,1,29,6328.526432326396,6762.76830168099,3629.5264323263946,3133.2418693545983,2630.0,503.0,50.0,0,1,C,,,0.44658449999406
46,Cplus3A,10,10,10,9038.492,542,10,1,29,6610.468491796357,5744.491988019486,3643.4684917963555,2101.0234962231325,2710.0,534.0,50.0,0,1,C,,,0.29165450000436977
46,Cplus3F,10,10,10,8492.492,452,10,1,29,6220.468491796357,5744.491988019486,3643.4684917963555,2101.0234962231325,2260.0,438.0,50.0,0,1,C,90,38,0.2336559999966994
47,Cplus,15,15,15,8257.933,384,15,1,29,5680.5264323263955,5891.932711843164,3629.5264323263946,2262.40627951677,1920.0,371.0,75.0,0,3,C,,,0.4582894000050146
47,Cplus3A,15,15,15,7742.046,439,15,1,29,6072.454848567027,5036.046358888862,3703.4548485670266,1332.591510321836,2195.0,436.0,75.0,0,3,C,,,0.09942230000160635
47,Cplus3F,15,15,15,7172.046,344,15,1,29,5550.454848567027,5036.046358888862,3703.4548485670266,1332.591510321836,1720.0,341.0,75.0,0,3,C,95,99,0.10580600000685081
48,Cplus,14,14,14,9518.757,424,14,1,29,5757.0773627258595,6923.757450108004,3630.0773627258586,3293.6800873821476,2120.0,405.0,70.0,0,3,C,,,0.5073031000210904
