case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
24,Cplus3A,16,16,16,8206.407,367,16,1,27,5843.286701237713,5937.407458780594,3758.2867012377137,2179.1207575428807,1835.0,354.0,80.0,0,0,B,,,0.3597629999858327
24,Cplus3F,16,16,16,8206.407,367,16,1,27,5843.286701237713,5937.407458780594,3758.2867012377137,2179.1207575428807,1835.0,354.0,80.0,0,0,B,0,0,0.3134839000122156
25,Cplus,16,16,16,9835.107,499,16,1,27,6358.411985460389,6763.106569903926,3986.4119854603905,2776.6945844435345,2495.0,497.0,80.0,0,0,B,,,0.2661074999778066
25,Cplus3A,16,16,16,9835.107,499,16,1,27,6358.411985460389,6763.106569903926,3986.4119854603905,2776.6945844435345,2495.0,497.0,80.0,0,0,B,,,0.2249800999998115
25,Cplus3F,16,16,16,9835.107,499,16,1,27,6358.411985460389,6763.106569903926,3986.4119854603905,2776.6945844435345,2495.0,497.0,80.0,0,0,B,0,0,0.2537091000122018
26,Cplus,16,16,16,9052.901,438,16,1,27,5931.209881936643,6360.901181012279,3800.209881936645,2560.6912990756364,2190.0,422.0,80.0,0,0,B,,,0.4266432000149507
26,Cplus3A,16,16,16,9052.901,438,16,1,27,5931.209881936643,6360.901181012279,3800.209881936645,2560.6912990756364,2190.0,422.0,80.0,0,0,B,,,0.4544150000147056
26,Cplus3F,16,16,16,9052.901,438,16,1,27,5931.209881936643,6360.901181012279,3800.209881936645,2560.6912990756364,2190.0,422.0,80.0,0,0,B,0,0,0.45040610001888126
27,Cplus,16,16,16,8916.156,454,16,1,27,6474.649055911774,6129.156419849406,3933.649055911777,2195.5073639376324,2270.0,437.0,80.0,0,0,B,,,0.18280340000637807
27,Cplus3A,16,16,16,8916.156,454,16,1,27,6474.649055911774,6129.156419849406,3933.649055911777,2195.5073639376324,2270.0,437.0,80.0,0,0,B,,,0.14492190000601113
27,Cplus3F,16,16,16,8916.156,454,16,1,27,6474.649055911774,6129.156419849406,3933.649055911777,2195.5073639376324,2270.0,437.0,80.0,0,0,B,0,0,0.16762459999881685
