case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
28,Cplus3F,15,15,15,7066.129,281,15,1,29,5359.870791806252,5309.129341152377,3680.870791806251,1628.258549346125,1405.0,277.0,75.0,0,5,C,106,74,0.06100100002367981
29,Cplus,15,15,15,7579.953,308,15,1,29,5423.121076948859,5661.95269589461,3637.1210769488584,2024.8316189457514,1540.0,303.0,75.0,0,1,C,,,0.23932980000972748
29,Cplus3A,15,15,15,7786.129,415,15,1,29,5982.212037285923,5227.128819119603,3682.212037285923,1544.9167818336778,2075.0,409.0,75.0,0,1,C,,,0.2048106000002008
29,Cplus3F,15,15,15,7253.129,326,15,1,29,5520.2120372859235,5227.128819119603,3682.212037285923,1544.9167818336778,1630.0,321.0,75.0,0,1,C,89,91,0.26215029999730177
30,Cplus,15,15,15,9190.895,397,15,1,29,5628.384361936625,6749.895399361124,3645.3843619366244,3104.5110374245,1985.0,381.0,75.0,0,3,C,,,0.4964587999857031
30,Cplus3A,15,15,15,8761.768,485,15,1,29,6222.384361936626,5782.768145894713,3645.3843619366244,2137.3837839580897,2425.0,479.0,75.0,0,3,C,,,0.1316987999889534
30,Cplus3F,15,15,15,7931.768,347,15,1,29,5568.384361936625,5782.768145894713,3645.3843619366244,2137.3837839580897,1735.0,339.0,75.0,0,3,C,138,107,0.17344429998775013
31,Cplus,15,15,15,8022.96,325,15,1,29,5528.7302035968105,6002.959737345995,3652.7302035968105,2350.2295337491837,1625.0,320.0,75.0,0,3,C,,,0.24443270001211204
31,Cplus3A,15,15,15,8137.481,460,15,1,29,6316.024781693268,5305.480803547531,3722.0247816932674,1583.4560218542624,2300.0,457.0,75.0,0,3,C,,,0.15593469998566434
31,Cplus3F,15,15,15,7307.481,322,15,1,29,5566.024781693267,5305.480803547531,3722.0247816932674,1583.4560218542624,1610.0,317.0,75.0,0,3,C,138,110,0.11796709999907762
32,Cplus,13,13,13,7796.382,337,13,1,29,5602.331684610733,5715.382433666043,3637.331684610732,2078.0507490553114,1685.0,331.0,65.0,0,5,C,,,0.34231089998502284
32,Cplus3A,13,13,13,8295.026,431,13,1,29,6096.620992989786,5649.0256967083105,3658.620992989784,1990.4047037185271,2155.0,426.0,65.0,0,5,C,,,0.1573355000000447
