case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
3,Grid26C,12,12,12,10919.909,334,12,1,26,6676.100463803776,8870.90946917509,4836.100463803775,4034.8090053713195,1670.0,319.0,60.0,0,0.6096746000112034
3,Insert28,12,12,12,10713.724,348,12,1,28,7195.931020873145,8590.723550001803,5313.931020873145,3276.7925291286633,1740.0,323.0,60.0,0,2.1599637999897823
3,Insert26,12,12,12,9988.234,314,12,1,26,6747.449434888148,8062.234396063947,5023.449434888149,3038.784961175799,1570.0,296.0,60.0,0,1.8288103000086267
3,ClearEarly28,12,12,12,9558.69,348,12,1,28,7311.436289082547,7413.689701247137,5244.436289082547,2169.253412164592,1740.0,345.0,60.0,0,0.10760570000275038
4,ShiftB,14,14,14,8786.257,280,14,1,28,6894.655650368917,7039.256964217364,5282.655650368916,1756.6013138484464,1400.0,277.0,70.0,0,0.36038749999715947
4,Grid26A,14,14,14,9254.096,274,14,1,26,6358.04815631484,7549.0959232608275,4824.048156314839,2725.0477669459888,1370.0,265.0,70.0,0,0.4635077999846544
4,Grid26B,14,14,14,9273.869,277,14,1,26,6384.15261080393,7558.869047849841,4881.15261080393,2677.7164370459113,1385.0,260.0,70.0,0,0.6336755999946035
4,Grid26C,14,14,14,9128.283,292,14,1,26,6455.82267023528,7320.28320352738,4843.8226702352795,2476.460533292102,1460.0,278.0,70.0,0,0.42262520000804216
4,Insert28,14,14,14,9136.191,273,14,1,28,6899.625479549297,7441.191105659269,5360.625479549297,2080.565626109973,1365.0,260.0,70.0,0,1.089318699989235
4,Insert26,14,14,14,9604.014,276,14,1,26,6568.60605307488,7897.014354323592,5042.606053074881,2854.4083012487104,1380.0,257.0,70.0,0,1.6385968000104185
4,ClearEarly28,14,14,14,8891.012,366,14,1,28,7449.553989443638,6630.011658460595,5368.553989443637,1261.4576690169572,1830.0,361.0,70.0,0,0.22807990000001155
5,ShiftB,12,12,12,9451.635,305,12,1,28,6993.9339776856805,7570.635326872483,5279.9339776856805,2290.7013491868024,1525.0,296.0,60.0,0,0.38340460002655163
5,Grid26A,12,12,12,11492.936,374,12,1,26,6737.038645946024,9231.935597895179,4824.038645946023,4407.896951949162,1870.0,331.0,60.0,0,0.8532569999806583
5,Grid26B,12,12,12,11171.939,355,12,1,26,6721.457968919034,9009.939464526935,4838.457968919035,4171.481495607896,1775.0,327.0,60.0,0,0.37461649999022484
5,Grid26C,12,12,12,10159.342,310,12,1,26,6522.487833704979,8256.34231707443,4831.487833704978,3424.854483369454,1550.0,293.0,60.0,0,0.4733428999898024
5,Insert28,12,12,12,11563.621,313,12,1,28,7070.398585394276,9650.621365622099,5357.398585394276,4293.22278022782,1565.0,288.0,60.0,0,0.7310125999792945
5,Insert26,12,12,12,10572.645,350,12,1,26,7081.823975453025,8426.645177675653,5079.823975453027,3346.8212022226267,1750.0,336.0,60.0,0,1.7905921000055969
5,ClearEarly28,12,12,12,9238.192,340,12,1,28,7397.5978999635645,7141.192199128444,5369.5978999635645,1771.5942991648772,1700.0,337.0,60.0,0,0.04353719999198802
6,ShiftB,14,14,14,9960.697,333,14,1,28,7020.736514974659,7915.696699353634,5233.736514974659,2681.9601843789796,1665.0,310.0,70.0,0,0.5835537000093609
