scenario,seed,case,model,n,bias_deg,anomaly,error,all_cleared,undiscovered_cases,undiscovered_sources,coverage_misses,exhausted_cases,exhausted_sources,failed_clears,total_per_source,movement_per_source,detect_switch_per_source,clear_time_per_source,last_discovery_per_source,search_end_per_source,search_movement_per_source,not_ready_rate,active_measurements_per_source,co_measurements_per_source,switches_per_source,insertions_per_source,decision_wall_s,decomposition_error_s,hard_fail
S1_boundary,155921,1,I,13,0.0,0,,1,0,0,0,0,0,0,362.67776923076923,296.216205772008,61.46153846153846,5.0,136.73768684615385,158.12230220989352,107.42999451758581,1.0,2.3076923076923075,1.0769230769230769,9.923076923076923,0.15384615384615385,0.9040344000095502,0.00032496389576408546,0
S1_boundary,155921,1,J,13,0.0,0,,1,0,0,0,0,0,0,317.09461538461534,247.17155667172648,64.92307692307692,5.0,138.67260023076923,159.4074845272494,99.02286914263404,0.6923076923076923,2.230769230769231,1.2307692307692308,10.692307692307692,0.6153846153846154,0.7744883999985177,0.00023673244459132547,0
S1_boundary,155921,1,J+,13,0.0,0,,1,0,0,0,0,0,0,311.37946153846156,243.6871827782459,62.69230769230769,5.0,132.36672907692306,153.1016133755492,95.48622876016455,0.8461538461538461,1.8461538461538463,1.4615384615384615,10.384615384615385,0.0,0.23170429997844622,0.0003761171965379617,0
S1_boundary,155921,2,I,14,0.0,0,,1,0,0,0,0,0,0,326.32192857142854,270.10763020605253,51.214285714285715,5.0,121.37896771428572,141.25335164561483,101.11049450275769,0.9285714285714286,2.142857142857143,1.1428571428571428,8.357142857142858,0.21428571428571427,0.8454304999904707,0.00017711526379571296,0
S1_boundary,155921,2,J,14,0.0,0,,1,0,0,0,0,0,0,297.59335714285714,240.16475633985345,52.42857142857143,5.0,122.73951078571429,141.57463367460178,92.07463367460176,0.42857142857142855,1.8571428571428572,1.3571428571428572,8.5,0.2857142857142857,1.3481772000086494,0.0004112420515411941,0
S1_boundary,155921,2,J+,14,0.0,0,,1,0,0,0,0,0,0,292.5102857142857,236.58170171862076,50.92857142857143,5.0,118.62624842857143,136.16578384872426,88.66578384872423,0.5714285714285714,1.5714285714285714,1.2857142857142858,8.428571428571429,0.0,0.20472469998640008,0.0001759393089741934,0
S1_boundary,155921,3,I,12,0.0,0,,1,0,0,0,0,0,0,328.4313333333333,262.3480404307215,61.083333333333336,5.0,142.37069666666667,167.0373633198514,116.12069665318474,1.0,2.1666666666666665,1.1666666666666667,9.833333333333334,0.08333333333333333,0.7473178999789525,0.0004851686576330394,0
S1_boundary,155921,3,J,12,0.0,0,,1,0,0,0,0,0,0,337.70099999999996,266.36763744376094,66.33333333333333,5.0,148.96254808333333,169.92533940177537,107.5086727351087,0.6666666666666666,2.1666666666666665,1.1666666666666667,10.916666666666666,0.6666666666666666,1.1568088000058196,0.00035067486851403373,0
S1_boundary,155921,3,J+,12,0.0,0,,1,0,0,0,0,0,0,314.05316666666664,245.7197991115538,63.333333333333336,5.0,141.39728983333333,162.36008115684496,103.44341449017827,0.75,1.6666666666666667,1.3333333333333333,10.416666666666666,0.0,0.21247120000771247,0.00041066135418077465,0
S1_boundary,155921,4,I,15,0.0,0,,1,0,0,0,0,0,0,310.9228,253.6561047527931,52.266666666666666,5.0,135.05809646666665,137.05809646328532,94.324763129952,1.0,2.1333333333333333,1.0666666666666667,8.6,0.26666666666666666,0.70562140000402,0.0004287081028451212,0
S1_boundary,155921,4,J,15,0.0,0,,1,0,0,0,0,0,0,283.16406666666666,225.09739953835503,53.06666666666667,5.0,118.0037124,135.98092395900645,86.1142572923398,0.5333333333333333,2.2,1.3333333333333333,8.733333333333333,0.5333333333333333,2.378467999980785,6.924674835318001e-06,0
S1_boundary,155921,4,J+,15,0.0,0,,1,0,0,0,0,0,0,277.17699999999996,221.84369034554874,50.333333333333336,5.0,111.51783186666667,128.68806492547597,82.75473159214262,0.7333333333333333,1.7333333333333334,1.4,8.333333333333334,0.0,0.2574765000026673,0.0003551832314769854,0
S1_boundary,155921,5,I,15,0.0,0,,1,0,0,0,0,0,0,312.6847333333333,259.8180983672784,47.86666666666667,5.0,114.19561300000001,133.52894634942243,94.3956130160891,0.9333333333333333,1.8666666666666667,0.8666666666666667,7.866666666666666,0.26666666666666666,0.8063104999891948,0.0004755091767947306,0
S1_boundary,155921,5,J,15,0.0,0,,1,0,0,0,0,0,0,285.02139999999997,225.2214250573708,54.8,5.0,114.56123726666667,134.6633390923837,86.06333909238369,0.8,2.6,1.8,8.8,0.3333333333333333,2.5099621000117622,0.0003758605621442257,0
S1_boundary,155921,5,J+,15,0.0,0,,1,0,0,0,0,0,0,278.613,222.21297357011125,51.4,5.0,110.71783186666667,128.28806492547596,82.75473159214262,0.8666666666666667,2.0,1.4666666666666666,8.4,0.0,0.3478174000047147,0.0003964483312302036,0
S1_boundary,155921,6,I,14,0.0,0,,1,0,0,0,0,0,0,345.6363571428571,283.63637165741994,57.0,5.0,146.58733164285715,148.73018880366755,101.23018880366756,0.9285714285714286,2.2142857142857144,1.0714285714285714,9.142857142857142,0.2857142857142857,0.4994966999802273,0.00020320387920946814,0
S1_boundary,155921,6,J,14,0.0,0,,1,0,0,0,0,0,0,307.42371428571425,241.6380295461909,60.785714285714285,5.0,129.1318065,149.38058553134974,92.88058553134972,0.7142857142857143,2.2142857142857144,1.2857142857142858,10.071428571428571,0.5,2.453052899974864,0.00041364667276866385,0
S1_boundary,155921,6,J+,14,0.0,0,,1,0,0,0,0,0,0,300.3802142857143,237.59447667165747,57.785714285714285,5.0,122.9119627142857,142.16578384872426,88.66578384872423,0.7142857142857143,1.7142857142857142,1.2857142857142858,9.571428571428571,0.0,0.28072539999266155,0.0003265967957304383,0
