seed,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,movement_time_s,active_measurements,co_measurements,coverage_insertions,search_end_time_s,no_signal_actions,failed_clear_actions,decision_wall_time_s
81407,91,F_coverage_integrated,15,15,15,4196.254,99,15,1,3529.253579,31,17,8,2103.850632432502,53,0,1.995698
81407,92,F_coverage_integrated,13,13,13,4642.87,121,13,1,3856.870377,36,21,8,2231.139623046575,73,0,2.619905
81407,93,F_coverage_integrated,14,14,14,4423.568,121,14,1,3632.56805,34,19,6,2238.9023166618495,73,0,2.700974
81407,94,F_coverage_integrated,10,10,10,3760.544,139,10,1,2881.543588,29,15,8,2394.9443370933445,100,0,0.77058
81407,95,F_coverage_integrated,12,12,12,4176.759,116,12,1,3425.758599,26,10,3,2114.6733311478392,78,0,1.817772
81407,96,F_coverage_integrated,16,16,16,4100.867,101,16,1,3419.866521,48,26,8,1682.081112605044,37,0,4.279023
81407,97,F_coverage_integrated,14,14,14,4089.626,113,14,1,3344.625742,32,20,8,2236.1398692863104,67,0,1.304711
81407,98,F_coverage_integrated,10,10,10,4207.153,116,10,1,3466.153442,29,14,8,2222.9431734523896,77,0,1.60901
81407,99,F_coverage_integrated,15,15,15,4536.255,112,15,1,3793.254686,38,21,8,2188.0473773635154,60,0,1.704696
81407,100,F_coverage_integrated,16,16,16,4116.936,104,16,1,3416.93567,32,16,8,2304.2801030411533,56,0,1.865948
