scenario,seed,case,model,n,bias_deg,anomaly,error,all_cleared,undiscovered_cases,undiscovered_sources,coverage_misses,exhausted_cases,exhausted_sources,failed_clears,total_per_source,movement_per_source,detect_switch_per_source,clear_time_per_source,last_discovery_per_source,search_end_per_source,search_movement_per_source,not_ready_rate,active_measurements_per_source,co_measurements_per_source,switches_per_source,insertions_per_source,decision_wall_s,decomposition_error_s,hard_fail
S3_systematic_bias,155921,1,I,13,1.0,0,,1,0,0,0,0,0,0,297.84484615384616,239.92180140106208,52.92307692307692,5.0,160.42155715384615,161.34463406049048,113.26771098356741,0.6153846153846154,2.3846153846153846,1.3846153846153846,8.307692307692308,0.46153846153846156,1.3977613000024576,0.0004182138068244967,0
S3_systematic_bias,155921,1,J,13,1.0,0,,1,0,0,0,0,0,0,317.138,244.98412158928699,67.15384615384616,5.0,142.35788461538462,161.70815352289804,100.55430736905186,0.6923076923076923,3.0,1.7692307692307692,11.0,0.6153846153846154,0.9703392000228632,0.00041933926922865794,0
S3_systematic_bias,155921,1,J+,13,1.0,0,,1,0,0,0,0,0,0,286.25007692307696,220.0962365922706,61.15384615384615,5.0,131.84280900000002,151.65461635397935,95.50077020013319,0.6153846153846154,2.0,1.6153846153846154,10.0,0.0,0.21805399999720976,7.569951776531525e-05,0
S3_systematic_bias,155921,2,I,11,1.0,0,,1,0,0,0,0,0,0,340.76590909090913,270.4931609851126,65.27272727272727,5.0,155.58203145454547,191.10651073444305,129.74287437080665,0.6363636363636364,2.3636363636363638,1.6363636363636365,10.727272727272727,0.36363636363636365,0.980322299990803,0.00022916376201465027,0
S3_systematic_bias,155921,2,J,11,1.0,0,,1,0,0,0,0,0,0,355.5771818181818,275.6681324341084,74.9090909090909,5.0,180.8873608181818,183.61463351974285,115.61463351974285,0.6363636363636364,2.6363636363636362,1.7272727272727273,12.181818181818182,0.2727272727272727,1.1860955000156537,0.0004567751921058516,0
S3_systematic_bias,155921,2,J+,11,1.0,0,,1,0,0,0,0,0,0,329.98727272727274,255.35087081698364,69.63636363636364,5.0,175.73252427272726,179.0052515243976,113.73252425167034,0.6363636363636364,1.7272727272727273,1.3636363636363635,11.454545454545455,0.0,0.1208831999974791,0.00042101318013010314,0
S3_systematic_bias,155921,3,I,10,1.0,0,,1,0,0,0,0,0,0,329.5126,254.21257828180177,70.3,5.0,211.82225920000002,216.02225924731073,144.8222592473107,0.2,2.2,1.3,11.3,0.8,1.002280399989104,0.00021718198240705533,0
S3_systematic_bias,155921,3,J,10,1.0,0,,1,0,0,0,0,0,0,341.8633,259.5632808656182,77.3,5.0,105.1702046,219.37887410992988,141.87887410992988,0.3,3.0,2.0,12.8,0.8,1.117540299979737,0.00019134381773255882,0
S3_systematic_bias,155921,3,J+,10,1.0,0,,1,0,0,0,0,0,0,326.9832,251.98319765649384,70.0,5.0,88.2106991,201.45023920085544,132.85023920085544,0.4,1.8,1.5,11.5,0.0,0.08555099999648519,2.343506139368401e-05,0
S3_systematic_bias,155921,4,I,14,1.0,0,,1,0,0,0,0,0,0,280.43271428571427,226.00415058046616,49.42857142857143,5.0,128.08576557142857,149.228622683196,104.01433696891027,0.5714285714285714,2.7142857142857144,1.8571428571428572,8.0,0.5714285714285714,0.8179436000064015,0.00010812652635650011,0
