seed,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,movement_time_s,active_measurements,co_measurements,coverage_insertions,search_end_time_s,no_signal_actions,failed_clear_actions,decision_wall_time_s
24119,8,F_coverage_integrated,14,14,14,4138.484,123,14,1,3335.484388,42,24,8,2203.5476921202785,68,0,1.291086
24119,8,G_rolling_coverage,14,14,14,4128.386,124,14,1,3320.385893,43,28,8,2203.5476921202785,68,0,1.324617
24119,8,I_ring_optimized,14,14,14,3947.907,121,14,1,3156.907218,40,26,8,2078.682823513317,67,0,1.207845
24119,8,J_ring7_1000,14,14,14,3581.182,120,14,1,2797.182036,37,24,8,1990.3676496381147,70,0,1.234801
24119,8,Jplus_final,14,14,14,3677.839,111,14,1,2947.83854,28,25,0,1859.190265066547,69,0,0.232625
24119,9,C_region_q2,14,14,14,5303.13,144,14,1,4373.129979,14,0,0,nan,99,0,0.38526
24119,9,Cplus_completion_coobserve,14,14,14,4532.456,148,14,1,3578.4555,18,9,0,nan,100,0,0.240329
24119,9,F_coverage_integrated,14,14,14,4290.996,104,14,1,3599.99593,32,19,6,2160.832627230891,59,0,1.861774
24119,9,G_rolling_coverage,14,14,14,4271.865,105,14,1,3575.8652,33,21,6,2160.832627230891,60,0,1.950944
24119,9,I_ring_optimized,14,14,14,4092.182,109,14,1,3373.181593,37,24,6,2085.9052181035377,61,0,2.097132
24119,9,J_ring7_1000,14,14,14,4069.44,119,14,1,3290.43992,39,25,8,2056.857103023009,68,0,1.536144
24119,9,Jplus_final,14,14,14,4125.565,110,14,1,3400.565261,30,25,0,1840.3209738821395,66,0,0.259843
24119,10,C_region_q2,11,11,11,4682.18,137,11,1,3807.180154,8,0,0,nan,104,0,0.212762
24119,10,Cplus_completion_coobserve,11,11,11,4495.167,144,11,1,3578.167191,15,6,0,nan,104,0,0.211304
24119,10,F_coverage_integrated,11,11,11,4078.676,119,11,1,3315.675906,28,12,7,2256.3784864229774,84,0,1.09005
24119,10,G_rolling_coverage,11,11,11,4076.28,119,11,1,3313.28004,28,13,7,2256.3784864229774,84,0,1.09939
24119,10,I_ring_optimized,11,11,11,3961.236,117,11,1,3207.235538,26,13,8,2156.013552276135,83,0,0.770558
24119,10,J_ring7_1000,11,11,11,3846.964,130,11,1,3013.964487,30,21,8,2149.906732266766,91,0,0.935836
24119,10,Jplus_final,11,11,11,3704.166,120,11,1,2932.166062,20,17,0,1959.5922360301481,89,0,0.158731
24119,11,C_region_q2,15,15,15,5040.217,127,15,1,4205.216558,13,0,0,nan,79,0,0.348703
24119,11,Cplus_completion_coobserve,15,15,15,4876.043,130,15,1,4024.042712,16,7,0,nan,79,0,0.166551
24119,11,F_coverage_integrated,15,15,15,4205.982,107,15,1,3493.981934,38,21,8,2152.9950364444258,55,0,1.326468
24119,11,G_rolling_coverage,15,15,15,4204.759,108,15,1,3487.759127,39,24,8,2152.9950364444258,55,0,1.461692
24119,11,I_ring_optimized,15,15,15,3764.053,103,15,1,3075.052772,37,23,8,1997.3252165637823,51,0,0.873926
24119,11,J_ring7_1000,15,15,15,4074.749,112,15,1,3335.74914,42,28,8,2050.557281062623,56,0,1.358756
24119,11,Jplus_final,15,15,15,3969.101,100,15,1,3298.101118,30,25,0,1792.3209738821395,55,0,0.247743
24119,12,C_region_q2,14,14,14,5600.634,151,14,1,4627.633615,15,0,0,nan,110,0,0.44734
24119,12,Cplus_completion_coobserve,14,14,14,4666.851,154,14,1,3675.850721,18,8,0,nan,110,0,0.339343
24119,12,F_coverage_integrated,14,14,14,4582.754,114,14,1,3832.754288,32,14,8,2220.706633283978,69,0,1.341501
24119,12,G_rolling_coverage,14,14,14,4364.563,114,14,1,3614.56324,32,18,8,2220.706633283978,69,0,1.409479
24119,12,I_ring_optimized,14,14,14,4209.018,115,14,1,3455.017569,34,22,7,2021.0602054508763,67,0,1.817462
24119,12,J_ring7_1000,14,14,14,4059.405,123,14,1,3254.405038,34,25,6,2021.404380984345,75,0,1.720303
24119,12,Jplus_final,14,14,14,3986.306,117,14,1,3218.306143,28,24,0,1909.8136336424548,75,0,0.116118
24119,13,C_region_q2,13,13,13,4761.562,132,13,1,3905.562292,10,0,0,nan,93,0,0.267301
24119,13,Cplus_completion_coobserve,13,13,13,4217.351,134,13,1,3351.350639,12,4,0,nan,93,0,0.138845
24119,13,F_coverage_integrated,13,13,13,3897.596,118,13,1,3128.596133,34,22,6,2219.598073655529,71,0,1.437143
24119,13,G_rolling_coverage,13,13,13,3899.736,118,13,1,3129.735882,34,22,6,2219.598073655529,71,0,1.535931
24119,13,I_ring_optimized,13,13,13,3680.888,115,13,1,2929.887523,31,19,7,2105.7378089078784,71,0,1.784271
24119,13,J_ring7_1000,13,13,13,3600.603,131,13,1,2752.602938,34,23,8,2200.529975972549,85,0,1.482869
24119,13,Jplus_final,13,13,13,3839.084,127,13,1,3016.084092,30,24,0,1991.0979616633394,84,0,0.266979
24119,14,C_region_q2,10,10,10,4428.044,148,10,1,3492.044015,10,0,0,nan,118,0,0.281507
24119,14,Cplus_completion_coobserve,10,10,10,3858.712,152,10,1,2900.711665,14,6,0,nan,119,0,0.189773
24119,14,F_coverage_integrated,10,10,10,3927.924,135,10,1,3073.924478,27,12,7,2339.30026807429,98,0,1.212533
24119,14,G_rolling_coverage,10,10,10,3927.108,135,10,1,3073.107951,27,13,7,2339.30026807429,98,0,1.162474
24119,14,I_ring_optimized,10,10,10,3921.155,135,10,1,3067.154983,27,12,8,2242.2042712990437,98,0,0.795924
24119,14,J_ring7_1000,10,10,10,3710.871,142,10,1,2812.871266,27,17,8,2162.9107891675876,105,0,0.496959
24119,14,Jplus_final,10,10,10,3636.818,133,10,1,2789.818068,18,17,0,1996.3209738821397,105,0,0.07801
