seed,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,movement_time_s,active_measurements,co_measurements,coverage_insertions,search_end_time_s,no_signal_actions,failed_clear_actions,decision_wall_time_s
55021,8,G_rolling_coverage,15,15,15,4476.742,118,15,1,3697.741873,27,15,5,2240.2344289553007,76,0,1.154411
55021,8,I_ring_optimized,15,15,15,4461.22,122,15,1,3657.220492,31,16,7,2139.6711641221177,76,0,1.408423
55021,8,J_ring7_1000,15,15,15,4352.129,125,15,1,3532.128641,34,21,8,2005.7677381627582,76,0,0.763836
55021,8,Jplus_final,15,15,15,4112.96,121,15,1,3316.959836,28,22,0,1953.7799192691502,78,0,0.255817
55021,9,C_region_q2,16,16,16,5115.882,141,16,1,4190.881819,14,0,0,nan,92,0,0.529357
55021,9,Cplus_completion_coobserve,16,16,16,4689.918,147,16,1,3730.917708,20,11,0,nan,92,0,0.350509
55021,9,F_coverage_integrated,16,16,16,4350.712,102,16,1,3662.712152,35,20,4,1928.6873448760211,51,0,1.513136
55021,9,G_rolling_coverage,16,16,16,4341.64,103,16,1,3648.640175,36,23,4,1928.6873448760211,51,0,1.458303
55021,9,I_ring_optimized,16,16,16,4277.466,112,16,1,3530.466377,38,24,8,2054.4988660337767,58,0,1.214791
55021,9,J_ring7_1000,16,16,16,4138.871,113,16,1,3385.871492,36,23,7,1850.3816676828653,61,0,1.351415
55021,9,Jplus_final,16,16,16,4160.897,107,16,1,3440.89712,30,22,0,1804.2918404735424,61,0,0.23937
55021,10,C_region_q2,11,11,11,4381.676,139,11,1,3493.676123,8,0,0,nan,106,0,0.270173
55021,10,Cplus_completion_coobserve,11,11,11,4183.231,140,11,1,3290.230759,9,3,0,nan,106,0,0.142722
55021,10,F_coverage_integrated,11,11,11,3859.864,117,11,1,3104.864334,28,18,8,2306.384803850744,79,0,0.717708
55021,10,G_rolling_coverage,11,11,11,3859.864,117,11,1,3104.864334,28,18,8,2306.384803850744,79,0,0.802245
55021,10,I_ring_optimized,11,11,11,3752.453,116,11,1,3004.452669,27,18,7,2126.004840497978,79,0,0.608014
55021,10,J_ring7_1000,11,11,11,3648.497,139,11,1,2762.496713,33,21,8,2142.554293220137,96,0,0.793644
55021,10,Jplus_final,11,11,11,3509.892,132,11,1,2666.891613,24,17,0,1981.689943830444,97,0,0.171621
55021,11,C_region_q2,10,10,10,4553.168,144,10,1,3640.168076,8,0,0,nan,113,0,0.24728
55021,11,Cplus_completion_coobserve,10,10,10,4301.146,147,10,1,3372.146204,11,4,0,nan,113,0,0.144896
55021,11,F_coverage_integrated,10,10,10,3974.1,122,10,1,3193.09953,22,14,7,2365.2587425549928,91,0,0.608214
55021,11,G_rolling_coverage,10,10,10,3971.875,122,10,1,3190.875243,22,15,7,2365.2587425549928,91,0,0.639674
55021,11,I_ring_optimized,10,10,10,3593.32,130,10,1,2768.320293,30,19,8,2234.9531490469203,92,0,0.848683
55021,11,J_ring7_1000,10,10,10,3659.559,129,10,1,2838.559426,28,20,5,2035.1328381544545,91,0,1.258613
55021,11,Jplus_final,10,10,10,3579.028,120,10,1,2812.02788,19,16,0,1953.9467002387648,91,0,0.131718
55021,12,C_region_q2,15,15,15,5125.239,139,15,1,4217.238817,11,0,0,nan,95,0,0.321695
55021,12,Cplus_completion_coobserve,15,15,15,4625.264,141,15,1,3706.263617,13,5,0,nan,95,0,0.225752
55021,12,F_coverage_integrated,15,15,15,4859.78,105,15,1,4162.780192,34,17,8,2244.041706231,57,0,1.239607
55021,12,G_rolling_coverage,15,15,15,4852.299,106,15,1,4147.299155,35,20,8,2244.041706231,57,0,1.161452
55021,12,I_ring_optimized,15,15,15,4576.516,109,15,1,3854.515611,38,22,8,2090.5522243049454,58,0,1.145079
55021,12,J_ring7_1000,15,15,15,4056.78,117,15,1,3283.779508,36,23,8,2094.1821919411213,66,0,0.935528
55021,12,Jplus_final,15,15,15,4083.182,112,15,1,3344.182118,31,23,0,1901.5702330821691,66,0,0.294482
55021,13,C_region_q2,14,14,14,5220.757,133,14,1,4353.757466,12,0,0,nan,91,0,0.340611
55021,13,Cplus_completion_coobserve,14,14,14,4729.349,135,14,1,3852.34868,14,6,0,nan,91,0,0.214057
55021,13,F_coverage_integrated,14,14,14,4639.044,117,14,1,3872.044044,33,18,8,2248.804132977437,71,0,1.477611
55021,13,G_rolling_coverage,14,14,14,4556.785,119,14,1,3779.785344,35,21,8,2248.804132977437,71,0,1.450686
55021,13,I_ring_optimized,14,14,14,4489.967,119,14,1,3710.967425,35,23,6,2097.738681376506,71,0,1.547969
55021,13,J_ring7_1000,14,14,14,4784.552,121,14,1,3995.551742,36,18,8,2069.9985821554246,71,0,1.167953
55021,13,Jplus_final,14,14,14,4273.317,120,14,1,3490.316699,35,28,0,1858.3209738821397,71,0,0.328323
55021,14,C_region_q2,11,11,11,4813.418,141,11,1,3914.417821,11,0,0,nan,104,0,0.318901
55021,14,Cplus_completion_coobserve,11,11,11,4180.087,144,11,1,3266.086823,14,5,0,nan,104,0,0.221493
55021,14,F_coverage_integrated,11,11,11,3958.372,111,11,1,3241.372396,23,10,8,2278.837117811838,77,0,0.976514
55021,14,G_rolling_coverage,11,11,11,3958.372,111,11,1,3241.372396,23,10,8,2278.837117811838,77,0,0.907351
55021,14,I_ring_optimized,11,11,11,3828.449,114,11,1,3093.448932,26,14,8,2132.537011607685,79,0,0.499069
55021,14,J_ring7_1000,11,11,11,3659.785,118,11,1,2898.784936,25,16,8,2010.3709413074994,82,0,1.384117
55021,14,Jplus_final,11,11,11,3649.75,113,11,1,2918.750136,20,18,0,1930.9891231124059,82,0,0.099968
55021,15,C_region_q2,13,13,13,5404.979,147,13,1,4459.979037,13,0,0,nan,107,0,0.408841
55021,15,Cplus_completion_coobserve,13,13,13,4485.843,155,13,1,3496.842594,21,10,0,nan,107,0,0.264581
55021,15,F_coverage_integrated,13,13,13,4563.595,133,13,1,3704.595234,32,16,8,2343.8799656155193,89,0,1.368707
55021,15,G_rolling_coverage,13,13,13,4307.487,134,13,1,3442.486862,33,20,8,2343.8799656155193,89,0,1.289472
55021,15,I_ring_optimized,13,13,13,4181.246,134,13,1,3321.245679,38,21,8,2174.795558897413,84,0,1.096735
55021,15,J_ring7_1000,13,13,13,4226.059,146,13,1,3295.058516,38,21,8,2164.1072861818643,98,0,0.763103
55021,15,Jplus_final,13,13,13,3900.707,136,13,1,3025.706626,28,22,0,1972.985496550079,95,0,0.206865
55021,16,C_region_q2,16,16,16,5147.131,130,16,1,4289.130562,15,0,0,nan,80,0,0.439383
55021,16,Cplus_completion_coobserve,16,16,16,4328.044,136,16,1,3437.043837,21,10,0,nan,80,0,0.315166
55021,16,F_coverage_integrated,16,16,16,4310.411,99,16,1,3643.410803,42,20,8,1890.82556131853,42,0,0.969131
55021,16,G_rolling_coverage,16,16,16,4269.848,99,16,1,3600.847875,42,24,8,1890.82556131853,42,0,0.930817
55021,16,I_ring_optimized,16,16,16,3750.363,91,16,1,3132.362837,41,26,8,1662.4765482775988,35,0,0.690595
55021,16,J_ring7_1000,16,16,16,4096.321,111,16,1,3355.320592,41,28,8,1964.413387823029,54,0,1.781587
55021,16,Jplus_final,16,16,16,3960.632,101,16,1,3278.631522,31,25,0,1777.3245164349628,54,0,0.230526
55021,17,C_region_q2,14,14,14,4789.664,142,14,1,3869.66361,13,0,0,nan,99,0,0.307086
55021,17,Cplus_completion_coobserve,14,14,14,4452.115,146,14,1,3508.114821,17,7,0,nan,99,0,0.178076
55021,17,F_coverage_integrated,14,14,14,4331.435,121,14,1,3538.43498,38,22,8,2243.9797347570984,70,0,0.797376
55021,17,G_rolling_coverage,14,14,14,4251.227,122,14,1,3452.227115,39,26,8,2243.9797347570984,70,0,0.695893
55021,17,I_ring_optimized,14,14,14,4198.173,119,14,1,3423.173406,36,23,8,2102.6951128097035,70,0,0.705027
55021,17,J_ring7_1000,14,14,14,3869.032,120,14,1,3084.032335,37,23,8,2070.397254222188,69,0,1.371168
55021,17,Jplus_final,14,14,14,3727.794,111,14,1,2997.794433,28,26,0,1852.0124288003667,69,0,0.137032
55021,18,C_region_q2,13,13,13,5080.092,136,13,1,4201.092157,11,0,0,nan,97,0,0.204594
55021,18,Cplus_completion_coobserve,13,13,13,4326.296,140,13,1,3423.29556,15,7,0,nan,97,0,0.120823
