case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,delayed_decision,probe_new,connection_m,b_order_m,wall_time_s
34,DG2_k3_t1_R,16,16,16,9245.995,505,16,1,29,5866.448461438537,6155.9949003176025,3476.4484614385365,2679.546438879068,2525.0,485.0,80.0,0,0,C,213,117,C,2,,,1.1571593999979086
34,C3FDirect,16,16,16,9245.995,505,16,1,29,5866.448461438537,6155.9949003176025,3476.4484614385365,2679.546438879068,2525.0,485.0,80.0,0,0,C,213,117,,,,,1.155594599986216
35,Cplus3F,16,16,16,10451.619,551,16,1,27,6136.091059532934,7071.619407460987,3799.0910595329356,3272.5283479280524,2755.0,545.0,80.0,0,0,B,0,0,,,,,1.043185699993046
35,DG_k1_t0,16,16,16,11458.948,611,16,1,29,6391.0540146758185,7748.94750257872,3653.054014675818,4095.893487902901,3055.0,575.0,80.0,0,0,C,264,148,C,1,,,0.9312733999977354
35,DG2_k3_t1_R,16,16,16,10128.885,545,16,1,27,5736.723810442432,6797.884861084076,3471.7238104424323,3326.161050641644,2725.0,526.0,80.0,0,0,B,0,2,B,1,235.5167982314916,20015.301068666482,1.0834811000095215
35,C3FDirect,16,16,16,11458.948,611,16,1,29,6391.0540146758185,7748.94750257872,3653.054014675818,4095.893487902901,3055.0,575.0,80.0,0,0,C,264,148,,,,,0.9185312000045087
36,Cplus3F,16,16,16,8976.056,402,16,1,27,5987.8851340882175,6502.056466928963,3758.8851340882206,2743.1713328407423,2010.0,384.0,80.0,0,0,B,0,0,,,,,1.0169847999932244
36,DG_k1_t0,16,16,16,9238.052,422,16,1,27,6249.880318068656,6644.051650909401,3900.8803180686587,2743.1713328407423,2110.0,404.0,80.0,0,0,B,0,0,B,0,,,1.0138374000089243
36,DG2_k3_t1_R,16,16,16,10216.514,506,16,1,27,6393.083239767319,7116.514195612981,3894.0832397673216,3222.43095584566,2530.0,490.0,80.0,0,0,B,0,0,B,0,235.5167982314916,20015.301068666482,0.9258778000075836
36,C3FDirect,16,16,16,10236.995,554,16,1,29,6265.375111767874,6842.995307685634,3695.3751117678726,3147.6201959177633,2770.0,544.0,80.0,0,0,C,331,138,,,,,0.8029918000102043
37,Cplus3F,16,16,16,8484.231,375,16,1,27,5885.48841097263,6165.23101962136,3764.4884109726318,2400.7426086487276,1875.0,364.0,80.0,0,0,B,0,0,,,,,0.7717839000106324
37,DG_k1_t0,16,16,16,8746.226,395,16,1,27,6147.483594953068,6307.226203601798,3906.4835949530698,2400.7426086487276,1975.0,384.0,80.0,0,0,B,0,0,B,0,,,0.7707183999882545
37,DG2_k3_t1_R,16,16,16,11737.148,642,16,1,29,5387.962897234285,7819.148251215376,3139.962897234285,4679.185353981095,3210.0,628.0,80.0,0,0,C,491,221,C,2,,,2.5828837000008207
37,C3FDirect,16,16,16,11737.148,642,16,1,29,5387.962897234285,7819.148251215376,3139.962897234285,4679.185353981095,3210.0,628.0,80.0,0,0,C,491,221,,,,,2.5980645999952685
38,Cplus3F,16,16,16,8611.789,401,16,1,27,6019.367648230382,6144.788612417812,3760.3676482303845,2384.4209641874277,2005.0,382.0,80.0,0,0,B,0,0,,,,,1.0548761000100058
38,DG_k1_t0,16,16,16,10093.389,572,16,1,29,6017.992701846003,6600.388896953485,3464.992701846002,3135.396195107485,2860.0,553.0,80.0,0,0,C,391,149,C,1,,,1.175220300006913
38,DG2_k3_t1_R,16,16,16,9211.196,430,16,1,27,6359.801209895436,6566.196116599223,4057.8012098954378,2508.394906703787,2150.0,415.0,80.0,0,0,B,0,2,B,1,235.5167982314916,20015.301068666482,1.1403724999981932
38,C3FDirect,16,16,16,10093.389,572,16,1,29,6017.992701846003,6600.388896953485,3464.992701846002,3135.396195107485,2860.0,553.0,80.0,0,0,C,391,149,,,,,1.167771399981575
39,Cplus3F,16,16,16,9573.603,457,16,1,27,6069.606731870543,6775.6032298483415,3813.6067318705436,2961.9964979778006,2285.0,433.0,80.0,0,0,B,0,0,,,,,0.692332600010559
39,DG_k1_t0,16,16,16,9835.598,477,16,1,27,6331.601915850981,6917.5984138287795,3955.6019158509816,2961.9964979778006,2385.0,453.0,80.0,0,0,B,0,0,B,0,,,0.6958331000059843
39,DG2_k3_t1_R,16,16,16,12687.491,660,16,1,29,6193.0071864809715,8664.490821643374,3672.007186480969,4992.4836351624035,3300.0,643.0,80.0,0,0,C,461,213,C,3,,,1.1463705000060145
39,C3FDirect,16,16,16,12687.491,660,16,1,29,6193.0071864809715,8664.490821643374,3672.007186480969,4992.4836351624035,3300.0,643.0,80.0,0,0,C,461,213,,,,,1.1424162000184879
40,Cplus3F,16,16,16,8917.338,384,16,1,27,5839.463280706537,6557.337982547334,3753.463280706539,2803.874701840794,1920.0,360.0,80.0,0,0,B,0,0,,,,,0.793473300000187
40,DG_k1_t0,16,16,16,10627.527,535,16,1,29,6059.211128894493,7374.52746749438,3573.211128894492,3801.31633859989,2675.0,498.0,80.0,0,0,C,395,128,C,1,,,1.0591875000100117
40,DG2_k3_t1_R,16,16,16,10627.527,535,16,1,29,6059.211128894493,7374.52746749438,3573.211128894492,3801.31633859989,2675.0,498.0,80.0,0,0,C,395,128,C,2,,,1.0896413000009488
40,C3FDirect,16,16,16,10627.527,535,16,1,29,6059.211128894493,7374.52746749438,3573.211128894492,3801.31633859989,2675.0,498.0,80.0,0,0,C,395,128,,,,,1.085265800007619
41,Cplus3F,16,16,16,9737.431,486,16,1,27,6037.424828777725,6758.431295588378,3773.4248287777273,2985.0064668106506,2430.0,469.0,80.0,0,0,B,0,0,,,,,0.8119017999852076
41,DG_k1_t0,16,16,16,9999.426,506,16,1,27,6299.4200127581635,6900.426479568816,3915.4200127581653,2985.0064668106506,2530.0,489.0,80.0,0,0,B,0,0,B,0,,,0.8207511999935377
41,DG2_k3_t1_R,16,16,16,12000.761,631,16,1,29,5592.9647841243095,8148.760978522324,3279.9647841243077,4868.79619439802,3155.0,617.0,80.0,0,0,C,387,239,C,2,,,1.045651699998416
41,C3FDirect,16,16,16,12000.761,631,16,1,29,5592.9647841243095,8148.760978522324,3279.9647841243077,4868.79619439802,3155.0,617.0,80.0,0,0,C,387,239,,,,,1.0353803999896627
42,Cplus3F,16,16,16,7579.145,319,16,1,27,4738.461868010183,5592.145429608332,3031.4618680101844,2560.683561598148,1595.0,312.0,80.0,0,0,B,0,0,,,,,0.48815960000501946
42,DG_k1_t0,16,16,16,9876.407,541,16,1,29,6283.065165391743,6566.407286077822,3696.065165391741,2870.34212068608,2705.0,525.0,80.0,0,0,C,211,144,C,3,,,0.7278927000006661
42,DG2_k3_t1_R,16,16,16,9876.407,541,16,1,29,6283.065165391743,6566.407286077822,3696.065165391741,2870.34212068608,2705.0,525.0,80.0,0,0,C,211,144,C,4,,,0.7287453000026289
42,C3FDirect,16,16,16,9876.407,541,16,1,29,6283.065165391743,6566.407286077822,3696.065165391741,2870.34212068608,2705.0,525.0,80.0,0,0,C,211,144,,,,,0.7330385000095703
43,Cplus3F,16,16,16,8616.423,390,16,1,27,6193.495196012361,6204.423278404327,3970.495196012362,2233.928082391962,1950.0,382.0,80.0,0,0,B,0,0,,,,,0.5116277000051923
43,DG_k1_t0,16,16,16,8878.418,410,16,1,27,6455.4903799928,6346.418462384763,4112.4903799928,2233.928082391962,2050.0,402.0,80.0,0,0,B,0,0,B,0,,,0.5107751000032295
43,DG2_k3_t1_R,16,16,16,10191.06,469,16,1,27,6402.267817539723,7307.059985516721,4101.267817539723,3205.7921679769975,2345.0,459.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,0.7312903999991249
43,C3FDirect,16,16,16,12339.141,698,16,1,29,6109.589935389951,8093.141127890901,3528.5899353899504,4564.551192500954,3490.0,676.0,80.0,0,0,C,439,248,,,,,1.3163097000215203
44,Cplus3F,16,16,16,10328.911,463,16,1,27,6052.334573205656,7480.910699285079,3867.334573205657,3613.5761260794247,2315.0,453.0,80.0,0,0,B,0,0,,,,,1.2503111000114586
44,DG_k1_t0,16,16,16,10590.906,483,16,1,27,6314.329757186095,7622.905883265516,4009.3297571860944,3613.5761260794247,2415.0,473.0,80.0,0,0,B,0,0,B,0,,,1.2459282999916468
44,DG2_k3_t1_R,16,16,16,10187.709,510,16,1,27,6665.525809589166,7050.708544063412,4113.525809589167,2937.182734474248,2550.0,507.0,80.0,0,0,B,0,1,B,1,235.5167982314916,20015.301068666482,0.8406241000047885
44,C3FDirect,16,16,16,9210.022,518,16,1,29,5582.817450278227,6037.02195736046,3280.8174502782263,2756.204507082234,2590.0,503.0,80.0,0,0,C,380,137,,,,,1.3755823000101373
45,Cplus3F,16,16,16,9572.475,457,16,1,27,6115.189893653939,6761.475010396064,3804.18989365394,2957.2851167421254,2285.0,446.0,80.0,0,0,B,0,0,,,,,0.5838722000189591
45,DG_k1_t0,16,16,16,9834.47,477,16,1,27,6377.185077634378,6903.470194376502,3946.185077634378,2957.2851167421254,2385.0,466.0,80.0,0,0,B,0,0,B,0,,,0.5833282000094187
45,DG2_k3_t1_R,16,16,16,12107.823,577,16,1,29,6040.016188649484,8630.823194021506,3631.0161886494843,4999.807005372025,2885.0,512.0,80.0,0,0,C,334,139,C,2,,,1.7457226999977138
45,C3FDirect,16,16,16,12107.823,577,16,1,29,6040.016188649484,8630.823194021506,3631.0161886494843,4999.807005372025,2885.0,512.0,80.0,0,0,C,334,139,,,,,1.748572000011336
46,Cplus3F,16,16,16,8344.574,417,16,1,27,5705.484524946843,5765.574362618845,3634.484524946845,2131.0898376720006,2085.0,414.0,80.0,0,0,B,0,0,,,,,0.5591712000023108
46,DG_k1_t0,16,16,16,8606.57,437,16,1,27,5967.479708927281,5907.569546599283,3776.479708927283,2131.0898376720006,2185.0,434.0,80.0,0,0,B,0,0,B,0,,,0.5442161000100896
46,DG2_k3_t1_R,16,16,16,8828.654,429,16,1,27,6611.8445930957905,6186.654221576681,4120.8445930957905,2065.8096284808903,2145.0,417.0,80.0,0,0,B,0,1,B,1,235.5167982314916,20015.301068666482,0.6988322999968659
46,C3FDirect,16,16,16,9364.734,489,16,1,29,5793.0362761122815,6357.734194502834,3554.03627611228,2803.697918390554,2445.0,482.0,80.0,0,0,C,356,138,,,,,0.9905028000066523
47,Cplus3F,16,16,16,8835.267,440,16,1,27,5962.036882905001,6120.267203947683,3764.036882905002,2356.2303210426803,2200.0,435.0,80.0,0,0,B,0,0,,,,,0.599312700011069
47,DG_k1_t0,16,16,16,11015.098,616,16,1,29,5440.053621754667,7248.097925834803,3115.053621754668,4133.044304080137,3080.0,607.0,80.0,0,0,C,286,211,C,1,,,0.9207258000096772
47,DG2_k3_t1_R,16,16,16,11015.098,616,16,1,29,5440.053621754667,7248.097925834803,3115.053621754668,4133.044304080137,3080.0,607.0,80.0,0,0,C,286,211,C,2,,,0.9229450999991968
47,C3FDirect,16,16,16,11015.098,616,16,1,29,5440.053621754667,7248.097925834803,3115.053621754668,4133.044304080137,3080.0,607.0,80.0,0,0,C,286,211,,,,,0.8978917000058573
48,Cplus3F,16,16,16,8594.228,386,16,1,27,5633.865952638118,6199.227521861252,3616.8659526381193,2582.3615692231338,1930.0,385.0,80.0,0,0,B,0,0,,,,,0.47323299999698065
48,DG_k1_t0,16,16,16,11305.555,624,16,1,29,6125.807011952391,7497.555120107803,3633.8070119523895,3863.7481081554183,3120.0,608.0,80.0,0,0,C,377,201,C,1,,,1.2701703000057023
48,DG2_k3_t1_R,16,16,16,11305.555,624,16,1,29,6125.807011952391,7497.555120107803,3633.8070119523895,3863.7481081554183,3120.0,608.0,80.0,0,0,C,377,201,C,2,,,1.2951099000056274
48,C3FDirect,16,16,16,11305.555,624,16,1,29,6125.807011952391,7497.555120107803,3633.8070119523895,3863.7481081554183,3120.0,608.0,80.0,0,0,C,377,201,,,,,1.2661681000026874
49,Cplus3F,16,16,16,9351.167,410,16,1,27,5888.000618621854,6841.167192416189,3768.000618621857,3073.166573794333,2050.0,380.0,80.0,0,0,B,0,0,,,,,1.176224099996034
49,DG_k1_t0,16,16,16,9613.162,430,16,1,27,6149.995802602293,6983.162376396628,3909.995802602295,3073.166573794333,2150.0,400.0,80.0,0,0,B,0,0,B,0,,,1.153208200004883
49,DG2_k3_t1_R,16,16,16,11045.217,613,16,1,29,6358.809258212034,7303.216635101131,3638.8092582120335,3664.4073768891026,3065.0,597.0,80.0,0,0,C,278,153,C,3,,,1.0619022000173572
49,C3FDirect,16,16,16,11045.217,613,16,1,29,6358.809258212034,7303.216635101131,3638.8092582120335,3664.4073768891026,3065.0,597.0,80.0,0,0,C,278,153,,,,,1.0669828999962192
50,Cplus3F,16,16,16,8660.49,370,16,1,27,5450.6190271315245,6384.489782493069,3612.6190271315263,2771.870755361542,1850.0,346.0,80.0,0,0,B,0,0,,,,,0.9957167999818921
50,DG_k1_t0,16,16,16,8922.485,390,16,1,27,5712.614211111963,6526.484966473506,3754.6142111119643,2771.870755361542,1950.0,366.0,80.0,0,0,B,0,0,B,0,,,0.98754510001163
50,DG2_k3_t1_R,16,16,16,10982.199,574,16,1,29,6185.954042335023,7475.198858975545,3706.9540423350213,3768.2448166405243,2870.0,557.0,80.0,0,0,C,404,162,C,3,,,1.0258550000144169
50,C3FDirect,16,16,16,10982.199,574,16,1,29,6185.954042335023,7475.198858975545,3706.9540423350213,3768.2448166405243,2870.0,557.0,80.0,0,0,C,404,162,,,,,1.020937799999956
51,Cplus3F,16,16,16,10623.77,607,16,1,27,6071.12558663329,6903.770272312127,3671.1255866332913,3232.644685678841,3035.0,605.0,80.0,0,0,B,0,0,,,,,0.9596826999913901
51,DG_k1_t0,16,16,16,10885.765,627,16,1,27,6333.12077061373,7045.765456292567,3813.1207706137293,3232.644685678841,3135.0,625.0,80.0,0,0,B,0,0,B,0,,,0.9479959000018425
51,DG2_k3_t1_R,16,16,16,11325.639,597,16,1,27,6742.376427163866,7674.639430877847,4149.3764271638665,3525.263003713981,2985.0,586.0,80.0,0,0,B,0,0,B,0,235.5167982314916,20015.301068666482,0.973171799996635
51,C3FDirect,16,16,16,10533.544,563,16,1,29,5823.675906618687,7106.544140027175,3361.6759066186864,3744.8682334084892,2815.0,532.0,80.0,0,0,C,276,115,,,,,0.9486807000066619
52,Cplus3F,16,16,16,8679.335,381,16,1,27,5964.77464953215,6326.334515274011,3801.7746495321517,2524.559865741858,1905.0,368.0,80.0,0,0,B,0,0,,,,,0.8879745999875013
52,DG_k1_t0,16,16,16,8941.33,401,16,1,27,6226.769833512589,6468.329699254448,3943.7698335125897,2524.559865741858,2005.0,388.0,80.0,0,0,B,0,0,B,0,,,0.883551399980206
52,DG2_k3_t1_R,16,16,16,9149.11,395,16,1,27,6302.160831038845,6712.110350066241,4090.160831038845,2621.949519027396,1975.0,382.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,1.0660201999999117
52,C3FDirect,16,16,16,9365.657,517,16,1,29,6126.8387224356065,6202.657273714638,3526.8387224356056,2675.8185512790324,2585.0,498.0,80.0,0,0,C,228,103,,,,,0.5823162000160664
53,Cplus3F,16,16,16,8595.831,413,16,1,27,5885.050475941034,6049.8306332284665,3758.050475941036,2291.780157287432,2065.0,401.0,80.0,0,0,B,0,0,,,,,0.7179505999956746
53,DG_k1_t0,16,16,16,8857.826,433,16,1,27,6147.045659921473,6191.8258172089045,3900.045659921474,2291.780157287432,2165.0,421.0,80.0,0,0,B,0,0,B,0,,,0.7136353999958374
53,DG2_k3_t1_R,16,16,16,12537.753,730,16,1,29,6289.020004763137,8092.753410350243,3636.0200047631365,4456.733405587109,3650.0,715.0,80.0,0,0,C,435,258,C,3,,,1.8823695000028238
53,C3FDirect,16,16,16,12537.753,730,16,1,29,6289.020004763137,8092.753410350243,3636.0200047631365,4456.733405587109,3650.0,715.0,80.0,0,0,C,435,258,,,,,1.8983120000048075
54,Cplus3F,16,16,16,8715.427,398,16,1,27,6228.40238910485,6265.427437482164,4068.402389104852,2197.025048377313,1990.0,380.0,80.0,0,0,B,0,0,,,,,0.5812685000128113
54,DG_k1_t0,16,16,16,8977.423,418,16,1,27,6490.397573085289,6407.422621462602,4210.397573085289,2197.025048377313,2090.0,400.0,80.0,0,0,B,0,0,B,0,,,0.5884853000170551
54,DG2_k3_t1_R,16,16,16,8626.469,502,16,1,29,5377.876907519878,5549.469310135904,3131.8769075198775,2417.5924026160287,2510.0,487.0,80.0,0,0,C,204,145,C,2,,,0.6986463000066578
54,C3FDirect,16,16,16,8626.469,502,16,1,29,5377.876907519878,5549.469310135904,3131.8769075198775,2417.5924026160287,2510.0,487.0,80.0,0,0,C,204,145,,,,,0.6955014999839477
55,Cplus3F,16,16,16,8690.003,374,16,1,27,5806.639573059455,6388.002792948986,3700.639573059457,2687.3632198895302,1870.0,352.0,80.0,0,0,B,0,0,,,,,0.6998601999948733
55,DG_k1_t0,16,16,16,8951.998,394,16,1,27,6068.634757039895,6529.997976929424,3842.634757039895,2687.3632198895302,1970.0,372.0,80.0,0,0,B,0,0,B,0,,,0.703652800002601
55,DG2_k3_t1_R,16,16,16,8617.414,374,16,1,27,6324.548685661843,6301.413507288683,4139.548685661844,2161.8648216268402,1870.0,366.0,80.0,0,0,B,0,0,B,0,235.5167982314916,20015.301068666482,0.4622346000105608
55,C3FDirect,16,16,16,11103.866,596,16,1,29,5779.323452541469,7469.865756524694,3280.3234525414678,4189.542303983228,2980.0,574.0,80.0,0,0,C,398,174,,,,,0.8933175999845844
56,Cplus3F,16,16,16,8585.224,389,16,1,27,5914.691627259358,6190.224108700057,3750.6916272593594,2439.532481440696,1945.0,370.0,80.0,0,0,B,0,0,,,,,0.3587559000006877
56,DG_k1_t0,16,16,16,10427.554,572,16,1,29,6170.247771696759,6942.553678024388,3641.2477716967583,3301.3059063276323,2860.0,545.0,80.0,0,0,C,302,162,C,1,,,1.2057820000045467
56,DG2_k3_t1_R,16,16,16,8607.728,403,16,1,27,6192.907033888689,6123.7282298887585,3885.90703388869,2237.8211960000704,2015.0,389.0,80.0,0,0,B,0,2,B,1,235.5167982314916,20015.301068666482,0.4919002999959048
56,C3FDirect,16,16,16,10427.554,572,16,1,29,6170.247771696759,6942.553678024388,3641.2477716967583,3301.3059063276323,2860.0,545.0,80.0,0,0,C,302,162,,,,,1.2071530999965034
57,Cplus3F,16,16,16,8959.63,401,16,1,27,5751.035220580103,6499.629681370019,3583.0352205801046,2916.5944607899155,2005.0,375.0,80.0,0,0,B,0,0,,,,,0.8002127999789082
57,DG_k1_t0,16,16,16,9221.625,421,16,1,27,6013.030404560542,6641.624865350458,3725.0304045605426,2916.5944607899155,2105.0,395.0,80.0,0,0,B,0,0,B,0,,,0.7982688999909442
57,DG2_k3_t1_R,16,16,16,8910.577,398,16,1,27,6351.2631098437,6457.576972929614,4063.263109843699,2394.3138630859144,1990.0,383.0,80.0,0,0,B,0,0,B,0,235.5167982314916,20015.301068666482,0.6344119999848772
57,C3FDirect,16,16,16,12686.521,654,16,1,29,6161.54050639794,8703.520602915618,3616.5405063979383,5086.980096517683,3270.0,633.0,80.0,0,0,C,608,198,,,,,1.5534675999952015
58,Cplus3F,16,16,16,8890.1,383,16,1,27,5738.136276258475,6526.099864041123,3649.1362762584763,2876.9635877826454,1915.0,369.0,80.0,0,0,B,0,0,,,,,0.8064641999953892
58,DG_k1_t0,16,16,16,9152.095,403,16,1,27,6000.131460238914,6668.09504802156,3791.1314602389143,2876.9635877826454,2015.0,389.0,80.0,0,0,B,0,0,B,0,,,0.8008754000184126
58,DG2_k3_t1_R,16,16,16,10114.436,549,16,1,29,5950.293554791855,6755.435698720874,3519.293554791854,3236.1421439290225,2745.0,534.0,80.0,0,0,C,373,147,C,2,,,1.061109900008887
58,C3FDirect,16,16,16,10114.436,549,16,1,29,5950.293554791855,6755.435698720874,3519.293554791854,3236.1421439290225,2745.0,534.0,80.0,0,0,C,373,147,,,,,1.028770800010534
59,Cplus3F,16,16,16,9428.787,484,16,1,27,5765.684563077246,6467.787465393258,3658.6845630772464,2809.102902316013,2420.0,461.0,80.0,0,0,B,0,0,,,,,1.1513306999986526
59,DG_k1_t0,16,16,16,10980.492,615,16,1,29,6216.810634882927,7239.492019087903,3634.810634882924,3604.6813842049787,3075.0,586.0,80.0,0,0,C,301,197,C,1,,,0.7699721000099089
59,DG2_k3_t1_R,16,16,16,9722.904,468,16,1,27,6605.912452340841,6856.90392488687,4138.912452340841,2717.99147254603,2340.0,446.0,80.0,0,0,B,0,2,B,1,235.5167982314916,20015.301068666482,0.8825016000191681
59,C3FDirect,16,16,16,10980.492,615,16,1,29,6216.810634882927,7239.492019087903,3634.810634882924,3604.6813842049787,3075.0,586.0,80.0,0,0,C,301,197,,,,,0.7525567000266165
60,Cplus3F,16,16,16,8693.308,392,16,1,27,5930.500536966874,6268.307534367201,3822.5005369668756,2445.8069974003274,1960.0,385.0,80.0,0,0,B,0,0,,,,,0.6590396999963559
60,DG_k1_t0,16,16,16,8292.633,467,16,1,29,5654.198250739264,5421.632770451811,3361.198250739263,2060.4345197125485,2335.0,456.0,80.0,0,0,C,255,116,C,1,,,0.9862220000068191
60,DG2_k3_t1_R,16,16,16,8292.633,467,16,1,29,5654.198250739264,5421.632770451811,3361.198250739263,2060.4345197125485,2335.0,456.0,80.0,0,0,C,255,116,C,2,,,1.0010374000121374
60,C3FDirect,16,16,16,8292.633,467,16,1,29,5654.198250739264,5421.632770451811,3361.198250739263,2060.4345197125485,2335.0,456.0,80.0,0,0,C,255,116,,,,,1.0066066999861505
61,Cplus3F,16,16,16,10589.594,517,16,1,27,6244.068312679032,7425.593757548215,3932.068312679034,3493.5254448691835,2585.0,499.0,80.0,0,0,B,0,0,,,,,1.27004879998276
61,DG_k1_t0,16,16,16,10851.589,537,16,1,27,6506.06349665947,7567.588941528654,4074.063496659472,3493.5254448691835,2685.0,519.0,80.0,0,0,B,0,0,B,0,,,1.2867582000035327
61,DG2_k3_t1_R,16,16,16,11083.02,580,16,1,29,5642.908136459299,7533.020486608632,3283.9081364592994,4249.112350149337,2900.0,570.0,80.0,0,0,C,364,187,C,2,,,0.7562601999961771
61,C3FDirect,16,16,16,11083.02,580,16,1,29,5642.908136459299,7533.020486608632,3283.9081364592994,4249.112350149337,2900.0,570.0,80.0,0,0,C,364,187,,,,,0.7607865000027232
62,Cplus3F,16,16,16,8368.914,354,16,1,27,5588.327622619291,6185.914434625337,3618.327622619292,2567.586812006047,1770.0,333.0,80.0,0,0,B,0,0,,,,,0.8794579999812413
62,DG_k1_t0,16,16,16,8630.91,374,16,1,27,5850.322806599729,6327.909618605775,3760.32280659973,2567.586812006047,1870.0,353.0,80.0,0,0,B,0,0,B,0,,,0.8739013999875169
62,DG2_k3_t1_R,16,16,16,10508.8,619,16,1,29,5971.046961594297,6721.8004580825345,3534.046961594298,3187.753496488235,3095.0,612.0,80.0,0,0,C,378,204,C,3,,,1.1742565000022296
62,C3FDirect,16,16,16,10508.8,619,16,1,29,5971.046961594297,6721.8004580825345,3534.046961594298,3187.753496488235,3095.0,612.0,80.0,0,0,C,378,204,,,,,1.1687496000085957
63,Cplus3F,16,16,16,10113.687,522,16,1,27,6091.729866564118,6905.686615712276,3810.7298665641188,3094.9567491481553,2610.0,518.0,80.0,0,0,B,0,0,,,,,0.8406758999917656
63,DG_k1_t0,16,16,16,10375.682,542,16,1,27,6353.725050544557,7047.681799692714,3952.725050544557,3094.9567491481553,2710.0,538.0,80.0,0,0,B,0,0,B,0,,,0.8375021999818273
63,DG2_k3_t1_R,16,16,16,10441.846,534,16,1,27,6748.0692135692225,7171.845786475501,4168.069213569223,3003.776572906274,2670.0,520.0,80.0,0,0,B,0,1,B,1,235.5167982314916,20015.301068666482,0.708116699999664
63,C3FDirect,16,16,16,11292.293,624,16,1,29,6238.140003728905,7483.293012767248,3675.140003728905,3808.153009038345,3120.0,609.0,80.0,0,0,C,368,193,,,,,0.9115179999789689
64,Cplus3F,16,16,16,8878.632,444,16,1,27,6142.144730132974,6149.632029943842,3768.1447301329754,2381.4872998108685,2220.0,429.0,80.0,0,0,B,0,0,,,,,0.9420255000004545
64,DG_k1_t0,16,16,16,7856.538,417,16,1,29,5023.922523026094,5286.53767203356,3030.922523026092,2255.615149007466,2085.0,405.0,80.0,0,0,C,238,111,C,1,,,0.7601960999891162
64,DG2_k3_t1_R,16,16,16,8614.821,421,16,1,27,6338.07658596522,6019.82106676752,3912.076585965221,2107.744480802298,2105.0,410.0,80.0,0,0,B,0,2,B,1,235.5167982314916,20015.301068666482,0.7928621000028215
64,C3FDirect,16,16,16,7856.538,417,16,1,29,5023.922523026094,5286.53767203356,3030.922523026092,2255.615149007466,2085.0,405.0,80.0,0,0,C,238,111,,,,,0.7502389999863226
65,Cplus3F,16,16,16,9254.893,468,16,1,27,6100.62029120958,6383.892962326113,3764.6202912095814,2619.272671116533,2340.0,451.0,80.0,0,0,B,0,0,,,,,0.605831599998055
65,DG_k1_t0,16,16,16,9516.888,488,16,1,27,6362.6154751900185,6525.888146306551,3906.6154751900194,2619.272671116533,2440.0,471.0,80.0,0,0,B,0,0,B,0,,,0.6143951999838464
65,DG2_k3_t1_R,16,16,16,10862.807,583,16,1,27,6332.678888709965,7292.806665958916,3899.6788887099656,3393.127777248946,2915.0,575.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,1.036244999995688
65,C3FDirect,16,16,16,12147.589,672,16,1,29,5486.23344968132,8045.588729876984,3186.233449681321,4859.355280195664,3360.0,662.0,80.0,0,0,C,362,278,,,,,0.9450787000241689
66,Cplus3F,16,16,16,7310.83,293,16,1,27,4557.607819593815,5495.8299038788,3061.607819593817,2434.2220842849833,1465.0,270.0,80.0,0,0,B,0,0,,,,,0.8840743000037037
66,DG_k1_t0,16,16,16,9788.053,526,16,1,29,5957.5161841586805,6581.053342214608,3514.5161841586796,3066.537158055934,2630.0,497.0,80.0,0,0,C,309,136,C,2,,,0.7610134999849834
66,DG2_k3_t1_R,16,16,16,9788.053,526,16,1,29,5957.5161841586805,6581.053342214608,3514.5161841586796,3066.537158055934,2630.0,497.0,80.0,0,0,C,309,136,C,4,,,0.750349300011294
66,C3FDirect,16,16,16,9788.053,526,16,1,29,5957.5161841586805,6581.053342214608,3514.5161841586796,3066.537158055934,2630.0,497.0,80.0,0,0,C,309,136,,,,,0.7699461999873165
67,Cplus3F,16,16,16,9586.208,477,16,1,27,5902.518304459798,6658.208361005327,3758.5183044598007,2899.6900565455267,2385.0,463.0,80.0,0,0,B,0,0,,,,,0.975303300016094
67,DG_k1_t0,16,16,16,9848.204,497,16,1,27,6164.513488440237,6800.203544985764,3900.5134884402387,2899.6900565455267,2485.0,483.0,80.0,0,0,B,0,0,B,0,,,0.9662647999939509
67,DG2_k3_t1_R,16,16,16,12401.792,671,16,1,29,6055.535793886131,8315.791845343563,3468.5357938861303,4847.256051457435,3355.0,651.0,80.0,0,0,C,445,202,C,2,,,1.1754950000031386
67,C3FDirect,16,16,16,12401.792,671,16,1,29,6055.535793886131,8315.791845343563,3468.5357938861303,4847.256051457435,3355.0,651.0,80.0,0,0,C,445,202,,,,,1.168435600004159
68,Cplus3F,16,16,16,8871.491,362,16,1,27,5549.567863598137,6652.49117392347,3603.567863598137,3048.923310325334,1810.0,329.0,80.0,0,0,B,0,0,,,,,1.1139552000095136
68,DG_k1_t0,16,16,16,9133.486,382,16,1,27,5811.563047578575,6794.486357903909,3745.563047578575,3048.923310325334,1910.0,349.0,80.0,0,0,B,0,0,B,0,,,1.1237493000226095
