case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,delayed_decision,probe_new,connection_m,b_order_m,wall_time_s
4,C3FDirect,16,16,16,8593.156,435,16,1,29,6089.292674691083,5912.155924276372,3652.292674691082,2259.8632495852885,2175.0,426.0,80.0,0,0,C,150,72,,,,,0.17647189999115653
5,Cplus3F,16,16,16,8121.929,415,16,1,27,6293.592486004114,5564.929439584382,3876.5924860041155,1688.3369535802674,2075.0,402.0,80.0,0,0,B,0,0,,,,,0.2881592999910936
5,DG_k1_t0,16,16,16,8383.925,435,16,1,27,6555.587669984552,5706.92462356482,4018.5876699845535,1688.3369535802674,2175.0,422.0,80.0,0,0,B,0,0,B,0,,,0.26001619998714887
5,DG2_k3_t1_R,16,16,16,7726.385,356,16,1,27,5413.142907076761,5524.385207189083,3367.1429070767604,2157.2423001123243,1780.0,342.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,0.28191340001649223
5,C3FDirect,16,16,16,9605.426,475,16,1,29,6053.836947130488,6690.426075638324,3660.8369471304877,3029.589128507835,2375.0,460.0,80.0,0,0,C,218,117,,,,,0.14462820001062937
6,Cplus3F,16,16,16,7979.008,345,16,1,27,5766.534725473001,5844.008496130682,3846.5347254730023,1997.47377065768,1725.0,330.0,80.0,0,0,B,0,0,,,,,0.4072067000088282
6,DG_k1_t0,16,16,16,8547.49,428,16,1,29,5478.602849780932,5924.490054785474,3305.6028497809316,2618.8872050045443,2140.0,403.0,80.0,0,0,C,250,84,C,1,,,0.4257768999959808
6,DG2_k3_t1_R,16,16,16,8547.49,428,16,1,29,5478.602849780932,5924.490054785474,3305.6028497809316,2618.8872050045443,2140.0,403.0,80.0,0,0,C,250,84,C,5,,,0.3295833999873139
6,C3FDirect,16,16,16,8547.49,428,16,1,29,5478.602849780932,5924.490054785474,3305.6028497809316,2618.8872050045443,2140.0,403.0,80.0,0,0,C,250,84,,,,,0.3956206000002567
7,Cplus3F,16,16,16,8732.041,458,16,1,27,6274.446496175906,5917.040647399571,3796.4464961759077,2120.594151223663,2290.0,445.0,80.0,0,0,B,0,0,,,,,0.2154222999815829
7,DG_k1_t0,16,16,16,8871.633,465,16,1,29,5534.261173148682,6010.633390883741,3322.261173148683,2688.3722177350587,2325.0,456.0,80.0,0,0,C,165,128,C,2,,,0.27779110000119545
7,DG2_k3_t1_R,16,16,16,8871.633,465,16,1,29,5534.261173148682,6010.633390883741,3322.261173148683,2688.3722177350587,2325.0,456.0,80.0,0,0,C,165,128,C,2,,,0.2652514999790583
7,C3FDirect,16,16,16,8871.633,465,16,1,29,5534.261173148682,6010.633390883741,3322.261173148683,2688.3722177350587,2325.0,456.0,80.0,0,0,C,165,128,,,,,0.21323880000272766
8,Cplus3F,16,16,16,9181.74,466,16,1,27,6222.541848140172,6329.740424359447,3746.541848140174,2583.198576219274,2330.0,442.0,80.0,0,0,B,0,0,,,,,0.43803819999448024
8,DG_k1_t0,16,16,16,9385.757,489,16,1,29,5903.482075540126,6393.757239772402,3652.4820755401242,2741.27516423228,2445.0,467.0,80.0,0,0,C,179,140,C,1,,,0.47633909998694435
8,DG2_k3_t1_R,16,16,16,9385.757,489,16,1,29,5903.482075540126,6393.757239772402,3652.4820755401242,2741.27516423228,2445.0,467.0,80.0,0,0,C,179,140,C,2,,,0.4705085000023246
8,C3FDirect,16,16,16,9385.757,489,16,1,29,5903.482075540126,6393.757239772402,3652.4820755401242,2741.27516423228,2445.0,467.0,80.0,0,0,C,179,140,,,,,0.4105668000120204
9,Cplus3F,16,16,16,9155.6,472,16,1,27,5813.416549882125,6247.599790894347,3593.4165498821267,2654.18324101222,2360.0,468.0,80.0,0,0,B,0,0,,,,,0.4348439000023063
9,DG_k1_t0,16,16,16,11843.52,616,16,1,29,5424.902319157221,8085.519884750837,3154.902319157222,4930.617565593618,3080.0,598.0,80.0,0,0,C,295,211,C,2,,,0.5537797000142746
9,DG2_k3_t1_R,16,16,16,11843.52,616,16,1,29,5424.902319157221,8085.519884750837,3154.902319157222,4930.617565593618,3080.0,598.0,80.0,0,0,C,295,211,C,3,,,0.4828047000046354
9,C3FDirect,16,16,16,11843.52,616,16,1,29,5424.902319157221,8085.519884750837,3154.902319157222,4930.617565593618,3080.0,598.0,80.0,0,0,C,295,211,,,,,0.5203263000003062
10,Cplus3F,16,16,16,8175.408,357,16,1,27,6128.913905303455,5957.407935308162,4010.913905303456,1946.4940300047065,1785.0,353.0,80.0,0,0,B,0,0,,,,,0.12119100001291372
10,DG_k1_t0,16,16,16,8437.403,377,16,1,27,6390.909089283894,6099.4031192886005,4152.909089283894,1946.4940300047065,1885.0,373.0,80.0,0,0,B,0,0,B,0,,,0.16240270002163015
10,DG2_k3_t1_R,16,16,16,7914.799,390,16,1,29,5943.6897058011255,5500.798592518543,3743.689705801124,1757.108886717421,1950.0,384.0,80.0,0,0,C,149,69,C,2,,,0.1851027999946382
10,C3FDirect,16,16,16,7914.799,390,16,1,29,5943.6897058011255,5500.798592518543,3743.689705801124,1757.108886717421,1950.0,384.0,80.0,0,0,C,149,69,,,,,0.24204300000565127
11,Cplus3F,16,16,16,9141.099,386,16,1,27,5909.182787550871,6762.09870771428,3963.1827875508707,2798.9159201634093,1930.0,369.0,80.0,0,0,B,0,0,,,,,0.27436630000011064
11,DG_k1_t0,16,16,16,9510.268,461,16,1,29,5984.937080941944,6677.267829705139,3698.937080941944,2978.330748763195,2305.0,448.0,80.0,0,0,C,223,117,C,2,,,0.28177449997747317
11,DG2_k3_t1_R,16,16,16,9510.268,461,16,1,29,5984.937080941944,6677.267829705139,3698.937080941944,2978.330748763195,2305.0,448.0,80.0,0,0,C,223,117,C,4,,,0.16569069999968633
11,C3FDirect,16,16,16,9510.268,461,16,1,29,5984.937080941944,6677.267829705139,3698.937080941944,2978.330748763195,2305.0,448.0,80.0,0,0,C,223,117,,,,,0.20990309998160228
12,Cplus3F,16,16,16,8818.755,379,16,1,27,5696.589106662196,6482.754693532439,3711.5891066621957,2771.165586870243,1895.0,361.0,80.0,0,0,B,0,0,,,,,0.20393180000246502
12,DG_k1_t0,16,16,16,9710.783,487,16,1,29,5993.560773844761,6730.7834351574265,3662.5607738447593,3068.2226613126704,2435.0,465.0,80.0,0,0,C,218,106,C,1,,,0.43248679998214357
12,DG2_k3_t1_R,16,16,16,9710.783,487,16,1,29,5993.560773844761,6730.7834351574265,3662.5607738447593,3068.2226613126704,2435.0,465.0,80.0,0,0,C,218,106,C,3,,,0.4199229999794625
12,C3FDirect,16,16,16,9710.783,487,16,1,29,5993.560773844761,6730.7834351574265,3662.5607738447593,3068.2226613126704,2435.0,465.0,80.0,0,0,C,218,106,,,,,0.3267860999912955
13,Cplus3F,16,16,16,10856.402,595,16,1,27,6383.769153842892,7208.402352953807,3938.769153842892,3269.6331991109137,2975.0,593.0,80.0,0,0,B,0,0,,,,,0.6736259000026621
13,DG_k1_t0,16,16,16,11118.398,615,16,1,27,6645.764337823331,7350.397536934243,4080.76433782333,3269.6331991109137,3075.0,613.0,80.0,0,0,B,0,0,B,0,,,0.6112388999899849
13,DG2_k3_t1_R,16,16,16,10339.913,538,16,1,27,5527.674270884272,7034.913002192728,3436.6742708842726,3598.238731308453,2690.0,535.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,0.6526252999901772
13,C3FDirect,16,16,16,10626.248,620,16,1,29,6221.931047934891,6833.248393325307,3664.93104793489,3168.317345390417,3100.0,613.0,80.0,0,0,C,344,211,,,,,0.458778500003973
14,Cplus3F,16,16,16,7100.649,311,16,1,27,4648.869065494155,5166.649055453276,3020.869065494156,2145.779989959122,1555.0,299.0,80.0,0,0,B,0,0,,,,,0.5129334999946877
14,DG_k1_t0,16,16,16,9159.693,462,16,1,29,5541.0459876156565,6337.692856243793,3304.045987615655,3033.6468686281405,2310.0,432.0,80.0,0,0,C,195,106,C,2,,,0.4148111999966204
14,DG2_k3_t1_R,16,16,16,9159.693,462,16,1,29,5541.0459876156565,6337.692856243793,3304.045987615655,3033.6468686281405,2310.0,432.0,80.0,0,0,C,195,106,C,4,,,0.42716270001255907
14,C3FDirect,16,16,16,9159.693,462,16,1,29,5541.0459876156565,6337.692856243793,3304.045987615655,3033.6468686281405,2310.0,432.0,80.0,0,0,C,195,106,,,,,0.4299291000061203
15,Cplus3F,16,16,16,11629.179,643,16,1,27,6356.40146465593,7696.179487037197,3942.4014646559317,3753.7780223812665,3215.0,638.0,80.0,0,0,B,0,0,,,,,0.8100023999868426
15,DG_k1_t0,16,16,16,11891.175,663,16,1,27,6618.396648636369,7838.174671017636,4084.3966486363697,3753.7780223812665,3315.0,658.0,80.0,0,0,B,0,0,B,0,,,0.9101703999913298
15,DG2_k3_t1_R,16,16,16,10902.119,592,16,1,27,5492.654573994207,7275.118666901865,3431.654573994207,3843.464092907662,2960.0,587.0,80.0,0,0,B,0,1,B,1,235.5167982314916,20015.301068666482,0.8648174999980256
15,C3FDirect,16,16,16,10176.732,527,16,1,29,5971.3569583608905,6945.731615709657,3466.35695836089,3479.374657348766,2635.0,516.0,80.0,0,0,C,279,123,,,,,0.3723560000071302
16,Cplus3F,16,16,16,8064.303,401,16,1,27,6405.922629854963,5584.302542174055,4079.9226298549625,1504.3799123190925,2005.0,395.0,80.0,0,0,B,0,0,,,,,0.13098089999402873
16,DG_k1_t0,16,16,16,8326.298,421,16,1,27,6667.917813835401,5726.297726154493,4221.9178138354,1504.3799123190925,2105.0,415.0,80.0,0,0,B,0,0,B,0,,,0.17843650002032518
16,DG2_k3_t1_R,16,16,16,8792.029,479,16,1,29,6019.049441894874,5857.028536679077,3666.0494418948733,2190.9790947842016,2395.0,460.0,80.0,0,0,C,270,124,C,3,,,0.30496160002076067
16,C3FDirect,16,16,16,8792.029,479,16,1,29,6019.049441894874,5857.028536679077,3666.0494418948733,2190.9790947842016,2395.0,460.0,80.0,0,0,C,270,124,,,,,0.28191489999881014
17,Cplus3F,16,16,16,9334.348,464,16,1,27,6263.971203850405,6487.347863789389,3957.9712038504063,2529.3766599389824,2320.0,447.0,80.0,0,0,B,0,0,,,,,0.40263209998374805
17,DG_k1_t0,16,16,16,9794.512,486,16,1,29,6031.56035966123,6808.511866977566,3715.56035966123,3092.9515073163398,2430.0,476.0,80.0,0,0,C,278,129,C,1,,,0.26011629999266006
17,DG2_k3_t1_R,16,16,16,9794.512,486,16,1,29,6031.56035966123,6808.511866977566,3715.56035966123,3092.9515073163398,2430.0,476.0,80.0,0,0,C,278,129,C,2,,,0.24686069999006577
17,C3FDirect,16,16,16,9794.512,486,16,1,29,6031.56035966123,6808.511866977566,3715.56035966123,3092.9515073163398,2430.0,476.0,80.0,0,0,C,278,129,,,,,0.2846084000193514
18,Cplus3F,16,16,16,9323.632,455,16,1,27,5644.373311345916,6539.632391565231,3478.3733113459184,3061.259080219317,2275.0,429.0,80.0,0,0,B,0,0,,,,,0.6936051000084262
18,DG_k1_t0,16,16,16,9585.628,475,16,1,27,5906.368495326355,6681.627575545669,3620.3684953263564,3061.259080219317,2375.0,449.0,80.0,0,0,B,0,0,B,0,,,0.567752200004179
18,DG2_k3_t1_R,16,16,16,9577.947,522,16,1,29,6111.249826275395,6380.947119379315,3676.249826275393,2704.6972931039254,2610.0,507.0,80.0,0,0,C,274,116,C,3,,,0.6031345999799669
18,C3FDirect,16,16,16,9577.947,522,16,1,29,6111.249826275395,6380.947119379315,3676.249826275393,2704.6972931039254,2610.0,507.0,80.0,0,0,C,274,116,,,,,0.5364992000104394
19,Cplus3F,16,16,16,9771.157,518,16,1,27,6035.1691769219315,6594.156668285616,3693.1691769219333,2900.9874913636845,2590.0,507.0,80.0,0,0,B,0,0,,,,,0.34707660001004115
19,DG_k1_t0,16,16,16,10033.152,538,16,1,27,6297.16436090237,6736.151852266054,3835.1643609023713,2900.9874913636845,2690.0,527.0,80.0,0,0,B,0,0,B,0,,,0.35648429999127984
19,DG2_k3_t1_R,16,16,16,10949.958,565,16,1,27,6505.54059819398,7494.957874659993,4066.5405981939807,3428.4172764660134,2825.0,550.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,0.8061862000031397
19,C3FDirect,16,16,16,13492.093,653,16,1,29,5824.232901112569,9506.092870269109,3464.2329011125667,6041.859969156546,3265.0,641.0,80.0,0,0,C,509,237,,,,,0.48374409999814816
20,Cplus3F,16,16,16,9522.95,431,16,1,27,5880.629292474182,6871.949896608587,3958.6292924741833,2913.3206041343997,2155.0,416.0,80.0,0,0,B,0,0,,,,,0.5418505000125151
20,DG_k1_t0,16,16,16,9295.255,467,16,1,29,6031.1450821280705,6432.255159510292,3655.1450821280696,2777.110077382224,2335.0,448.0,80.0,0,0,C,195,108,C,2,,,0.44621490000281483
20,DG2_k3_t1_R,16,16,16,9295.255,467,16,1,29,6031.1450821280705,6432.255159510292,3655.1450821280696,2777.110077382224,2335.0,448.0,80.0,0,0,C,195,108,C,6,,,0.39926550001837313
20,C3FDirect,16,16,16,9295.255,467,16,1,29,6031.1450821280705,6432.255159510292,3655.1450821280696,2777.110077382224,2335.0,448.0,80.0,0,0,C,195,108,,,,,0.4299250999756623
21,Cplus3F,16,16,16,8800.907,410,16,1,27,5027.991148719732,6276.907061935037,3112.9911487197332,3163.915913215304,2050.0,394.0,80.0,0,0,B,0,0,,,,,0.6170714999898337
21,DG_k1_t0,16,16,16,10448.879,501,16,1,29,6112.212834748049,7386.879212679998,3677.212834748049,3709.666377931952,2505.0,477.0,80.0,0,0,C,209,108,C,1,,,0.5712629000190645
21,DG2_k3_t1_R,16,16,16,10448.879,501,16,1,29,6112.212834748049,7386.879212679998,3677.212834748049,3709.666377931952,2505.0,477.0,80.0,0,0,C,209,108,C,2,,,0.6441312000097241
21,C3FDirect,16,16,16,10448.879,501,16,1,29,6112.212834748049,7386.879212679998,3677.212834748049,3709.666377931952,2505.0,477.0,80.0,0,0,C,209,108,,,,,0.5627267000090797
22,Cplus3F,16,16,16,8482.254,407,16,1,27,6411.44633739432,5967.25365466171,4034.4463373943217,1932.8073172673887,2035.0,400.0,80.0,0,0,B,0,0,,,,,0.3355169999995269
22,DG_k1_t0,16,16,16,9745.388,492,16,1,29,6013.965188831043,6726.387721087445,3601.96518883104,3124.422532256408,2460.0,479.0,80.0,0,0,C,298,109,C,1,,,0.8889724000182468
22,DG2_k3_t1_R,16,16,16,9745.388,492,16,1,29,6013.965188831043,6726.387721087445,3601.96518883104,3124.422532256408,2460.0,479.0,80.0,0,0,C,298,109,C,2,,,0.8674386999919079
22,C3FDirect,16,16,16,9745.388,492,16,1,29,6013.965188831043,6726.387721087445,3601.96518883104,3124.422532256408,2460.0,479.0,80.0,0,0,C,298,109,,,,,0.871406799997203
23,Cplus3F,16,16,16,7759.383,325,16,1,27,5892.448757673079,5733.382508671289,3965.44875767308,1767.9337509982076,1625.0,321.0,80.0,0,0,B,0,0,,,,,0.16651609999826178
23,DG_k1_t0,16,16,16,9250.503,502,16,1,29,5919.110777345509,6171.503228566771,3490.110777345508,2681.392451221265,2510.0,489.0,80.0,0,0,C,234,113,C,1,,,0.6538237000058871
23,DG2_k3_t1_R,16,16,16,9250.503,502,16,1,29,5919.110777345509,6171.503228566771,3490.110777345508,2681.392451221265,2510.0,489.0,80.0,0,0,C,234,113,C,4,,,0.6753577000054065
23,C3FDirect,16,16,16,9250.503,502,16,1,29,5919.110777345509,6171.503228566771,3490.110777345508,2681.392451221265,2510.0,489.0,80.0,0,0,C,234,113,,,,,0.6631922000087798
24,Cplus3F,16,16,16,9071.538,483,16,1,27,6286.051139778613,6099.538264487789,3892.051139778615,2207.4871247091755,2415.0,477.0,80.0,0,0,B,0,0,,,,,0.7880054000124801
24,DG_k1_t0,16,16,16,9333.533,503,16,1,27,6548.046323759052,6241.533448468227,4034.046323759053,2207.4871247091755,2515.0,497.0,80.0,0,0,B,0,0,B,0,,,0.7837214000173844
24,DG2_k3_t1_R,16,16,16,9917.789,483,16,1,29,5096.4505569330195,6971.789388984238,3126.450556933019,3845.3388320512213,2415.0,451.0,80.0,0,0,C,329,144,C,4,,,1.1918989999976475
24,C3FDirect,16,16,16,9917.789,483,16,1,29,5096.4505569330195,6971.789388984238,3126.450556933019,3845.3388320512213,2415.0,451.0,80.0,0,0,C,329,144,,,,,1.1754108000022825
25,Cplus3F,16,16,16,9464.243,449,16,1,27,5996.788939262551,6701.243269354122,3773.7889392625525,2927.4543300915702,2245.0,438.0,80.0,0,0,B,0,0,,,,,1.0214701000077184
25,DG_k1_t0,16,16,16,11192.261,542,16,1,29,5945.04577524749,7872.2611039843,3688.045775247488,4184.2153287368155,2710.0,530.0,80.0,0,0,C,301,174,C,2,,,1.1248599000100512
25,DG2_k3_t1_R,16,16,16,11192.261,542,16,1,29,5945.04577524749,7872.2611039843,3688.045775247488,4184.2153287368155,2710.0,530.0,80.0,0,0,C,301,174,C,3,,,1.1370723999862093
25,C3FDirect,16,16,16,11192.261,542,16,1,29,5945.04577524749,7872.2611039843,3688.045775247488,4184.2153287368155,2710.0,530.0,80.0,0,0,C,301,174,,,,,1.1312600999954157
26,Cplus3F,16,16,16,9193.366,426,16,1,27,6047.260856114908,6573.366338842102,3783.2608561149095,2790.105482727193,2130.0,410.0,80.0,0,0,B,0,0,,,,,0.48252140000113286
26,DG_k1_t0,16,16,16,9455.362,446,16,1,27,6309.256040095347,6715.361522822541,3925.2560400953475,2790.105482727193,2230.0,430.0,80.0,0,0,B,0,0,B,0,,,0.4775239999871701
26,DG2_k3_t1_R,16,16,16,8712.551,463,16,1,29,5983.1360476426335,5875.551402347444,3684.136047642632,2191.415354704816,2315.0,442.0,80.0,0,0,C,247,120,C,2,,,0.6256578000029549
26,C3FDirect,16,16,16,8712.551,463,16,1,29,5983.1360476426335,5875.551402347444,3684.136047642632,2191.415354704816,2315.0,442.0,80.0,0,0,C,247,120,,,,,0.6143706000002567
27,Cplus3F,16,16,16,9550.514,548,16,1,27,5877.99817183906,6184.514394908135,3595.998171839062,2588.516223069075,2740.0,546.0,80.0,0,0,B,0,0,,,,,0.548747299995739
27,DG_k1_t0,16,16,16,9017.157,418,16,1,29,5930.052696021637,6464.1565559211385,3656.052696021636,2808.103859899504,2090.0,383.0,80.0,0,0,C,153,79,C,2,,,0.7935697000066284
27,DG2_k3_t1_R,16,16,16,9017.157,418,16,1,29,5930.052696021637,6464.1565559211385,3656.052696021636,2808.103859899504,2090.0,383.0,80.0,0,0,C,153,79,C,4,,,0.8006623000255786
27,C3FDirect,16,16,16,9017.157,418,16,1,29,5930.052696021637,6464.1565559211385,3656.052696021636,2808.103859899504,2090.0,383.0,80.0,0,0,C,153,79,,,,,0.7954793999961112
28,Cplus3F,16,16,16,8500.334,374,16,1,27,5864.096408143933,6194.334224336564,3816.0964081439347,2378.2378161926276,1870.0,356.0,80.0,0,0,B,0,0,,,,,0.8471398999972735
28,DG_k1_t0,16,16,16,8762.329,394,16,1,27,6126.091592124371,6336.329408317003,3958.0915921243727,2378.2378161926276,1970.0,376.0,80.0,0,0,B,0,0,B,0,,,0.8573143999965396
28,DG2_k3_t1_R,16,16,16,8887.256,419,16,1,27,6794.531224114738,6299.2562011938535,4333.531224114738,1965.724977079116,2095.0,413.0,80.0,0,0,B,0,0,B,0,235.5167982314916,20015.301068666482,0.5207208000065293
28,C3FDirect,16,16,16,11005.131,603,16,1,29,5878.143318655417,7319.130956069405,3476.1433186554145,3842.9876374139967,3015.0,591.0,80.0,0,0,C,546,188,,,,,1.449623900000006
29,Cplus3F,16,16,16,9922.22,537,16,1,27,6313.123466158429,6622.220191029049,3804.1234661584303,2818.0967248706183,2685.0,535.0,80.0,0,0,B,0,0,,,,,0.598200700012967
29,DG_k1_t0,16,16,16,9464.385,468,16,1,29,5850.387123284031,6587.3846396046065,3601.387123284031,2985.997516320577,2340.0,457.0,80.0,0,0,C,293,124,C,1,,,0.6804596000001766
29,DG2_k3_t1_R,16,16,16,9464.385,468,16,1,29,5850.387123284031,6587.3846396046065,3601.387123284031,2985.997516320577,2340.0,457.0,80.0,0,0,C,293,124,C,2,,,0.6746277999773156
29,C3FDirect,16,16,16,9464.385,468,16,1,29,5850.387123284031,6587.3846396046065,3601.387123284031,2985.997516320577,2340.0,457.0,80.0,0,0,C,293,124,,,,,0.6879401999758556
30,Cplus3F,16,16,16,9048.074,424,16,1,27,5718.944821041597,6429.074011191632,3745.9448210415985,2683.129190150039,2120.0,419.0,80.0,0,0,B,0,0,,,,,0.5986316000053193
30,DG_k1_t0,16,16,16,8678.789,382,16,1,29,4796.255319625394,6328.788717491287,3002.2553196253943,3326.5333978658928,1910.0,360.0,80.0,0,0,C,317,110,C,2,,,1.1319442999956664
30,DG2_k3_t1_R,16,16,16,8678.789,382,16,1,29,4796.255319625394,6328.788717491287,3002.2553196253943,3326.5333978658928,1910.0,360.0,80.0,0,0,C,317,110,C,7,,,1.1228382000117563
30,C3FDirect,16,16,16,8678.789,382,16,1,29,4796.255319625394,6328.788717491287,3002.2553196253943,3326.5333978658928,1910.0,360.0,80.0,0,0,C,317,110,,,,,1.1264185000036377
31,Cplus3F,16,16,16,8762.755,393,16,1,27,5792.085793188291,6350.755432000275,3791.085793188293,2559.6696388119835,1965.0,367.0,80.0,0,0,B,0,0,,,,,1.0421168000029866
31,DG_k1_t0,16,16,16,9024.751,413,16,1,27,6054.080977168729,6492.750615980713,3933.080977168731,2559.6696388119835,2065.0,387.0,80.0,0,0,B,0,0,B,0,,,1.0411884000059217
31,DG2_k3_t1_R,16,16,16,9643.886,442,16,1,29,5788.756223428046,6920.885999898978,3545.756223428045,3375.129776470934,2210.0,433.0,80.0,0,0,C,239,103,C,4,,,0.570052900002338
31,C3FDirect,16,16,16,9643.886,442,16,1,29,5788.756223428046,6920.885999898978,3545.756223428045,3375.129776470934,2210.0,433.0,80.0,0,0,C,239,103,,,,,0.5641769999929238
32,Cplus3F,16,16,16,9012.866,464,16,1,27,5330.389078696168,6167.866290401743,3222.3890786961697,2945.477211705573,2320.0,445.0,80.0,0,0,B,0,0,,,,,0.8019459999923129
32,DG_k1_t0,16,16,16,8973.011,423,16,1,29,5493.6058910715365,6396.0110238808375,3349.605891071534,3046.405132809305,2115.0,382.0,80.0,0,0,C,160,69,C,1,,,0.9689636999974027
32,DG2_k3_t1_R,16,16,16,8973.011,423,16,1,29,5493.6058910715365,6396.0110238808375,3349.605891071534,3046.405132809305,2115.0,382.0,80.0,0,0,C,160,69,C,2,,,0.9721876000112388
32,C3FDirect,16,16,16,8973.011,423,16,1,29,5493.6058910715365,6396.0110238808375,3349.605891071534,3046.405132809305,2115.0,382.0,80.0,0,0,C,160,69,,,,,0.9805363999912515
33,Cplus3F,16,16,16,9393.28,472,16,1,27,6124.333813373721,6492.280461618282,3932.333813373721,2559.946648244562,2360.0,461.0,80.0,0,0,B,0,0,,,,,0.7875896999903489
33,DG_k1_t0,16,16,16,8937.598,501,16,1,29,5731.7940738291345,5867.59848308735,3531.794073829132,2335.8044092582195,2505.0,485.0,80.0,0,0,C,152,157,C,3,,,1.1426285000052303
33,DG2_k3_t1_R,16,16,16,8937.598,501,16,1,29,5731.7940738291345,5867.59848308735,3531.794073829132,2335.8044092582195,2505.0,485.0,80.0,0,0,C,152,157,C,4,,,1.1663493000087328
33,C3FDirect,16,16,16,8937.598,501,16,1,29,5731.7940738291345,5867.59848308735,3531.794073829132,2335.8044092582195,2505.0,485.0,80.0,0,0,C,152,157,,,,,1.1630470999807585
34,Cplus3F,16,16,16,8756.358,413,16,1,27,5916.4496028193225,6207.357958147191,3780.4496028193244,2426.908355327869,2065.0,404.0,80.0,0,0,B,0,0,,,,,0.8422293000039645
34,DG_k1_t0,16,16,16,8662.782,462,16,1,29,5793.00684440149,5825.782237209027,3469.006844401488,2356.775392807539,2310.0,447.0,80.0,0,0,C,232,113,C,1,,,0.7704689999809489
34,DG2_k3_t1_R,16,16,16,8662.782,462,16,1,29,5793.00684440149,5825.782237209027,3469.006844401488,2356.775392807539,2310.0,447.0,80.0,0,0,C,232,113,C,3,,,0.7925491000059992
