scenario,seed,case,model,n,bias_deg,anomaly,error,all_cleared,undiscovered_cases,undiscovered_sources,coverage_misses,exhausted_cases,exhausted_sources,failed_clears,total_per_source,movement_per_source,detect_switch_per_source,clear_time_per_source,last_discovery_per_source,search_end_per_source,search_movement_per_source,not_ready_rate,active_measurements_per_source,co_measurements_per_source,switches_per_source,insertions_per_source,decision_wall_s,decomposition_error_s,hard_fail
S4_clustered,130363,1,I,15,0.0,0,,1,0,0,0,0,0,0,198.4404,154.37373474285758,39.06666666666667,5.0,36.919444666666664,134.44539135254334,97.44539135254335,0.4,3.0,2.2666666666666666,6.4,0.5333333333333333,1.2702851999783888,2.114286326104775e-05,0
S4_clustered,130363,1,J,15,0.0,0,,1,0,0,0,0,0,0,177.67013333333335,131.53683090348508,41.13333333333333,5.0,32.41563566666667,133.941290408347,92.74129040834696,0.26666666666666666,3.0,2.2666666666666666,6.8,0.5333333333333333,2.4803941000136547,0.0004635522759599553,0
S4_clustered,130363,1,J+,15,0.0,0,,1,0,0,0,0,0,0,184.9876,147.65423768534382,32.333333333333336,5.0,23.266666666666666,117.84225179537819,84.90891846204485,0.06666666666666667,1.5333333333333334,1.5333333333333334,5.333333333333333,0.0,0.09019270000862889,0.0004347198428149568,0
S4_clustered,130363,2,I,10,0.0,0,,1,0,0,0,0,0,0,310.9141,238.41408967022704,67.5,5.0,111.0519965,205.85199648986637,142.55199648986635,0.5,2.4,1.7,11.0,0.4,1.318448800011538,0.00010329772976547247,0
S4_clustered,130363,2,J,10,0.0,0,,1,0,0,0,0,0,0,333.1033,251.60326763071038,76.5,5.0,122.5713714,196.8374200480686,125.53742004806857,0.6,2.7,1.6,12.5,0.7,0.7808540999831166,0.00032369289601774653,0
S4_clustered,130363,2,J+,10,0.0,0,,1,0,0,0,0,0,0,309.20300000000003,233.50296221168963,70.7,5.0,114.56604870000001,188.83209738821398,124.13209738821395,0.6,1.7,1.4,11.7,0.0,0.1015942000085488,0.00037788310373798595,0
S4_clustered,130363,3,I,16,0.0,0,,1,0,0,0,0,0,0,72.01,42.07252292473204,24.9375,5.0,7.0625,7.4375,0.0,1.0,2.9375,2.3125,4.0,0.0,0.26875200000358745,0.00036679571257991483,0
S4_clustered,130363,3,J,16,0.0,0,,1,0,0,0,0,0,0,72.01,42.07252292473204,24.9375,5.0,7.0625,7.4375,0.0,1.0,2.9375,2.3125,4.0,0.0,0.2465483999985736,0.00036679571257991483,0
S4_clustered,130363,3,J+,16,0.0,0,,1,0,0,0,0,0,0,89.623,63.9355307768372,20.6875,5.0,7.0625,7.4375,0.0,1.0,2.25,1.5,3.1875,0.0,0.23363179998705164,0.0004924293950807623,0
S4_clustered,130363,4,I,14,0.0,0,,1,0,0,0,0,0,0,199.70214285714286,139.91642093236956,54.785714285714285,5.0,141.36237064285714,144.36237067794096,98.57665639222667,1.0,1.8571428571428572,1.4285714285714286,9.071428571428571,0.07142857142857142,0.4834065999893937,0.00010694682623579865,0
S4_clustered,130363,4,J,14,0.0,0,,1,0,0,0,0,0,0,211.88742857142856,139.03029561044318,67.85714285714286,5.0,140.11033421428573,158.50701246625383,94.72129818053953,0.5714285714285714,1.8571428571428572,1.2142857142857142,11.071428571428571,0.5714285714285714,0.3815774999966379,0.0001385462044254382,0
S4_clustered,130363,4,J+,14,0.0,0,,1,0,0,0,0,0,0,212.86007142857144,142.57438809561418,65.28571428571429,5.0,130.62624842857142,149.88006956300998,88.66578384872425,0.5,1.4285714285714286,1.2142857142857142,10.642857142857142,0.0,0.11440049999509938,0.0004333385982135951,0
S4_clustered,130363,5,I,10,0.0,0,,1,0,0,0,0,0,0,281.5768,203.5768078111281,73.0,5.0,152.33143,215.2108132331686,144.6108132331686,0.4,2.2,1.7,12.0,0.5,0.6124811999907251,7.811128102730436e-05,0
S4_clustered,130363,5,J,10,0.0,0,,1,0,0,0,0,0,0,290.7936,201.29362903425303,84.5,5.0,153.5600231,217.16593320270576,137.26593320270578,0.5,2.9,2.1,14.0,0.4,0.8631435999996029,0.0002903425302065443,0
S4_clustered,130363,5,J+,10,0.0,0,,1,0,0,0,0,0,0,277.48040000000003,192.78044942040407,79.7,5.0,145.1213983,207.2181416575151,133.2181416575151,0.5,2.1,1.8,13.2,0.0,0.10129120000055991,0.0004942040407058812,0
S4_clustered,130363,6,I,10,0.0,0,,1,0,0,0,0,0,0,314.9288,231.12878685662304,78.8,5.0,208.5678449,212.1678448947445,141.4678448947445,0.6,2.8,1.5,12.8,0.8,0.2948927999823354,0.0001314337696385337,0
S4_clustered,130363,6,J,10,0.0,0,,1,0,0,0,0,0,0,270.788,178.58795643818445,87.2,5.0,182.6966367,222.82501150131378,137.9250115013138,0.2,3.1,2.1,14.2,0.8,0.8337261000124272,0.0004356181555067451,0
S4_clustered,130363,6,J+,10,0.0,0,,1,0,0,0,0,0,0,254.57750000000001,167.27745030419067,82.3,5.0,171.4767478,199.63209738821396,124.13209738821395,0.5,2.3,2.1,13.3,0.0,0.07072659998084418,0.0004969580934357509,0
S4_clustered,130363,7,I,15,0.0,0,,1,0,0,0,0,0,0,188.71313333333333,131.84646438939515,51.86666666666667,5.0,118.19625353333332,153.865865655824,104.33253232249064,0.3333333333333333,2.3333333333333335,1.9333333333333333,8.533333333333333,0.3333333333333333,1.331584200001089,3.415907303860877e-05,0
S4_clustered,130363,7,J,15,0.0,0,,1,0,0,0,0,0,0,187.72293333333334,121.25629668388281,61.46666666666667,5.0,122.24265906666666,141.6835529602673,91.21688629360061,0.6,3.1333333333333333,2.2666666666666666,10.133333333333333,0.5333333333333333,1.2183926000143401,0.0004502582421537227,0
S4_clustered,130363,7,J+,15,0.0,0,,1,0,0,0,0,0,0,181.6634666666667,117.93016026796334,58.733333333333334,5.0,111.91783186666666,132.1829058149312,85.24957248159785,0.6,2.6666666666666665,2.1333333333333333,9.733333333333333,0.0,0.255604800011497,0.0004040194498884375,0
S4_clustered,130363,8,I,16,0.0,0,,1,0,0,0,0,0,0,199.0025,150.6274729853953,43.375,5.0,127.1334446875,128.63344467547196,91.75844467547196,0.75,2.4375,1.6875,7.125,0.5,0.4355949999880977,0.00043223367538303137,0
S4_clustered,130363,8,J,16,0.0,0,,1,0,0,0,0,0,0,189.3298125,144.64233049297266,39.6875,5.0,76.6182325,76.61823247096137,47.86823247096138,0.75,2.625,1.6875,6.25,0.375,1.4454103000171017,0.00028788756253561587,0
S4_clustered,130363,8,J+,16,0.0,0,,1,0,0,0,0,0,0,188.2220625,145.97205597098687,37.25,5.0,73.1037804375,73.10378043381685,45.04128043381685,0.6875,2.1875,1.4375,6.0,0.0,0.3556743000226561,0.0001044642099259363,0
S4_clustered,130363,9,I,14,0.0,0,,1,0,0,0,0,0,0,243.5825714285714,187.01111339901607,51.57142857142857,5.0,102.89538628571428,147.49691242174413,101.78262670745842,0.5714285714285714,2.9285714285714284,2.0,8.357142857142858,0.5714285714285714,1.5724819999886677,0.00041241377493861364,0
S4_clustered,130363,9,J,14,0.0,0,,1,0,0,0,0,0,0,230.44757142857142,171.59043299634612,53.857142857142854,5.0,85.91455885714286,136.9089111512501,90.83748257982154,0.6428571428571429,2.5714285714285716,1.6428571428571428,8.857142857142858,0.2857142857142857,2.220714900002349,6.19488455413375e-05,0
