scenario,seed,case,model,n,bias_deg,anomaly,error,all_cleared,undiscovered_cases,undiscovered_sources,coverage_misses,exhausted_cases,exhausted_sources,failed_clears,total_per_source,movement_per_source,detect_switch_per_source,clear_time_per_source,last_discovery_per_source,search_end_per_source,search_movement_per_source,not_ready_rate,active_measurements_per_source,co_measurements_per_source,switches_per_source,insertions_per_source,decision_wall_s,decomposition_error_s,hard_fail
S6_compound,155921,1,I,16,1.0,0,,1,0,0,0,0,0,0,191.7561875,128.69369387079232,58.0625,5.0,143.585730375,143.9607303588026,96.7732303588026,1.0,1.8125,1.5,9.625,0.0,0.6507781000109389,0.00010193267689828645,0
S6_compound,155921,1,J,16,1.0,0,,1,0,0,0,0,0,0,220.193125,146.00565181272108,69.1875,5.0,145.4055163125,147.65551629872758,91.46801629872758,1.0,2.8125,2.25,11.375,0.0625,0.9994628999847919,0.00042900353719232953,0
S6_compound,155921,1,J+,16,1.0,0,,1,0,0,0,0,0,0,209.378,135.56548832826644,68.8125,5.0,143.1711651875,145.42116519424033,91.10866519424034,1.0,2.75,2.0625,11.3125,0.0,0.5496761999966111,0.00018674773673410527,0
S6_compound,155921,2,I,16,1.0,0,,1,0,0,0,0,0,0,229.1898125,165.75233467277693,58.4375,5.0,150.397019875,150.39701988300033,101.33451988300033,1.0,1.9375,1.5,9.6875,0.125,0.8534776000014972,0.0003547644309946918,0
S6_compound,155921,2,J,16,1.0,0,,1,0,0,0,0,0,0,263.84575,184.3457482151367,74.5,5.0,148.08754375,151.0875437247514,94.90004372475141,1.0,4.125,2.5,12.3125,0.5,1.363285100000212,2.8557813038787572e-05,0
S6_compound,155921,2,J+,16,1.0,0,,1,0,0,0,0,0,0,263.7168125,187.15432803177768,71.5625,5.0,141.6711651875,144.67116519424036,91.10866519424034,1.0,3.625,2.5,11.875,0.0,0.7830990999937057,0.000248508442837192,0
S6_compound,155921,3,I,16,1.0,0,,1,0,0,0,0,0,0,194.90575,134.5932732850007,55.3125,5.0,127.0625,127.4375,86.25,1.0,2.375,1.8125,9.0625,0.0,0.7570856000238564,0.0003725600108737126,0
S6_compound,155921,3,J,16,1.0,0,,1,0,0,0,0,0,0,187.2038125,121.51633550285595,60.6875,5.0,124.3969090625,126.64690906182513,77.58440906182511,1.0,2.5625,2.125,10.0625,0.0625,1.2874235000053886,0.00036804569526793784,0
S6_compound,155921,3,J+,16,1.0,0,,1,0,0,0,0,0,0,185.429625,121.24211355104364,59.1875,5.0,122.520060875,124.77006086763372,77.5825608676337,1.0,2.3125,2.0,9.8125,0.0,0.41362520001712255,0.00018318330148758832,0
S6_compound,155921,4,I,16,1.0,0,,1,0,0,0,0,0,0,219.0278125,166.27783915104004,47.75,5.0,121.0901078125,121.46510781823912,86.27760781823912,1.0,2.375,1.625,7.75,0.0625,1.07280449999962,0.00042641664049369865,0
S6_compound,155921,4,J,16,1.0,0,,1,0,0,0,0,0,0,211.6419375,149.70446285142418,56.9375,5.0,120.2746165,122.52461653096212,77.58711653096212,1.0,3.125,2.5,9.4375,0.125,2.305421099998057,0.00040562278672950924,0
S6_compound,155921,4,J+,16,1.0,0,,1,0,0,0,0,0,0,213.905375,154.59284596933622,54.3125,5.0,115.770060875,118.02006086763373,77.5825608676337,1.0,2.6875,2.125,9.0,0.0,0.5196817000105511,0.0004644906202884158,0
S6_compound,155921,5,I,16,1.0,0,,1,0,0,0,0,0,0,199.03675,131.47424149459874,62.5625,5.0,134.9375,134.9375,86.25,1.0,2.3125,1.9375,10.375,0.0,0.3898202999844216,0.00013608642029794282,0
